X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,004361164,-168.1615,69.71,97.15,-0.0279,0.009313,0,,,,,
0d - 00:00:00,004426256,-168.3675,64.87,101.96,-0.0186,0,-0.0093,,,,,
0d - 00:00:00,004491348,-168.1959,61.16,105.29,-0.0557,-0.0093,0.027932,,,,,
0d - 00:00:00,004556440,-167.6123,57.46,108.25,-0.0743,0.009313,0.009311,,,,,
0d - 00:00:00,004621532,-166.6855,53.27,111.86,0.009291,0.018626,-0.0186,,,,,
0d - 00:00:00,004686624,-166.2050,49.18,115.47,-0.0093,0.009313,0.009311,,,,,
0d - 00:00:00,004751716,-165.7587,45.61,118.63,0.009291,0.009313,0.018621,,,,,
0d - 00:00:00,004816808,-165.3811,42.04,121.79,-0.0836,0.018626,0.018621,,,,,
0d - 00:00:00,004881900,-165.0379,38.54,124.96,-0.0743,-0.0279,0.009311,,,,,
0d - 00:00:00,004946992,-164.4544,35.18,127.95,-0.0465,-0.0186,0.018621,,,,,
0d - 00:00:00,005012084,-163.8708,31.64,130.84,0.07433,0.009313,0.009311,,,,,
0d - 00:00:00,005077176,-163.0813,28.281,133.76,-0.0372,-0.0186,-0.0093,,,,,
0d - 00:00:00,005142268,-162.2918,24.643,136.82,-0.0836,0.018626,0.018621,,,,,
0d - 00:00:00,005207360,-161.6053,21.108,139.88,0.027872,0.009313,0.009311,,,,,
0d - 00:00:00,005272452,-160.7129,17.436,142.59,-0.0650,-0.0093,-0.0093,,,,,
0d - 00:00:00,005337544,-159.3742,13.523,145.45,-0.0650,0,0.027932,,,,,
0d - 00:00:00,005402636,-157.7952,9.439,148.06,0,-0.0186,0.018621,,,,,
0d - 00:00:00,005467728,-156.0446,5.354,150.53,-0.0465,-0.0186,-0.0279,,,,,
0d - 00:00:00,005532820,-153.9507,1.0297,152.90,-0.0465,0.009313,-0.0186,,,,,
0d - 00:00:00,005597912,-152.4060,-3.1576,155.41,-0.0372,0.027939,0,,,,,
0d - 00:00:00,005663004,-150.6211,-6.2809,156.45,-0.0465,-0.0279,-0.0186,,,,,
0d - 00:00:00,005728096,-147.7721,-9.1297,157.31,-0.0929,0,0.018621,,,,,
0d - 00:00:00,005793188,-145.8842,-13.6945,160.50,-0.0372,-0.0186,0.009311,,,,,
0d - 00:00:00,005858280,-143.2068,-19.0487,162.67,-0.0093,-0.0093,0,,,,,
0d - 00:00:00,005923372,-139.7055,-23.3733,163.87,0.009291,-0.0093,-0.0186,,,,,
0d - 00:00:00,005988464,-137.3371,-26.9428,165.18,-0.0465,0.009313,0.018621,,,,,
0d - 00:00:00,006053556,-134.6597,-30.5809,166.14,-0.0650,-0.0466,0,,,,,
0d - 00:00:00,006118648,-131.1241,-34.5623,166.38,-0.0465,0,-0.0279,,,,,
0d - 00:00:00,006183740,-126.1126,-38.9898,165.31,0.12078,-0.0186,-0.0093,,,,,
0d - 00:00:00,006248832,-120.8607,-43.3144,165.52,-0.0465,-0.0559,0.018621,,,,,
0d - 00:00:00,006313924,-118.1147,-48.4627,168.72,-0.1115,-0.0186,0.018621,,,,,
0d - 00:00:00,006379016,-116.5014,-53.4051,171.50,-0.0650,0,-0.0652,,,,,
0d - 00:00:00,006444108,-113.3091,-56.2882,170.61,-0.0093,0.009313,0.009311,,,,,
0d - 00:00:00,006509200,-109.3616,-57.9699,168.51,-0.0372,-0.0838,0.03724,,,,,
0d - 00:00:00,006574292,-105.6545,-61.4365,168.41,-0.0372,-0.0093,-0.0652,,,,,
0d - 00:00:00,006639384,-101.3637,-66.1043,169.03,-0.1022,-0.0466,0.009311,,,,,
0d - 00:00:00,006704476,-97.2447,-70.7034,169.41,-0.0650,-0.0466,-0.0279,,,,,
0d - 00:00:00,006769568,-93.0226,-75.2682,169.78,-0.0093,0.027939,-0.0279,,,,,
0d - 00:00:00,006834660,-88.6632,-79.9704,170.23,-0.0650,0,0.018621,,,,,
0d - 00:00:00,006899752,-84.6471,-83.7801,169.92,-0.0372,-0.0279,0.018621,,,,,
0d - 00:00:00,006964844,-80.7340,-86.9377,169.10,-0.0557,-0.0186,0.009311,,,,,
0d - 00:00:00,007029936,-76.9925,-89.9238,168.61,0.08362,-0.0373,0.009311,,,,,
0d - 00:00:00,007095028,-74.1778,-92.6009,168.55,-0.0279,0.009313,0.009311,,,,,
0d - 00:00:00,007160120,-70.9512,-95.7585,168.27,-0.0279,-0.0279,-0.0093,,,,,
0d - 00:00:00,007225212,-66.2486,-100.2547,167.93,-0.0093,-0.0093,0,,,,,
0d - 00:00:00,007290304,-60.8938,-105.0255,167.34,0.03716,0.018626,-0.0093,,,,,
0d - 00:00:00,007355396,-56.1911,-109.2814,166.93,-0.0093,-0.0186,-0.0279,,,,,
0d - 00:00:00,007420488,-51.7631,-113.5716,166.79,-0.0186,0,0,,,,,
0d - 00:00:00,007485580,-47.5754,-117.6903,166.69,0.009291,-0.0279,0.027932,,,,,
0d - 00:00:00,007550672,-43.8339,-120.5733,166.00,-0.0186,0.027939,-0.0372,,,,,
0d - 00:00:00,007615764,-40.8132,-122.9759,165.18,0.08362,0.027939,0.009311,,,,,
0d - 00:00:00,007680856,-37.7583,-125.3098,164.32,0.009291,-0.0652,0.009311,,,,,
0d - 00:00:00,007745948,-34.4630,-128.0555,163.56,-0.0372,-0.0093,0.13035,,,,,
0d - 00:00:00,007811040,-30.8245,-130.8699,162.67,0.11149,-0.0279,0.009311,,,,,
0d - 00:00:00,007876131,-27.4262,-133.9933,162.12,-0.0279,-0.0186,0,,,,,
0d - 00:00:00,007941224,-23.8564,-137.2538,161.46,-0.0279,0.009313,0.05586,,,,,
0d - 00:00:00,008006315,-19.9775,-140.6174,160.71,0.11149,0.009313,0.009311,,,,,
0d - 00:00:00,008071408,-16.0644,-143.5005,159.44,0.009291,0.08382,-0.0186,,,,,
0d - 00:00:00,008136500,-12.0483,-146.0060,157.79,-0.0743,-0.0279,0.13966,,,,,
0d - 00:00:00,008201592,-8.4441,-148.2712,156.38,0.10220,-0.0373,0.009311,,,,,
0d - 00:00:00,008266000,,,,,,,121.86,122.06,122.10,0.08033,
0d - 00:00:00,008266684,-4.8056,-150.6051,154.93,-0.0186,-0.0186,0.018621,,,,,
0d - 00:00:00,008331000,-0.7552,-153.0420,153.28,0,-0.0279,-0.0186,,,,,
0d - 00:00:00,008396094,3.192,-155.2386,151.32,0.21369,0,-0.0186,,,,,
0d - 00:00:00,008461188,6.659,-156.4055,148.50,-0.0743,0.018626,0.018621,,,,,
0d - 00:00:00,008526282,10.984,-157.8814,145.75,0.018581,-0.0093,-0.0279,,,,,
0d - 00:00:00,008591376,15.447,-160.6958,143.86,0.12078,0.009313,0.018621,,,,,
0d - 00:00:00,008656470,19.257,-162.3776,141.32,0.009291,-0.0186,0.009311,,,,,
0d - 00:00:00,008721564,22.861,-163.2700,138.47,0.009291,0.06519,-0.0186,,,,,
0d - 00:00:00,008786658,26.156,-164.6772,136.44,0,-0.0466,0,,,,,
0d - 00:00:00,008851752,29.348,-165.6725,134.00,-0.0186,0.009313,0.009311,,,,,
0d - 00:00:00,008916846,33.47,-165.7068,128.57,-0.0836,0,-0.0745,,,,,
0d - 00:00:00,008981940,40.30,-164.3683,120.45,-0.0650,0,0,,,,,
0d - 00:00:00,009047034,45.17,-165.7411,118.53,-0.0186,0.08382,-0.0372,,,,,
0d - 00:00:00,009112128,47.54,-168.9674,119.35,-0.1208,-0.0279,0,,,,,
0d - 00:00:00,009177222,50.66,-170.3403,116.43,-0.1208,-0.0466,-0.0186,,,,,
0d - 00:00:00,009242316,54.51,-169.8941,112.41,0.018581,-0.0279,0.009311,,,,,
0d - 00:00:00,009307410,57.22,-169.7568,109.90,0.03716,-0.0186,0.027932,,,,,
0d - 00:00:00,009372504,60.65,-169.2420,105.02,0.027872,0,0.018621,,,,,
0d - 00:00:00,009437598,66.04,-168.4526,98.42,-0.0372,-0.0093,0.03724,,,,,
0d - 00:00:00,009502692,70.99,-168.4183,94.50,-0.0093,-0.1024,0.018621,,,,,
0d - 00:00:00,009567786,74.14,-169.4479,92.64,-0.0372,-0.0373,0.018621,,,,,
0d - 00:00:00,009632880,77.16,-169.8598,89.48,0,-0.0186,0,,,,,
0d - 00:00:00,009697974,81.15,-169.7911,85.01,0.07433,-0.0466,-0.0093,,,,,
0d - 00:00:00,009763068,85.71,-169.5509,80.58,0.04645,-0.0186,-0.0186,,,,,
0d - 00:00:00,009828162,89.90,-169.3793,76.07,-0.1858,0.009313,0.018621,,,,,
0d - 00:00:00,009893256,94.02,-168.8301,71.33,-0.0465,0.03725,0.027932,,,,,
0d - 00:00:00,009958350,98.10,-168.1437,66.76,-0.0279,-0.0186,-0.0745,,,,,
0d - 00:00:00,010023444,101.81,-167.7661,63.08,-0.0557,-0.0093,0.009311,,,,,
0d - 00:00:00,010088538,105.21,-167.3886,59.06,-0.0743,-0.0559,-0.0279,,,,,
0d - 00:00:00,010153632,108.98,-166.9767,54.66,0,-0.0093,0,,,,,
0d - 00:00:00,010218726,113.00,-166.6335,50.43,0.027872,-0.0186,-0.0466,,,,,
0d - 00:00:00,010283820,116.33,-166.3246,47.03,0.09291,0.018626,0.027932,,,,,
0d - 00:00:00,010348914,119.56,-165.7411,43.42,-0.0093,0.009313,0.018621,,,,,
0d - 00:00:00,010414008,122.65,-165.0547,39.67,0.018581,0.027939,-0.0279,,,,,
0d - 00:00:00,010479102,125.49,-164.3683,36.30,0.009291,-0.0279,0.009311,,,,,
0d - 00:00:00,010544196,128.48,-163.6475,32.66,0.03716,-0.0466,-0.0279,,,,,
0d - 00:00:00,010609290,131.50,-162.8581,29.048,0.03716,-0.0186,0.018621,,,,,
0d - 00:00:00,010674384,134.56,-162.1373,25.404,0.05574,-0.0279,-0.0093,,,,,
0d - 00:00:00,010739478,137.71,-161.3822,21.829,0.03716,-0.0466,0.018621,,,,,
0d - 00:00:00,010804572,140.46,-160.6272,18.288,0.06504,0,0.03724,,,,,
0d - 00:00:00,010869666,143.34,-159.4945,14.335,0.09291,-0.0093,0,,,,,
0d - 00:00:00,010934760,146.47,-158.0530,10.107,-0.0186,0.009313,0.009311,,,,,
0d - 00:00:00,010999854,148.73,-156.4742,6.428,-0.0557,0.018626,-0.0093,,,,,
0d - 00:00:00,011064948,150.83,-154.9297,2.8188,0.04645,-0.0466,0.018621,,,,,
0d - 00:00:00,011130042,153.13,-153.0077,-1.3750,0.05574,0.018626,-0.0279,,,,,
0d - 00:00:00,011195136,155.29,-150.9483,-5.0877,-0.0186,-0.0093,0.018621,,,,,
0d - 00:00:00,011260230,155.74,-148.4772,-7.9065,-0.0093,0.009313,-0.0093,,,,,
0d - 00:00:00,011325324,158.00,-146.0403,-12.4441,0.04645,0,-0.0186,,,,,
0d - 00:00:00,011390418,160.95,-143.4661,-17.8412,0.10220,-0.0186,0.027932,,,,,
0d - 00:00:00,011455512,162.77,-140.3772,-21.6226,0.04645,-0.0093,-0.0279,,,,,
0d - 00:00:00,011520606,162.77,-137.4598,-24.6477,0.027872,-0.0373,-0.0652,,,,,
0d - 00:00:00,011585700,164.35,-135.0572,-28.6697,-0.0650,0.009313,-0.0186,,,,,
0d - 00:00:00,011650794,165.96,-132.1055,-32.6229,0.10220,0.027939,0.009311,,,,,
0d - 00:00:00,011715888,164.76,-126.3738,-37.0231,0.04645,0.018626,0.009311,,,,,
0d - 00:00:00,011780982,164.04,-120.7449,-42.3514,-0.0186,-0.0186,0.009311,,,,,
0d - 00:00:00,011846076,167.06,-119.1318,-46.9921,0.03716,-0.0279,-0.0093,,,,,
0d - 00:00:00,011911170,170.19,-118.2394,-50.3954,0.03716,-0.0373,-0.0093,,,,,
0d - 00:00:00,011976264,170.39,-114.9788,-53.5236,0.04645,-0.0559,0.018621,,,,,
0d - 00:00:00,012041358,170.02,-111.8212,-56.2049,0.07433,-0.0093,-0.0372,,,,,
0d - 00:00:00,012106452,168.95,-108.9382,-58.3706,-0.1301,0.009313,0.018621,,,,,
0d - 00:00:00,012171546,168.78,-104.0301,-63.5614,0.027872,0.09313,0.027932,,,,,
0d - 00:00:00,012236640,169.60,-98.1610,-70.1960,0.04645,0.027939,0.10242,,,,,
0d - 00:00:00,012301734,170.39,-93.6649,-74.9055,0.22298,0.018626,0,,,,,
0d - 00:00:00,012366828,170.22,-90.3356,-77.9306,0.009291,-0.0093,0.027932,,,,,
0d - 00:00:00,012431922,169.74,-86.9721,-80.9213,0.06504,0.009313,0.009311,,,,,
0d - 00:00:00,012497016,169.33,-82.9564,-84.6340,-0.0372,0.018626,-0.0186,,,,,
0d - 00:00:00,012562110,169.19,-78.7691,-88.7591,0.04645,-0.0186,0,,,,,
0d - 00:00:00,012627204,168.57,-74.1699,-92.7811,0.027872,0.009313,0,,,,,
0d - 00:00:00,012692298,168.30,-69.2962,-97.4219,0.11149,-0.0093,-0.0372,,,,,
0d - 00:00:00,012757392,168.30,-64.5941,-102.1314,0.009291,-0.0279,-0.0186,,,,,
0d - 00:00:00,012822486,168.33,-60.8530,-105.5690,0.018581,-0.0186,-0.0186,,,,,
0d - 00:00:00,012887580,167.51,-57.0432,-108.4566,-0.0279,-0.0093,0,,,,,
0d - 00:00:00,012952674,166.55,-52.8903,-111.8598,0.027872,0,0.009311,,,,,
0d - 00:00:00,013017768,166.07,-48.9776,-115.4006,0.018581,0,-0.0372,,,,,
0d - 00:00:00,013082862,165.93,-45.4424,-118.9069,0.04645,-0.0093,-0.0279,,,,,
0d - 00:00:00,013147956,165.42,-41.9072,-121.8633,0.03716,-0.0279,0.009311,,,,,
0d - 00:00:00,013213050,164.97,-38.4064,-124.9228,0.027872,-0.0093,-0.0372,,,,,
0d - 00:00:00,013278144,164.45,-34.9742,-127.9479,0.03716,0.009313,0,,,,,
0d - 00:00:00,013343238,163.87,-31.4733,-130.9730,0.04645,-0.0186,0.009311,,,,,
0d - 00:00:00,013408332,163.15,-28.1441,-133.6887,0.03716,-0.0093,0.018621,,,,,
0d - 00:00:00,013473426,162.36,-24.7119,-136.7481,0.03716,-0.0279,-0.0652,,,,,
0d - 00:00:00,013538520,161.57,-21.0737,-139.8076,0.03716,0.018626,-0.0186,,,,,
0d - 00:00:00,013603614,160.75,-17.3326,-142.6608,0.04645,-0.0373,0.018621,,,,,
0d - 00:00:00,013668708,159.41,-13.4199,-145.3422,0.027872,-0.0186,0.09311,,,,,
0d - 00:00:00,013733802,157.83,-9.4042,-147.8860,0.16723,-0.0186,0.009311,,,,,
0d - 00:00:00,013798896,156.15,-5.3542,-150.3954,0,-0.1211,-0.0652,,,,,
0d - 00:00:00,013863990,154.23,-1.1326,-152.9049,0.027872,-0.0373,0.06517,,,,,
0d - 00:00:00,013929084,152.47,2.9517,-155.3456,0.15794,-0.0466,0.018621,,,,,
0d - 00:00:00,013994178,150.55,6.041,-155.9300,0.06504,-0.0373,0.018621,,,,,
0d - 00:00:00,014059272,147.98,9.164,-157.2707,0.09291,0,0.12104,,,,,
0d - 00:00:00,014124366,146.02,13.935,-160.5020,0.12078,0.018626,0,,,,,
0d - 00:00:00,014189460,143.17,19.083,-162.2896,0.05574,-0.0559,0.027932,,,,,
0d - 00:00:00,014254554,139.88,23.064,-163.4928,0.05574,-0.0093,0.10242,,,,,
0d - 00:00:00,014319648,137.44,26.806,-165.1772,0.13936,-0.0466,0.009311,,,,,
0d - 00:00:00,014384742,134.90,30.478,-166.1741,0.05574,0.06519,0.009311,,,,,
0d - 00:00:00,014449836,131.23,34.25,-165.9335,0.07433,0.027939,0.09311,,,,,
0d - 00:00:00,014514930,124.91,38.75,-163.8365,0.17652,0.027939,-0.0093,,,,,
0d - 00:00:00,014580024,120.48,43.79,-165.9678,0.018581,0.018626,0.018621,,,,,
0d - 00:00:00,014645118,119.14,49.11,-170.3336,0.009291,0.009313,0.06517,,,,,
0d - 00:00:00,014710212,117.43,53.27,-171.6743,0.24156,0.009313,-0.0093,,,,,
0d - 00:00:00,014775306,113.21,55.77,-169.7836,0.03716,-0.0279,-0.0093,,,,,
0d - 00:00:00,014840400,109.33,57.97,-168.4085,0.07433,-0.0279,0,,,,,
0d - 00:00:00,014905494,106.00,61.23,-168.3398,0.08362,0.009313,0,,,,,
0d - 00:00:00,014970588,101.71,65.59,-168.5804,0.027872,-0.0652,0,,,,,
0d - 00:00:00,015035682,97.38,70.53,-169.2336,0,0.018626,-0.0559,,,,,
0d - 00:00:00,015100776,93.26,75.37,-170.0930,0.027872,0.027939,-0.0186,,,,,
0d - 00:00:00,015165870,89.08,79.97,-170.1273,0.027872,0,0,,,,,
0d - 00:00:00,015230964,84.72,83.64,-169.4054,0.009291,-0.0186,-0.0279,,,,,
0d - 00:00:00,015296058,80.70,86.83,-168.9242,0.05574,0.009313,0.009311,,,,,
0d - 00:00:00,015361152,77.27,89.86,-168.6148,0.027872,0.027939,0.018621,,,,,
0d - 00:00:00,015426246,74.42,92.50,-168.4085,0.03716,0.009313,0,,,,,
0d - 00:00:00,015491340,71.26,95.48,-168.1335,0.009291,0.009313,-0.0186,,,,,
0d - 00:00:00,015556434,66.76,99.95,-167.7210,0.03716,0.009313,0.018621,,,,,
0d - 00:00:00,015621528,61.37,104.75,-167.2054,0.06504,0,-0.0279,,,,,
0d - 00:00:00,015686622,56.36,109.04,-166.7241,0.009291,0.009313,0.009311,,,,,
0d - 00:00:00,015751715,51.80,113.40,-166.6553,0,0.018626,-0.0093,,,,,
0d - 00:00:00,015816810,47.68,117.62,-166.5178,0.04645,0.009313,0.027932,,,,,
0d - 00:00:00,015881903,44.14,120.61,-166.0366,0.06504,0.009313,0.027932,,,,,
0d - 00:00:00,015946998,41.02,122.84,-165.1772,0.027872,0.04656,0,,,,,
0d - 00:00:00,016012091,37.93,125.21,-164.2490,0.04645,0.027939,-0.0186,,,,,
0d - 00:00:00,016077186,34.67,127.88,-163.4240,0.05574,0.018626,0,,,,,
0d - 00:00:00,016142279,31.305,130.73,-162.7365,0.03716,-0.0373,0,,,,,
0d - 00:00:00,016207374,27.632,133.86,-162.1177,0,0.018626,-0.0466,,,,,
0d - 00:00:00,016272467,23.925,137.12,-161.4302,-0.1208,0.027939,0,,,,,
0d - 00:00:00,016337562,20.218,140.41,-160.7427,0.027872,0,0,,,,,
0d - 00:00:00,016402656,16.373,143.29,-159.4364,0.027872,0,-0.1210,,,,,
0d - 00:00:00,016467750,12.289,145.87,-157.8895,-0.1765,0,0,,,,,
0d - 00:00:00,016532844,8.410,148.24,-156.2738,0.027872,-0.0279,0.009311,,,,,
0d - 00:00:00,016597000,,,,,,,121.86,122.06,122.10,0.07485,
0d - 00:00:00,016597938,4.874,150.50,-154.8987,0.03716,0.03725,-0.0559,,,,,
0d - 00:00:00,016662000,0.9611,153.01,-153.1799,-0.1115,0.018626,0,,,,,
0d - 00:00:00,016727094,-3.1236,155.14,-151.1861,0.027872,-0.1024,-0.0466,,,,,
0d - 00:00:00,016792188,-6.6249,156.34,-148.4704,-0.0279,0,-0.0838,,,,,
0d - 00:00:00,016857282,-10.7439,157.68,-145.7547,0.009291,0,0,,,,,
0d - 00:00:00,016922376,-15.3436,160.35,-143.4859,0,0.018626,0.018621,,,,,
0d - 00:00:00,016987470,-19.2910,162.14,-141.0795,0,0,0.027932,,,,,
0d - 00:00:00,017052564,-22.6893,163.30,-138.6388,-0.0186,0.027939,0,,,,,
0d - 00:00:00,017117658,-25.9845,164.61,-136.5763,-0.0186,-0.0279,0.009311,,,,,
0d - 00:00:00,017182752,-29.2455,165.54,-134.0668,0.027872,0,0,,,,,
0d - 00:00:00,017247846,-33.1929,165.71,-129.0479,0.03716,0.009313,0.009311,,,,,
0d - 00:00:00,017312940,-39.9551,164.33,-120.6945,0.027872,-0.0373,-0.0372,,,,,
0d - 00:00:00,017378034,-45.5845,165.71,-117.9444,0,0,-0.0093,,,,,
0d - 00:00:00,017443128,-47.9530,169.21,-119.1820,0.03716,0,0,,,,,
0d - 00:00:00,017508222,-50.2871,170.41,-117.0506,-0.0279,0.018626,-0.0186,,,,,
0d - 00:00:00,017573316,-54.0973,169.86,-112.6849,0.018581,0.027939,0,,,,,
0d - 00:00:00,017638410,-57.2552,169.55,-109.5566,0.009291,0.009313,0.018621,,,,,
0d - 00:00:00,017703504,-60.5848,169.17,-105.1565,0.018581,0.009313,0.027932,,,,,
0d - 00:00:00,017768598,-66.0083,168.52,-98.4875,0,0.009313,-0.0186,,,,,
0d - 00:00:00,017833692,-71.3631,168.42,-94.0186,0.07433,0.009313,-0.0279,,,,,
0d - 00:00:00,017898786,-74.2808,169.41,-92.4373,0.009291,-0.0466,0,,,,,
0d - 00:00:00,017963880,-76.9239,170.00,-89.7904,0,0.027939,0.05586,,,,,
0d - 00:00:00,018028974,-81.1802,169.76,-84.8746,0.13007,0.018626,-0.0186,,,,,
