X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,002668649,-149.9003,156.85,-5.8439,-0.0186,1.9091,-0.0093,,,,,
0d - 00:00:00,002733738,-152.3031,155.03,-1.9938,-0.0279,1.7881,0.05586,,,,,
0d - 00:00:00,002798827,-154.1910,153.14,1.7188,-0.0093,1.7415,-0.0186,,,,,
0d - 00:00:00,002863916,-155.8386,151.22,4.503,-0.0372,1.7415,-0.0093,,,,,
0d - 00:00:00,002929005,-156.4221,150.02,6.394,0,1.5273,-0.0372,,,,,
0d - 00:00:00,002994094,-158.4474,147.72,11.241,-0.1115,1.4528,-0.0466,,,,,
0d - 00:00:00,003059183,-160.5756,143.64,17.051,0.06504,1.2852,0,,,,,
0d - 00:00:00,003124272,-163.1843,140.79,21.760,0.03716,1.1827,-0.0186,,,,,
0d - 00:00:00,003189361,-164.9692,138.46,25.645,-0.0186,1.0896,0.08380,,,,,
0d - 00:00:00,003254450,-165.9990,135.50,29.495,-0.1301,0.9313,0,,,,,
0d - 00:00:00,003319539,-166.5139,132.31,33.04,-0.0465,0.8475,-0.0186,,,,,
0d - 00:00:00,003384628,-167.0974,129.05,36.71,-0.0279,0.7078,-0.0279,,,,,
0d - 00:00:00,003449717,-168.1615,125.34,41.49,0.027872,0.6053,0.009311,,,,,
0d - 00:00:00,003514806,-169.6719,121.71,46.48,0.018581,0.5122,0.009311,,,,,
0d - 00:00:00,003579895,-170.3927,118.21,50.40,-0.0093,0.4377,0,,,,,
0d - 00:00:00,003644984,-169.1227,113.95,53.28,0.04645,0.23282,0.03724,,,,,
0d - 00:00:00,003710073,-168.9854,110.52,56.72,-0.0465,0.12107,-0.0745,,,,,
0d - 00:00:00,003775162,-169.9465,107.33,61.19,0.018581,0.027939,0,,,,,
0d - 00:00:00,003840251,-171.0106,103.52,65.69,-0.0279,-0.0559,-0.0559,,,,,
0d - 00:00:00,003905340,-170.8389,99.88,69.30,0,-0.1863,-0.0279,,,,,
0d - 00:00:00,003970429,-170.6673,95.79,73.12,0.05574,-0.3073,-0.0279,,,,,
0d - 00:00:00,004035518,-169.9121,91.19,77.14,-0.0279,-0.4750,-0.0093,,,,,
0d - 00:00:00,004100607,-169.3973,86.83,80.75,-0.0279,-0.6798,-0.0279,,,,,
0d - 00:00:00,004165696,-169.0197,82.85,84.50,-0.0465,-0.6892,-0.0279,,,,,
0d - 00:00:00,004230785,-168.9510,78.53,89.03,-0.0557,-0.8195,0.009311,,,,,
0d - 00:00:00,004295874,-168.9854,73.90,93.37,-0.0743,-0.9872,0,,,,,
0d - 00:00:00,004360963,-168.5391,69.61,97.28,-0.0279,-1.0617,-0.0093,,,,,
0d - 00:00:00,004426052,-168.2988,65.62,100.93,-0.0557,-1.1734,-0.0093,,,,,
0d - 00:00:00,004491141,-167.8183,61.92,104.26,-0.1579,-1.2666,0.018621,,,,,
0d - 00:00:00,004556230,-167.3377,57.52,108.35,-0.0279,-1.4342,0.009311,,,,,
0d - 00:00:00,004621319,-166.8915,52.96,112.48,0.018581,-1.4528,-0.0093,,,,,
0d - 00:00:00,004686408,-166.4796,48.91,115.92,-0.0093,-1.5366,-0.0186,,,,,
0d - 00:00:00,004751497,-165.9304,45.17,119.46,0.10220,-1.6949,0.027932,,,,,
0d - 00:00:00,004816586,-165.5871,41.15,122.93,-0.0279,-1.7601,0,,,,,
0d - 00:00:00,004881675,-165.1066,37.82,125.89,-0.1208,-1.7601,0.018621,,,,,
0d - 00:00:00,004946764,-164.7633,34.97,128.46,-0.0372,-1.8998,0.018621,,,,,
0d - 00:00:00,005011853,-164.3171,31.85,131.49,-0.0372,-1.9650,0.018621,,,,,
0d - 00:00:00,005076942,-163.9738,28.281,134.72,-0.0650,-2.0581,0.018621,,,,,
0d - 00:00:00,005142031,-163.0813,24.849,137.44,-0.0372,-2.1047,0.018621,,,,,
0d - 00:00:00,005207120,-161.6740,21.417,139.53,0.07433,-2.1885,0.009311,,,,,
0d - 00:00:00,005272209,-160.5756,17.470,142.66,-0.1579,-2.2910,0.027932,,,,,
0d - 00:00:00,005337298,-159.6144,13.283,146.27,-0.0372,-2.3003,0.018621,,,,,
0d - 00:00:00,005402387,-158.4130,9.164,148.92,-0.0186,-2.4027,0.027932,,,,,
0d - 00:00:00,005467476,-155.6670,4.462,151.12,-0.0279,-2.5331,0.03724,,,,,
0d - 00:00:00,005532565,-153.6418,0.24025,153.73,-0.1022,-2.5052,0.03724,,,,,
0d - 00:00:00,005597654,-152.1658,-3.3292,155.79,-0.0557,-2.6728,0.009311,,,,,
0d - 00:00:00,005662743,-150.9300,-5.4915,156.55,-0.0186,-2.6635,-0.0372,,,,,
0d - 00:00:00,005727832,-149.1108,-8.2373,157.89,-0.0279,-2.7100,0,,,,,
0d - 00:00:00,005792921,-146.6737,-12.8708,160.50,-0.0836,-2.7752,-0.0372,,,,,
0d - 00:00:00,005858010,-143.9619,-17.8131,162.56,0,-2.9056,0.09311,,,,,
0d - 00:00:00,005923099,-140.2547,-22.6525,164.08,-0.0186,-2.9894,0.018621,,,,,
0d - 00:00:00,005988188,-136.7879,-27.2860,165.31,-0.0465,-3.1198,0.018621,,,,,
0d - 00:00:00,006053277,-133.7329,-31.1644,166.31,-0.0650,-3.1664,0.027932,,,,,
0d - 00:00:00,006118366,-130.3003,-35.4203,167.31,-0.0186,-3.2036,0.04655,,,,,
0d - 00:00:00,006183455,-126.5931,-39.9852,168.27,0,-3.3154,0.018621,,,,,
0d - 00:00:00,006248544,-123.1262,-44.2068,169.27,-0.1115,-3.2781,0.018621,,,,,
0d - 00:00:00,006313633,-119.8996,-47.9479,169.68,-0.0186,-3.4271,-0.0093,,,,,
0d - 00:00:00,006378722,-116.2268,-51.6890,169.71,-0.0186,-3.4551,0,,,,,
0d - 00:00:00,006443811,-112.7942,-55.1555,169.89,-0.0465,-3.4923,0.03724,,,,,
0d - 00:00:00,006508900,-109.5333,-58.6220,170.13,-0.0372,-3.5203,0.06517,,,,,
0d - 00:00:00,006573989,-105.8261,-62.3288,170.16,0,-3.5668,0.11173,,,,,
0d - 00:00:00,006639078,-101.6727,-66.4132,170.16,-0.1487,-3.6506,0.04655,,,,,
0d - 00:00:00,006704167,-97.4163,-70.8064,170.09,-0.0650,-3.7717,0.027932,,,,,
0d - 00:00:00,006769256,-92.9540,-74.8907,170.06,-0.0743,-3.7531,0.018621,,,,,
0d - 00:00:00,006834345,-88.8692,-78.7348,169.78,-0.0557,-3.7903,0.04655,,,,,
0d - 00:00:00,006899434,-84.8874,-82.4759,169.47,0.05574,-3.8648,0.018621,,,,,
0d - 00:00:00,006964523,-80.5624,-86.3199,169.06,-0.0093,-3.9580,0.04655,,,,,
0d - 00:00:00,007029612,-76.5120,-89.9238,168.86,-0.0186,-3.8928,0.018621,,,,,
0d - 00:00:00,007094701,-73.5256,-92.8411,168.72,-0.0279,-3.9766,0.08380,,,,,
0d - 00:00:00,007159790,-70.1274,-96.0674,168.34,-0.0465,-3.9766,0.04655,,,,,
0d - 00:00:00,007224879,-65.4591,-100.2547,168.00,-0.0093,-4.0232,0.018621,,,,,
0d - 00:00:00,007289968,-61.0997,-103.9615,167.38,-0.0372,-4.0884,0.11173,,,,,
0d - 00:00:00,007355057,-56.5001,-108.0801,167.00,-0.1301,-4.1349,0.05586,,,,,
0d - 00:00:00,007420146,-51.7631,-112.6449,166.93,-0.0186,-4.1815,0.027932,,,,,
0d - 00:00:00,007485235,-47.3008,-117.1411,166.79,-0.0093,-4.2280,0.027932,,,,,
0d - 00:00:00,007550324,-43.4220,-120.8479,166.45,-0.0279,-4.3025,0.08380,,,,,
0d - 00:00:00,007615413,-40.0581,-123.8339,165.97,-0.0465,-4.3119,0.03724,,,,,
0d - 00:00:00,007680502,-36.7628,-126.3738,165.25,-0.0186,-4.2467,0.03724,,,,,
0d - 00:00:00,007745591,-33.6392,-128.8106,164.49,-0.0372,-4.3212,-0.0093,,,,,
0d - 00:00:00,007810680,-30.5499,-131.3848,163.66,0,-4.2932,0.027932,,,,,
0d - 00:00:00,007875768,-27.2889,-134.1649,163.08,-0.0743,-4.2653,0,,,,,
0d - 00:00:00,007940858,-23.7877,-137.2195,162.22,0,-4.3025,0.04655,,,,,
0d - 00:00:00,008005946,-19.8402,-139.8280,160.67,-0.0372,-4.3212,0.009311,,,,,
0d - 00:00:00,008071036,-16.1331,-142.7454,160.02,0.04645,-4.3119,0.06517,,,,,
0d - 00:00:00,008136124,-12.2199,-146.0403,159.16,-0.1022,-4.3212,0.03724,,,,,
0d - 00:00:00,008201214,-8.3755,-148.7174,157.44,-0.0186,-4.3305,0.04655,,,,,
0d - 00:00:00,008266000,,,,,,,122.27,122.16,122.56,0.15162,
0d - 00:00:00,008266302,-4.3937,-150.7767,155.62,-0.0093,-4.3398,0.03724,,,,,
0d - 00:00:00,008331000,-0.5492,-152.9733,153.83,0.11149,-4.3305,0.05586,,,,,
0d - 00:00:00,008396083,3.433,-155.2043,152.08,-0.0093,-4.3119,0.009311,,,,,
0d - 00:00:00,008461166,5.732,-156.4399,151.25,0.009291,-4.2560,0.04655,,,,,
0d - 00:00:00,008526249,8.616,-157.7098,148.61,0.06504,-4.2374,0.027932,,,,,
0d - 00:00:00,008591332,13.765,-159.7691,144.96,0.018581,-4.2467,0.05586,,,,,
0d - 00:00:00,008656415,19.085,-161.7598,141.32,-0.0186,-4.1629,0,,,,,
0d - 00:00:00,008721498,23.582,-163.2356,138.30,-0.0186,-4.0604,0.05586,,,,,
0d - 00:00:00,008786581,27.083,-164.4369,136.16,-0.0650,-4.1256,0.06517,,,,,
0d - 00:00:00,008851664,30.001,-165.6039,134.24,0.09291,-4.0604,0.027932,,,,,
0d - 00:00:00,008916747,33.67,-166.2216,130.32,0,-4.0138,0.05586,,,,,
0d - 00:00:00,008981830,39.13,-166.8738,125.47,0.027872,-3.9393,0.07449,,,,,
0d - 00:00:00,009046913,44.04,-168.2810,122.10,-0.1487,-3.9021,0.027932,,,,,
0d - 00:00:00,009111996,48.40,-169.2420,118.91,0,-3.8090,0.04655,,,,,
0d - 00:00:00,009177079,51.69,-169.2763,115.50,-0.0093,-3.8742,0.03724,,,,,
0d - 00:00:00,009242162,54.51,-169.1733,112.55,0.018581,-3.7252,0.009311,,,,,
0d - 00:00:00,009307245,57.94,-169.3106,109.08,0,-3.6786,0.018621,,,,,
0d - 00:00:00,009372328,61.68,-169.1390,105.05,0.05574,-3.6320,0.04655,,,,,
0d - 00:00:00,009437411,65.94,-169.1390,100.69,-0.0372,-3.6041,0.018621,,,,,
0d - 00:00:00,009502494,70.30,-169.1047,96.36,-0.0186,-3.4365,0.018621,,,,,
0d - 00:00:00,009567577,74.25,-169.2763,92.82,0.07433,-3.4178,0.027932,,,,,
0d - 00:00:00,009632660,77.44,-169.2763,89.48,0,-3.3526,0.018621,,,,,
0d - 00:00:00,009697743,81.01,-168.9331,85.15,0.05574,-3.3433,0.03724,,,,,
0d - 00:00:00,009762826,85.51,-168.5899,80.23,-0.0279,-3.1664,0.009311,,,,,
0d - 00:00:00,009827909,89.69,-168.2466,76.07,0.027872,-3.1291,0.04655,,,,,
0d - 00:00:00,009892992,93.57,-168.0407,71.81,0.009291,-3.1105,0.06517,,,,,
0d - 00:00:00,009958075,97.97,-167.8348,67.31,0.03716,-3.0081,0.03724,,,,,
0d - 00:00:00,010023158,101.74,-167.5602,63.53,0.027872,-2.9429,0.07449,,,,,
0d - 00:00:00,010088241,105.11,-167.1827,59.40,-0.1208,-2.8684,0.03724,,,,,
0d - 00:00:00,010153324,109.60,-166.6678,54.25,0.027872,-2.8591,0.018621,,,,,
0d - 00:00:00,010218407,114.17,-166.1873,49.67,0.027872,-2.7380,-0.0559,,,,,
0d - 00:00:00,010283490,117.67,-165.9471,46.20,-0.0650,-2.6635,0.027932,,,,,
0d - 00:00:00,010348573,120.59,-165.5695,42.73,0.11149,-2.6262,0.018621,,,,,
0d - 00:00:00,010413656,123.68,-164.9861,39.22,0,-2.5424,0.04655,,,,,
0d - 00:00:00,010478739,126.70,-164.4712,36.03,0.009291,-2.4493,0.018621,,,,,
0d - 00:00:00,010543822,129.65,-163.7505,32.31,0.06504,-2.4120,0.06517,,,,,
0d - 00:00:00,010608905,132.94,-163.1670,28.532,0,-2.2910,-0.0093,,,,,
0d - 00:00:00,010673988,136.14,-162.5149,24.923,-0.0093,-2.2258,0.03724,,,,,
0d - 00:00:00,010739071,138.88,-161.5195,21.416,0.018581,-2.2072,-0.0186,,,,,
0d - 00:00:00,010804154,141.46,-160.1810,17.566,0.06504,-2.1140,0.03724,,,,,
0d - 00:00:00,010869237,144.55,-159.1513,13.544,0.009291,-2.1047,0.04655,,,,,
0d - 00:00:00,010934320,147.53,-158.1560,9.797,0.027872,-1.9557,0.09311,,,,,
0d - 00:00:00,010999403,149.93,-156.6458,5.981,0.027872,-1.8905,-0.0372,,,,,
0d - 00:00:00,011064486,152.06,-154.7924,2.2001,0.04645,-1.8067,0.027932,,,,,
0d - 00:00:00,011129569,154.05,-152.9390,-1.6157,0,-1.6856,0.018621,,,,,
0d - 00:00:00,011194652,155.74,-151.1199,-4.4345,0.04645,-1.5925,0.13966,,,,,
0d - 00:00:00,011259735,156.15,-149.6784,-6.1533,0,-1.5180,0.03724,,,,,
0d - 00:00:00,011324818,158.04,-147.6534,-10.7253,-0.0186,-1.4807,0.05586,,,,,
0d - 00:00:00,011389901,160.20,-143.7407,-16.5349,0.07433,-1.3224,0.009311,,,,,
0d - 00:00:00,011454984,162.91,-140.6517,-21.6226,0.009291,-1.1082,0.03724,,,,,
0d - 00:00:00,011520067,165.07,-138.1462,-25.8852,0.03716,-1.0896,0.027932,,,,,
0d - 00:00:00,011585150,166.34,-135.3661,-29.3916,0.018581,-0.8661,0.05586,,,,,
0d - 00:00:00,011650233,166.51,-132.2085,-32.7604,0.03716,-0.8102,0.06517,,,,,
0d - 00:00:00,011715316,166.93,-128.7077,-36.6449,-0.0465,-0.7450,-0.0745,,,,,
0d - 00:00:00,011780399,167.82,-125.4127,-41.0107,0.05574,-0.6426,0.027932,,,,,
0d - 00:00:00,011845482,169.47,-122.1865,-45.7890,0.05574,-0.5029,0.027932,,,,,
0d - 00:00:00,011910565,170.29,-118.2738,-50.1547,0.06504,-0.3539,-0.0093,,,,,
0d - 00:00:00,011975648,169.26,-113.7089,-53.4205,0.20440,-0.2235,0.03724,,,,,
0d - 00:00:00,012040731,168.99,-110.3110,-56.6174,0.018581,-0.1118,0.027932,,,,,
0d - 00:00:00,012105814,169.81,-107.2221,-60.9145,0.03716,-0.0373,0.03724,,,,,
0d - 00:00:00,012170897,170.77,-103.5153,-65.2802,0.018581,0.08382,0.009311,,,,,
0d - 00:00:00,012235980,170.91,-99.8771,-69.0616,0.08362,0.22351,0,,,,,
0d - 00:00:00,012301063,170.67,-95.6898,-73.1180,0.04645,0.3166,0.009311,,,,,
0d - 00:00:00,012366146,170.12,-91.0564,-76.9337,-0.0279,0.4750,0.03724,,,,,
0d - 00:00:00,012431229,169.57,-87.0750,-80.3370,-0.1022,0.5681,0.027932,,,,,
0d - 00:00:00,012496312,169.19,-82.9221,-84.3590,0.018581,0.6798,0.009311,,,,,
0d - 00:00:00,012561395,168.88,-78.2199,-88.9310,0.04645,0.8661,-0.0093,,,,,
0d - 00:00:00,012626478,168.75,-73.9297,-92.9530,0.04645,0.9499,-0.0093,,,,,
0d - 00:00:00,012691561,168.57,-69.8110,-96.9750,0.03716,1.0617,-0.0093,,,,,
0d - 00:00:00,012756644,168.20,-65.3835,-100.9626,0.04645,1.2759,0,,,,,
0d - 00:00:00,012821727,167.75,-61.6767,-104.1252,0.018581,1.2852,0.03724,,,,,
0d - 00:00:00,012886810,167.34,-57.6267,-107.9753,-0.0186,1.3597,0.018621,,,,,
0d - 00:00:00,012951893,166.89,-52.9589,-112.2036,-0.0093,1.4994,0.009311,,,,,
0d - 00:00:00,013016976,166.38,-48.6687,-116.0193,0.08362,1.5459,0.009311,,,,,
0d - 00:00:00,013082059,165.90,-44.8589,-119.3195,0.03716,1.6763,-0.0745,,,,,
0d - 00:00:00,013147142,165.52,-41.0835,-122.6883,0.16723,1.7694,0,,,,,
0d - 00:00:00,013212225,165.11,-37.7886,-125.6447,0.009291,1.8533,0.018621,,,,,
0d - 00:00:00,013277308,164.66,-34.6653,-128.4979,0.03716,1.9650,0.027932,,,,,
0d - 00:00:00,013342391,164.32,-31.5076,-131.3511,0.07433,1.9836,-0.0186,,,,,
0d - 00:00:00,013407474,163.91,-28.2470,-134.4449,0.027872,2.0302,0.018621,,,,,
0d - 00:00:00,013472557,163.12,-24.8148,-137.1950,0.03716,2.0209,0,,,,,
0d - 00:00:00,013537640,161.64,-21.2110,-139.6701,-0.0650,2.1792,-0.0745,,,,,
0d - 00:00:00,013602723,160.58,-17.2297,-142.9015,0.06504,2.2723,0.018621,,,,,
0d - 00:00:00,013667806,159.79,-13.1797,-146.3047,-0.0650,2.3375,-0.0093,,,,,
0d - 00:00:00,013732889,158.34,-9.1297,-148.8141,0.018581,2.4679,-0.0093,,,,,
0d - 00:00:00,013797972,155.67,-4.3246,-151.0142,0.05574,2.5424,0.018621,,,,,
0d - 00:00:00,013863055,153.81,-0.1716,-153.7299,0.05574,2.5983,0,,,,,
0d - 00:00:00,013928138,152.47,3.192,-155.7925,0.06504,2.7659,-0.0466,,,,,
0d - 00:00:00,013993221,151.10,5.560,-156.3769,0.009291,2.6821,0,,,,,
0d - 00:00:00,014058304,149.35,7.997,-157.7519,0.12078,2.7287,-0.0745,,,,,
0d - 00:00:00,014123387,147.05,12.733,-160.5364,0.018581,2.8032,0.009311,,,,,
0d - 00:00:00,014188470,144.03,17.882,-162.3240,0.009291,2.9242,0.009311,,,,,
0d - 00:00:00,014253553,140.29,22.618,-163.7678,0.027872,2.9801,-0.0559,,,,,
0d - 00:00:00,014318636,136.86,27.252,-165.0741,0.13007,3.1198,-0.0093,,,,,
0d - 00:00:00,014383719,133.42,31.473,-166.3116,0.018581,3.204,-0.0279,,,,,
0d - 00:00:00,014448802,130.40,35.45,-167.2741,0.018581,3.1571,0,,,,,
0d - 00:00:00,014513885,126.70,39.92,-168.1335,0.04645,3.297,-0.0279,,,,,
0d - 00:00:00,014578968,123.23,44.24,-169.0961,0.08362,3.353,0.009311,,,,,
0d - 00:00:00,014644051,119.97,47.98,-169.5773,-0.0557,3.371,-0.0093,,,,,
0d - 00:00:00,014709134,116.36,51.62,-169.6805,0.009291,3.483,-0.0652,,,,,
0d - 00:00:00,014774217,113.07,55.05,-169.8867,0.16723,3.548,0.027932,,,,,
0d - 00:00:00,014839300,109.81,58.42,-170.0930,-0.0836,3.604,0.018621,,,,,
0d - 00:00:00,014904383,106.03,62.19,-170.0586,0.05574,3.613,-0.0093,,,,,
0d - 00:00:00,014969466,101.84,66.31,-169.9211,0.05574,3.669,0,,,,,
0d - 00:00:00,015034549,97.59,70.43,-169.8867,-0.0093,3.734,-0.0186,,,,,
0d - 00:00:00,015099632,93.09,74.93,-169.9211,0.009291,3.725,0,,,,,
0d - 00:00:00,015164715,89.14,78.70,-169.6461,0.04645,3.856,-0.0372,,,,,
0d - 00:00:00,015229798,85.26,82.30,-169.4054,0.018581,3.883,0.027932,,,,,
0d - 00:00:00,015294881,81.01,86.15,-169.0961,0.018581,3.958,-0.0279,,,,,
0d - 00:00:00,015359964,76.92,89.75,-168.6835,-0.0186,3.958,0.009311,,,,,
0d - 00:00:00,015425047,73.66,92.64,-168.5804,0.11149,3.977,0.08380,,,,,
0d - 00:00:00,015490130,70.47,95.83,-168.2710,-0.0836,3.949,-0.0093,,,,,
0d - 00:00:00,015555213,66.01,99.88,-167.9960,0.04645,4.042,-0.0466,,,,,
0d - 00:00:00,015620296,61.75,103.79,-167.3429,0.10220,4.098,-0.0279,,,,,
0d - 00:00:00,015685379,57.15,107.74,-167.0335,-0.0372,4.154,0.03724,,,,,
0d - 00:00:00,015750462,52.35,112.37,-166.7241,0.10220,4.237,-0.0093,,,,,
0d - 00:00:00,015815545,47.64,116.90,-166.6553,0.03716,4.349,0,,,,,
0d - 00:00:00,015880628,43.66,120.64,-166.3803,0,4.330,-0.0466,,,,,
0d - 00:00:00,015945711,40.26,123.56,-165.9678,0.08362,4.321,-0.1117,,,,,
0d - 00:00:00,016010793,37.14,126.27,-165.2803,0,4.312,-0.0279,,,,,
0d - 00:00:00,016075876,33.95,128.74,-164.3178,0.06504,4.312,-0.0093,,,,,
0d - 00:00:00,016140960,30.687,131.28,-163.6646,0.027872,4.293,0.08380,,,,,
0d - 00:00:00,016206043,27.461,134.10,-162.9771,-0.0279,4.340,0,,,,,
0d - 00:00:00,016271126,24.062,136.98,-162.0146,0.009291,4.340,-0.0186,,,,,
0d - 00:00:00,016336209,20.184,139.62,-160.6739,0.027872,4.330,-0.0279,,,,,
0d - 00:00:00,016401292,16.202,142.88,-159.9864,0,4.330,-0.0093,,,,,
0d - 00:00:00,016466374,12.803,145.94,-159.2645,0.027872,4.386,-0.0279,,,,,
0d - 00:00:00,016531457,8.856,148.41,-157.4769,0.027872,4.479,-0.0186,,,,,
0d - 00:00:00,016596541,4.840,150.50,-155.5519,0.018581,4.358,-0.0559,,,,,
0d - 00:00:00,016597000,,,,,,,122.26,122.13,122.56,0.14718,
0d - 00:00:00,016662000,0.8238,152.77,-153.8331,0.05574,4.321,-0.0745,,,,,
0d - 00:00:00,016727083,-2.9520,155.00,-152.0111,0.018581,4.349,-0.0372,,,,,
0d - 00:00:00,016792166,-5.7324,156.30,-150.9111,0.05574,4.293,-0.0652,,,,,
0d - 00:00:00,016857249,-8.5471,157.68,-148.4016,0.04645,4.265,0.05586,,,,,
0d - 00:00:00,016922332,-13.6273,159.67,-144.9297,-0.0836,4.247,-0.0279,,,,,
0d - 00:00:00,016987415,-19.0851,161.79,-141.1827,0.04645,4.181,-0.0093,,,,,
0d - 00:00:00,017052498,-23.5817,163.27,-138.2607,0.05574,4.172,0.009311,,,,,
0d - 00:00:00,017117581,-27.0486,164.51,-136.0606,0.018581,4.126,-0.0372,,,,,
0d - 00:00:00,017182664,-29.9663,165.54,-134.1356,-0.0465,4.079,-0.0186,,,,,
0d - 00:00:00,017247747,-33.5362,166.26,-130.5948,0.009291,4.107,-0.0279,,,,,
0d - 00:00:00,017312830,-38.9940,166.98,-125.5072,0.018581,3.977,-0.0186,,,,,
0d - 00:00:00,017377913,-44.4174,168.25,-121.7258,-0.0186,3.939,0.05586,,,,,
0d - 00:00:00,017442996,-48.6052,169.45,-118.8038,-0.1301,3.921,0,,,,,
0d - 00:00:00,017508079,-51.7631,169.62,-115.6756,0,3.744,-0.0372,,,,,
0d - 00:00:00,017573162,-54.5435,169.41,-112.7192,-0.0279,3.800,-0.0372,,,,,
0d - 00:00:00,017638245,-57.9074,169.41,-109.1441,0.18581,3.688,0,,,,,
0d - 00:00:00,017703328,-61.7862,169.31,-105.0534,0.13936,3.567,-0.0186,,,,,
0d - 00:00:00,017768411,-65.9396,169.21,-100.5845,-0.0093,3.623,-0.0186,,,,,
0d - 00:00:00,017833494,-70.5050,169.38,-96.2187,0,3.492,0.009311,,,,,
0d - 00:00:00,017898577,-74.4867,169.48,-92.7123,-0.0186,3.427,-0.0093,,,,,
