X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,003059700,-161.0561,143.57,18.254,-0.0186,-0.0745,-5.7168,,,,,
0d - 00:00:00,003124800,-162.5665,140.89,22.069,0,-0.0559,-5.6330,,,,,
0d - 00:00:00,003189900,-163.0470,137.46,25.541,-0.0093,-0.0466,-5.5864,,,,,
0d - 00:00:00,003255000,-164.0424,134.61,29.529,-0.1022,-0.0466,-5.5864,,,,,
0d - 00:00:00,003320100,-164.7633,130.56,33.96,-0.0372,-0.0559,-5.5119,,,,,
0d - 00:00:00,003385200,-164.6603,125.86,38.57,-0.0279,0.009313,-5.4561,,,,,
0d - 00:00:00,003450300,-166.8915,123.77,43.25,-0.0372,-0.0652,-5.4281,,,,,
0d - 00:00:00,003515400,-170.0494,122.19,47.51,-0.0465,-0.0838,-5.4002,,,,,
0d - 00:00:00,003580500,-170.5987,118.93,50.60,-0.0279,-0.0279,-5.3536,,,,,
0d - 00:00:00,003645600,-169.5346,115.46,52.94,-0.0465,-0.0373,-5.2792,,,,,
0d - 00:00:00,003710700,-169.2256,112.27,56.17,-0.0279,-0.0466,-5.2047,,,,,
0d - 00:00:00,003775800,-169.4316,108.05,60.78,0.018581,-0.0373,-5.1954,,,,,
0d - 00:00:00,003840900,-169.8092,103.62,65.31,-0.0186,-0.0745,-5.1023,,,,,
0d - 00:00:00,003906000,-170.0838,99.64,69.41,0,-0.0559,-5.0464,,,,,
0d - 00:00:00,003971100,-170.3927,95.66,73.74,-0.0465,-0.0466,-4.9719,,,,,
0d - 00:00:00,004036200,-170.2211,91.54,77.38,-0.0372,-0.0652,-4.9067,,,,,
0d - 00:00:00,004101300,-169.5689,88.14,80.13,-0.0093,-0.1024,-4.8416,,,,,
0d - 00:00:00,004166400,-169.2599,84.26,84.08,-0.0465,-0.0279,-4.7671,,,,,
0d - 00:00:00,004231500,-169.3629,79.42,88.86,-0.0372,0.027939,-4.6553,,,,,
0d - 00:00:00,004296600,-169.1913,75.10,92.75,-0.0465,-0.0652,-4.5622,,,,,
0d - 00:00:00,004361700,-168.8137,70.81,96.73,-0.0093,-0.0466,-4.4691,,,,,
0d - 00:00:00,004426800,-168.2302,65.69,101.34,-0.0372,0.018626,-4.3760,,,,,
0d - 00:00:00,004491900,-167.7496,61.64,104.68,-0.0279,-0.0466,-4.3015,,,,,
0d - 00:00:00,004557000,-167.3034,58.07,107.91,-0.0372,-0.1024,-4.2177,,,,,
0d - 00:00:00,004622100,-166.7198,53.89,111.55,-0.0279,-0.0373,-4.0967,,,,,
0d - 00:00:00,004687200,-166.1706,49.77,115.16,-0.1208,-0.0093,-4.0129,,,,,
0d - 00:00:00,004752300,-165.8960,46.20,118.36,-0.1672,-0.0093,-3.8826,,,,,
0d - 00:00:00,004817400,-165.4498,42.49,121.62,-0.1115,0.009313,-3.7895,,,,,
0d - 00:00:00,004882500,-164.9349,38.96,124.61,0.027872,0.009313,-3.6870,,,,,
0d - 00:00:00,004947600,-164.2827,35.59,127.47,0,0.018626,-3.5474,,,,,
0d - 00:00:00,005012700,-163.8365,32.09,130.59,-0.0836,0,-3.4636,,,,,
0d - 00:00:00,005077800,-163.1843,28.556,133.79,-0.0093,0,-3.3612,,,,,
0d - 00:00:00,005142900,-162.3262,24.883,136.78,-0.0372,-0.0093,-3.2029,,,,,
0d - 00:00:00,005208000,-161.5023,21.520,139.57,-0.0186,0,-3.1005,,,,,
0d - 00:00:00,005273100,-160.5412,17.744,142.39,0.009291,-0.0373,-2.9236,,,,,
0d - 00:00:00,005338200,-158.4474,13.797,143.97,0.11149,0,-2.8677,,,,,
0d - 00:00:00,005403300,-156.7311,9.610,147.06,-0.1765,0.027939,-2.7746,,,,,
0d - 00:00:00,005468400,-155.5983,4.942,150.64,-0.1115,0.027939,-2.5604,,,,,
0d - 00:00:00,005533500,-153.5045,0.17161,153.18,0.009291,0.009313,-2.4394,,,,,
0d - 00:00:00,005598600,-150.8614,-4.0843,155.00,-0.0929,0.027939,-2.3649,,,,,
0d - 00:00:00,005663700,-149.2481,-7.4479,157.00,-0.0372,0.04656,-2.1601,,,,,
0d - 00:00:00,005728800,-147.7377,-11.0860,159.09,-0.0650,0,-2.0111,,,,,
0d - 00:00:00,005793900,-145.3349,-15.2390,160.81,-0.0372,0.018626,-2.0111,,,,,
0d - 00:00:00,005859000,-142.4516,-19.1517,161.95,-0.0372,0.018626,-1.6945,,,,,
0d - 00:00:00,005924100,-139.7055,-23.0987,163.56,-0.0557,0.04656,-1.5828,,,,,
0d - 00:00:00,005989200,-137.0968,-27.2860,165.18,-0.0465,0.03725,-1.5363,,,,,
0d - 00:00:00,006054300,-134.2821,-31.0614,166.04,-0.0372,0.03725,-1.3966,,,,,
0d - 00:00:00,006119400,-130.4719,-35.2831,166.55,-0.0557,0.04656,-1.2011,,,,,
0d - 00:00:00,006184500,-126.2155,-40.2598,167.55,-0.0465,0.03725,-1.1452,,,,,
0d - 00:00:00,006249600,-123.0919,-44.8246,169.27,-0.0557,0.03725,-1.0056,,,,,
0d - 00:00:00,006314700,-120.1056,-48.6343,169.71,-0.0186,0.09313,-0.8007,,,,,
0d - 00:00:00,006379800,-115.9865,-52.1695,169.27,-0.0279,0.07450,-0.6983,,,,,
0d - 00:00:00,006444900,-112.5539,-55.3615,169.10,-0.0279,-0.0093,-0.5121,,,,,
0d - 00:00:00,006510000,-109.8079,-58.3818,169.51,-0.0186,0.04656,-0.4004,,,,,
0d - 00:00:00,006575100,-106.6499,-61.7454,169.58,-0.0279,0.03725,-0.2607,,,,,
0d - 00:00:00,006640200,-102.4965,-65.9670,169.51,-0.0372,0.04656,-0.1024,,,,,
0d - 00:00:00,006705300,-97.9998,-70.4975,169.65,-0.0372,0.06519,0.009311,,,,,
0d - 00:00:00,006770400,-93.6405,-74.7877,169.58,-0.0372,0.06519,0.19552,,,,,
0d - 00:00:00,006835500,-89.4184,-78.8034,169.44,0.009291,0.03725,0.3166,,,,,
0d - 00:00:00,006900600,-85.2650,-82.7161,169.16,-0.0279,-0.0186,0.4376,,,,,
0d - 00:00:00,006965700,-81.1116,-86.6975,168.96,-0.0279,0.018626,0.5400,,,,,
0d - 00:00:00,007030800,-77.3014,-90.1640,168.72,-0.0186,0.12107,0.7076,,,,,
0d - 00:00:00,007095900,-74.1778,-92.9441,168.41,-0.0279,0.06519,0.8566,,,,,
0d - 00:00:00,007161000,-70.9169,-95.9987,168.03,-0.0186,0.08382,0.9869,,,,,
0d - 00:00:00,007226100,-66.4545,-99.9801,167.45,-0.0186,0.11175,1.1173,,,,,
0d - 00:00:00,007291200,-62.1638,-103.6526,166.86,-0.0372,0.07450,1.2663,,,,,
0d - 00:00:00,007356300,-58.3880,-106.9818,166.52,-0.0186,0.05588,1.4059,,,,,
0d - 00:00:00,007421400,-53.9600,-111.4437,166.35,-0.0372,0.10244,1.5083,,,,,
0d - 00:00:00,007486500,-48.7081,-116.3860,166.00,-0.1579,0.05588,1.6480,,,,,
0d - 00:00:00,007551600,-44.3488,-120.1271,165.52,0.11149,0.11175,1.7970,,,,,
0d - 00:00:00,007616700,-41.0192,-123.1132,165.04,-0.0465,0.09313,1.9459,,,,,
0d - 00:00:00,007681800,-37.6210,-125.8589,164.25,-0.0279,0.04656,2.0670,,,,,
0d - 00:00:00,007746900,-34.4287,-128.4674,163.46,0.03716,0.07450,2.1601,,,,,
0d - 00:00:00,007812000,-31.4080,-130.8699,162.56,-0.0279,0.03725,2.3184,,,,,
0d - 00:00:00,007877100,-28.1471,-133.5127,161.77,-0.0279,0.10244,2.4394,,,,,
0d - 00:00:00,007942200,-24.4399,-136.7047,160.98,0.009291,0.08382,2.6535,,,,,
0d - 00:00:00,008007300,-20.7327,-139.8280,160.26,0.07433,0.07450,2.6070,,,,,
0d - 00:00:00,008072400,-16.9912,-142.7797,159.09,-0.1394,0.10244,2.7839,,,,,
0d - 00:00:00,008137500,-12.5289,-144.9420,156.51,0.06504,0.09313,2.9422,,,,,
0d - 00:00:00,008202600,-8.3755,-147.3445,154.69,-0.0836,0.09313,3.0539,,,,,
0d - 00:00:00,008267000,,,,,,,121.85,122.22,121.94,0.13852,
0d - 00:00:00,008267699,-4.4967,-150.2962,153.83,0.009291,0.08382,3.231,,,,,
0d - 00:00:00,008332000,-0.3776,-152.7331,151.70,-0.0279,0.12107,3.380,,,,,
0d - 00:00:00,008397111,4.016,-154.9297,149.43,-0.0279,0.10244,3.445,,,,,
0d - 00:00:00,008462222,7.655,-157.2293,147.92,-0.0093,0.09313,3.585,,,,,
0d - 00:00:00,008527333,11.911,-159.5632,145.79,-0.0186,0.10244,3.696,,,,,
0d - 00:00:00,008592444,16.270,-161.5195,142.94,-0.0186,0.10244,3.752,,,,,
0d - 00:00:00,008657555,20.355,-162.6865,139.81,-0.0186,0.12107,3.873,,,,,
0d - 00:00:00,008722666,23.753,-163.7161,137.33,-0.0279,0.027939,3.985,,,,,
0d - 00:00:00,008787777,26.911,-165.1233,135.27,0.009291,0.09313,4.059,,,,,
0d - 00:00:00,008852888,30.001,-165.6039,132.49,0.027872,0.18626,4.208,,,,,
0d - 00:00:00,008917999,33.88,-166.1530,128.50,-0.0093,0.05588,4.302,,,,,
0d - 00:00:00,008983110,39.58,-167.2513,123.96,-0.0093,0.04656,4.395,,,,,
0d - 00:00:00,009048221,44.52,-168.9674,120.87,0.009291,0.12107,4.497,,,,,
0d - 00:00:00,009113332,48.26,-170.0657,118.25,0,0.08382,4.609,,,,,
0d - 00:00:00,009178443,51.45,-169.9628,114.75,-0.0279,0.11175,4.693,,,,,
0d - 00:00:00,009243554,54.65,-169.7568,111.48,0,0.027939,4.748,,,,,
0d - 00:00:00,009308665,57.43,-169.6882,108.63,-0.0186,0.08382,4.832,,,,,
0d - 00:00:00,009373776,60.89,-169.6882,104.78,0.018581,0.13038,4.897,,,,,
0d - 00:00:00,009438887,65.49,-169.6539,99.86,-0.0093,0.04656,4.991,,,,,
0d - 00:00:00,009503998,70.20,-169.9284,95.67,0.009291,0.08382,5.065,,,,,
0d - 00:00:00,009569109,74.25,-170.1687,92.33,-0.0279,0.13038,5.084,,,,,
0d - 00:00:00,009634220,77.23,-170.1687,88.97,-0.0186,0.07450,5.177,,,,,
0d - 00:00:00,009699331,80.73,-169.8255,84.98,0,0.08382,5.261,,,,,
0d - 00:00:00,009764442,84.82,-169.4822,80.47,0.04645,0.10244,5.307,,,,,
0d - 00:00:00,009829553,89.08,-169.1733,75.94,-0.0186,0.09313,5.372,,,,,
0d - 00:00:00,009894664,93.19,-168.8301,71.61,-0.1208,0.08382,5.372,,,,,
0d - 00:00:00,009959775,96.97,-168.5555,67.38,0.018581,0.13038,5.484,,,,,
0d - 00:00:00,010024886,100.88,-168.2123,63.29,0.08362,0.11175,5.475,,,,,
0d - 00:00:00,010089997,104.80,-167.7661,58.89,0,0.07450,5.558,,,,,
0d - 00:00:00,010155108,108.57,-167.3886,54.83,0.04645,0.09313,5.558,,,,,
0d - 00:00:00,010220219,112.38,-166.8394,50.70,0.018581,0.08382,5.642,,,,,
0d - 00:00:00,010285330,115.88,-166.4619,46.89,-0.0093,0.08382,5.661,,,,,
0d - 00:00:00,010350441,119.14,-165.9471,43.25,0.009291,0.09313,5.652,,,,,
0d - 00:00:00,010415552,122.06,-165.3636,39.81,0.15794,0.09313,5.624,,,,,
0d - 00:00:00,010480663,124.91,-164.7458,36.40,0.009291,0.07450,5.661,,,,,
0d - 00:00:00,010545774,128.00,-164.0937,32.69,-0.0650,0.08382,5.782,,,,,
0d - 00:00:00,010610885,131.06,-163.1327,28.979,0.04645,0.08382,5.680,,,,,
0d - 00:00:00,010675996,134.11,-162.5149,25.541,-0.0093,0.08382,5.763,,,,,
0d - 00:00:00,010741107,136.93,-161.7255,22.035,-0.0372,0.09313,5.773,,,,,
0d - 00:00:00,010806218,140.01,-160.8674,18.254,0.05574,0.08382,5.773,,,,,
0d - 00:00:00,010871329,142.62,-159.3229,14.438,0,0.10244,5.773,,,,,
0d - 00:00:00,010936440,145.06,-157.4352,10.038,0.027872,0.07450,5.717,,,,,
0d - 00:00:00,011001551,148.15,-156.0280,5.638,0.027872,0.07450,5.828,,,,,
0d - 00:00:00,011066662,151.14,-154.4835,1.3407,0.018581,0.03725,5.782,,,,,
0d - 00:00:00,011131773,153.02,-152.0123,-2.8532,0.018581,0.05588,5.726,,,,,
0d - 00:00:00,011196884,154.88,-149.8157,-6.3940,0,0.07450,5.782,,,,,
0d - 00:00:00,011261995,156.56,-148.5801,-9.4534,0.03716,0.05588,5.717,,,,,
0d - 00:00:00,011327106,158.89,-146.4865,-13.6473,0.03716,0.05588,5.661,,,,,
0d - 00:00:00,011392217,160.88,-143.3632,-18.3568,0.027872,0.06519,5.698,,,,,
0d - 00:00:00,011457328,162.43,-140.6861,-21.9663,0.06504,0.08382,5.642,,,,,
0d - 00:00:00,011522439,162.88,-137.5971,-25.0602,0.009291,0.13969,5.624,,,,,
0d - 00:00:00,011587550,163.97,-134.5081,-29.3572,-0.0372,-0.0093,5.568,,,,,
0d - 00:00:00,011652661,164.66,-130.1149,-34.1698,0.018581,-0.0279,5.531,,,,,
0d - 00:00:00,011717772,164.63,-125.4814,-38.7419,0.027872,0.07450,5.465,,,,,
0d - 00:00:00,011782883,166.99,-123.6966,-43.0389,0.018581,0.018626,5.437,,,,,
0d - 00:00:00,011847994,169.98,-122.2208,-47.0609,0.03716,0.009313,5.428,,,,,
0d - 00:00:00,011913105,170.50,-118.9602,-50.1891,0.027872,0.04656,5.354,,,,,
0d - 00:00:00,011978216,169.53,-115.5966,-52.8017,0.018581,0.03725,5.316,,,,,
0d - 00:00:00,012043327,169.33,-112.3704,-55.9987,0.018581,0.018626,5.205,,,,,
0d - 00:00:00,012108438,169.57,-108.2860,-60.3644,-0.0557,-0.0373,5.177,,,,,
0d - 00:00:00,012173549,169.81,-103.6526,-65.1771,0.05574,0.06519,5.130,,,,,
0d - 00:00:00,012238660,170.12,-99.4310,-69.6804,0.08362,0.10244,5.084,,,,,
0d - 00:00:00,012303771,170.36,-95.4153,-73.7711,0.09291,0.009313,4.981,,,,,
0d - 00:00:00,012368882,170.12,-91.7085,-77.0025,0.06504,-0.0373,4.907,,,,,
0d - 00:00:00,012433993,169.60,-88.2763,-79.9932,0.04645,0.03725,4.860,,,,,
0d - 00:00:00,012499104,169.40,-84.1576,-84.2558,0.04645,0.027939,4.739,,,,,
0d - 00:00:00,012564215,169.47,-79.3869,-88.8279,0.03716,0.03725,4.674,,,,,
0d - 00:00:00,012629326,169.29,-75.2682,-92.6436,-0.0093,0.009313,4.599,,,,,
0d - 00:00:00,012694437,168.88,-70.6348,-96.9062,0.04645,-0.0093,4.478,,,,,
0d - 00:00:00,012759548,168.44,-65.4521,-101.4439,0.027872,0,4.395,,,,,
0d - 00:00:00,012824659,167.75,-61.3678,-104.9159,-0.0279,0.018626,4.311,,,,,
0d - 00:00:00,012889770,167.41,-57.7983,-107.9753,-0.0929,0.027939,4.199,,,,,
0d - 00:00:00,012954881,166.86,-53.5767,-111.6880,-0.1394,0.009313,4.143,,,,,
0d - 00:00:00,013019992,166.31,-49.3208,-115.6068,-0.1208,0.009313,4.013,,,,,
0d - 00:00:00,013085103,165.93,-45.8199,-118.5976,0.018581,-0.0373,3.873,,,,,
0d - 00:00:00,013150214,165.35,-42.3191,-121.6227,0.11149,0,3.780,,,,,
0d - 00:00:00,013215325,164.80,-38.6809,-124.6821,0.10220,0.009313,3.678,,,,,
0d - 00:00:00,013280436,164.32,-35.1115,-127.7760,0.14865,0.04656,3.566,,,,,
0d - 00:00:00,013345547,163.73,-31.9881,-130.6636,-0.0279,0.009313,3.473,,,,,
0d - 00:00:00,013410658,163.12,-28.4530,-133.7918,-0.0465,-0.0093,3.352,,,,,
0d - 00:00:00,013475769,162.53,-24.8148,-136.8169,-0.0093,0.009313,3.194,,,,,
0d - 00:00:00,013540880,161.67,-21.3140,-139.6701,0.03716,-0.0186,3.0912,,,,,
0d - 00:00:00,013605991,160.71,-17.6759,-142.3858,0.13007,-0.0186,2.9608,,,,,
0d - 00:00:00,013671102,158.48,-13.6602,-144.1734,0.11149,-0.0559,2.8491,,,,,
0d - 00:00:00,013736213,156.90,-9.3356,-147.2672,0.10220,-0.0186,2.7280,,,,,
0d - 00:00:00,013801324,155.77,-4.6678,-150.8767,0.05574,0,2.6256,,,,,
0d - 00:00:00,013866435,153.33,0.06864,-153.2143,0.05574,-0.0186,2.4208,,,,,
0d - 00:00:00,013931546,150.93,4.187,-155.0362,0.07433,-0.0279,2.3277,,,,,
0d - 00:00:00,013996657,149.59,7.414,-157.1675,0.05574,0.018626,2.2159,,,,,
0d - 00:00:00,014061768,148.18,10.708,-159.0238,0.09291,-0.0093,2.1042,,,,,
0d - 00:00:00,014126879,145.61,14.999,-160.6395,0.15794,-0.0559,1.9739,,,,,
0d - 00:00:00,014191990,142.62,19.186,-162.1177,0.05574,-0.0279,1.7318,,,,,
0d - 00:00:00,014257101,139.95,23.305,-163.6646,-0.0836,-0.0466,1.5921,,,,,
0d - 00:00:00,014322212,137.13,27.320,-165.0741,0.07433,-0.0466,1.5363,,,,,
0d - 00:00:00,014387323,133.90,31.405,-165.9335,0.009291,-0.0279,1.3780,,,,,
0d - 00:00:00,014452434,129.99,35.87,-166.5178,0.06504,-0.0466,1.2476,,,,,
0d - 00:00:00,014517545,126.22,40.40,-167.7554,0.04645,-0.0279,1.0987,,,,,
0d - 00:00:00,014582656,123.33,44.72,-169.1648,0.03716,-0.0559,0.9683,,,,,
0d - 00:00:00,014647767,119.80,48.81,-169.2679,0.03716,-0.0466,0.8100,,,,,
0d - 00:00:00,014712878,115.88,52.20,-168.9242,0.04645,-0.0559,0.6424,,,,,
0d - 00:00:00,014777989,112.62,55.26,-169.0617,0.04645,-0.0745,0.6424,,,,,
0d - 00:00:00,014843100,109.88,58.45,-169.3711,-0.0093,-0.0745,0.3910,,,,,
0d - 00:00:00,014908211,106.44,61.88,-169.4398,0.04645,-0.0838,0.18621,,,,,
0d - 00:00:00,014973322,102.43,65.97,-169.2336,0.009291,-0.0559,0.13035,,,,,
0d - 00:00:00,015038433,98.00,70.43,-169.3023,0.03716,-0.0652,0.009311,,,,,
0d - 00:00:00,015103544,93.61,74.82,-169.4054,0.009291,-0.0559,-0.1862,,,,,
0d - 00:00:00,015168655,89.52,78.77,-169.0961,0,-0.0279,-0.2793,,,,,
0d - 00:00:00,015233766,85.40,82.61,-168.8898,0.03716,-0.0559,-0.4376,,,,,
0d - 00:00:00,015298877,81.32,86.42,-168.7179,0.027872,-0.1304,-0.5493,,,,,
0d - 00:00:00,015363988,77.58,89.89,-168.5117,0.027872,-0.0559,-0.7635,,,,,
0d - 00:00:00,015429099,74.45,92.67,-168.2710,0.018581,-0.0838,-0.8193,,,,,
0d - 00:00:00,015494210,71.23,95.72,-167.9273,0.03716,-0.0838,-1.0056,,,,,
0d - 00:00:00,015559321,66.76,99.77,-167.3772,-0.0093,-0.0745,-1.1266,,,,,
0d - 00:00:00,015624432,62.37,103.45,-166.7241,0.009291,-0.0745,-1.2569,,,,,
0d - 00:00:00,015689543,58.66,106.84,-166.4147,0.018581,-0.1024,-1.3687,,,,,
0d - 00:00:00,015754654,54.30,111.27,-166.2428,0.018581,-0.1118,-1.5363,,,,,
0d - 00:00:00,015819765,49.12,116.18,-165.8647,0.018581,-0.0093,-1.6573,,,,,
0d - 00:00:00,015884876,44.59,120.06,-165.4178,-0.0279,-0.0373,-1.7970,,,,,
0d - 00:00:00,015949986,41.09,122.98,-164.8334,0.027872,-0.1397,-1.9180,,,,,
0d - 00:00:00,016015097,37.83,125.79,-164.2490,0.05574,-0.0466,-2.0297,,,,,
0d - 00:00:00,016080209,34.60,128.33,-163.4240,0.03716,-0.0838,-2.1601,,,,,
0d - 00:00:00,016145320,31.511,130.73,-162.4958,0.03716,-0.1118,-2.3277,,,,,
0d - 00:00:00,016210431,28.284,133.38,-161.6708,-0.0093,-0.0931,-2.4208,,,,,
0d - 00:00:00,016275542,24.783,136.46,-160.8802,-0.1394,-0.0931,-2.5698,,,,,
0d - 00:00:00,016340653,20.904,139.73,-160.0208,0.13007,-0.0745,-2.7094,,,,,
0d - 00:00:00,016405764,17.026,142.68,-158.8864,-0.0186,-0.0931,-2.7839,,,,,
0d - 00:00:00,016470875,12.735,144.77,-156.3425,0.06504,-0.0838,-2.9608,,,,,
0d - 00:00:00,016535985,8.375,147.52,-154.7612,0.05574,-0.0652,-3.0632,,,,,
0d - 00:00:00,016599000,,,,,,,121.85,122.23,121.94,0.13799,
0d - 00:00:00,016601096,4.222,150.71,-153.8331,-0.0093,-0.1118,-3.2122,,,,,
0d - 00:00:00,016664000,0.24028,152.90,-151.5642,0.03716,-0.0838,-3.3239,,,,,
0d - 00:00:00,016729111,-4.0848,154.79,-149.2954,0.10220,-0.0745,-3.3705,,,,,
0d - 00:00:00,016794222,-7.4143,157.16,-148.2641,0.13007,-0.0838,-3.6312,,,,,
0d - 00:00:00,016859333,-11.0872,159.46,-146.4078,-0.1022,-0.0838,-3.6312,,,,,
0d - 00:00:00,016924444,-15.2406,161.18,-143.4859,0.009291,-0.0838,-3.7895,,,,,
0d - 00:00:00,016989555,-19.3597,162.31,-140.2201,0.018581,-0.0931,-3.8546,,,,,
0d - 00:00:00,017054666,-23.6504,163.75,-137.1950,0.027872,-0.1024,-3.9850,,,,,
0d - 00:00:00,017119777,-27.2546,164.92,-134.8231,-0.0743,-0.0931,-4.1712,,,,,
0d - 00:00:00,017184888,-30.3439,165.74,-132.1417,0,-0.1024,-4.2364,,,,,
0d - 00:00:00,017249999,-34.2914,166.39,-128.2916,0.018581,-0.0838,-4.2177,,,,,
0d - 00:00:00,017315110,-39.8521,167.32,-123.8227,0.03716,-0.0838,-4.4040,,,,,
0d - 00:00:00,017380221,-44.3488,168.83,-121.1070,-0.0093,-0.1211,-4.5157,,,,,
0d - 00:00:00,017445332,-47.8157,169.96,-118.5288,-0.0093,-0.0931,-4.5343,,,,,
0d - 00:00:00,017510443,-51.2482,169.79,-114.7131,-0.0186,-0.0931,-4.6367,,,,,
0d - 00:00:00,017575554,-54.6465,169.48,-111.2754,0.009291,-0.0838,-4.7485,,,,,
0d - 00:00:00,017640665,-57.6672,169.65,-108.2847,0.027872,-0.0559,-4.8043,,,,,
0d - 00:00:00,017705776,-61.4430,169.62,-104.1596,0.018581,-0.0559,-4.9160,,,,,
0d - 00:00:00,017770887,-65.9396,169.59,-99.4157,-0.0093,-0.1397,-4.9626,,,,,
