X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,001497622,89.38,-168.1094,75.94,-0.0093,-2.7566,0.03724,,,,,
0d - 00:00:00,001562736,93.37,-168.0407,71.71,0.018581,-2.8218,0.018621,,,,,
0d - 00:00:00,001627850,97.62,-167.7318,67.10,-0.0093,-2.8870,0.027932,,,,,
0d - 00:00:00,001692964,101.60,-167.3886,63.15,0,-2.9708,0.05586,,,,,
0d - 00:00:00,001758078,105.11,-167.1483,59.44,0.05574,-2.9894,0.009311,,,,,
0d - 00:00:00,001823192,108.81,-166.8051,55.07,-0.0186,-3.1478,0.027932,,,,,
0d - 00:00:00,001888306,112.83,-166.1873,50.53,0.018581,-3.1478,0,,,,,
0d - 00:00:00,001953420,116.43,-165.7755,46.85,-0.0279,-3.1850,0,,,,,
0d - 00:00:00,002018534,119.32,-165.2606,43.62,-0.0093,-3.2223,0.009311,,,,,
0d - 00:00:00,002083648,122.27,-164.6428,40.01,-0.0093,-3.3806,-0.0279,,,,,
0d - 00:00:00,002148762,125.32,-163.8878,36.61,0,-3.3806,0,,,,,
0d - 00:00:00,002213876,128.41,-163.3729,33.00,-0.0465,-3.3061,0,,,,,
0d - 00:00:00,002278990,131.33,-162.6522,29.460,0.03716,-3.4830,0.03724,,,,,
0d - 00:00:00,002344104,134.32,-161.7255,25.851,0,-3.4737,0.018621,,,,,
0d - 00:00:00,002409218,137.44,-160.8674,22.104,0.018581,-3.5575,0.027932,,,,,
0d - 00:00:00,002474332,140.29,-160.0780,18.563,0.05574,-3.6041,0.018621,,,,,
0d - 00:00:00,002539446,142.93,-159.0140,14.919,-0.0650,-3.6600,0.018621,,,,,
0d - 00:00:00,002604560,145.99,-157.5725,10.450,-0.0650,-3.6786,-0.0093,,,,,
0d - 00:00:00,002669674,148.49,-155.5475,6.428,0.05574,-3.7065,0.009311,,,,,
0d - 00:00:00,002734788,150.07,-153.1793,2.4751,-0.0186,-3.7903,0,,,,,
0d - 00:00:00,002799902,152.47,-151.0856,-2.2001,0.12078,-3.7903,0,,,,,
0d - 00:00:00,002865016,155.39,-149.0263,-6.4971,0.03716,-3.8369,0.018621,,,,,
0d - 00:00:00,002930130,157.11,-147.5848,-9.3503,0.009291,-3.8835,0.009311,,,,,
0d - 00:00:00,002995244,159.00,-145.5941,-13.2004,0.03716,-3.8835,0.018621,,,,,
0d - 00:00:00,003060358,161.23,-142.9170,-17.4974,0.07433,-3.9114,0.027932,,,,,
0d - 00:00:00,003125472,162.67,-140.0683,-21.3476,0.11149,-3.9114,-0.0652,,,,,
0d - 00:00:00,003190586,163.77,-137.5284,-24.8883,-0.0836,-3.9673,-0.0372,,,,,
0d - 00:00:00,003255700,164.52,-133.7530,-28.7384,0.08362,-3.9859,0,,,,,
0d - 00:00:00,003320814,163.22,-128.1585,-33.3448,0.018581,-4.0232,0,,,,,
0d - 00:00:00,003385928,163.94,-124.6920,-38.0887,-0.0186,-4.0138,0.009311,,,,,
0d - 00:00:00,003451042,167.96,-123.6280,-42.9014,0.018581,-4.0045,-0.0186,,,,,
0d - 00:00:00,003516156,170.60,-121.4657,-46.9234,0.05574,-4.0138,0,,,,,
0d - 00:00:00,003581270,170.50,-118.1021,-49.6391,0,-4.0232,0.09311,,,,,
0d - 00:00:00,003646384,169.71,-115.1848,-51.5642,0.04645,-4.0325,-0.0279,,,,,
0d - 00:00:00,003711498,167.82,-111.7182,-53.6955,0.03716,-4.0325,0,,,,,
0d - 00:00:00,003776612,168.02,-107.0161,-59.1269,0.03716,-4.0511,0.03724,,,,,
0d - 00:00:00,003841726,169.91,-102.0394,-66.1052,-0.0186,-4.0418,0,,,,,
0d - 00:00:00,003906840,171.04,-97.7835,-70.7116,0.03716,-4.0232,0.027932,,,,,
0d - 00:00:00,003971953,170.67,-94.0767,-73.7711,0.018581,-4.0604,0.009311,,,,,
0d - 00:00:00,004037068,169.91,-90.4729,-76.5212,0,-4.0604,0.009311,,,,,
0d - 00:00:00,004102182,169.29,-86.9377,-79.6494,0.04645,-3.9766,0.018621,,,,,
0d - 00:00:00,004167296,168.99,-83.1623,-83.4996,0.009291,-4.0232,0.027932,,,,,
0d - 00:00:00,004232410,169.23,-78.5288,-88.5528,0.05574,-3.9766,-0.0093,,,,,
0d - 00:00:00,004297524,169.43,-73.9640,-93.0905,-0.0093,-3.8928,0,,,,,
0d - 00:00:00,004362638,169.29,-69.4678,-97.0781,0.09291,-3.8928,0.027932,,,,,
0d - 00:00:00,004427752,167.96,-64.0793,-101.2032,0.05574,-3.9580,0.027932,,,,,
0d - 00:00:00,004492866,167.10,-59.5487,-105.0534,0.06504,-3.7345,0,,,,,
0d - 00:00:00,004557980,166.86,-56.3225,-108.1816,-0.0279,-3.8183,0,,,,,
0d - 00:00:00,004623094,166.62,-52.8559,-111.5505,-0.0465,-3.7717,0.027932,,,,,
0d - 00:00:00,004688208,166.58,-48.8403,-115.2631,-0.0093,-3.7252,0,,,,,
0d - 00:00:00,004753322,166.17,-45.1335,-118.5632,0.03716,-3.7158,0.018621,,,,,
0d - 00:00:00,004818436,165.62,-41.8042,-121.4508,0.16723,-3.6041,0.05586,,,,,
0d - 00:00:00,004883550,164.90,-38.2348,-124.2696,-0.0093,-3.5855,-0.0466,,,,,
0d - 00:00:00,004948664,164.39,-34.6996,-127.3978,-0.1765,-3.5016,0.03724,,,,,
0d - 00:00:00,005013778,163.84,-31.1644,-130.6292,0.07433,-3.5016,0.027932,,,,,
0d - 00:00:00,005078892,163.29,-27.5606,-133.5512,0.11149,-3.4085,0.03724,,,,,
0d - 00:00:00,005144006,162.46,-24.3000,-136.2669,0,-3.3992,-0.0279,,,,,
0d - 00:00:00,005209120,161.67,-20.7305,-139.2920,-0.0186,-3.3340,-0.0093,,,,,
0d - 00:00:00,005274234,160.75,-16.9208,-142.2483,0.05574,-3.3061,0.018621,,,,,
0d - 00:00:00,005339348,159.34,-12.9394,-145.0672,0.03716,-3.2129,0.009311,,,,,
0d - 00:00:00,005404462,157.69,-8.9237,-147.4735,0.04645,-3.1478,0.03724,,,,,
0d - 00:00:00,005469576,154.84,-4.7364,-148.6423,0.12078,-3.1105,-0.0186,,,,,
0d - 00:00:00,005534690,152.82,-0.2746,-151.7705,0.19511,-3.0453,0,,,,,
0d - 00:00:00,005599804,151.48,4.531,-155.3800,-0.0650,-3.0174,-0.0652,,,,,
0d - 00:00:00,005664918,149.76,8.203,-157.0300,0.018581,-2.9149,0.04655,,,,,
0d - 00:00:00,005730032,147.70,11.429,-158.6113,0.06504,-2.8591,-0.0093,,,,,
0d - 00:00:00,005795146,145.44,15.754,-160.9489,0.027872,-2.7845,0.027932,,,,,
0d - 00:00:00,005860260,142.69,20.147,-162.2208,0.06504,-2.7007,0,,,,,
0d - 00:00:00,005925374,139.60,23.888,-163.3209,0.05574,-2.6355,-0.0559,,,,,
0d - 00:00:00,005990488,136.99,27.801,-164.7647,0.04645,-2.5517,0.05586,,,,,
0d - 00:00:00,006055602,133.90,31.92,-165.8991,0.018581,-2.4959,0.10242,,,,,
0d - 00:00:00,006120716,130.09,36.24,-166.5178,0.03716,-2.4120,-0.0466,,,,,
0d - 00:00:00,006185830,126.46,40.53,-167.6523,0.06504,-2.3375,0.04655,,,,,
0d - 00:00:00,006250944,123.64,44.86,-169.2679,0.018581,-2.2537,0.018621,,,,,
0d - 00:00:00,006316058,120.14,48.87,-169.3023,0.027872,-2.1420,0.027932,,,,,
0d - 00:00:00,006381172,116.09,52.38,-168.9242,0.018581,-2.0116,-0.0093,,,,,
0d - 00:00:00,006446286,112.73,55.33,-168.6492,0.009291,-2.0302,0.009311,,,,,
0d - 00:00:00,006511400,109.67,57.39,-167.7210,0,-1.9091,0,,,,,
0d - 00:00:00,006576514,106.44,60.99,-168.1679,0.05574,-1.8160,0.018621,,,,,
0d - 00:00:00,006641628,102.57,66.34,-169.6461,0.04645,-1.7601,0.03724,,,,,
0d - 00:00:00,006706742,98.00,71.46,-170.0586,0.03716,-1.6763,0.018621,,,,,
0d - 00:00:00,006771856,93.33,75.61,-169.4398,0.03716,-1.6111,0,,,,,
0d - 00:00:00,006836970,88.80,79.46,-169.0617,-0.0279,-1.3690,0.009311,,,,,
0d - 00:00:00,006902084,84.54,83.40,-168.7179,0.03716,-1.4435,0.03724,,,,,
0d - 00:00:00,006967198,80.70,86.70,-168.5460,0.027872,-1.2666,0.009311,,,,,
0d - 00:00:00,007032312,77.68,89.55,-168.1679,0.009291,-1.2107,0.027932,,,,,
0d - 00:00:00,007097426,74.69,92.43,-168.2023,0.018581,-1.0803,0.027932,,,,,
0d - 00:00:00,007162540,71.23,95.83,-168.0304,-0.0929,-1.0337,0.009311,,,,,
0d - 00:00:00,007227654,66.90,99.71,-167.3429,0.10220,-0.8754,0.03724,,,,,
0d - 00:00:00,007292768,62.37,103.48,-166.4835,-0.0186,-0.8102,0.018621,,,,,
0d - 00:00:00,007357882,58.25,107.22,-166.4835,0.11149,-0.7078,0.009311,,,,,
0d - 00:00:00,007422996,53.65,111.75,-166.2772,0.03716,-0.6705,0,,,,,
0d - 00:00:00,007488110,48.64,116.45,-166.0710,0.018581,-0.5029,0.009311,,,,,
0d - 00:00:00,007553224,44.45,120.23,-165.6928,0.009291,-0.4284,0.07449,,,,,
0d - 00:00:00,007618338,40.98,123.18,-165.1428,-0.0093,-0.3166,-0.0652,,,,,
0d - 00:00:00,007683452,37.72,125.79,-164.4209,-0.0186,-0.2328,0.04655,,,,,
0d - 00:00:00,007748566,34.57,128.23,-163.5959,-0.0279,-0.1304,0,,,,,
0d - 00:00:00,007813680,31.580,130.66,-162.7021,0.06504,-0.0373,0,,,,,
0d - 00:00:00,007878794,28.216,133.41,-161.9458,0.018581,0.07450,-0.0279,,,,,
0d - 00:00:00,007943907,24.543,136.50,-161.1552,0.027872,0.16763,0.09311,,,,,
0d - 00:00:00,008009021,20.904,139.69,-160.3645,-0.0093,0.26076,-0.0466,,,,,
0d - 00:00:00,008074136,17.026,142.61,-159.2645,-0.0093,0.3725,0.03724,,,,,
0d - 00:00:00,008139250,12.666,145.59,-157.7176,0.027872,0.4191,-0.0186,,,,,
0d - 00:00:00,008204364,8.513,147.79,-155.4831,0.04645,0.6053,0,,,,,
0d - 00:00:00,008267999,,,,,,,121.88,121.77,121.96,0.13934,
0d - 00:00:00,008269478,4.291,149.23,-152.8018,0.027872,0.6333,0,,,,,
0d - 00:00:00,008333000,0,152.01,-151.2205,0.04645,0.7450,-0.0279,,,,,
0d - 00:00:00,008398114,-4.2564,155.03,-149.9486,-0.0093,0.8754,0.027932,,,,,
0d - 00:00:00,008463228,-7.5517,156.92,-148.3673,0.018581,0.9965,-0.0093,,,,,
0d - 00:00:00,008528342,-11.3275,158.91,-146.2359,0.04645,1.0617,0,,,,,
0d - 00:00:00,008593456,-15.8585,161.21,-143.6577,0.009291,1.1082,0.009311,,,,,
0d - 00:00:00,008658570,-20.3551,162.58,-140.2889,-0.0186,1.3597,-0.0279,,,,,
0d - 00:00:00,008723684,-24.2339,163.54,-137.2982,0.018581,1.3131,0.027932,,,,,
0d - 00:00:00,008788798,-27.3919,164.68,-135.2012,0.027872,1.4714,-0.0186,,,,,
0d - 00:00:00,008853912,-30.2753,165.57,-133.0011,0.03716,1.5180,0,,,,,
0d - 00:00:00,008919026,-34.1884,166.15,-128.9448,-0.0186,1.6577,-0.0186,,,,,
0d - 00:00:00,008984140,-39.7491,166.84,-124.1665,-0.1115,1.7043,-0.0093,,,,,
0d - 00:00:00,009049254,-44.5204,168.49,-121.3820,0.08362,1.8160,0,,,,,
0d - 00:00:00,009114368,-47.9873,169.48,-119.1476,-0.0186,1.8998,0.027932,,,,,
0d - 00:00:00,009179482,-50.9736,169.41,-115.6068,0.04645,1.9930,-0.0186,,,,,
0d - 00:00:00,009244596,-53.5137,168.11,-112.1692,-0.0279,2.0861,-0.0093,,,,,
0d - 00:00:00,009309710,-56.0195,167.59,-108.8004,0,2.1233,0.027932,,,,,
0d - 00:00:00,009374824,-60.3446,168.14,-104.4002,0.018581,2.2072,-0.0838,,,,,
0d - 00:00:00,009439938,-66.0769,168.86,-99.4844,0,2.3096,0.009311,,,,,
0d - 00:00:00,009505052,-71.1915,169.41,-95.3937,-0.0465,2.3841,0,,,,,
0d - 00:00:00,009570166,-74.4181,169.72,-92.8842,0.027872,2.4586,0,,,,,
0d - 00:00:00,009635280,-77.1641,169.69,-89.8248,0,2.5238,-0.0466,,,,,
0d - 00:00:00,009700394,-80.8713,169.07,-84.9777,0.04645,2.6262,-0.0186,,,,,
0d - 00:00:00,009765508,-85.4710,168.32,-79.7182,0.009291,2.6635,0.009311,,,,,
0d - 00:00:00,009830622,-89.6930,168.04,-75.4212,-0.0093,2.7473,-0.0838,,,,,
0d - 00:00:00,009895736,-93.4345,167.87,-71.5023,-0.0186,2.8032,0.027932,,,,,
0d - 00:00:00,009960850,-97.5193,167.66,-67.3428,-0.0093,2.8684,-0.0372,,,,,
0d - 00:00:00,010025964,-101.4667,167.35,-63.1145,-0.0186,2.9801,0.009311,,,,,
0d - 00:00:00,010091078,-105.2426,167.08,-59.1269,0,3.0453,-0.0279,,,,,
0d - 00:00:00,010156192,-108.7438,166.67,-55.2424,-0.0093,3.0546,-0.0279,,,,,
0d - 00:00:00,010221306,-112.6569,166.19,-50.7048,-0.0186,3.1384,-0.0186,,,,,
0d - 00:00:00,010286420,-116.5014,165.60,-46.7515,0.009291,3.185,0.009311,,,,,
0d - 00:00:00,010351534,-119.3847,165.23,-43.5201,0.009291,3.260,-0.0186,,,,,
0d - 00:00:00,010416648,-122.2681,164.78,-40.1513,0.03716,3.287,0.009311,,,,,
0d - 00:00:00,010481762,-125.2201,164.16,-36.6105,-0.0186,3.390,0.018621,,,,,
0d - 00:00:00,010546876,-128.4124,163.41,-32.8979,-0.0186,3.381,-0.0559,,,,,
0d - 00:00:00,010611990,-131.4330,162.58,-29.4259,-0.0186,3.502,0.018621,,,,,
0d - 00:00:00,010677104,-134.3164,161.90,-25.8852,-0.0093,3.474,0,,,,,
0d - 00:00:00,010742218,-137.2684,160.87,-22.1038,0,3.576,0,,,,,
0d - 00:00:00,010807332,-140.2547,160.04,-18.3912,-0.1579,3.613,-0.0093,,,,,
0d - 00:00:00,010872446,-143.1038,159.01,-14.7473,0.05574,3.651,-0.0559,,,,,
0d - 00:00:00,010937560,-145.9871,157.50,-10.2785,-0.0279,3.707,-0.0279,,,,,
0d - 00:00:00,011002674,-148.1153,155.31,-6.6690,0,3.716,-0.0372,,,,,
0d - 00:00:00,011067788,-150.0376,153.14,-2.3376,-0.0279,3.781,-0.0279,,,,,
0d - 00:00:00,011132902,-152.7150,151.09,2.4063,0.018581,3.800,0.009311,,,,,
0d - 00:00:00,011198016,-155.3237,149.13,6.360,0.027872,3.874,0.009311,,,,,
0d - 00:00:00,011263130,-157.0743,147.52,9.625,0.06504,3.856,-0.0931,,,,,
0d - 00:00:00,011328244,-159.1682,145.42,13.579,-0.0465,3.893,0.027932,,,,,
0d - 00:00:00,011393358,-161.2964,142.92,17.601,0,3.930,-0.0466,,,,,
0d - 00:00:00,011458472,-162.6008,140.34,21.210,-0.0836,3.939,-0.0279,,,,,
0d - 00:00:00,011523586,-163.5619,137.70,24.751,-0.0650,3.977,-0.0279,,,,,
0d - 00:00:00,011588700,-164.4200,133.86,28.704,-0.0650,4.023,-0.0838,,,,,
0d - 00:00:00,011653814,-163.3903,128.36,33.34,-0.0372,4.023,0.10242,,,,,
0d - 00:00:00,011718928,-164.0081,125.14,37.85,-0.0465,4.023,-0.0559,,,,,
0d - 00:00:00,011784042,-167.9212,124.07,42.59,-0.0279,4.023,-0.0093,,,,,
0d - 00:00:00,011849156,-170.5987,121.77,46.92,-0.0372,4.032,-0.0466,,,,,
0d - 00:00:00,011914270,-170.5987,117.96,50.09,-0.0186,4.051,0.018621,,,,,
0d - 00:00:00,011979384,-169.8435,114.91,52.46,-0.0372,4.098,-0.0093,,,,,
0d - 00:00:00,012044498,-168.7451,111.68,54.07,-0.0093,4.023,-0.0093,,,,,
0d - 00:00:00,012109612,-167.5093,107.39,58.23,-0.0372,4.014,0,,,,,
0d - 00:00:00,012174726,-168.6421,102.31,64.94,-0.0465,4.051,-0.0279,,,,,
0d - 00:00:00,012239840,-170.6673,98.02,70.68,-0.0650,3.986,-0.0186,,,,,
0d - 00:00:00,012304954,-171.0449,94.21,74.25,-0.0650,4.032,0,,,,,
0d - 00:00:00,012370068,-170.1181,90.44,76.97,-0.0279,4.023,-0.0093,,,,,
0d - 00:00:00,012435182,-169.2943,86.90,79.75,-0.0279,4.014,0,,,,,
0d - 00:00:00,012500296,-168.9167,83.27,83.43,-0.0372,4.032,-0.0372,,,,,
0d - 00:00:00,012565410,-168.8137,78.53,88.28,-0.0279,3.939,-0.0093,,,,,
0d - 00:00:00,012630524,-169.1913,74.24,92.68,-0.0465,3.949,-0.0093,,,,,
0d - 00:00:00,012695638,-169.0540,69.74,96.91,-0.0279,3.874,0,,,,,
0d - 00:00:00,012760752,-168.2302,64.22,101.38,-0.0093,3.883,-0.0186,,,,,
0d - 00:00:00,012825866,-167.2347,59.65,105.05,-0.1672,3.800,0,,,,,
0d - 00:00:00,012890980,-166.8572,56.43,108.01,0.009291,3.818,0.009311,,,,,
0d - 00:00:00,012956094,-166.7198,52.82,111.65,-0.1022,3.762,-0.0093,,,,,
0d - 00:00:00,013021208,-166.4109,48.74,115.43,0,3.716,-0.0372,,,,,
0d - 00:00:00,013086322,-166.0677,45.13,118.43,-0.0465,3.707,-0.0093,,,,,
0d - 00:00:00,013151436,-165.7244,41.87,121.42,-0.0372,3.623,0,,,,,
0d - 00:00:00,013216550,-165.1409,38.37,124.48,-0.0279,3.604,0.05586,,,,,
0d - 00:00:00,013281664,-164.3514,34.67,127.67,0.11149,3.539,-0.0838,,,,,
0d - 00:00:00,013346778,-163.8365,31.130,130.77,-0.1301,3.511,-0.0093,,,,,
0d - 00:00:00,013411892,-163.1843,27.629,133.72,0.009291,3.427,-0.0279,,,,,
0d - 00:00:00,013477006,-162.5321,24.266,136.71,-0.0372,3.418,-0.0559,,,,,
0d - 00:00:00,013542120,-161.6740,20.799,139.40,-0.0093,3.315,0.009311,,,,,
0d - 00:00:00,013607234,-160.7129,17.195,142.21,-0.0557,3.315,0.03724,,,,,
0d - 00:00:00,013672348,-159.3742,13.214,145.07,0.018581,3.222,0.06517,,,,,
0d - 00:00:00,013737462,-157.8295,8.958,147.40,-0.0279,3.166,-0.0931,,,,,
0d - 00:00:00,013802576,-154.7059,4.908,148.61,-0.0557,3.1105,-0.0093,,,,,
0d - 00:00:00,013867690,-152.9896,0.3775,152.11,-0.0557,3.0639,-0.0372,,,,,
0d - 00:00:00,013932804,-151.5136,-4.6678,155.52,-0.0465,2.9987,0,,,,,
0d - 00:00:00,013997918,-149.6257,-8.2030,156.96,-0.0093,3.0081,-0.0186,,,,,
0d - 00:00:00,014063032,-147.6004,-11.4292,158.71,-0.0743,2.7566,-0.0093,,,,,
0d - 00:00:00,014128146,-145.4723,-15.8225,160.91,-0.0186,2.8032,-0.0093,,,,,
0d - 00:00:00,014193260,-142.6575,-19.8725,162.29,-0.0465,2.6728,-0.0186,,,,,
0d - 00:00:00,014258374,-139.7399,-23.6136,163.53,-0.0557,2.6728,-0.0279,,,,,
0d - 00:00:00,014323488,-136.9938,-27.7665,165.01,-0.0465,2.5983,0,,,,,
0d - 00:00:00,014388602,-133.9045,-31.8852,165.93,-0.0836,2.4213,-0.0186,,,,,
0d - 00:00:00,014453716,-130.0600,-36.2784,166.55,-0.0186,2.4120,-0.0186,,,,,
0d - 00:00:00,014518830,-126.2842,-40.6716,167.86,-0.0743,2.3282,-0.0745,,,,,
0d - 00:00:00,014583944,-123.4695,-45.0648,169.30,-0.0465,2.2351,-0.0186,,,,,
0d - 00:00:00,014649058,-120.0713,-48.9776,169.54,-0.0093,2.1420,0.009311,,,,,
0d - 00:00:00,014714172,-116.0895,-52.2725,169.03,-0.0836,2.0675,-0.0093,,,,,
0d - 00:00:00,014779286,-112.7255,-54.8123,168.06,-0.0372,2.0302,-0.0372,,,,,
0d - 00:00:00,014844400,-109.6019,-57.1805,167.65,-0.0465,1.8905,0.009311,,,,,
0d - 00:00:00,014909514,-106.2723,-61.4021,168.86,0,1.8253,0,,,,,
0d - 00:00:00,014974628,-102.4965,-66.7220,170.13,-0.0372,1.7229,-0.0093,,,,,
0d - 00:00:00,015039742,-97.7939,-71.6987,170.09,-0.0093,1.6484,0,,,,,
0d - 00:00:00,015104856,-92.8167,-75.9890,169.51,0.009291,1.5739,-0.1024,,,,,
0d - 00:00:00,015169970,-88.5259,-79.6958,169.16,-0.0650,1.4901,-0.0093,,,,,
0d - 00:00:00,015235084,-84.5098,-83.3682,168.82,-0.0743,1.3597,-0.0186,,,,,
0d - 00:00:00,015300198,-80.6654,-86.7661,168.55,0,1.2852,0,,,,,
0d - 00:00:00,015365312,-77.5417,-89.7178,168.44,-0.0465,1.2293,-0.0186,,,,,
0d - 00:00:00,015430426,-74.4867,-92.6695,168.41,-0.0186,1.0710,-0.0559,,,,,
0d - 00:00:00,015495540,-70.9855,-96.0674,168.10,-0.1115,0.9779,0.05586,,,,,
0d - 00:00:00,015560654,-66.4202,-100.1174,167.45,-0.0465,0.9127,0.018621,,,,,
0d - 00:00:00,015625768,-61.9235,-103.8242,166.93,-0.0186,0.8102,0,,,,,
0d - 00:00:00,015690882,-58.0104,-107.4966,166.69,-0.0279,0.7171,0.009311,,,,,
0d - 00:00:00,015755996,-53.3078,-111.9928,166.41,-0.0186,0.5774,0,,,,,
0d - 00:00:00,015821110,-48.3306,-116.8666,166.14,-0.0372,0.5122,-0.0093,,,,,
0d - 00:00:00,015886224,-44.2801,-120.4017,165.73,-0.0372,0.4005,0.03724,,,,,
0d - 00:00:00,015951337,-40.8819,-123.2848,165.28,-0.0186,0.3353,0,,,,,
0d - 00:00:00,016016452,-37.5866,-125.9619,164.52,-0.0372,0.17694,-0.0093,,,,,
0d - 00:00:00,016081565,-34.3600,-128.4674,163.63,-0.0093,0.12107,0.009311,,,,,
0d - 00:00:00,016146680,-31.3050,-130.8013,162.74,-0.0279,0.08382,0.018621,,,,,
0d - 00:00:00,016211794,-28.0441,-133.5471,161.91,-0.0557,-0.0652,0.009311,,,,,
0d - 00:00:00,016276908,-24.2339,-136.7047,161.19,-0.0465,-0.2328,-0.0093,,,,,
0d - 00:00:00,016342022,-20.5268,-139.6907,160.33,-0.0186,-0.2794,0,,,,,
0d - 00:00:00,016407136,-16.7509,-142.6767,159.16,-0.1022,-0.4098,-0.0186,,,,,
0d - 00:00:00,016472250,-12.4602,-145.6628,157.82,0.03716,-0.4563,0.009311,,,,,
0d - 00:00:00,016537363,-8.3755,-147.7221,155.28,-0.0465,-0.5774,0,,,,,
0d - 00:00:00,016601999,,,,,,,121.87,121.77,121.95,0.13848,
0d - 00:00:00,016602478,-4.1534,-149.2666,152.77,0.027872,-0.6612,0.009311,,,,,
0d - 00:00:00,016667000,0.13730,-152.1496,151.53,-0.0093,-0.7916,0.05586,,,,,
0d - 00:00:00,016732120,4.291,-155.1700,150.19,-0.0093,-0.8475,0.018621,,,,,
0d - 00:00:00,016797240,7.483,-156.8517,148.47,-0.0093,-0.9872,-0.0372,,,,,
0d - 00:00:00,016862360,11.362,-158.9454,146.37,0.009291,-1.0524,0.009311,,,,,
0d - 00:00:00,016927480,16.030,-161.2793,143.62,-0.0186,-1.1734,0.027932,,,,,
0d - 00:00:00,016992600,20.389,-162.5149,140.29,-0.0557,-1.2572,-0.0838,,,,,
0d - 00:00:00,017057720,24.200,-163.3729,137.23,-0.0093,-1.3504,-0.0372,,,,,
0d - 00:00:00,017122840,27.323,-164.4369,135.10,-0.0279,-1.4249,-0.0559,,,,,
0d - 00:00:00,017187960,30.275,-165.4666,132.93,0.018581,-1.5273,0.09311,,,,,
0d - 00:00:00,017253080,34.29,-165.8784,128.74,-0.0186,-1.6204,-0.0372,,,,,
0d - 00:00:00,017318200,40.02,-166.8394,123.96,-0.0093,-1.7043,0,,,,,
0d - 00:00:00,017383320,44.80,-168.5212,121.24,-0.0279,-1.7974,-0.0186,,,,,
0d - 00:00:00,017448440,47.95,-169.5166,119.15,-0.0186,-1.8346,-0.0186,,,,,
0d - 00:00:00,017513560,50.90,-169.3450,115.71,-0.0093,-2.0581,0,,,,,
0d - 00:00:00,017578680,53.96,-168.6242,112.27,-0.0279,-2.1140,0,,,,,
0d - 00:00:00,017643800,56.05,-167.7318,108.94,-0.0093,-2.1606,0.009311,,,,,
0d - 00:00:00,017708920,60.04,-167.8691,104.50,-0.0093,-2.2165,-0.0186,,,,,
0d - 00:00:00,017774040,66.01,-168.6585,99.28,-0.0186,-2.3003,-0.0559,,,,,
0d - 00:00:00,017839160,71.16,-169.3450,95.43,0.018581,-2.4307,0,,,,,
0d - 00:00:00,017904280,74.42,-169.7568,92.95,0,-2.4586,0,,,,,
0d - 00:00:00,017969400,77.13,-169.7225,89.69,-0.0372,-2.5610,0.027932,,,,,
