X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,005664135,150.04,6.967,-156.2738,0.03716,-0.0652,-4.4319,,,,,
0d - 00:00:00,005729240,147.98,10.674,-158.6113,0.09291,-0.1024,-4.1619,,,,,
0d - 00:00:00,005794345,145.20,15.102,-160.7427,0.018581,-0.1024,-3.7429,,,,,
0d - 00:00:00,005859450,142.21,19.152,-162.1521,0.027872,-0.0559,-3.2774,,,,,
0d - 00:00:00,005924555,139.47,22.893,-163.4928,0.027872,-0.0838,-2.7839,,,,,
0d - 00:00:00,005989660,136.72,26.874,-164.6615,0.04645,-0.0373,-2.3277,,,,,
0d - 00:00:00,006054765,133.90,30.478,-165.7616,0.027872,-0.0186,-1.9832,,,,,
0d - 00:00:00,006119870,130.92,34.63,-166.7585,0.03716,0,-1.6945,,,,,
0d - 00:00:00,006184975,126.76,39.57,-167.6179,0.06504,-0.0373,-1.4432,,,,,
0d - 00:00:00,006250080,123.33,44.17,-168.5117,0.018581,-0.0186,-1.4059,,,,,
0d - 00:00:00,006315185,120.00,48.09,-169.1648,0.06504,-0.0279,-1.3501,,,,,
0d - 00:00:00,006380290,116.06,51.89,-169.4742,0.04645,0,-1.0987,,,,,
0d - 00:00:00,006445395,112.38,55.60,-169.6461,0.018581,-0.0093,-0.8752,,,,,
0d - 00:00:00,006510500,109.64,58.52,-169.7836,0.03716,0.018626,-0.6238,,,,,
0d - 00:00:00,006575605,106.38,61.85,-169.6805,0.08362,-0.0093,-0.4283,,,,,
0d - 00:00:00,006640710,102.46,65.80,-169.8523,0.05574,0,-0.2328,,,,,
0d - 00:00:00,006705815,98.34,70.05,-169.6461,0.06504,0.018626,-0.1210,,,,,
0d - 00:00:00,006770920,93.74,74.24,-169.4054,0.07433,0.018626,-0.0466,,,,,
0d - 00:00:00,006836025,89.25,78.67,-169.0617,0.04645,0.018626,0.027932,,,,,
0d - 00:00:00,006901130,85.02,82.48,-168.8898,0.03716,0.04656,0.027932,,,,,
0d - 00:00:00,006966235,81.04,86.32,-168.6835,0.03716,0.009313,-0.0093,,,,,
0d - 00:00:00,007031340,77.06,89.96,-168.3398,0.018581,0.027939,0.04655,,,,,
0d - 00:00:00,007096445,73.56,92.98,-168.0648,0.03716,0.018626,0.04655,,,,,
0d - 00:00:00,007161550,70.47,95.86,-167.6866,0.03716,0,0.05586,,,,,
0d - 00:00:00,007226655,66.18,99.57,-167.0679,0.027872,0.05588,0,,,,,
0d - 00:00:00,007291760,61.75,103.38,-166.3803,0.009291,0.03725,0.009311,,,,,
0d - 00:00:00,007356865,57.36,107.29,-166.0022,0.018581,0.027939,0.027932,,,,,
0d - 00:00:00,007421970,52.45,112.37,-166.0710,0.027872,0.027939,0.04655,,,,,
0d - 00:00:00,007487075,47.54,117.14,-166.0710,-0.0093,0.04656,0.027932,,,,,
0d - 00:00:00,007552180,43.46,120.99,-165.5553,0.03716,0.03725,0.018621,,,,,
0d - 00:00:00,007617285,39.89,123.83,-164.9709,0,0.027939,0.027932,,,,,
0d - 00:00:00,007682390,36.80,126.41,-164.3178,0.04645,0.009313,0.06517,,,,,
0d - 00:00:00,007747495,33.74,128.71,-163.3896,-0.0465,-0.0093,0.03724,,,,,
0d - 00:00:00,007812599,30.550,131.18,-162.4615,0.027872,0.07450,0.027932,,,,,
0d - 00:00:00,007877705,27.392,133.92,-161.8083,0.027872,0.04656,0.027932,,,,,
0d - 00:00:00,007942810,23.925,136.88,-161.1552,0.009291,0.018626,0.03724,,,,,
0d - 00:00:00,008007915,20.355,140.10,-160.4333,0.027872,0.03725,0.03724,,,,,
0d - 00:00:00,008073020,16.099,143.23,-159.1614,0.027872,0.04656,0.027932,,,,,
0d - 00:00:00,008138124,12.151,146.01,-157.8551,0.018581,0.018626,0.03724,,,,,
0d - 00:00:00,008203230,8.616,148.07,-156.3425,0.06504,0.027939,0.027932,,,,,
0d - 00:00:00,008267999,,,,,,,121.75,121.99,121.96,0.10039,
0d - 00:00:00,008268335,4.943,150.23,-154.4518,-0.0279,0,0.04655,,,,,
0d - 00:00:00,008333000,0.6865,152.46,-152.4236,0.03716,0.027939,0.05586,,,,,
0d - 00:00:00,008398105,-3.5012,154.59,-150.1892,0.018581,0.027939,0.027932,,,,,
0d - 00:00:00,008463210,-6.9338,156.23,-148.2298,-0.0279,0.027939,0.04655,,,,,
0d - 00:00:00,008528315,-10.9842,158.29,-146.0641,0.009291,-0.0093,0.05586,,,,,
0d - 00:00:00,008593420,-15.1720,160.32,-143.6921,0.009291,0.027939,0.07449,,,,,
0d - 00:00:00,008658525,-18.9135,161.59,-140.8045,0.018581,0.009313,0.03724,,,,,
0d - 00:00:00,008723630,-22.8266,162.79,-137.6763,-0.0186,0.027939,0.03724,,,,,
0d - 00:00:00,008788735,-26.4308,163.75,-135.0981,-0.0186,0.04656,0.05586,,,,,
0d - 00:00:00,008853840,-29.7260,164.71,-132.5886,0.018581,0.03725,0.06517,,,,,
0d - 00:00:00,008918945,-33.7765,165.78,-129.1166,0,0.018626,0.027932,,,,,
0d - 00:00:00,008984050,-39.1313,166.91,-124.4415,0.018581,0.03725,0.027932,,,,,
0d - 00:00:00,009049155,-43.9025,168.32,-121.6227,0,0.027939,0.04655,,,,,
0d - 00:00:00,009114260,-47.5067,169.31,-118.8726,-0.0093,0.027939,0.05586,,,,,
0d - 00:00:00,009179365,-51.1109,169.21,-115.0912,-0.0093,0.05588,0.07449,,,,,
0d - 00:00:00,009244470,-54.4749,169.04,-111.6536,0.027872,0.03725,0.04655,,,,,
0d - 00:00:00,009309575,-57.2552,169.07,-108.8347,0,0.027939,0.018621,,,,,
0d - 00:00:00,009374680,-60.8938,169.24,-105.0534,-0.0186,0.009313,0.018621,,,,,
0d - 00:00:00,009439785,-65.4248,169.28,-100.4470,-0.0093,0.03725,0.027932,,,,,
0d - 00:00:00,009504890,-69.9557,169.34,-96.1500,0.018581,0,0.05586,,,,,
0d - 00:00:00,009569995,-73.5943,169.48,-92.8842,0.018581,0.027939,0.03724,,,,,
0d - 00:00:00,009635100,-76.7179,169.38,-89.5154,-0.0650,-0.0186,0.03724,,,,,
0d - 00:00:00,009700205,-80.7340,169.14,-84.9434,0.009291,0.009313,0.06517,,,,,
0d - 00:00:00,009765310,-85.1964,168.76,-80.2338,0.018581,-0.0186,0.10242,,,,,
0d - 00:00:00,009830415,-88.9722,168.45,-76.2118,-0.0279,0.009313,0.03724,,,,,
0d - 00:00:00,009895520,-92.6794,168.21,-71.8804,0,0.018626,0.06517,,,,,
0d - 00:00:00,009960625,-97.2790,167.80,-67.1365,0,0.009313,0.027932,,,,,
0d - 00:00:00,010025730,-101.1235,167.39,-63.0114,-0.0186,0.027939,0.06517,,,,,
0d - 00:00:00,010090835,-104.6590,166.77,-58.7831,-0.0372,0.009313,0,,,,,
0d - 00:00:00,010155940,-108.8811,166.32,-53.7986,-0.0186,0.018626,0.04655,,,,,
0d - 00:00:00,010221045,-113.4807,165.98,-49.2610,-0.0186,0.018626,0.05586,,,,,
0d - 00:00:00,010286150,-116.4327,165.16,-46.2359,0,-0.0093,0.04655,,,,,
0d - 00:00:00,010351255,-118.6639,164.54,-42.9014,-0.0279,0.018626,0.04655,,,,,
0d - 00:00:00,010416360,-122.1994,164.30,-39.0169,0,-0.0186,0.03724,,,,,
0d - 00:00:00,010481465,-126.0439,164.09,-35.3043,-0.0093,0,0.03724,,,,,
0d - 00:00:00,010546570,-129.1332,163.72,-32.0385,-0.0279,0.018626,0.04655,,,,,
0d - 00:00:00,010611675,-132.1539,162.96,-28.3947,0,0.009313,0.03724,,,,,
0d - 00:00:00,010676780,-135.2432,162.17,-24.5102,-0.0186,0.027939,0.06517,,,,,
0d - 00:00:00,010741885,-138.0922,161.28,-21.0038,-0.0093,0.018626,0.009311,,,,,
0d - 00:00:00,010806990,-140.5980,160.28,-17.7724,-0.0093,0.009313,0.05586,,,,,
0d - 00:00:00,010872095,-143.3097,159.15,-13.8879,-0.0372,0.027939,0.04655,,,,,
0d - 00:00:00,010937200,-146.3647,157.71,-9.6253,0,-0.0093,0.03724,,,,,
0d - 00:00:00,011002305,-148.5616,156.06,-6.0846,-0.0465,0.018626,0.027932,,,,,
0d - 00:00:00,011067410,-150.5868,154.41,-2.6470,-0.0372,0.04656,0.04655,,,,,
0d - 00:00:00,011132515,-152.9209,152.39,1.7876,-0.0186,0.018626,0.03724,,,,,
0d - 00:00:00,011197620,-155.1521,150.09,5.913,-0.0557,0,0.03724,,,,,
0d - 00:00:00,011262725,-156.5594,148.13,9.178,-0.0279,0.027939,0.04655,,,,,
0d - 00:00:00,011327830,-158.4130,146.07,12.994,0.009291,0.018626,0.027932,,,,,
0d - 00:00:00,011392935,-160.4382,143.57,16.947,-0.0186,0.027939,0.05586,,,,,
0d - 00:00:00,011458040,-161.9143,140.79,20.763,-0.0372,0.018626,0.04655,,,,,
0d - 00:00:00,011523145,-163.1157,138.11,24.545,-0.0186,0,0.03724,,,,,
0d - 00:00:00,011588250,-164.0768,134.95,28.567,-0.0186,0.04656,0.018621,,,,,
0d - 00:00:00,011653355,-164.2827,130.60,32.90,-0.0372,0.009313,0.018621,,,,,
0d - 00:00:00,011718460,-165.4155,127.51,37.33,0.018581,0.018626,0.05586,,,,,
0d - 00:00:00,011783565,-167.6810,125.07,41.90,-0.0279,-0.0093,0.04655,,,,,
0d - 00:00:00,011848670,-169.4316,121.98,46.41,0,-0.0186,0.03724,,,,,
0d - 00:00:00,011913775,-169.5002,118.31,49.67,-0.0093,-0.0093,0.03724,,,,,
0d - 00:00:00,011978880,-169.0540,115.43,52.08,0.027872,0.018626,0.05586,,,,,
0d - 00:00:00,012043985,-169.0197,111.92,55.79,-0.0093,0,0.027932,,,,,
0d - 00:00:00,012109090,-169.4659,107.63,60.61,-0.0279,-0.0186,0.027932,,,,,
0d - 00:00:00,012174195,-169.6375,103.65,64.63,-0.0650,0.009313,0.03724,,,,,
0d - 00:00:00,012239300,-169.8778,100.29,68.13,-0.0186,-0.0093,0.03724,,,,,
0d - 00:00:00,012304405,-170.0838,95.93,72.77,-0.0279,0.018626,0.03724,,,,,
0d - 00:00:00,012369510,-169.8778,91.26,76.90,-0.0186,0.009313,0.03724,,,,,
0d - 00:00:00,012434615,-169.1570,88.00,79.48,-0.0557,0.009313,0.027932,,,,,
0d - 00:00:00,012499720,-168.7107,84.12,83.26,-0.0186,-0.0093,0.05586,,,,,
0d - 00:00:00,012564825,-168.8481,78.77,88.66,-0.0465,0.03725,0.05586,,,,,
0d - 00:00:00,012629930,-168.1272,73.72,92.64,-0.0372,0.027939,0.03724,,,,,
0d - 00:00:00,012695035,-167.6123,69.81,96.18,-0.0372,0.009313,0.018621,,,,,
0d - 00:00:00,012760140,-167.5093,65.42,100.65,-0.0279,0.009313,0.027932,,,,,
0d - 00:00:00,012825245,-167.4750,61.23,104.64,-0.0093,-0.0093,0.03724,,,,,
0d - 00:00:00,012890350,-166.8915,57.18,107.94,-0.0186,0.009313,0.018621,,,,,
0d - 00:00:00,012955455,-166.1363,52.86,111.83,-0.0743,0,0.04655,,,,,
0d - 00:00:00,013020560,-165.6901,48.22,115.98,-0.0279,-0.0373,0.03724,,,,,
0d - 00:00:00,013085665,-165.3811,44.31,119.42,-0.0372,0,0.08380,,,,,
0d - 00:00:00,013150770,-164.9006,40.91,122.38,-0.0186,0.018626,0.04655,,,,,
0d - 00:00:00,013215875,-164.3171,37.62,125.23,-0.0465,0.018626,0.04655,,,,,
0d - 00:00:00,013280980,-163.8022,34.32,128.29,-0.0279,-0.0186,0.018621,,,,,
0d - 00:00:00,013346085,-163.5276,31.061,131.39,-0.0279,0,0.06517,,,,,
0d - 00:00:00,013411190,-163.0813,27.904,134.20,0.03716,-0.0093,0.07449,,,,,
0d - 00:00:00,013476295,-162.3605,24.472,137.06,-0.0465,-0.0093,0.027932,,,,,
0d - 00:00:00,013541400,-161.4337,20.799,140.19,-0.0279,0.009313,0.009311,,,,,
0d - 00:00:00,013606505,-160.6099,16.852,142.18,-0.0279,0.009313,0.3445,,,,,
0d - 00:00:00,013671610,-158.9966,13.111,143.83,-0.0372,0.018626,1.0707,,,,,
0d - 00:00:00,013736715,-157.3489,9.301,145.86,-0.0372,0.018626,1.9087,,,,,
0d - 00:00:00,013801820,-155.9416,5.183,148.26,-0.0186,0.08382,2.8677,,,,,
0d - 00:00:00,013866925,-153.6761,0.8237,150.64,-0.0557,0.08382,3.678,,,,,
0d - 00:00:00,013932030,-151.5136,-3.3292,153.11,-0.0093,0.08382,4.283,,,,,
0d - 00:00:00,013997135,-149.8316,-6.7614,155.79,-0.0465,0.14901,4.553,,,,,
0d - 00:00:00,014062240,-147.9094,-10.4682,158.23,-0.0372,0.07450,4.413,,,,,
0d - 00:00:00,014127345,-145.2663,-14.8271,160.40,-0.0093,0.11175,4.125,,,,,
0d - 00:00:00,014192450,-142.3143,-18.7055,161.98,-0.0557,0.08382,3.668,,,,,
0d - 00:00:00,014257555,-139.6712,-22.6869,163.56,-0.0372,0.06519,3.221,,,,,
0d - 00:00:00,014322660,-136.7879,-26.6339,164.73,-0.0093,0.04656,2.8025,,,,,
0d - 00:00:00,014387765,-133.9388,-30.1691,165.62,0,0.04656,2.3556,,,,,
0d - 00:00:00,014452870,-130.9182,-34.3220,166.69,-0.0465,0.027939,1.9832,,,,,
0d - 00:00:00,014517975,-127.0737,-39.2301,167.58,-0.0372,0.027939,1.7411,,,,,
0d - 00:00:00,014583080,-123.6068,-43.6920,168.68,-0.0557,0.027939,1.6201,,,,,
0d - 00:00:00,014648185,-119.7280,-48.1195,169.23,-0.0557,0.027939,1.4804,,,,,
0d - 00:00:00,014713290,-115.7805,-52.1352,169.58,-0.0093,0.009313,1.2663,,,,,
0d - 00:00:00,014778395,-112.5196,-55.4644,169.78,-0.0279,0.027939,0.9869,,,,,
0d - 00:00:00,014843500,-109.6706,-58.3475,169.96,0.03716,0.009313,0.7355,,,,,
0d - 00:00:00,014908605,-106.4439,-61.5737,169.89,-0.0186,0.027939,0.4842,,,,,
0d - 00:00:00,014973710,-102.7368,-65.4178,169.92,-0.0279,-0.0093,0.27001,,,,,
0d - 00:00:00,015038815,-98.4461,-69.6394,169.82,-0.0279,0,0.15828,,,,,
0d - 00:00:00,015103920,-93.8464,-74.1699,169.58,-0.0279,-0.0279,0.027932,,,,,
0d - 00:00:00,015169025,-89.2468,-78.4259,169.23,-0.0279,-0.0559,-0.0466,,,,,
0d - 00:00:00,015234130,-84.9904,-82.5445,169.10,-0.0372,-0.0279,-0.0093,,,,,
0d - 00:00:00,015299235,-80.8027,-86.5259,168.96,0.009291,-0.0373,-0.0093,,,,,
0d - 00:00:00,015364340,-77.0268,-89.9924,168.58,0,-0.0093,-0.0186,,,,,
0d - 00:00:00,015429445,-73.6286,-92.8411,168.13,-0.0186,0,-0.0279,,,,,
0d - 00:00:00,015494550,-70.3677,-95.8615,167.86,-0.0093,-0.0186,-0.0559,,,,,
0d - 00:00:00,015559655,-66.0083,-99.7742,167.34,0,-0.0279,-0.0186,,,,,
0d - 00:00:00,015624760,-61.7519,-103.4123,166.59,0.018581,-0.0093,-0.0279,,,,,
0d - 00:00:00,015689865,-57.3239,-107.4280,166.11,-0.0186,-0.0093,-0.0093,,,,,
0d - 00:00:00,015754970,-52.2437,-112.5763,166.17,-0.0186,-0.0186,-0.0279,,,,,
0d - 00:00:00,015820075,-47.1292,-117.3471,166.14,-0.0743,-0.0186,-0.0372,,,,,
0d - 00:00:00,015885179,-43.1131,-121.0195,165.73,-0.0093,0.009313,-0.0279,,,,,
0d - 00:00:00,015950285,-39.5775,-124.0742,164.94,-0.0186,-0.0279,-0.0466,,,,,
0d - 00:00:00,016015390,-36.4196,-126.6483,164.35,-0.0279,0,-0.0093,,,,,
0d - 00:00:00,016080495,-33.3646,-128.9136,163.56,-0.0372,-0.0093,-0.0372,,,,,
0d - 00:00:00,016145600,-30.3096,-131.2132,162.56,-0.0186,0.009313,-0.0093,,,,,
0d - 00:00:00,016210704,-26.9800,-134.1992,161.84,-0.0279,-0.0279,-0.0186,,,,,
0d - 00:00:00,016275810,-23.5817,-137.1509,161.29,0.018581,-0.0279,-0.0186,,,,,
0d - 00:00:00,016340915,-20.0462,-140.3085,160.50,0.018581,-0.0373,-0.0186,,,,,
0d - 00:00:00,016406020,-15.8241,-143.5005,159.26,-0.0093,-0.0186,-0.0372,,,,,
0d - 00:00:00,016471125,-11.8424,-146.2119,157.89,0,-0.0186,-0.0093,,,,,
0d - 00:00:00,016536229,-8.5128,-148.1683,156.34,0.018581,-0.0373,-0.0279,,,,,
0d - 00:00:00,016601000,,,,,,,121.76,121.96,121.96,0.09973,
0d - 00:00:00,016601334,-4.8056,-150.2619,154.62,-0.0093,-0.0559,-0.0372,,,,,
0d - 00:00:00,016666000,-0.6865,-152.6988,152.60,0.009291,0.009313,-0.0466,,,,,
0d - 00:00:00,016731108,3.604,-154.8954,150.40,0.009291,-0.0373,-0.0466,,,,,
0d - 00:00:00,016796216,7.071,-156.4399,148.26,-0.0372,0,-0.0093,,,,,
0d - 00:00:00,016861324,11.293,-158.4649,145.96,-0.0093,-0.0279,-0.0093,,,,,
0d - 00:00:00,016926432,15.618,-160.5585,143.80,-0.0186,-0.0093,-0.0559,,,,,
0d - 00:00:00,016991540,19.154,-161.7598,140.98,0.03716,-0.0373,-0.0838,,,,,
0d - 00:00:00,017056648,22.621,-162.5492,137.75,0,-0.0186,-0.0279,,,,,
0d - 00:00:00,017121756,26.259,-163.6475,135.03,-0.0093,-0.0279,-0.0372,,,,,
0d - 00:00:00,017186864,29.692,-164.7115,132.55,0.04645,0.009313,-0.0466,,,,,
0d - 00:00:00,017251972,33.98,-165.7755,128.88,0,0.009313,-0.0372,,,,,
0d - 00:00:00,017317080,39.58,-166.9424,124.34,0.009291,-0.0186,-0.0279,,,,,
0d - 00:00:00,017382188,44.18,-168.3839,121.55,-0.0186,-0.0186,-0.0372,,,,,
0d - 00:00:00,017447296,47.44,-169.2763,119.22,-0.0186,0.009313,-0.0466,,,,,
0d - 00:00:00,017512404,50.80,-169.2763,115.40,0.018581,-0.0186,-0.0279,,,,,
0d - 00:00:00,017577512,54.58,-168.9674,111.48,0,-0.0279,0,,,,,
0d - 00:00:00,017642620,57.46,-169.0017,108.70,0,-0.0186,-0.0279,,,,,
0d - 00:00:00,017707728,60.83,-169.2077,105.23,0,-0.0093,-0.0466,,,,,
0d - 00:00:00,017772836,65.18,-169.2420,100.69,0.018581,-0.0279,-0.0372,,,,,
0d - 00:00:00,017837944,69.99,-169.3793,96.05,-0.0279,-0.0186,-0.0372,,,,,
0d - 00:00:00,017903052,73.77,-169.5852,92.92,0.027872,-0.0093,-0.0279,,,,,
