X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,013217025,164.69,-37.8229,-125.3009,0.018581,0.05588,-0.0279,,,,,
0d - 00:00:00,013282132,164.35,-34.5280,-128.3260,0.009291,0,-0.0093,,,,,
0d - 00:00:00,013347239,163.94,-31.0958,-131.4198,0.027872,-0.0559,0.009311,,,,,
0d - 00:00:00,013412346,163.18,-27.7322,-134.3418,0.03716,0.08382,-0.0093,,,,,
0d - 00:00:00,013477453,162.46,-24.0941,-137.3669,0.018581,-0.0466,-0.0093,,,,,
0d - 00:00:00,013542560,161.64,-20.4559,-140.3576,0.027872,0.03725,0.009311,,,,,
0d - 00:00:00,013607667,160.47,-16.7148,-142.9702,0.04645,-0.0373,0.009311,,,,,
0d - 00:00:00,013672774,159.07,-12.8364,-145.5828,-0.0093,0.018626,0.018621,,,,,
0d - 00:00:00,013737881,157.59,-8.7521,-148.2985,-0.0557,-0.0093,0,,,,,
0d - 00:00:00,013802988,156.35,-4.9424,-150.8423,0.12078,0.009313,0.018621,,,,,
0d - 00:00:00,013868095,154.26,-0.7551,-152.9393,0.009291,0,0.009311,,,,,
0d - 00:00:00,013933202,152.06,3.535,-155.4144,0.13007,0,-0.0279,,,,,
0d - 00:00:00,013998309,150.69,6.624,-157.2019,0.03716,-0.0093,0,,,,,
0d - 00:00:00,014063416,149.15,9.610,-158.7832,0.06504,0.027939,-0.0093,,,,,
0d - 00:00:00,014128523,146.74,13.763,-160.7427,0.14865,-0.0186,0.05586,,,,,
0d - 00:00:00,014193630,143.79,18.191,-162.1865,0.06504,0.009313,-0.0745,,,,,
0d - 00:00:00,014258737,140.80,22.206,-163.5959,0,0.009313,0.027932,,,,,
0d - 00:00:00,014323844,137.99,26.462,-165.0741,0.009291,-0.0186,-0.0466,,,,,
0d - 00:00:00,014388951,134.90,30.444,-166.0710,-0.0093,0,0,,,,,
0d - 00:00:00,014454058,131.57,34.25,-166.5178,0.018581,0.018626,0.009311,,,,,
0d - 00:00:00,014519165,127.38,38.99,-167.3429,-0.0093,-0.0093,-0.0466,,,,,
0d - 00:00:00,014584272,124.02,43.45,-168.7867,-0.0093,-0.0186,0.08380,,,,,
0d - 00:00:00,014649379,121.07,47.16,-169.2679,0.06504,-0.0093,-0.0186,,,,,
0d - 00:00:00,014714486,117.33,50.83,-169.0961,-0.0093,-0.0186,0,,,,,
0d - 00:00:00,014779593,113.34,53.89,-168.1679,0.027872,0,-0.0279,,,,,
0d - 00:00:00,014844700,109.67,55.88,-166.7241,0.018581,0.05588,0,,,,,
0d - 00:00:00,014909807,106.14,59.62,-167.3085,0.009291,-0.0373,0,,,,,
0d - 00:00:00,014974914,102.32,65.62,-169.5086,0.018581,0.027939,-0.0186,,,,,
0d - 00:00:00,015040021,98.14,71.18,-170.3680,0.05574,0.009313,0,,,,,
0d - 00:00:00,015105128,92.92,75.20,-168.4429,0.027872,0.027939,0.009311,,,,,
0d - 00:00:00,015170235,85.20,79.11,-164.6272,0.027872,-0.0373,0.027932,,,,,
0d - 00:00:00,015235342,79.94,83.54,-165.5553,0.07433,0.018626,0.018621,,,,,
0d - 00:00:00,015300449,79.36,87.42,-169.5086,-0.0650,-0.0559,0,,,,,
0d - 00:00:00,015365556,79.12,90.23,-170.8149,0.027872,0.04656,0,,,,,
0d - 00:00:00,015430663,75.07,92.33,-168.2366,0.018581,0,0.018621,,,,,
0d - 00:00:00,015495770,69.92,95.69,-166.7928,0.04645,0.009313,0,,,,,
0d - 00:00:00,015560877,65.15,100.43,-166.5522,-0.1022,-0.0093,0.009311,,,,,
0d - 00:00:00,015625983,59.42,105.54,-166.0022,0.06504,0.009313,-0.0093,,,,,
0d - 00:00:00,015691091,54.54,109.97,-165.7272,0.04645,0,-0.0186,,,,,
0d - 00:00:00,015756197,51.21,114.19,-167.1022,0.03716,0,-0.0093,,,,,
0d - 00:00:00,015821305,47.92,118.10,-167.2397,0.018581,0.009313,0.027932,,,,,
0d - 00:00:00,015886411,44.01,120.85,-165.9678,0.027872,-0.0186,0.018621,,,,,
0d - 00:00:00,015951519,40.33,123.11,-164.6615,0.19511,0.018626,-0.0745,,,,,
0d - 00:00:00,016016626,37.21,125.55,-164.0771,0,0.018626,-0.0093,,,,,
0d - 00:00:00,016081733,33.98,128.54,-163.3552,0,0.009313,-0.0186,,,,,
0d - 00:00:00,016146840,30.447,131.49,-162.7708,0.027872,-0.0093,-0.0093,,,,,
0d - 00:00:00,016211947,26.980,134.65,-162.2896,-0.0186,-0.0093,-0.0372,,,,,
0d - 00:00:00,016277054,23.650,137.77,-161.8083,0.009291,0.009313,0.06517,,,,,
0d - 00:00:00,016342161,19.806,140.82,-160.5364,0.009291,-0.0279,0,,,,,
0d - 00:00:00,016407268,15.653,143.47,-158.9207,0.018581,-0.0186,0.018621,,,,,
0d - 00:00:00,016472375,11.602,146.07,-157.5801,-0.0743,-0.0093,-0.0279,,,,,
0d - 00:00:00,016537482,8.410,148.37,-156.5488,0.027872,0.07450,-0.0186,,,,,
0d - 00:00:00,016602589,4.874,150.81,-155.1394,0.018581,-0.0652,0.009311,,,,,
0d - 00:00:00,016603000,,,,,,,121.87,122.08,122.06,0.07456,
0d - 00:00:00,016667999,1.0298,153.21,-153.3862,-0.0093,0.018626,-0.0093,,,,,
0d - 00:00:00,016733107,-3.1923,155.27,-151.1517,0.027872,-0.0093,-0.0186,,,,,
0d - 00:00:00,016798214,-6.6592,156.95,-149.4329,-0.0465,0.009313,0.009311,,,,,
0d - 00:00:00,016863321,-10.3664,158.95,-147.3016,0.06504,0,0,,,,,
0d - 00:00:00,016928428,-14.7257,160.87,-144.4828,-0.0093,-0.0093,0.009311,,,,,
0d - 00:00:00,016993535,-18.7418,162.03,-141.3889,0.03716,0.018626,-0.0093,,,,,
0d - 00:00:00,017058642,-22.7236,163.34,-138.6388,0.018581,-0.0559,0,,,,,
0d - 00:00:00,017123749,-26.3621,164.81,-136.5419,0,0.05588,-0.0093,,,,,
0d - 00:00:00,017188856,-29.1082,165.71,-134.2387,0.018581,-0.0093,-0.0186,,,,,
0d - 00:00:00,017253963,-32.8154,166.29,-130.4573,-0.0743,0.009313,0.009311,,,,,
0d - 00:00:00,017319070,-38.5821,166.87,-125.0946,0.009291,0.027939,-0.0093,,,,,
0d - 00:00:00,017384177,-43.6966,168.42,-122.0695,-0.0186,0,-0.0093,,,,,
0d - 00:00:00,017449284,-46.8889,169.62,-119.9038,0.009291,-0.0093,0,,,,,
0d - 00:00:00,017514391,-50.1498,169.48,-116.1569,0.04645,0.027939,0.009311,,,,,
0d - 00:00:00,017579498,-53.3764,168.45,-112.4099,0.15794,0.009313,-0.0279,,,,,
0d - 00:00:00,017644605,-55.0241,167.18,-109.4191,-0.0929,0,0.009311,,,,,
0d - 00:00:00,017709712,-58.8342,167.29,-104.7096,0.03716,-0.0093,-0.0093,,,,,
0d - 00:00:00,017774819,-65.8023,168.42,-98.7625,-0.0372,-0.0652,0.03724,,,,,
0d - 00:00:00,017839926,-71.5347,169.45,-94.8437,-0.0465,0.018626,-0.0186,,,,,
0d - 00:00:00,017905033,-74.4867,169.83,-92.5061,0,0.018626,-0.0279,,,,,
0d - 00:00:00,017970140,-77.8850,167.90,-85.8715,0.04645,-0.0093,0.05586,,,,,
0d - 00:00:00,018035247,-83.0682,165.84,-79.4776,-0.0093,0.009313,0,,,,,
0d - 00:00:00,018100354,-85.8829,166.70,-78.7213,-0.0186,-0.0186,0.018621,,,,,
