X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,002018255,119.56,-165.1233,44.00,0,-0.0931,-5.3536,,,,,
0d - 00:00:00,002083359,122.51,-164.6428,40.22,0.009291,-0.1304,-5.6143,,,,,
0d - 00:00:00,002148465,125.43,-164.1967,36.40,0.06504,-0.0838,-5.4095,,,,,
0d - 00:00:00,002213570,128.45,-163.5445,32.73,0.027872,-0.0838,-5.1861,,,,,
0d - 00:00:00,002278675,130.85,-162.1716,29.357,0.027872,-0.0745,-4.9160,,,,,
0d - 00:00:00,002343780,133.46,-160.7645,25.920,0.027872,-0.0466,-4.9533,,,,,
0d - 00:00:00,002408885,137.10,-160.1810,22.448,0.05574,-0.0466,-5.2978,,,,,
0d - 00:00:00,002473990,140.74,-160.0094,18.529,0.027872,-0.0931,-5.6330,,,,,
0d - 00:00:00,002539095,143.89,-158.9797,14.644,0.06504,-0.0931,-5.8006,,,,,
0d - 00:00:00,002604200,146.57,-157.8471,10.588,0.027872,-0.1397,-5.9216,,,,,
0d - 00:00:00,002669305,148.97,-156.2683,6.531,0.009291,-0.0745,-5.7819,,,,,
0d - 00:00:00,002734410,151.27,-154.3119,2.5095,0.04645,-0.0931,-5.6888,,,,,
0d - 00:00:00,002799515,153.54,-152.1496,-1.5125,0.027872,-0.0745,-5.7819,,,,,
0d - 00:00:00,002864620,155.50,-150.1933,-5.5002,0.018581,-0.0745,-5.7447,,,,,
0d - 00:00:00,002929725,157.01,-148.2026,-9.4534,0.07433,-0.0745,-5.4747,,,,,
0d - 00:00:00,002994830,159.37,-145.5941,-13.2348,0.03716,-0.0559,-5.5212,,,,,
0d - 00:00:00,003059935,161.23,-143.3632,-17.1193,-0.0372,-0.0838,-5.5771,,,,,
0d - 00:00:00,003125040,162.74,-140.5144,-20.9350,0.04645,-0.0838,-5.5585,,,,,
0d - 00:00:00,003190145,163.97,-137.9060,-24.8883,0.009291,-0.0652,-5.5585,,,,,
0d - 00:00:00,003255250,164.52,-134.6454,-28.6353,0.03716,-0.0838,-5.3071,,,,,
0d - 00:00:00,003320355,164.90,-130.3208,-32.4510,0.04645,-0.0652,-5.4095,,,,,
0d - 00:00:00,003385460,165.07,-126.0305,-36.4387,0,-0.0745,-5.7726,,,,,
0d - 00:00:00,003450565,166.14,-122.4610,-40.6669,0.05574,-0.0745,-6.3778,,,,,
0d - 00:00:00,003515670,167.78,-119.7153,-45.2733,0.05574,-0.1024,-6.8527,,,,,
0d - 00:00:00,003580775,167.27,-117.4500,-49.6047,0.04645,-0.1024,-5.9495,,,,,
0d - 00:00:00,003645880,165.83,-114.8416,-52.8704,0.018581,-0.0093,-3.8360,,,,,
0d - 00:00:00,003710985,167.99,-111.4093,-55.4487,0.027872,0.018626,-3.1191,,,,,
0d - 00:00:00,003776090,170.50,-108.3547,-58.0956,0.06504,-0.0838,-4.0688,,,,,
0d - 00:00:00,003841195,171.11,-103.8242,-61.7051,-0.0372,-0.0745,-5.7168,,,,,
0d - 00:00:00,003906299,170.53,-98.5729,-66.4146,0.027872,-0.1211,-7.4392,,,,,
0d - 00:00:00,003971405,168.71,-93.6649,-71.8117,0.027872,-0.0093,-7.9979,,,,,
0d - 00:00:00,004036510,167.99,-89.6149,-76.9681,0.03716,-0.1118,-7.4392,,,,,
0d - 00:00:00,004101615,168.44,-86.4915,-81.7807,0.17652,-0.0652,-6.1637,,,,,
0d - 00:00:00,004166719,169.47,-83.3339,-85.8028,0,0.009313,-5.1581,,,,,
0d - 00:00:00,004231825,170.05,-79.2496,-89.2404,0.09291,-0.0279,-4.6740,,,,,
0d - 00:00:00,004296930,169.16,-74.3415,-92.4373,-0.0836,0,-4.5716,,,,,
0d - 00:00:00,004362035,167.99,-68.6784,-95.8062,0.027872,-0.0745,-4.8695,,,,,
0d - 00:00:00,004427140,167.37,-63.8047,-99.6907,0.027872,-0.0559,-5.7168,,,,,
0d - 00:00:00,004492245,167.34,-60.5098,-103.8846,0.07433,-0.0652,-6.1171,,,,,
0d - 00:00:00,004557350,167.65,-56.8030,-108.1816,0.09291,-0.0652,-6.2102,,,,,
0d - 00:00:00,004622455,167.10,-52.9932,-112.3411,0.04645,0,-5.7726,,,,,
0d - 00:00:00,004687560,166.31,-49.2865,-116.1569,0.07433,-0.0466,-5.1023,,,,,
0d - 00:00:00,004752665,166.10,-45.5110,-119.4570,-0.1115,0.009313,-4.3202,,,,,
0d - 00:00:00,004817770,165.48,-41.8042,-122.3446,0.018581,-0.0559,-3.7988,,,,,
0d - 00:00:00,004882875,164.80,-38.3377,-124.9228,0.05574,0.009313,-3.5288,,,,,
0d - 00:00:00,004947980,164.11,-34.8026,-127.4666,-0.0929,0.018626,-3.3798,,,,,
0d - 00:00:00,005013085,163.39,-31.4733,-129.9417,0.03716,-0.0838,-3.3518,,,,,
0d - 00:00:00,005078190,161.19,-27.9725,-132.2449,0.018581,0.027939,-3.1005,,,,,
0d - 00:00:00,005143295,161.43,-23.9225,-134.7543,-0.0186,0.027939,-3.5939,,,,,
0d - 00:00:00,005208400,161.37,-20.6619,-137.7794,0.09291,-0.0838,-4.4971,,,,,
0d - 00:00:00,005273505,160.51,-16.8864,-141.2170,0.07433,-0.0373,-5.1209,,,,,
0d - 00:00:00,005338610,159.07,-12.7335,-144.9297,0.09291,-0.0186,-5.2699,,,,,
0d - 00:00:00,005403715,157.04,-8.8894,-148.4016,0,-0.1024,-4.6833,,,,,
0d - 00:00:00,005468820,155.63,-4.7364,-151.4955,0.07433,0.009313,-3.9664,,,,,
0d - 00:00:00,005533925,153.85,-0.2403,-154.0737,-0.1022,0.04656,-3.2215,,,,,
0d - 00:00:00,005599030,151.96,3.535,-156.0675,0.07433,-0.0093,-2.6256,,,,,
0d - 00:00:00,005664135,150.31,6.899,-157.8895,0.03716,0.07450,-2.1228,,,,,
0d - 00:00:00,005729240,148.32,10.674,-159.2989,0.07433,0.07450,-1.7411,,,,,
0d - 00:00:00,005794345,145.71,15.170,-160.6739,0.06504,-0.0279,-1.7132,,,,,
0d - 00:00:00,005859450,142.59,19.289,-161.9458,0.009291,0.04656,-1.7132,,,,,
0d - 00:00:00,005924555,139.77,23.545,-163.2865,-0.0372,0.07450,-1.8714,,,,,
0d - 00:00:00,005989660,137.20,27.252,-164.7303,0.08362,-0.0279,-1.9459,,,,,
0d - 00:00:00,006054765,134.04,31.061,-166.1397,0.09291,0.09313,-1.8156,,,,,
0d - 00:00:00,006119870,130.61,35.28,-167.1710,-0.1208,0.06519,-1.3687,,,,,
0d - 00:00:00,006184975,126.70,39.85,-168.2366,0.04645,0.04656,-0.9404,,,,,
0d - 00:00:00,006250080,123.54,44.04,-168.9585,0.07433,0.08382,-0.8473,,,,,
0d - 00:00:00,006315185,120.14,47.02,-169.4054,-0.0093,0.03725,-0.2235,,,,,
0d - 00:00:00,006380290,115.75,48.70,-168.9585,0.04645,0.17694,1.4059,,,,,
0d - 00:00:00,006445395,113.24,52.38,-167.8929,0.009291,0.11175,2.2159,,,,,
0d - 00:00:00,006510500,110.94,56.87,-167.0679,0.06504,0.13038,1.2383,,,,,
0d - 00:00:00,006575605,106.75,61.68,-166.9991,-0.0093,0.09313,-0.2048,,,,,
0d - 00:00:00,006640710,102.05,67.03,-167.7554,0.04645,0.05588,-1.4804,,,,,
0d - 00:00:00,006705815,97.04,71.49,-169.0617,0.04645,-0.0093,-1.9273,,,,,
0d - 00:00:00,006770920,92.37,75.20,-170.1273,0.11149,0.04656,-1.2290,,,,,
0d - 00:00:00,006836025,88.73,78.67,-170.6774,-0.1115,0.07450,-0.1583,,,,,
0d - 00:00:00,006901130,85.44,82.00,-170.6086,0.027872,0.16763,0.7821,,,,,
0d - 00:00:00,006966235,81.94,85.32,-169.9211,0.08362,0.10244,1.5270,,,,,
0d - 00:00:00,007031340,78.23,89.03,-168.9585,0.05574,0.13969,1.7039,,,,,
0d - 00:00:00,007096445,73.59,91.95,-167.8241,0.018581,0.05588,2.1042,,,,,
0d - 00:00:00,007161550,69.96,96.14,-166.6553,0.027872,0.12107,1.6945,,,,,
0d - 00:00:00,007226655,66.11,100.19,-165.8991,0.05574,0.09313,0.8380,,,,,
0d - 00:00:00,007291760,62.27,103.65,-165.9335,0.03716,0.05588,0.027932,,,,,
0d - 00:00:00,007356865,58.46,107.33,-166.2772,-0.0372,0.06519,-0.5121,,,,,
0d - 00:00:00,007421970,53.89,111.41,-166.6210,0.03716,0.04656,-0.4748,,,,,
0d - 00:00:00,007487075,48.78,115.94,-166.8616,-0.0093,0.05588,0.018621,,,,,
0d - 00:00:00,007552180,44.42,120.06,-166.7585,-0.0836,0.10244,0.6238,,,,,
0d - 00:00:00,007617285,40.68,123.15,-166.2772,-0.0372,0.11175,1.1638,,,,,
0d - 00:00:00,007682390,37.48,125.93,-165.3834,0.027872,0.07450,1.5456,,,,,
0d - 00:00:00,007747495,34.39,128.40,-164.3865,0,0.11175,1.7783,,,,,
0d - 00:00:00,007812599,30.893,129.87,-163.0459,0.09291,0.08382,2.3835,,,,,
0d - 00:00:00,007877705,27.598,132.41,-161.3614,0.03716,0.10244,2.8491,,,,,
0d - 00:00:00,007942810,24.062,136.29,-159.7458,0,0.10244,2.3184,,,,,
0d - 00:00:00,008007915,20.149,139.55,-158.6801,0.018581,0.07450,1.5735,,,,,
0d - 00:00:00,008073020,16.442,142.92,-158.0613,0,0.06519,0.8007,,,,,
0d - 00:00:00,008138124,12.186,146.21,-157.6144,0.04645,0.03725,0.5121,,,,,
0d - 00:00:00,008203230,7.929,148.37,-157.2707,0.009291,0.06519,0.9497,,,,,
0d - 00:00:00,008267999,,,,,,,121.78,121.74,122.18,0.19913,
0d - 00:00:00,008268335,4.291,150.61,-156.3081,-0.0186,0.18626,1.8528,,,,,
0d - 00:00:00,008333000,0.13730,153.01,-154.7268,0,0.10244,2.7653,,,,,
0d - 00:00:00,008398105,-3.8445,155.41,-152.5611,0.04645,0.13038,3.613,,,,,
0d - 00:00:00,008463210,-6.8995,156.78,-149.9829,0.009291,0.12107,4.032,,,,,
0d - 00:00:00,008528315,-11.1902,158.46,-147.1985,0.04645,0.13969,4.423,,,,,
0d - 00:00:00,008593420,-15.7898,160.83,-144.2077,-0.1394,0.13969,4.534,,,,,
0d - 00:00:00,008658525,-20.1835,162.03,-141.0452,-0.0093,0.13969,4.823,,,,,
0d - 00:00:00,008723630,-23.6504,163.27,-137.9513,0.018581,0.13969,4.758,,,,,
0d - 00:00:00,008788735,-26.8084,164.54,-134.8918,0.009291,0.14901,4.255,,,,,
0d - 00:00:00,008853840,-30.1036,165.19,-132.4167,0.027872,0.10244,3.659,,,,,
0d - 00:00:00,008918945,-33.8795,165.78,-129.8729,0.018581,0.19557,3.678,,,,,
0d - 00:00:00,008984050,-39.8521,167.05,-126.8822,0,0.14901,4.721,,,,,
0d - 00:00:00,009049155,-44.3145,168.97,-123.4102,-0.1579,0.16763,5.558,,,,,
0d - 00:00:00,009114260,-46.9232,168.35,-119.7663,-0.0186,0.10244,5.652,,,,,
0d - 00:00:00,009179365,-48.2962,165.98,-115.9506,0,0.14901,5.558,,,,,
0d - 00:00:00,009244470,-51.1453,166.15,-112.1692,-0.1022,0.10244,5.475,,,,,
0d - 00:00:00,009309575,-56.1911,167.70,-108.5941,0.018581,0.07450,5.307,,,,,
0d - 00:00:00,009374680,-62.0608,168.93,-104.7784,-0.0372,0.16763,5.614,,,,,
0d - 00:00:00,009439785,-66.9694,169.89,-100.9282,0.08362,0.15832,5.838,,,,,
0d - 00:00:00,009504890,-70.7109,170.31,-97.0094,-0.0186,0.13038,5.763,,,,,
0d - 00:00:00,009569995,-73.7316,169.79,-93.2280,0.018581,0.12107,5.512,,,,,
0d - 00:00:00,009635100,-76.4090,168.86,-89.5841,0.10220,0.06519,5.242,,,,,
0d - 00:00:00,009700205,-80.3564,168.25,-85.7684,0,0.15832,5.549,,,,,
0d - 00:00:00,009765310,-85.1964,168.25,-81.7464,0.05574,0.15832,6.210,,,,,
0d - 00:00:00,009830415,-89.4871,167.87,-77.1400,0.027872,0.16763,7.058,,,,,
0d - 00:00:00,009895520,-94.0867,167.08,-71.9836,0.009291,0.17694,7.830,,,,,
0d - 00:00:00,009960625,-98.0685,167.70,-66.7584,-0.0279,0.21420,7.737,,,,,
0d - 00:00:00,010025730,-101.8100,168.08,-61.7739,0.009291,0.15832,6.750,,,,,
0d - 00:00:00,010090835,-105.5515,167.66,-57.7175,-0.0465,0.11175,5.680,,,,,
0d - 00:00:00,010155940,-109.1214,167.32,-54.1424,-0.0650,0.09313,4.897,,,,,
0d - 00:00:00,010221045,-113.4121,166.74,-50.8079,0.018581,0.08382,4.739,,,,,
0d - 00:00:00,010286150,-116.8790,166.05,-47.3703,-0.0279,0.10244,5.018,,,,,
0d - 00:00:00,010351255,-119.6937,165.29,-43.8639,-0.0093,0.09313,5.298,,,,,
0d - 00:00:00,010416360,-122.6114,164.47,-40.2544,-0.0372,0.10244,5.465,,,,,
0d - 00:00:00,010481465,-125.4947,164.16,-36.5074,-0.0557,0.13038,5.410,,,,,
0d - 00:00:00,010546570,-128.4810,163.58,-32.8636,-0.0372,0.09313,5.233,,,,,
0d - 00:00:00,010611675,-130.6092,161.97,-29.3228,0.03716,0.08382,4.981,,,,,
0d - 00:00:00,010676780,-133.5956,160.59,-25.8165,-0.0186,0.07450,5.149,,,,,
0d - 00:00:00,010741885,-137.4744,160.46,-22.0695,-0.0186,0.09313,5.447,,,,,
0d - 00:00:00,010806990,-141.0786,160.15,-18.1506,0,0.09313,5.791,,,,,
0d - 00:00:00,010872095,-144.0306,158.98,-14.1630,0,0.12107,5.894,,,,,
0d - 00:00:00,010937200,-146.5707,157.78,-10.2097,-0.0372,0.08382,5.819,,,,,
0d - 00:00:00,011002305,-148.8705,156.34,-6.2908,0.018581,0.04656,5.568,,,,,
0d - 00:00:00,011067410,-151.1703,154.28,-2.3376,0.009291,0.10244,5.465,,,,,
0d - 00:00:00,011132515,-153.5045,152.32,1.4438,0.027872,0.08382,5.642,,,,,
0d - 00:00:00,011197620,-155.4954,150.57,5.363,0.018581,0.10244,5.568,,,,,
0d - 00:00:00,011262725,-156.9027,148.34,9.110,-0.0279,0.027939,5.316,,,,,
0d - 00:00:00,011327830,-159.4085,145.83,12.925,-0.0186,0.04656,5.521,,,,,
0d - 00:00:00,011392935,-161.3307,143.57,16.810,0.03716,0,5.707,,,,,
0d - 00:00:00,011458040,-162.5665,140.65,20.935,-0.0093,0.12107,5.819,,,,,
0d - 00:00:00,011523145,-163.8708,138.15,24.888,-0.0186,0.05588,5.791,,,,,
0d - 00:00:00,011588250,-164.7290,134.92,28.704,-0.0465,0.07450,5.493,,,,,
0d - 00:00:00,011653355,-165.1409,130.53,32.62,-0.0465,0.06519,5.577,,,,,
0d - 00:00:00,011718460,-164.9006,126.34,36.54,-0.0650,0.06519,5.726,,,,,
0d - 00:00:00,011783565,-166.2393,122.43,40.91,0.027872,0.09313,6.359,,,,,
0d - 00:00:00,011848670,-168.5391,120.54,45.51,-0.0465,0.06519,6.843,,,,,
0d - 00:00:00,011913775,-168.0585,118.89,49.57,-0.0743,0.08382,5.652,,,,,
0d - 00:00:00,011978880,-166.2736,115.39,52.70,-0.0372,0.04656,3.482,,,,,
0d - 00:00:00,012043985,-167.1661,110.38,55.07,-0.0279,0.009313,3.0446,,,,,
0d - 00:00:00,012109090,-169.3629,107.12,57.92,0,0.009313,4.329,,,,,
0d - 00:00:00,012174195,-170.6673,103.14,61.81,-0.0279,0.10244,6.294,,,,,
0d - 00:00:00,012239300,-170.4270,98.71,66.79,-0.0279,0.12107,7.877,,,,,
0d - 00:00:00,012304405,-169.6375,94.93,72.29,0.009291,0.12107,8.054,,,,,
0d - 00:00:00,012369510,-168.5734,90.47,77.45,-0.0372,0.09313,7.132,,,,,
0d - 00:00:00,012434615,-168.2302,86.39,81.88,0,0.07450,5.773,,,,,
0d - 00:00:00,012499720,-168.9167,82.96,85.56,0.05574,0.018626,4.795,,,,,
0d - 00:00:00,012564825,-169.7062,78.87,88.93,0,0.03725,4.590,,,,,
0d - 00:00:00,012629930,-168.7794,73.86,92.30,-0.0650,0.027939,4.739,,,,,
0d - 00:00:00,012695035,-167.7840,68.34,95.81,0.009291,0.027939,5.335,,,,,
0d - 00:00:00,012760140,-167.6467,64.22,99.86,-0.0186,0.027939,6.061,,,,,
0d - 00:00:00,012825245,-167.6123,60.99,104.23,-0.0279,0.04656,6.182,,,,,
0d - 00:00:00,012890350,-167.5093,56.97,108.46,-0.0372,0.03725,6.052,,,,,
0d - 00:00:00,012955455,-166.8915,52.96,112.48,-0.0557,0.018626,5.549,,,,,
0d - 00:00:00,013020560,-166.3766,49.36,116.16,-0.0929,0.027939,4.823,,,,,
0d - 00:00:00,013085665,-166.0333,45.51,119.39,-0.0650,0,4.246,,,,,
0d - 00:00:00,013150770,-165.5184,41.67,122.24,-0.0279,0.027939,3.883,,,,,
0d - 00:00:00,013215875,-164.6946,38.23,125.03,-0.1022,-0.0373,3.594,,,,,
0d - 00:00:00,013280980,-164.1797,34.80,127.57,-0.0279,-0.0186,3.557,,,,,
0d - 00:00:00,013346085,-163.2873,31.508,130.08,0.03716,0.03725,3.426,,,,,
0d - 00:00:00,013411190,-161.2964,27.938,132.49,0,-0.0186,3.1098,,,,,
0d - 00:00:00,013476295,-161.3994,23.922,135.03,-0.0465,0,3.752,,,,,
0d - 00:00:00,013541400,-161.4337,20.662,138.05,-0.0279,0.03725,4.599,,,,,
0d - 00:00:00,013606505,-160.3353,16.715,141.60,-0.0186,0,5.149,,,,,
0d - 00:00:00,013671610,-158.8936,12.562,145.24,0.009291,0.009313,5.261,,,,,
0d - 00:00:00,013736715,-157.0057,8.821,148.75,-0.0650,0,4.627,,,,,
0d - 00:00:00,013801820,-155.5297,4.496,151.74,-0.0279,0.009313,3.817,,,,,
0d - 00:00:00,013866925,-153.6761,0.20593,154.14,0.05574,0,3.1005,,,,,
0d - 00:00:00,013932030,-151.7539,-3.7411,156.14,0.009291,-0.0931,2.5325,,,,,
0d - 00:00:00,013997135,-150.0033,-7.0703,157.89,0.009291,-0.0279,2.0204,,,,,
0d - 00:00:00,014062240,-148.1153,-11.0860,159.30,0.009291,-0.0652,1.7690,,,,,
0d - 00:00:00,014127345,-145.3693,-15.3420,160.67,-0.0279,-0.0838,1.7783,,,,,
0d - 00:00:00,014192450,-142.4173,-19.1860,162.15,-0.0465,-0.0559,1.7877,,,,,
0d - 00:00:00,014257555,-139.9115,-23.4076,163.49,0.009291,-0.0745,1.9087,,,,,
0d - 00:00:00,014322660,-137.0281,-27.1487,164.97,-0.0557,-0.0466,1.9925,,,,,
0d - 00:00:00,014387765,-134.0075,-30.7182,166.28,-0.0929,-0.0373,1.6480,,,,,
0d - 00:00:00,014452870,-130.6779,-35.2831,167.41,-0.0743,-0.0652,1.2849,,,,,
0d - 00:00:00,014517975,-126.5588,-40.1225,168.41,-0.0557,-0.1118,0.9311,,,,,
0d - 00:00:00,014583080,-123.4352,-44.1381,169.03,-0.0372,-0.0559,0.9031,,,,,
0d - 00:00:00,014648185,-119.6593,-46.1288,169.20,-0.0743,-0.0931,-0.2421,,,,,
0d - 00:00:00,014713290,-115.9178,-48.3598,168.55,-0.0279,-0.0838,-1.7970,,,,,
0d - 00:00:00,014778395,-113.6523,-53.0619,167.62,-0.1115,-0.1490,-1.7970,,,,,
0d - 00:00:00,014843500,-110.5630,-57.3865,167.07,-0.1208,-0.1304,-0.4935,,,,,
0d - 00:00:00,014908605,-106.3066,-62.0886,167.38,-0.0093,-0.0838,0.8007,,,,,
0d - 00:00:00,014973710,-101.7070,-67.2369,168.41,-0.0372,0,1.7597,,,,,
0d - 00:00:00,015038815,-96.4552,-71.3898,169.61,-0.0465,-0.0279,1.6666,,,,,
0d - 00:00:00,015103920,-92.1301,-75.0966,170.51,0.05574,-0.0745,0.7449,,,,,
0d - 00:00:00,015169025,-88.8349,-78.5975,170.78,-0.0650,-0.0093,-0.2328,,,,,
0d - 00:00:00,015234130,-85.5396,-81.8581,170.47,-0.0093,-0.1118,-1.0428,,,,,
0d - 00:00:00,015299235,-82.0384,-85.4619,169.82,-0.0093,-0.1676,-1.4338,,,,,
0d - 00:00:00,015364340,-77.7820,-89.0657,168.82,-0.0279,-0.0931,-1.6107,,,,,
0d - 00:00:00,015429445,-72.9421,-92.2233,167.69,-0.0557,-0.1304,-2.0111,,,,,
0d - 00:00:00,015494550,-69.5095,-96.3420,166.69,-0.0836,-0.1304,-1.6014,,,,,
0d - 00:00:00,015559655,-65.9740,-100.3920,166.14,-0.0186,-0.1211,-0.6704,,,,,
0d - 00:00:00,015624760,-62.0265,-103.7212,166.07,-0.0279,-0.0745,0.13035,,,,,
0d - 00:00:00,015689865,-58.1820,-107.4623,166.48,0.03716,-0.1118,0.5680,,,,,
0d - 00:00:00,015754970,-53.5481,-111.5466,166.96,-0.0465,-0.0559,0.4562,,,,,
0d - 00:00:00,015820075,-48.2962,-116.1458,167.07,-0.0743,-0.0745,-0.1676,,,,,
0d - 00:00:00,015885179,-44.1085,-120.1271,166.83,-0.0186,-0.0466,-0.8100,,,,,
0d - 00:00:00,015950285,-40.4700,-123.2848,166.24,0,-0.1211,-1.3314,,,,,
0d - 00:00:00,016015390,-37.2090,-126.1678,165.31,-0.0372,-0.1024,-1.6294,,,,,
0d - 00:00:00,016080495,-34.0854,-128.5704,164.32,0.05574,-0.0931,-1.7504,,,,,
0d - 00:00:00,016145600,-30.5499,-129.7373,162.87,-0.0093,-0.1769,-2.4394,,,,,
0d - 00:00:00,016210704,-27.3919,-132.7233,161.26,0.04645,-0.1397,-2.6629,,,,,
0d - 00:00:00,016275810,-23.7877,-136.6017,159.81,0.09291,-0.1024,-2.1880,,,,,
0d - 00:00:00,016340915,-19.8402,-139.6907,158.71,-0.0372,0.009313,-1.4059,,,,,
0d - 00:00:00,016406020,-16.3047,-143.1229,158.13,-0.0186,-0.0652,-0.6052,,,,,
0d - 00:00:00,016471125,-11.9453,-146.4178,157.86,-0.0650,-0.0652,-0.4004,,,,,
0d - 00:00:00,016536229,-7.6546,-148.5458,157.37,0,0.009313,-0.9962,,,,,
0d - 00:00:00,016601000,,,,,,,121.77,121.75,122.19,0.19647,
0d - 00:00:00,016601334,-3.9475,-150.7081,156.48,-0.0186,-0.0838,-2.0111,,,,,
0d - 00:00:00,016666000,-0.0343,-153.2822,154.86,-0.0557,-0.0745,-2.9422,,,,,
0d - 00:00:00,016731105,3.947,-155.5132,152.53,0.027872,-0.1211,-3.7429,,,,,
0d - 00:00:00,016796212,7.174,-157.0233,149.91,-0.0279,-0.1024,-4.1339,,,,,
0d - 00:00:00,016861318,11.499,-158.7394,147.06,0,-0.1769,-4.4784,,,,,
0d - 00:00:00,016926424,15.996,-161.0733,144.07,-0.0093,-0.2049,-4.4878,,,,,
0d - 00:00:00,016991530,20.184,-162.2746,141.11,-0.0186,-0.1583,-4.4784,,,,,
0d - 00:00:00,017056636,23.685,-163.5102,138.05,0.009291,-0.1490,-4.5343,,,,,
0d - 00:00:00,017121742,27.220,-164.7458,135.27,-0.0279,-0.1769,-4.1246,,,,,
0d - 00:00:00,017186848,30.275,-165.1920,132.59,-0.0093,-0.1211,-3.8081,,,,,
0d - 00:00:00,017251954,34.33,-165.6725,129.84,0.08362,-0.1118,-4.1339,,,,,
0d - 00:00:00,017317060,40.26,-167.2170,126.68,-0.0093,-0.1024,-5.1767,,,,,
0d - 00:00:00,017382166,44.45,-168.8988,122.93,0,-0.1490,-5.6609,,,,,
0d - 00:00:00,017447272,47.27,-168.5212,119.22,0.08362,-0.1676,-5.6237,,,,,
0d - 00:00:00,017512378,48.50,-166.5649,115.57,-0.0372,-0.1024,-5.2605,,,,,
0d - 00:00:00,017577484,50.97,-165.8784,112.10,-0.0743,-0.0745,-4.9533,,,,,
0d - 00:00:00,017642590,56.02,-167.2170,108.66,-0.0186,-0.1397,-5.0650,,,,,
0d - 00:00:00,017707696,61.96,-168.8644,105.12,-0.1487,-0.1583,-5.4002,,,,,
0d - 00:00:00,017772802,67.00,-169.7911,101.27,-0.0186,-0.1397,-5.8937,,,,,
0d - 00:00:00,017837908,70.75,-170.2717,97.28,0.03716,-0.1397,-6.0706,,,,,
