X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,004753541,166.00,-45.2708,-118.8726,0.06504,-0.0186,0,,,,,
0d - 00:00:00,004818658,165.45,-42.0445,-121.8633,0.027872,-0.0093,0.027932,,,,,
0d - 00:00:00,004883775,164.69,-38.3377,-124.9228,0.06504,0.027939,-0.0466,,,,,
0d - 00:00:00,004948892,164.25,-34.7339,-128.0854,0.05574,-0.0279,-0.0186,,,,,
0d - 00:00:00,005014009,163.70,-31.1644,-131.1105,0.03716,-0.0373,-0.0279,,,,,
0d - 00:00:00,005079126,163.08,-27.7322,-134.0668,0.07433,0.09313,0,,,,,
0d - 00:00:00,005144243,162.26,-24.4030,-136.7825,0.04645,-0.0279,-0.0372,,,,,
0d - 00:00:00,005209360,161.37,-21.0737,-139.6013,0.04645,0.009313,0.009311,,,,,
0d - 00:00:00,005274477,160.54,-17.2983,-142.5921,0.027872,0,-0.0186,,,,,
0d - 00:00:00,005339594,159.31,-13.1797,-145.3765,0.027872,-0.0186,0,,,,,
0d - 00:00:00,005404711,157.93,-9.4386,-147.8860,0.06504,0.009313,0,,,,,
0d - 00:00:00,005469828,156.39,-5.6975,-150.3611,-0.1672,-0.0373,-0.0093,,,,,
0d - 00:00:00,005534945,154.33,-1.3729,-152.4580,-0.1115,0,0.027932,,,,,
0d - 00:00:00,005600062,151.96,3.226,-154.9675,0,0.027939,0.009311,,,,,
0d - 00:00:00,005665179,149.90,7.173,-156.9957,0.11149,0,-0.0093,,,,,
0d - 00:00:00,005730296,148.18,10.606,-158.8864,0.018581,-0.0093,-0.0186,,,,,
0d - 00:00:00,005795413,145.92,14.827,-160.8802,0.09291,-0.0186,0.018621,,,,,
0d - 00:00:00,005860530,143.07,19.049,-162.3240,0.05574,0.009313,-0.0093,,,,,
0d - 00:00:00,005925647,140.29,22.790,-163.5271,0.07433,-0.0093,-0.0372,,,,,
0d - 00:00:00,005990764,137.65,26.497,-164.8678,0.06504,0.009313,0,,,,,
0d - 00:00:00,006055881,134.69,30.066,-165.6241,0.05574,-0.0186,0.009311,,,,,
0d - 00:00:00,006120998,131.33,34.12,-166.3460,0.13936,0.03725,-0.0093,,,,,
0d - 00:00:00,006186115,127.31,39.02,-167.4460,0.08362,0,0.06517,,,,,
0d - 00:00:00,006251232,124.09,43.49,-168.8554,0.18581,0.009313,0.05586,,,,,
0d - 00:00:00,006316349,120.76,47.60,-169.3023,0.14865,-0.0186,-0.0652,,,,,
0d - 00:00:00,006381466,116.47,51.52,-168.9242,-0.0557,0.03725,-0.0466,,,,,
0d - 00:00:00,006446583,112.55,55.16,-168.9585,-0.0650,-0.0186,-0.0466,,,,,
0d - 00:00:00,006511700,109.33,58.28,-168.8898,0.018581,0,0.018621,,,,,
0d - 00:00:00,006576817,105.96,61.88,-169.0961,0.07433,0,0,,,,,
0d - 00:00:00,006641934,101.05,65.97,-167.1710,-0.0186,0,-0.0186,,,,,
0d - 00:00:00,006707051,94.43,70.36,-165.9335,0,-0.0093,-0.0372,,,,,
0d - 00:00:00,006772168,90.72,75.68,-168.6492,-0.0186,0.027939,-0.0093,,,,,
0d - 00:00:00,006837285,89.52,80.42,-171.8461,0.04645,0,0,,,,,
0d - 00:00:00,006902402,86.29,83.71,-170.8149,0,0,-0.0186,,,,,
0d - 00:00:00,006967519,81.28,86.49,-168.7179,0.009291,0.009313,-0.1024,,,,,
0d - 00:00:00,007032636,77.03,89.65,-168.1679,0.018581,0.009313,-0.0466,,,,,
0d - 00:00:00,007097753,73.73,92.64,-167.8241,0.03716,0.027939,0.04655,,,,,
0d - 00:00:00,007162870,69.96,96.27,-167.4116,0.06504,0.009313,0.07449,,,,,
0d - 00:00:00,007227987,65.46,100.84,-167.6866,0.06504,0.009313,-0.0279,,,,,
0d - 00:00:00,007293104,61.48,104.99,-167.9616,0.05574,-0.0093,-0.0559,,,,,
0d - 00:00:00,007358221,57.53,108.56,-167.3429,0.04645,0.018626,0.018621,,,,,
0d - 00:00:00,007423338,52.59,112.85,-166.4491,0.03716,0.018626,0.027932,,,,,
0d - 00:00:00,007488455,47.85,116.87,-165.9335,0.027872,-0.0279,-0.0372,,,,,
0d - 00:00:00,007553572,44.07,120.16,-165.5897,-0.0093,0.009313,-0.0093,,,,,
0d - 00:00:00,007618689,40.81,122.91,-165.0053,0.027872,-0.0093,0,,,,,
0d - 00:00:00,007683806,37.59,125.69,-164.3865,0.027872,-0.0279,-0.0186,,,,,
0d - 00:00:00,007748923,34.36,128.33,-163.6990,0,0.07450,-0.0279,,,,,
0d - 00:00:00,007814039,31.168,131.04,-162.9084,0.018581,-0.0466,0,,,,,
0d - 00:00:00,007879156,27.495,133.96,-162.0146,-0.0093,-0.0093,-0.0186,,,,,
0d - 00:00:00,007944273,23.925,137.12,-161.2927,0.018581,0,-0.0186,,,,,
0d - 00:00:00,008009390,20.355,140.07,-160.5020,0.018581,0,-0.0186,,,,,
0d - 00:00:00,008074507,16.545,143.02,-159.4364,0.027872,0.12107,-0.0279,,,,,
0d - 00:00:00,008139624,12.357,145.97,-157.9582,0.009291,0.06519,0.009311,,,,,
0d - 00:00:00,008204741,8.719,148.34,-156.6519,0.027872,-0.0093,-0.0093,,,,,
0d - 00:00:00,008269858,5.252,150.50,-155.1394,0.018581,0.05588,-0.0186,,,,,
0d - 00:00:00,008270000,,,,,,,121.88,122.07,122.11,0.07685,
0d - 00:00:00,008335000,0.8238,152.56,-152.5268,-0.0186,0,0,,,,,
0d - 00:00:00,008400117,-3.8102,154.86,-150.1548,-0.0372,-0.0186,0,,,,,
0d - 00:00:00,008465234,-7.2770,156.85,-148.9517,0.10220,0,-0.0279,,,,,
0d - 00:00:00,008530351,-10.6066,158.91,-146.9922,0.018581,0.009313,0.03724,,,,,
0d - 00:00:00,008595468,-14.7944,160.76,-144.1734,0.009291,0.009313,-0.0466,,,,,
0d - 00:00:00,008660585,-19.0851,162.07,-141.0452,0.009291,0.027939,0.04655,,,,,
0d - 00:00:00,008725702,-22.9982,163.48,-138.3982,0.09291,0.009313,-0.0559,,,,,
0d - 00:00:00,008790819,-26.3965,164.57,-135.9919,0,-0.0093,0.027932,,,,,
0d - 00:00:00,008855936,-29.5201,165.19,-133.4824,0,0.027939,0,,,,,
0d - 00:00:00,008921053,-33.0900,165.91,-130.0448,0.009291,-0.0279,0.009311,,,,,
0d - 00:00:00,008986170,-38.4791,166.91,-125.1634,-0.0186,-0.0186,-0.0186,,,,,
0d - 00:00:00,009051287,-43.8682,168.28,-121.7602,0.009291,0,0.018621,,,,,
0d - 00:00:00,009116404,-47.2665,169.21,-119.2851,-0.0093,0.009313,0.06517,,,,,
0d - 00:00:00,009181521,-50.1842,169.31,-116.0881,0.009291,-0.0186,-0.0652,,,,,
0d - 00:00:00,009246638,-53.6510,168.90,-112.1692,0,-0.0093,0.027932,,,,,
0d - 00:00:00,009311755,-57.3582,168.49,-108.1128,-0.0279,0,-0.0559,,,,,
0d - 00:00:00,009376872,-61.2027,168.66,-104.1940,0.04645,0,0.018621,,,,,
0d - 00:00:00,009441989,-66.3172,167.87,-97.3875,-0.0093,0.09313,-0.0093,,,,,
0d - 00:00:00,009507106,-72.0496,166.32,-90.8904,0,-0.0466,-0.0093,,,,,
0d - 00:00:00,009572223,-75.0703,167.70,-90.6842,0.018581,0.009313,-0.0093,,,,,
0d - 00:00:00,009637340,-76.3746,170.51,-91.4404,-0.0465,-0.0186,0,,,,,
0d - 00:00:00,009702457,-80.4251,170.89,-86.4215,-0.0186,-0.0279,0,,,,,
0d - 00:00:00,009767574,-86.5694,169.83,-79.3744,-0.0465,0.009313,-0.0093,,,,,
0d - 00:00:00,009832691,-91.5123,169.55,-74.9055,-0.0093,0,-0.0093,,,,,
0d - 00:00:00,009897808,-94.7732,169.07,-71.1585,-0.0372,-0.0186,0.04655,,,,,
0d - 00:00:00,009962925,-98.0685,167.77,-66.3803,0.009291,-0.0838,-0.0093,,,,,
0d - 00:00:00,010028042,-101.5011,166.98,-62.2551,0,-0.0093,0,,,,,
0d - 00:00:00,010093159,-105.1052,167.18,-59.0925,-0.0279,0.03725,0.009311,,,,,
0d - 00:00:00,010158276,-108.9154,167.22,-54.9674,-0.0372,-0.0373,-0.0186,,,,,
0d - 00:00:00,010223393,-113.1718,166.84,-50.3954,-0.0093,0.027939,0.018621,,,,,
0d - 00:00:00,010288510,-116.9133,166.46,-46.6827,0.009291,-0.0093,-0.0093,,,,,
0d - 00:00:00,010353627,-120.0026,166.15,-43.2795,0.009291,-0.0559,0.009311,,,,,
0d - 00:00:00,010418744,-122.9546,165.33,-39.6700,-0.0186,0.018626,0.009311,,,,,
0d - 00:00:00,010483861,-125.6320,164.37,-36.0605,-0.1672,-0.0279,0,,,,,
0d - 00:00:00,010548978,-128.5497,163.65,-32.6229,-0.0836,-0.0186,-0.0093,,,,,
0d - 00:00:00,010614095,-131.4674,163.06,-29.0822,0.06504,0.009313,0.018621,,,,,
0d - 00:00:00,010679212,-134.3851,162.00,-25.5758,-0.0279,0,-0.0186,,,,,
0d - 00:00:00,010744329,-136.3416,160.52,-22.1038,0,0.009313,0.018621,,,,,
0d - 00:00:00,010809446,-139.2250,159.87,-18.2881,0.009291,0.018626,0.027932,,,,,
0d - 00:00:00,010874563,-143.1724,159.43,-14.1286,-0.0279,0.018626,0.027932,,,,,
0d - 00:00:00,010939680,-146.6050,158.50,-10.1410,0.009291,0,0.018621,,,,,
0d - 00:00:00,011004797,-149.0421,156.99,-6.6690,-0.0372,0.009313,0.018621,,,,,
0d - 00:00:00,011069914,-151.1017,155.24,-3.0251,-0.0372,0.04656,0.009311,,,,,
0d - 00:00:00,011135031,-152.8179,152.87,1.2032,0.027872,0,0.06517,,,,,
0d - 00:00:00,011200148,-154.9805,150.43,5.569,0.07433,0.018626,0.009311,,,,,
0d - 00:00:00,011265265,-156.7311,148.61,8.663,0.009291,0,-0.0838,,,,,
0d - 00:00:00,011330382,-158.7563,146.52,12.719,-0.1301,0,-0.0186,,,,,
0d - 00:00:00,011395499,-160.9531,143.98,17.154,0.018581,0.009313,0.027932,,,,,
0d - 00:00:00,011460616,-162.5321,141.27,21.073,-0.0186,0.009313,0.009311,,,,,
0d - 00:00:00,011525733,-162.9440,137.97,24.098,-0.1301,0.009313,-0.0279,,,,,
0d - 00:00:00,011590850,-163.9395,135.06,28.360,-0.0186,0,0.018621,,,,,
0d - 00:00:00,011655967,-165.6558,132.24,32.83,0.018581,0,0.027932,,,,,
0d - 00:00:00,011721084,-166.6512,128.60,36.92,-0.0279,0.009313,-0.0279,,,,,
0d - 00:00:00,011786201,-166.9601,124.52,41.56,-0.0279,0.009313,-0.0093,,,,,
0d - 00:00:00,011851318,-168.6764,121.71,46.06,0,0.018626,-0.0466,,,,,
0d - 00:00:00,011916435,-169.8778,118.62,49.57,-0.0743,0.03725,0.04655,,,,,
0d - 00:00:00,011981552,-169.2943,115.12,52.42,-0.0186,0,0.027932,,,,,
0d - 00:00:00,012046669,-168.6764,111.27,55.76,-0.0465,0.018626,-0.0279,,,,,
0d - 00:00:00,012111786,-168.0929,106.43,60.61,-0.0093,0.009313,0.03724,,,,,
0d - 00:00:00,012176903,-168.5734,101.39,65.76,-0.0093,-0.0373,-0.0372,,,,,
0d - 00:00:00,012242020,-167.5437,95.90,70.23,0.018581,-0.0186,0.03724,,,,,
0d - 00:00:00,012307137,-167.8526,91.67,74.97,-0.0650,0.027939,-0.0093,,,,,
0d - 00:00:00,012372254,-169.8435,89.86,78.69,-0.0743,-0.0652,0,,,,,
0d - 00:00:00,012437371,-171.0792,88.45,80.72,-0.0372,0.027939,0,,,,,
0d - 00:00:00,012502488,-170.2554,84.84,83.77,-0.0279,-0.0373,0.027932,,,,,
0d - 00:00:00,012567605,-169.4659,79.42,88.48,-0.0557,0.009313,0.018621,,,,,
0d - 00:00:00,012632722,-169.0883,74.51,92.95,-0.0743,-0.0093,0.027932,,,,,
0d - 00:00:00,012697839,-168.5048,69.43,97.59,-0.0650,-0.1024,0.009311,,,,,
0d - 00:00:00,012762956,-167.9556,64.04,102.23,-0.0465,0.09313,0.027932,,,,,
0d - 00:00:00,012828073,-167.8526,60.13,105.95,-0.0465,-0.0186,0.009311,,,,,
0d - 00:00:00,012893190,-167.4750,56.94,108.80,-0.0372,0.04656,0,,,,,
0d - 00:00:00,012958307,-166.8915,53.13,112.03,-0.0186,-0.0186,0,,,,,
0d - 00:00:00,013023424,-166.2736,49.32,115.33,-0.0929,-0.0093,0,,,,,
0d - 00:00:00,013088541,-165.8960,45.92,118.49,-0.1115,-0.0279,0.018621,,,,,
0d - 00:00:00,013153658,-165.5184,42.08,121.79,-0.0557,-0.0279,0.009311,,,,,
0d - 00:00:00,013218775,-164.9692,38.54,124.96,-0.0093,0,0,,,,,
0d - 00:00:00,013283892,-164.3171,35.04,127.91,-0.0279,0.04656,0.009311,,,,,
0d - 00:00:00,013349009,-163.6992,31.508,131.11,-0.0372,0.009313,-0.0093,,,,,
0d - 00:00:00,013414126,-163.0470,27.835,134.14,-0.0372,0,0.009311,,,,,
0d - 00:00:00,013479243,-162.2918,24.437,136.85,0.13007,0,0.018621,,,,,
0d - 00:00:00,013544360,-161.3994,21.211,139.57,-0.1579,-0.0093,-0.0559,,,,,
0d - 00:00:00,013609477,-160.5069,17.401,142.56,-0.0372,0.009313,0.03724,,,,,
0d - 00:00:00,013674594,-159.3398,13.214,145.58,-0.0836,0.009313,0.027932,,,,,
0d - 00:00:00,013739711,-157.8638,9.439,147.95,0.04645,-0.0186,0.03724,,,,,
0d - 00:00:00,013804828,-156.3192,5.766,150.36,-0.0557,0,0,,,,,
0d - 00:00:00,013869945,-154.1566,1.3729,152.46,-0.0372,-0.0093,-0.0372,,,,,
0d - 00:00:00,013935062,-151.8568,-3.3636,155.14,-0.0186,0,0.10242,,,,,
0d - 00:00:00,014000179,-149.9346,-7.1733,157.10,-0.0743,0,0.03724,,,,,
0d - 00:00:00,014065296,-148.0124,-10.5712,158.82,-0.0279,-0.0093,0.018621,,,,,
0d - 00:00:00,014130413,-145.7125,-14.6555,160.74,-0.1208,0.009313,0.018621,,,,,
0d - 00:00:00,014195530,-142.7948,-18.7055,161.95,-0.0650,0.009313,0.027932,,,,,
0d - 00:00:00,014260647,-139.9458,-22.3780,163.25,-0.0743,0.03725,0.027932,,,,,
0d - 00:00:00,014325764,-137.6460,-26.1191,164.73,-0.0650,-0.0931,0.009311,,,,,
0d - 00:00:00,014390881,-134.8656,-29.9288,165.76,-0.0465,0,-0.0093,,,,,
0d - 00:00:00,014455998,-131.2614,-34.1161,166.41,0.018581,0.009313,-0.0093,,,,,
0d - 00:00:00,014521115,-127.1423,-38.8869,167.38,-0.0279,-0.0559,-0.0093,,,,,
0d - 00:00:00,014586232,-124.0530,-43.4174,169.03,0,0.12107,-0.0093,,,,,
0d - 00:00:00,014651349,-120.4832,-47.8449,169.47,-0.0093,0.018626,-0.0652,,,,,
0d - 00:00:00,014716466,-116.1924,-51.6547,169.03,-0.0279,0.009313,-0.0093,,,,,
0d - 00:00:00,014781583,-112.7942,-54.7780,169.03,-0.0650,0,0.018621,,,,,
0d - 00:00:00,014846700,-109.5676,-58.0386,169.03,-0.0836,-0.0186,0.03724,,,,,
0d - 00:00:00,014911817,-105.9291,-61.7797,169.16,-0.0465,0,0.009311,,,,,
0d - 00:00:00,014976934,-100.6429,-65.8297,166.93,-0.0372,0.009313,0.018621,,,,,
0d - 00:00:00,015042051,-94.1210,-70.6348,166.14,-0.0093,0,-0.0372,,,,,
0d - 00:00:00,015107168,-90.5512,-76.2636,169.44,0.13007,0,-0.0093,,,,,
0d - 00:00:00,015172285,-89.4184,-80.7598,172.26,0.15794,0,-0.0931,,,,,
0d - 00:00:00,015237402,-86.0202,-83.8831,170.92,0,-0.0186,-0.0186,,,,,
0d - 00:00:00,015302519,-80.8027,-86.8691,168.75,-0.0279,-0.0093,0.009311,,,,,
0d - 00:00:00,015367636,-76.8209,-89.7178,168.27,-0.0465,-0.0279,-0.0279,,,,,
0d - 00:00:00,015432753,-73.6286,-92.6695,168.10,-0.0743,-0.0279,0.05586,,,,,
0d - 00:00:00,015497870,-69.7155,-96.4106,167.72,-0.0093,0,-0.0466,,,,,
0d - 00:00:00,015562987,-64.9442,-101.3187,167.89,-0.0279,-0.0186,0,,,,,
0d - 00:00:00,015628104,-61.0997,-105.3000,168.10,-0.0372,-0.0186,0.05586,,,,,
0d - 00:00:00,015693221,-57.3925,-108.8695,167.51,-0.0743,-0.0838,-0.0372,,,,,
0d - 00:00:00,015758338,-52.1750,-113.0911,166.52,-0.0279,0.018626,0,,,,,
0d - 00:00:00,015823455,-47.5067,-117.2098,166.07,-0.0279,-0.0373,0.018621,,,,,
0d - 00:00:00,015888572,-43.9369,-120.1615,165.69,-0.0093,0,0.009311,,,,,
0d - 00:00:00,015953689,-40.6759,-122.9072,165.11,0.027872,-0.0279,0,,,,,
0d - 00:00:00,016018806,-37.3807,-125.6873,164.49,-0.0557,0.04656,0.009311,,,,,
0d - 00:00:00,016083923,-34.2227,-128.3644,163.73,-0.0372,-0.0652,0.009311,,,,,
0d - 00:00:00,016149040,-30.9274,-131.0759,162.87,-0.0465,0,0.018621,,,,,
0d - 00:00:00,016214157,-27.3576,-134.1992,162.05,-0.0186,-0.0186,0.009311,,,,,
0d - 00:00:00,016279274,-23.7190,-137.3225,161.26,-0.0836,0.009313,0,,,,,
0d - 00:00:00,016344391,-20.1149,-140.2055,160.54,-0.1115,-0.0093,0.03724,,,,,
0d - 00:00:00,016409508,-16.4077,-143.1572,159.33,0.018581,0,0.05586,,,,,
0d - 00:00:00,016474625,-12.2543,-146.0403,158.10,-0.0465,0,0,,,,,
0d - 00:00:00,016539742,-8.5471,-148.4085,156.76,0,0.03725,0.018621,,,,,
0d - 00:00:00,016604859,-5.1489,-150.6051,155.35,-0.0186,0.009313,0.027932,,,,,
0d - 00:00:00,016605000,,,,,,,121.87,122.08,122.12,0.07980,
0d - 00:00:00,016670000,-0.9268,-152.6644,152.70,0.03716,-0.0373,0,,,,,
0d - 00:00:00,016735119,3.707,-154.7581,149.98,0.12078,0,-0.0186,,,,,
0d - 00:00:00,016800238,7.449,-156.8174,148.64,0.05574,-0.0093,0.018621,,,,,
0d - 00:00:00,016865357,10.881,-159.0140,146.92,-0.0093,-0.0093,-0.0279,,,,,
0d - 00:00:00,016930476,15.206,-160.8331,143.86,-0.0186,0,0,,,,,
0d - 00:00:00,016995595,19.360,-162.0000,140.98,0,0.009313,0.13035,,,,,
0d - 00:00:00,017060714,22.792,-163.4072,138.54,-0.0186,0.027939,0.018621,,,,,
0d - 00:00:00,017125833,26.328,-164.5399,136.13,0.04645,0.018626,0.15828,,,,,
0d - 00:00:00,017190952,29.383,-165.0204,133.31,0,-0.0373,-0.0559,,,,,
0d - 00:00:00,017256071,33.23,-165.8098,129.70,-0.0186,-0.0093,0.027932,,,,,
0d - 00:00:00,017321190,38.93,-166.9767,124.92,-0.0279,0.018626,-0.0093,,,,,
0d - 00:00:00,017386309,43.97,-168.3496,121.73,-0.0557,0.018626,0,,,,,
0d - 00:00:00,017451428,47.34,-169.1733,119.32,0.009291,0.027939,-0.0279,,,,,
0d - 00:00:00,017516547,50.32,-169.1733,115.92,0.03716,-0.0186,0.009311,,,,,
0d - 00:00:00,017581666,53.75,-168.8988,112.17,-0.0279,0.027939,0,,,,,
0d - 00:00:00,017646785,57.22,-168.5555,108.46,-0.0093,-0.0093,0,,,,,
0d - 00:00:00,017711904,61.00,-168.5899,104.09,0.04645,-0.0466,0.009311,,,,,
0d - 00:00:00,017777023,66.59,-167.6289,96.63,0.027872,-0.0186,-0.0093,,,,,
0d - 00:00:00,017842142,72.22,-166.2903,91.03,0.04645,0.13038,0.04655,,,,,
0d - 00:00:00,017907261,74.93,-168.1437,91.41,-0.0186,-0.0373,0.018621,,,,,
0d - 00:00:00,017972380,76.48,-170.7178,91.44,-0.0093,0.04656,0.018621,,,,,
0d - 00:00:00,018037499,80.56,-170.7865,86.18,-0.0465,0,-0.0093,,,,,
0d - 00:00:00,018102618,86.43,-169.8941,79.58,0.08362,0,0.018621,,,,,
0d - 00:00:00,018167737,91.24,-169.5166,75.15,0.05574,0.027939,-0.0186,,,,,
