X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,006444900,112.69,55.09,-169.0273,0.09291,-0.0186,0,,,,,
0d - 00:00:00,006510000,109.77,58.24,-169.4054,0.04645,0.018626,0.027932,,,,,
0d - 00:00:00,006575100,106.72,61.37,-169.3023,0.027872,0.018626,-0.0093,,,,,
0d - 00:00:00,006640200,102.67,65.49,-169.2679,0.009291,0,-0.0093,,,,,
0d - 00:00:00,006705300,98.17,70.09,-169.4054,0.018581,0.009313,-0.0186,,,,,
0d - 00:00:00,006770400,93.78,74.34,-169.3023,0.04645,0.018626,0.009311,,,,,
0d - 00:00:00,006835500,89.35,78.53,-169.0273,0.018581,0.018626,-0.0279,,,,,
0d - 00:00:00,006900600,84.96,82.82,-168.9929,0.05574,0.009313,-0.0186,,,,,
0d - 00:00:00,006965700,80.73,85.91,-167.3429,-0.0093,0.027939,0,,,,,
0d - 00:00:00,007030800,76.72,86.80,-164.5240,0.027872,0.009313,-0.0186,,,,,
0d - 00:00:00,007095900,73.80,89.61,-165.4178,0.03716,0.018626,0.009311,,,,,
0d - 00:00:00,007161000,71.23,95.66,-168.9242,0.03716,0,0,,,,,
0d - 00:00:00,007226100,66.87,101.25,-169.0617,0.03716,0.009313,0.009311,,,,,
0d - 00:00:00,007291200,61.03,105.13,-166.9304,0.009291,0.009313,0.03724,,,,,
0d - 00:00:00,007356300,55.33,109.56,-166.1053,0.06504,0.018626,0.009311,,,,,
0d - 00:00:00,007421400,50.22,114.70,-166.0710,0,0.009313,0.027932,,,,,
0d - 00:00:00,007486500,46.31,117.90,-165.6241,0.018581,0.027939,-0.0093,,,,,
0d - 00:00:00,007551600,43.46,120.40,-165.2459,0.03716,0.018626,0.009311,,,,,
0d - 00:00:00,007616700,40.64,123.18,-165.1428,0.018581,0,-0.0372,,,,,
0d - 00:00:00,007681800,37.59,125.76,-164.4553,0.018581,0.009313,0,,,,,
0d - 00:00:00,007746900,34.36,128.09,-163.1834,0.04645,0.06519,0.009311,,,,,
0d - 00:00:00,007812000,30.550,131.01,-162.3240,0.03716,-0.0186,0.009311,,,,,
0d - 00:00:00,007877100,26.877,134.44,-161.7739,0.027872,0,0,,,,,
0d - 00:00:00,007942200,23.273,137.73,-161.2583,0.027872,0.06519,0.018621,,,,,
0d - 00:00:00,008007300,19.772,140.58,-160.3645,0.009291,0.018626,0.009311,,,,,
0d - 00:00:00,008072400,15.927,143.50,-159.1270,0.027872,0.009313,0.027932,,,,,
0d - 00:00:00,008137500,11.842,146.18,-157.6488,0.03716,0.009313,-0.0093,,,,,
0d - 00:00:00,008202600,8.272,148.07,-156.0675,0.05574,0.04656,-0.0093,,,,,
0d - 00:00:00,008267000,,,,,,,121.76,122.02,122.02,0.07864,
0d - 00:00:00,008267699,4.668,150.16,-154.1424,0.04645,-0.0093,0.018621,,,,,
0d - 00:00:00,008332000,0.5149,152.66,-152.5268,0.06504,0.018626,0.009311,,,,,
0d - 00:00:00,008397100,-3.3639,154.93,-150.7392,0.009291,0.018626,0.018621,,,,,
0d - 00:00:00,008462200,-6.6592,156.68,-149.0204,0.05574,0.018626,0,,,,,
0d - 00:00:00,008527300,-10.7783,158.67,-146.5797,0.018581,0.018626,0.027932,,,,,
0d - 00:00:00,008592400,-15.0690,160.73,-144.0015,0.009291,0.009313,0.009311,,,,,
0d - 00:00:00,008657500,-18.9821,161.93,-141.2170,0.009291,0,0.018621,,,,,
0d - 00:00:00,008722600,-22.5176,163.13,-138.5357,0,0.009313,0,,,,,
0d - 00:00:00,008787700,-26.0875,164.37,-136.1294,0.018581,0.027939,-0.0186,,,,,
0d - 00:00:00,008852800,-29.3141,165.36,-133.7574,0,-0.0093,0.018621,,,,,
0d - 00:00:00,008917900,-32.9183,165.98,-130.1479,-0.0093,0,-0.0186,,,,,
0d - 00:00:00,008983000,-38.2731,166.94,-125.2665,0.018581,0.018626,-0.0186,,,,,
0d - 00:00:00,009048100,-43.6623,168.35,-121.6914,0.04645,0,0.018621,,,,,
0d - 00:00:00,009113200,-47.5754,169.41,-118.9757,0,-0.0279,0.009311,,,,,
0d - 00:00:00,009178300,-50.6990,169.45,-115.8475,0.018581,0.009313,-0.0093,,,,,
0d - 00:00:00,009243400,-53.9600,169.17,-112.3411,0.04645,0.009313,-0.0093,,,,,
0d - 00:00:00,009308500,-57.0836,169.21,-109.2816,-0.0279,0,0,,,,,
0d - 00:00:00,009373600,-60.4132,169.14,-105.5003,-0.0093,-0.0186,0,,,,,
0d - 00:00:00,009438700,-64.6353,169.07,-100.8251,0.018581,0.04656,0.009311,,,,,
0d - 00:00:00,009503800,-69.5782,169.10,-96.1843,0,0.018626,0.009311,,,,,
0d - 00:00:00,009568900,-73.9719,169.38,-92.3686,0,-0.0093,-0.0279,,,,,
0d - 00:00:00,009634000,-77.1641,169.45,-89.3779,-0.0093,0.06519,0.027932,,,,,
0d - 00:00:00,009699100,-80.4251,169.31,-85.4246,0.027872,0.018626,0,,,,,
0d - 00:00:00,009764200,-84.1323,168.18,-80.9213,-0.0650,0,-0.0093,,,,,
0d - 00:00:00,009829300,-85.9515,165.84,-76.8650,0,0.009313,0.009311,,,,,
0d - 00:00:00,009894400,-89.7617,165.23,-71.7085,0.009291,0.018626,0.009311,,,,,
0d - 00:00:00,009959500,-97.0730,166.81,-65.6240,-0.0372,0,0.009311,,,,,
0d - 00:00:00,010024600,-103.3890,168.01,-61.5332,0,0,-0.0186,,,,,
0d - 00:00:00,010089700,-106.5126,168.11,-58.6113,0.018581,0.04656,0,,,,,
0d - 00:00:00,010154800,-109.7735,167.77,-54.6580,-0.0093,0.018626,0.018621,,,,,
0d - 00:00:00,010219900,-113.6867,166.91,-50.0172,0.08362,0,-0.0186,,,,,
0d - 00:00:00,010285000,-116.6044,165.67,-46.2015,-0.0093,0.027939,0.03724,,,,,
0d - 00:00:00,010350100,-119.2474,164.57,-42.4889,0.009291,0.018626,0.009311,,,,,
0d - 00:00:00,010415200,-122.3711,163.96,-38.6387,0,0.018626,0.027932,,,,,
0d - 00:00:00,010480300,-125.8380,163.61,-35.0636,-0.0279,0.027939,-0.0093,,,,,
0d - 00:00:00,010545400,-128.9959,163.30,-31.6604,-0.0186,-0.0373,0.009311,,,,,
0d - 00:00:00,010610500,-132.0852,162.86,-28.4290,-0.0372,-0.0093,0.018621,,,,,
0d - 00:00:00,010675600,-135.0716,162.24,-25.1977,0.027872,0.018626,0,,,,,
0d - 00:00:00,010740700,-137.7490,161.45,-21.5194,0,0.009313,0.018621,,,,,
0d - 00:00:00,010805800,-140.5980,160.39,-17.6693,0,0.027939,0.009311,,,,,
0d - 00:00:00,010870900,-143.4470,158.98,-13.6473,-0.0186,0.027939,0.018621,,,,,
0d - 00:00:00,010936000,-146.1931,157.47,-9.5566,-0.0093,0.027939,-0.0093,,,,,
0d - 00:00:00,011001100,-148.6989,155.96,-5.7752,0.018581,-0.0373,0.009311,,,,,
0d - 00:00:00,011066200,-150.8957,154.14,-1.9594,-0.0372,0.009313,0.027932,,,,,
0d - 00:00:00,011131300,-152.9896,152.25,1.9251,-0.0186,-0.0093,-0.0093,,,,,
0d - 00:00:00,011196400,-155.0148,150.61,5.156,-0.0465,0.027939,0,,,,,
0d - 00:00:00,011261500,-156.4908,148.96,8.457,-0.0186,0.027939,0.018621,,,,,
0d - 00:00:00,011326600,-158.7906,146.73,12.754,-0.0186,0.018626,0.018621,,,,,
0d - 00:00:00,011391700,-160.9188,144.05,17.119,0,0,0,,,,,
0d - 00:00:00,011456800,-162.4291,141.24,20.969,-0.0372,0.027939,0.018621,,,,,
0d - 00:00:00,011521900,-163.5619,138.80,24.407,-0.0279,0.018626,0,,,,,
0d - 00:00:00,011587000,-163.7335,134.92,28.085,-0.0093,0.009313,0,,,,,
0d - 00:00:00,011652100,-164.5573,131.18,32.79,-0.0650,-0.0093,0.009311,,,,,
0d - 00:00:00,011717200,-166.6512,128.60,37.44,-0.0279,0,0,,,,,
0d - 00:00:00,011782300,-168.2302,125.62,41.80,-0.0279,0.009313,0.027932,,,,,
0d - 00:00:00,011847400,-169.0540,122.22,45.69,-0.0650,0,0,,,,,
0d - 00:00:00,011912500,-169.3629,118.89,49.09,-0.0186,0.018626,-0.0093,,,,,
0d - 00:00:00,011977600,-169.2599,115.67,51.91,-0.0186,0.05588,0.018621,,,,,
0d - 00:00:00,012042700,-169.0540,111.96,55.69,-0.0279,0.018626,-0.0093,,,,,
0d - 00:00:00,012107800,-169.3286,107.63,60.36,-0.0650,0.009313,0.018621,,,,,
0d - 00:00:00,012172900,-169.7062,103.62,64.59,0.009291,0.027939,0.009311,,,,,
0d - 00:00:00,012238000,-169.8778,100.05,68.41,-0.0279,0.009313,0.018621,,,,,
0d - 00:00:00,012303100,-169.8778,95.96,72.46,-0.0279,0,0.018621,,,,,
0d - 00:00:00,012368200,-169.7405,91.43,76.69,-0.0372,0.018626,0.009311,,,,,
0d - 00:00:00,012433300,-169.3973,87.76,80.03,-0.0372,0.018626,0.009311,,,,,
0d - 00:00:00,012498400,-168.6078,83.88,82.47,-0.0186,0.009313,0.018621,,,,,
0d - 00:00:00,012563500,-165.7244,79.52,84.05,-0.0372,0.018626,0.009311,,,,,
0d - 00:00:00,012628600,-165.0722,75.27,89.24,-0.0186,0,0.027932,,,,,
0d - 00:00:00,012693700,-168.0242,69.78,97.94,-0.0372,0.027939,0.009311,,,,,
0d - 00:00:00,012758800,-169.9808,64.32,104.06,-0.0186,-0.0093,0.03724,,,,,
0d - 00:00:00,012823900,-168.7107,60.54,105.88,-0.0186,0,0,,,,,
0d - 00:00:00,012889000,-166.9258,56.67,108.28,-0.0557,-0.0373,0.027932,,,,,
0d - 00:00:00,012954100,-165.6558,52.03,111.93,-0.0465,0,0.009311,,,,,
0d - 00:00:00,013019200,-164.9349,48.09,115.23,0.018581,0,0.018621,,,,,
0d - 00:00:00,013084300,-164.8663,44.93,118.53,-0.0279,-0.0093,0.027932,,,,,
0d - 00:00:00,013149400,-165.3125,41.32,122.69,-0.0372,-0.0186,0.018621,,,,,
0d - 00:00:00,013214500,-165.2095,37.55,126.09,-0.0279,0,-0.0372,,,,,
0d - 00:00:00,013279600,-164.3514,34.46,128.29,-0.0093,-0.0093,0,,,,,
0d - 00:00:00,013344700,-163.2873,31.164,131.01,0,-0.0279,0.009311,,,,,
0d - 00:00:00,013409800,-162.4978,27.389,134.24,-0.0372,0,-0.0093,,,,,
0d - 00:00:00,013474900,-161.7770,23.888,136.99,-0.0093,0,0.018621,,,,,
0d - 00:00:00,013540000,-161.0561,20.765,139.70,-0.0836,-0.0093,0.009311,,,,,
0d - 00:00:00,013605100,-160.4039,17.195,142.73,-0.0557,0.009313,0.03724,,,,,
0d - 00:00:00,013670200,-159.2025,13.111,145.65,-0.0279,0,-0.0186,,,,,
0d - 00:00:00,013735300,-157.3146,8.992,147.92,-0.0186,0,0.027932,,,,,
0d - 00:00:00,013800400,-155.4267,5.011,150.12,-0.0372,0,0.009311,,,,,
0d - 00:00:00,013865500,-153.3672,0.5835,152.73,-0.0372,0.027939,0,,,,,
0d - 00:00:00,013930600,-151.5136,-3.7754,155.35,-0.0093,-0.0093,0.009311,,,,,
0d - 00:00:00,013995700,-150.2092,-6.7614,156.86,-0.0372,0,0.009311,,,,,
0d - 00:00:00,014060800,-148.2526,-9.9877,158.51,-0.0279,-0.0186,0.018621,,,,,
0d - 00:00:00,014125900,-145.9871,-14.1407,160.43,-0.0093,-0.0093,0.03724,,,,,
0d - 00:00:00,014191000,-143.2411,-18.0534,161.77,-0.0650,0.027939,0.009311,,,,,
0d - 00:00:00,014256100,-140.4264,-21.9318,163.15,-0.0372,-0.0279,0.018621,,,,,
0d - 00:00:00,014321200,-137.7146,-26.1534,164.66,-0.0465,0.027939,0.009311,,,,,
0d - 00:00:00,014386300,-134.3164,-30.3407,165.56,-0.0093,0.009313,0.018621,,,,,
0d - 00:00:00,014451400,-130.6779,-34.6653,166.35,0.027872,0,0.009311,,,,,
0d - 00:00:00,014516500,-126.9364,-39.4017,167.69,-0.0186,0.018626,0.05586,,,,,
0d - 00:00:00,014581600,-123.7441,-43.8636,169.03,-0.0372,0,-0.0279,,,,,
0d - 00:00:00,014646700,-120.4488,-47.5704,169.23,-0.0372,0,0.04655,,,,,
0d - 00:00:00,014711800,-116.6044,-51.1055,168.96,-0.0186,0,0.027932,,,,,
0d - 00:00:00,014776900,-113.0688,-54.4691,169.03,-0.0279,-0.0373,0.009311,,,,,
0d - 00:00:00,014842000,-110.0481,-57.7983,169.34,-0.0465,0.018626,0.027932,,,,,
0d - 00:00:00,014907100,-106.6842,-61.2648,169.34,0.05574,0.009313,0.018621,,,,,
0d - 00:00:00,014972200,-102.5308,-65.4178,169.41,0,-0.0093,0.018621,,,,,
0d - 00:00:00,015037300,-98.1371,-69.9483,169.54,-0.0372,0,-0.0093,,,,,
0d - 00:00:00,015102400,-93.6061,-74.4102,169.41,-0.0186,-0.0186,0.04655,,,,,
0d - 00:00:00,015167500,-89.1438,-78.5632,169.30,-0.0372,0.009313,0.018621,,,,,
0d - 00:00:00,015232600,-85.1620,-82.4415,169.03,-0.0186,-0.0093,-0.0186,,,,,
0d - 00:00:00,015297700,-80.7340,-85.6678,167.41,-0.0093,0.018626,0.03724,,,,,
0d - 00:00:00,015362800,-76.4090,-86.7661,164.56,-0.0186,-0.0186,0.009311,,,,,
0d - 00:00:00,015427900,-73.6286,-89.5462,165.38,0.018581,-0.0093,0.018621,,,,,
0d - 00:00:00,015493000,-71.0542,-95.4496,168.82,-0.0093,-0.0093,0.009311,,,,,
0d - 00:00:00,015558100,-66.6262,-101.3530,169.34,-0.0279,0,-0.0093,,,,,
0d - 00:00:00,015623200,-60.9967,-105.1971,167.10,-0.0093,0,0.027932,,,,,
0d - 00:00:00,015688299,-55.2644,-109.5216,166.00,-0.0093,0.009313,-0.0093,,,,,
0d - 00:00:00,015753400,-50.0125,-114.6013,166.04,-0.0093,-0.0186,0.018621,,,,,
0d - 00:00:00,015818500,-45.9278,-118.1708,165.56,-0.0372,0.009313,0.009311,,,,,
0d - 00:00:00,015883600,-43.1131,-120.4704,165.38,-0.0372,-0.0093,0.009311,,,,,
0d - 00:00:00,015948700,-40.5043,-123.1818,165.25,-0.0279,0.018626,0,,,,,
0d - 00:00:00,016013800,-37.4493,-125.8589,164.46,0,0.027939,-0.0186,,,,,
0d - 00:00:00,016078900,-34.0854,-128.1585,163.29,-0.0186,0.027939,0.009311,,,,,
0d - 00:00:00,016143999,-30.5155,-131.0072,162.36,-0.0279,-0.0373,0,,,,,
0d - 00:00:00,016209100,-26.7397,-134.3365,161.81,0,-0.0093,0.009311,,,,,
0d - 00:00:00,016274200,-23.1012,-137.6657,161.22,0,0.009313,0,,,,,
0d - 00:00:00,016339300,-19.5656,-140.5831,160.47,-0.0465,-0.0093,0,,,,,
0d - 00:00:00,016404400,-15.9271,-143.3975,159.37,-0.0186,-0.0279,0.018621,,,,,
0d - 00:00:00,016469500,-11.8767,-146.0403,157.72,0,-0.0279,0.03724,,,,,
0d - 00:00:00,016534600,-8.2725,-148.0310,155.96,-0.0650,0.018626,-0.0093,,,,,
0d - 00:00:00,016599000,,,,,,,121.76,122.00,122.01,0.08004,
0d - 00:00:00,016599699,-4.5310,-150.1933,154.25,0,-0.0093,0,,,,,
0d - 00:00:00,016664000,-0.5149,-152.5958,152.66,0,0.018626,0.018621,,,,,
0d - 00:00:00,016729106,3.295,-155.0327,150.98,0.009291,-0.0186,0.027932,,,,,
0d - 00:00:00,016794212,6.625,-156.8517,149.16,-0.0372,-0.0186,0.009311,,,,,
0d - 00:00:00,016859318,10.813,-158.7051,146.68,-0.0186,0.009313,0.009311,,,,,
0d - 00:00:00,016924424,15.103,-160.8331,144.38,0.018581,-0.0093,0.009311,,,,,
0d - 00:00:00,016989530,18.845,-162.2746,141.73,0,-0.0186,0.018621,,,,,
0d - 00:00:00,017054636,22.655,-163.3729,138.60,0.027872,-0.0093,0.05586,,,,,
0d - 00:00:00,017119742,26.328,-164.2996,135.96,-0.0093,-0.0559,0.027932,,,,,
0d - 00:00:00,017184848,29.348,-165.1920,133.79,0.027872,-0.0186,0.018621,,,,,
0d - 00:00:00,017249954,32.51,-165.9128,130.63,0.04645,0.018626,0.05586,,,,,
0d - 00:00:00,017315060,37.72,-166.7365,125.71,-0.0186,-0.0093,0,,,,,
0d - 00:00:00,017380166,43.28,-168.1094,121.83,-0.0186,0,0,,,,,
0d - 00:00:00,017445272,47.58,-169.3106,118.98,0,-0.0279,-0.0186,,,,,
0d - 00:00:00,017510378,50.97,-169.5509,115.68,0.009291,0,0.018621,,,,,
0d - 00:00:00,017575484,54.10,-169.2763,112.24,0,-0.0093,0.03724,,,,,
0d - 00:00:00,017640590,57.12,-169.2420,109.35,0.018581,0.009313,0.018621,,,,,
0d - 00:00:00,017705696,60.24,-169.1733,105.95,0.027872,0,0,,,,,
0d - 00:00:00,017770802,64.12,-169.0361,101.38,-0.0650,-0.0466,0.009311,,,,,
0d - 00:00:00,017835908,69.13,-169.0361,96.32,0,0.009313,-0.0186,,,,,
0d - 00:00:00,017901014,73.83,-169.2763,92.33,0,-0.0093,0.009311,,,,,
0d - 00:00:00,017966120,77.27,-169.4479,89.27,0.027872,0.009313,0,,,,,
0d - 00:00:00,018031226,80.43,-169.3106,85.53,-0.0093,0.009313,-0.0093,,,,,
0d - 00:00:00,018096332,83.86,-168.2810,81.30,0.018581,-0.0093,0.018621,,,,,
0d - 00:00:00,018161438,85.68,-165.8441,77.24,0.018581,0,0.018621,,,,,
0d - 00:00:00,018226544,89.35,-165.1920,71.91,0.009291,-0.0186,0.018621,,,,,
0d - 00:00:00,018291650,96.63,-166.5649,65.80,0,-0.0093,0,,,,,
0d - 00:00:00,018356756,103.11,-167.9034,61.84,-0.0186,-0.0186,0,,,,,
0d - 00:00:00,018421862,106.44,-168.0407,58.75,0.018581,-0.0186,-0.0093,,,,,
