X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,002084032,122.75,-164.8488,39.74,-3.9021,0,0,,,,,
0d - 00:00:00,002149158,125.43,-164.1623,36.40,-3.7163,-0.0279,-0.0466,,,,,
0d - 00:00:00,002214284,128.38,-163.7161,33.04,-3.6234,0.027939,0.027932,,,,,
0d - 00:00:00,002279410,131.36,-162.9267,29.529,-3.5305,-0.0186,-0.0652,,,,,
0d - 00:00:00,002344536,134.39,-162.1716,25.851,-3.3725,0.018626,0.04655,,,,,
0d - 00:00:00,002409662,137.47,-161.4166,22.276,-3.2889,0.027939,0,,,,,
0d - 00:00:00,002474788,140.25,-160.5585,18.632,-3.1496,-0.0186,-0.0466,,,,,
0d - 00:00:00,002539914,143.21,-159.5289,14.713,-3.0381,-0.0093,0.009311,,,,,
0d - 00:00:00,002605040,146.06,-158.0187,10.657,-2.9266,-0.0466,0.009311,,,,,
0d - 00:00:00,002670166,148.46,-156.6801,6.875,-2.8058,-0.0093,-0.0186,,,,,
0d - 00:00:00,002735292,150.52,-155.0327,3.266,-2.6200,-0.0652,0.018621,,,,,
0d - 00:00:00,002800418,152.78,-153.0420,-0.8250,-2.4806,-0.0373,0,,,,,
0d - 00:00:00,002865544,154.91,-151.1199,-4.5376,-2.3784,-0.0652,0.009311,,,,,
0d - 00:00:00,002930670,156.42,-149.5068,-7.2534,-2.2019,0.06519,0.018621,,,,,
0d - 00:00:00,002995796,158.00,-147.6191,-10.9660,-2.1090,-0.0838,0,,,,,
0d - 00:00:00,003060922,160.16,-144.9077,-15.8130,-1.9046,0,-0.0093,,,,,
0d - 00:00:00,003126048,162.26,-141.9560,-20.1444,-1.7838,-0.0838,-0.0186,,,,,
0d - 00:00:00,003191174,163.70,-139.1416,-23.9601,-1.7002,-0.0279,-0.0186,,,,,
0d - 00:00:00,003256300,164.93,-136.5331,-27.6728,-1.6259,-0.0559,-0.0186,,,,,
0d - 00:00:00,003321426,165.86,-133.2725,-31.6604,-1.2635,-0.0466,0.027932,,,,,
0d - 00:00:00,003386552,166.65,-129.9089,-35.6136,-1.2542,-0.0652,0.03724,,,,,
0d - 00:00:00,003451678,167.03,-125.7560,-40.3575,-1.0313,-0.0652,-0.0093,,,,,
0d - 00:00:00,003516804,168.20,-122.3581,-44.6546,-0.8826,-0.0466,-0.0093,,,,,
0d - 00:00:00,003581930,168.64,-119.2348,-47.8859,-0.8269,-0.0931,0.03724,,,,,
0d - 00:00:00,003647056,168.54,-115.5966,-51.5642,-0.5760,-0.0838,-0.0931,,,,,
0d - 00:00:00,003712182,168.64,-111.7869,-55.3799,-0.5110,-0.0745,-0.0186,,,,,
0d - 00:00:00,003777308,166.75,-107.9771,-57.4081,-0.3902,-0.0745,-0.0186,,,,,
0d - 00:00:00,003842434,167.06,-104.1674,-62.1520,-0.1951,-0.0745,0.04655,,,,,
0d - 00:00:00,003907560,168.78,-98.9848,-68.9928,-0.0650,-0.0931,0.05586,,,,,
0d - 00:00:00,003972685,170.02,-93.8708,-74.8368,0.11149,-0.0838,0,,,,,
0d - 00:00:00,004037812,169.91,-90.5072,-77.8275,0.21369,-0.1024,0.04655,,,,,
0d - 00:00:00,004102938,169.36,-87.5212,-80.1994,0.3623,-0.1118,-0.0559,,,,,
0d - 00:00:00,004168064,168.57,-83.5398,-83.6027,0.5296,-0.0652,0,,,,,
0d - 00:00:00,004233190,168.20,-78.9750,-88.0372,0.6225,-0.0559,-0.0372,,,,,
0d - 00:00:00,004298316,168.47,-74.7877,-92.3342,0.8362,-0.0652,-0.0186,,,,,
0d - 00:00:00,004363442,168.33,-70.2915,-96.8375,0.9384,-0.0279,-0.0186,,,,,
0d - 00:00:00,004428568,167.51,-64.6284,-101.6158,1.1056,-0.1118,-0.0279,,,,,
0d - 00:00:00,004493694,167.20,-60.3382,-105.5346,1.2171,-0.1397,0.018621,,,,,
0d - 00:00:00,004558820,167.03,-56.9403,-108.5254,1.4029,-0.1118,-0.0279,,,,,
0d - 00:00:00,004623946,166.27,-53.1648,-111.7567,1.4865,-0.1118,-0.0186,,,,,
0d - 00:00:00,004689072,165.62,-49.0462,-115.2974,1.7467,-0.1024,-0.0186,,,,,
0d - 00:00:00,004754198,165.31,-45.6826,-118.7007,1.7374,-0.0931,0.06517,,,,,
0d - 00:00:00,004819324,165.18,-42.1818,-121.7602,1.9139,-0.1211,-0.0745,,,,,
0d - 00:00:00,004884450,164.52,-38.6809,-124.7853,2.1276,-0.1304,-0.0093,,,,,
0d - 00:00:00,004949576,163.87,-35.1115,-127.9822,2.1926,-0.1304,-0.0372,,,,,
0d - 00:00:00,005014702,163.42,-31.5420,-131.1448,2.3598,-0.0838,-0.0279,,,,,
0d - 00:00:00,005079828,162.84,-28.1441,-133.9980,2.4713,-0.0745,0.018621,,,,,
0d - 00:00:00,005144954,161.98,-24.7462,-136.7138,2.5642,-0.0838,0.009311,,,,,
0d - 00:00:00,005210080,161.06,-21.1767,-139.6357,2.7315,-0.1304,0.009311,,,,,
0d - 00:00:00,005275206,160.23,-17.5386,-142.5233,2.8523,-0.1024,-0.0186,,,,,
0d - 00:00:00,005340332,158.96,-13.6259,-145.2734,2.8523,-0.1304,0.009311,,,,,
0d - 00:00:00,005405458,157.49,-9.8504,-147.6797,3.1496,-0.1304,-0.0186,,,,,
0d - 00:00:00,005470584,155.87,-5.9377,-150.2579,3.242,-0.1211,0.018621,,,,,
0d - 00:00:00,005535710,154.05,-1.7161,-152.6987,3.447,-0.1211,-0.0372,,,,,
0d - 00:00:00,005600836,151.79,2.6771,-155.0362,3.503,-0.1024,-0.0093,,,,,
0d - 00:00:00,005665962,150.11,6.109,-156.9613,3.642,-0.1583,-0.0466,,,,,
0d - 00:00:00,005731088,148.73,9.164,-158.7145,3.846,-0.1304,0.05586,,,,,
0d - 00:00:00,005796214,146.50,13.317,-160.7083,3.921,-0.1304,-0.0372,,,,,
0d - 00:00:00,005861340,143.65,17.607,-162.1865,3.893,-0.1211,-0.0372,,,,,
0d - 00:00:00,005926466,140.67,21.520,-163.6302,4.134,-0.1118,-0.0186,,,,,
0d - 00:00:00,005991592,137.92,25.742,-165.0053,4.153,-0.1304,0,,,,,
0d - 00:00:00,006056718,134.97,29.380,-165.8303,4.329,-0.1397,0,,,,,
0d - 00:00:00,006121844,131.60,32.98,-166.2085,4.422,-0.1118,-0.0186,,,,,
0d - 00:00:00,006186970,127.69,37.72,-167.3085,4.525,-0.1118,0.027932,,,,,
0d - 00:00:00,006252096,124.29,42.42,-168.8554,4.608,-0.1024,0.03724,,,,,
0d - 00:00:00,006317222,121.07,46.33,-169.3711,4.673,-0.1490,-0.0093,,,,,
0d - 00:00:00,006382348,117.26,50.08,-169.0617,4.785,-0.1118,0,,,,,
0d - 00:00:00,006447474,113.21,53.82,-168.9242,4.915,-0.0931,0,,,,,
0d - 00:00:00,006512600,109.67,56.94,-168.2366,5.008,-0.0838,-0.0186,,,,,
0d - 00:00:00,006577726,105.86,59.55,-167.3085,5.054,-0.1490,-0.0186,,,,,
0d - 00:00:00,006642852,101.78,64.15,-168.0992,5.175,-0.1397,-0.0279,,,,,
0d - 00:00:00,006707978,97.14,69.78,-168.9242,5.194,-0.0931,-0.0093,,,,,
0d - 00:00:00,006773104,92.65,74.86,-169.6117,5.314,-0.1490,-0.0186,,,,,
0d - 00:00:00,006838230,88.46,79.32,-169.8179,5.379,-0.1211,0,,,,,
0d - 00:00:00,006903356,84.41,83.16,-169.5429,5.426,-0.1211,0,,,,,
0d - 00:00:00,006968482,80.56,86.18,-168.9242,5.472,-0.0373,-0.0186,,,,,
0d - 00:00:00,007033608,77.16,88.83,-168.1679,5.547,-0.1676,0,,,,,
0d - 00:00:00,007098734,73.90,91.78,-168.0304,5.602,-0.1024,-0.0186,,,,,
0d - 00:00:00,007163860,70.50,95.42,-168.0648,5.621,-0.1583,0,,,,,
0d - 00:00:00,007228986,65.94,99.81,-167.7554,5.677,-0.1211,0,,,,,
0d - 00:00:00,007294112,61.03,104.44,-167.3085,5.723,-0.0745,0,,,,,
0d - 00:00:00,007359238,55.92,108.94,-167.1366,5.649,-0.1397,0,,,,,
0d - 00:00:00,007424364,51.56,113.23,-166.8616,5.872,-0.1304,-0.0093,,,,,
0d - 00:00:00,007489490,47.40,117.14,-166.6897,5.844,-0.1583,0.009311,,,,,
0d - 00:00:00,007554616,43.83,120.13,-166.1741,5.909,-0.1118,0.009311,,,,,
0d - 00:00:00,007619742,40.64,122.63,-165.3147,5.909,-0.1024,0.009311,,,,,
0d - 00:00:00,007684868,37.55,124.97,-164.5584,6.058,-0.0931,0,,,,,
0d - 00:00:00,007749994,34.43,127.58,-163.7334,5.788,-0.1118,-0.0093,,,,,
0d - 00:00:00,007815120,30.996,130.53,-162.9084,5.900,-0.0838,0.027932,,,,,
0d - 00:00:00,007880246,27.392,133.68,-162.2896,5.974,-0.1118,0.05586,,,,,
0d - 00:00:00,007945371,23.822,136.77,-161.7396,5.955,-0.1118,0.009311,,,,,
0d - 00:00:00,008010498,20.218,139.76,-160.9145,5.927,-0.1118,0,,,,,
0d - 00:00:00,008075624,16.202,142.75,-159.6082,5.993,-0.0093,0,,,,,
0d - 00:00:00,008140750,12.220,145.56,-158.2676,6.020,-0.0652,-0.0093,,,,,
0d - 00:00:00,008205876,8.787,147.72,-156.8925,5.974,-0.0931,-0.0093,,,,,
0d - 00:00:00,008270000,,,,,,,121.72,122.05,122.27,0.14360,
0d - 00:00:00,008271001,5.115,149.85,-155.2425,5.955,-0.0279,-0.0279,,,,,
0d - 00:00:00,008335000,1.0641,152.32,-153.3518,6.020,-0.0559,0.018621,,,,,
0d - 00:00:00,008400126,-3.1236,154.69,-151.3580,5.946,-0.1676,0,,,,,
0d - 00:00:00,008465252,-6.6935,156.41,-149.7079,5.937,-0.0093,-0.0652,,,,,
0d - 00:00:00,008530378,-10.4350,158.53,-147.6797,5.918,-0.0652,-0.0279,,,,,
0d - 00:00:00,008595504,-14.5541,160.49,-145.0328,5.881,-0.1304,-0.0093,,,,,
0d - 00:00:00,008660630,-18.7761,161.73,-141.8014,5.890,-0.0838,0,,,,,
0d - 00:00:00,008725756,-22.6206,163.06,-139.1201,5.788,-0.0559,-0.0279,,,,,
0d - 00:00:00,008790882,-26.1218,164.40,-136.9200,5.742,-0.0745,0.009311,,,,,
0d - 00:00:00,008856008,-29.0739,165.16,-134.5824,5.835,-0.0559,-0.0279,,,,,
0d - 00:00:00,008921134,-32.4378,165.78,-131.2136,5.695,-0.0559,-0.0093,,,,,
0d - 00:00:00,008986260,-37.6553,166.53,-126.2634,5.705,-0.0559,-0.0186,,,,,
0d - 00:00:00,009051386,-43.0444,167.97,-122.5508,5.612,-0.0652,-0.0279,,,,,
0d - 00:00:00,009116512,-47.1978,169.17,-119.9038,5.658,-0.0186,0.027932,,,,,
0d - 00:00:00,009181638,-50.3558,169.28,-116.5694,5.435,-0.0559,-0.0093,,,,,
0d - 00:00:00,009246764,-53.5137,168.93,-113.2349,5.565,-0.0373,0.018621,,,,,
0d - 00:00:00,009311890,-55.9509,168.28,-110.3129,5.379,-0.0466,0,,,,,
0d - 00:00:00,009377016,-58.6283,167.32,-105.8784,5.379,-0.0745,-0.0279,,,,,
0d - 00:00:00,009442142,-64.0517,167.39,-99.7595,5.212,-0.0279,-0.0372,,,,,
0d - 00:00:00,009507268,-71.0885,167.77,-93.5718,5.212,-0.0373,0.04655,,,,,
0d - 00:00:00,009572394,-75.7225,168.93,-91.2342,5.128,-0.0279,-0.0279,,,,,
0d - 00:00:00,009637520,-77.7820,170.10,-90.2373,5.008,-0.0838,-0.0093,,,,,
0d - 00:00:00,009702646,-80.9400,170.13,-86.0778,4.980,-0.0373,-0.0466,,,,,
0d - 00:00:00,009767772,-85.6426,169.31,-80.4057,4.896,-0.0093,0,,,,,
0d - 00:00:00,009832898,-90.0019,168.69,-75.6962,4.831,-0.0279,0,,,,,
0d - 00:00:00,009898024,-94.0181,168.14,-71.2273,4.701,-0.0466,0.018621,,,,,
0d - 00:00:00,009963150,-98.2401,167.66,-66.3459,4.608,0.009313,-0.0093,,,,,
0d - 00:00:00,010028276,-102.2219,167.15,-62.3239,4.506,-0.0559,-0.0279,,,,,
0d - 00:00:00,010093402,-105.4142,167.18,-59.0581,4.404,0,0.027932,,,,,
0d - 00:00:00,010158528,-108.9841,167.18,-55.2080,4.237,-0.0466,0.018621,,,,,
0d - 00:00:00,010223654,-113.1031,166.70,-50.6704,4.227,-0.0466,-0.0279,,,,,
0d - 00:00:00,010288780,-116.7073,166.26,-46.9578,4.107,0.09313,0.009311,,,,,
0d - 00:00:00,010353906,-119.7280,165.81,-43.4858,3.976,0,-0.0186,,,,,
0d - 00:00:00,010419032,-122.7143,164.99,-39.7732,3.921,0.03725,0,,,,,
0d - 00:00:00,010484158,-125.6663,164.27,-36.1980,3.800,-0.0093,-0.0093,,,,,
0d - 00:00:00,010549284,-128.5497,163.61,-32.7948,3.577,0.009313,-0.0093,,,,,
0d - 00:00:00,010614410,-131.4330,163.06,-29.4947,3.484,0.009313,-0.0093,,,,,
0d - 00:00:00,010679536,-134.4194,162.24,-25.8165,3.391,0.009313,0,,,,,
0d - 00:00:00,010744662,-137.4057,161.42,-22.1382,3.289,0.04656,0,,,,,
0d - 00:00:00,010809788,-140.3577,160.56,-18.5631,3.177,0.018626,0.018621,,,,,
0d - 00:00:00,010874914,-143.2068,159.43,-14.5067,3.1217,0.009313,0.009311,,,,,
0d - 00:00:00,010940040,-146.0558,158.22,-10.5878,3.0845,0.027939,-0.0279,,,,,
0d - 00:00:00,011005166,-148.3213,156.75,-7.0815,2.6479,0.018626,-0.0931,,,,,
0d - 00:00:00,011070292,-150.5181,155.10,-3.3001,2.6293,0.03725,0.009311,,,,,
0d - 00:00:00,011135418,-152.7493,153.25,0.6531,2.4620,0.027939,-0.0186,,,,,
0d - 00:00:00,011200544,-154.8775,151.22,4.538,2.4063,0.04656,0.027932,,,,,
0d - 00:00:00,011265670,-156.4908,149.54,7.288,2.1926,0.027939,-0.0186,,,,,
0d - 00:00:00,011330796,-158.2071,147.79,10.932,2.0811,0.03725,0.07449,,,,,
0d - 00:00:00,011395922,-160.3009,144.98,15.882,1.9139,0.05588,0.027932,,,,,
0d - 00:00:00,011461048,-162.4291,141.75,20.626,1.8953,0.03725,0.009311,,,,,
0d - 00:00:00,011526174,-163.8022,139.18,24.132,1.6445,0.06519,0,,,,,
0d - 00:00:00,011591300,-164.9349,136.60,27.673,1.5516,0.07450,-0.0093,,,,,
0d - 00:00:00,011656426,-165.8274,133.41,31.592,1.3100,0.09313,-0.0186,,,,,
0d - 00:00:00,011721552,-166.4109,130.25,35.24,1.1892,0,-0.0279,,,,,
0d - 00:00:00,011786678,-166.9945,126.65,39.53,1.0499,0.06519,0.018621,,,,,
0d - 00:00:00,011851804,-168.1959,123.08,44.45,0.9291,0.05588,0.009311,,,,,
0d - 00:00:00,011916930,-169.5689,119.51,48.92,0.7711,0.04656,0.018621,,,,,
0d - 00:00:00,011982056,-168.0242,114.36,51.98,0.6318,0.06519,0.009311,,,,,
0d - 00:00:00,012047182,-166.9945,110.31,55.14,0.4738,0,0.03724,,,,,
0d - 00:00:00,012112308,-166.8228,107.94,57.61,0.3530,0.08382,0,,,,,
0d - 00:00:00,012177434,-168.0585,105.09,62.22,0.22298,0.11175,0,,,,,
0d - 00:00:00,012242560,-169.1913,100.01,68.34,0.027872,0.06519,-0.0093,,,,,
0d - 00:00:00,012307686,-169.8778,94.80,74.08,-0.0372,0.06519,0.009311,,,,,
0d - 00:00:00,012372812,-169.9808,90.68,77.93,-0.2323,0.10244,0,,,,,
0d - 00:00:00,012437938,-169.1570,87.21,80.51,-0.5110,0.07450,-0.0372,,,,,
0d - 00:00:00,012503064,-168.4361,83.23,83.77,-0.4460,0.06519,0.018621,,,,,
0d - 00:00:00,012568190,-168.2988,78.94,88.35,-0.7433,0.03725,0.027932,,,,,
0d - 00:00:00,012633316,-168.6078,75.13,92.30,-0.8176,0.10244,0,,,,,
0d - 00:00:00,012698442,-168.6421,70.98,96.49,-1.0127,0.08382,0.009311,,,,,
0d - 00:00:00,012763568,-167.7840,65.01,101.48,-1.1335,0.07450,0.04655,,,,,
0d - 00:00:00,012828694,-167.1661,60.30,105.47,-1.1706,0.07450,0,,,,,
0d - 00:00:00,012893820,-166.8228,56.80,108.70,-1.4401,0.09313,0.04655,,,,,
0d - 00:00:00,012958946,-166.4109,53.10,112.03,-1.5144,0.09313,0,,,,,
0d - 00:00:00,013024072,-165.8617,49.15,115.57,-1.6537,0.08382,0.04655,,,,,
0d - 00:00:00,013089198,-165.4841,45.61,118.77,-1.7931,0.12107,-0.0093,,,,,
0d - 00:00:00,013154324,-165.1409,42.11,121.93,-1.9139,0.07450,-0.0559,,,,,
0d - 00:00:00,013219450,-164.5917,38.68,124.82,-2.0533,0.09313,0.11173,,,,,
0d - 00:00:00,013284576,-164.0424,35.39,127.84,-2.2112,0.09313,-0.0093,,,,,
0d - 00:00:00,013349702,-163.4932,31.78,131.11,-2.3320,0.10244,0.03724,,,,,
0d - 00:00:00,013414828,-162.9097,28.178,134.03,-2.5457,0.09313,-0.0279,,,,,
0d - 00:00:00,013479954,-161.9829,24.849,136.75,-2.6107,0.12107,0.04655,,,,,
0d - 00:00:00,013545080,-161.0218,21.383,139.64,-2.7779,0.08382,0.027932,,,,,
0d - 00:00:00,013610206,-160.1980,17.573,142.66,-2.8151,0.13969,0,,,,,
0d - 00:00:00,013675332,-158.8936,13.626,145.41,-3.0009,0.05588,0.018621,,,,,
0d - 00:00:00,013740458,-157.3833,9.919,147.71,-3.1217,0.12107,0.018621,,,,,
0d - 00:00:00,013805584,-155.8043,6.041,150.19,-3.2796,0.08382,0.05586,,,,,
0d - 00:00:00,013870710,-153.9850,1.7504,152.77,-3.3540,0.22351,0.03724,,,,,
0d - 00:00:00,013935836,-151.6165,-2.7801,155.17,-3.4933,0.07450,0.027932,,,,,
0d - 00:00:00,014000962,-150.0376,-6.0407,156.86,-3.6513,0.13969,0.009311,,,,,
0d - 00:00:00,014066088,-148.6646,-9.0267,158.47,-3.7813,0.12107,0.018621,,,,,
0d - 00:00:00,014131214,-146.5020,-12.9051,160.36,-3.9671,0.09313,0.03724,,,,,
0d - 00:00:00,014196340,-143.4470,-17.3670,161.88,-3.9764,0.12107,0.009311,,,,,
0d - 00:00:00,014261466,-140.3234,-21.5199,163.32,-4.1251,0.09313,0.027932,,,,,
0d - 00:00:00,014326592,-137.6117,-25.5699,164.80,-4.1715,0.10244,0.018621,,,,,
0d - 00:00:00,014391718,-134.7970,-29.4483,165.76,-4.3016,0.11175,0.03724,,,,,
0d - 00:00:00,014456844,-131.3644,-33.4640,166.55,-4.3945,0.11175,0,,,,,
0d - 00:00:00,014521970,-127.3140,-38.1318,167.38,-4.4688,0.10244,0.06517,,,,,
0d - 00:00:00,014587096,-124.1217,-42.3534,168.86,-4.6918,0.12107,-0.0186,,,,,
0d - 00:00:00,014652222,-121.0324,-46.3691,169.44,-4.7383,0.13969,-0.0186,,,,,
0d - 00:00:00,014717348,-117.2565,-50.0072,169.16,-4.8219,0.09313,0.027932,,,,,
0d - 00:00:00,014782474,-113.3777,-53.6110,169.16,-4.9427,0.13038,0,,,,,
0d - 00:00:00,014847600,-109.9795,-56.7687,168.72,-4.9148,0.09313,0.14897,,,,,
0d - 00:00:00,014912726,-106.0320,-59.2742,167.65,-5.0913,0.11175,-0.0466,,,,,
0d - 00:00:00,014977852,-101.7070,-64.0449,167.86,-5.1378,0.10244,-0.0093,,,,,
0d - 00:00:00,015042978,-96.7641,-69.9483,169.13,-5.2400,0.11175,0.027932,,,,,
0d - 00:00:00,015108104,-92.3361,-75.3712,170.09,-5.3050,0.14901,-0.0279,,,,,
0d - 00:00:00,015173230,-88.5603,-79.5585,170.40,-5.3700,0.11175,0.009311,,,,,
0d - 00:00:00,015238356,-84.4069,-83.1280,169.82,-5.3700,0.06519,0.009311,,,,,
0d - 00:00:00,015303482,-80.3221,-86.3886,169.03,-5.4258,0.12107,-0.0186,,,,,
0d - 00:00:00,015368608,-76.9582,-88.9627,168.24,-5.5187,0.06519,0.018621,,,,,
0d - 00:00:00,015433734,-73.7659,-91.7428,168.17,-5.5280,0.17694,0.027932,,,,,
0d - 00:00:00,015498860,-70.2304,-95.5182,168.17,-5.6116,0.08382,0.027932,,,,,
0d - 00:00:00,015563986,-65.6650,-100.1174,168.06,-5.6209,0.12107,0.009311,,,,,
0d - 00:00:00,015629112,-60.6878,-104.6822,167.55,-5.7231,0.10244,0.009311,,,,,
0d - 00:00:00,015694238,-55.7106,-109.1441,167.07,-5.7695,0.10244,-0.0186,,,,,
0d - 00:00:00,015759364,-51.0423,-113.5030,166.96,-5.9182,0.09313,0.018621,,,,,
0d - 00:00:00,015824490,-46.9919,-117.3127,166.76,-5.7417,0.06519,0.03724,,,,,
0d - 00:00:00,015889615,-43.5936,-120.2301,166.28,-5.8160,0.09313,-0.0279,,,,,
0d - 00:00:00,015954742,-40.4700,-122.7356,165.42,-5.8810,0.08382,-0.0093,,,,,
0d - 00:00:00,016019868,-37.3463,-125.2411,164.63,-5.8996,0.09313,0.08380,,,,,
0d - 00:00:00,016084993,-34.1541,-127.7123,163.84,-5.8439,0.07450,-0.0559,,,,,
0d - 00:00:00,016150120,-30.8245,-130.5954,163.08,-5.8903,0.09313,-0.0093,,,,,
0d - 00:00:00,016215246,-27.1173,-133.8216,162.36,-5.9739,0.10244,0.018621,,,,,
0d - 00:00:00,016280372,-23.4788,-136.9793,161.71,-5.9832,0.11175,0.009311,,,,,
0d - 00:00:00,016345498,-19.8402,-140.1712,160.98,-5.9925,0.07450,-0.0466,,,,,
0d - 00:00:00,016410623,-16.0644,-142.9170,159.71,-5.9832,0.12107,0.018621,,,,,
0d - 00:00:00,016475750,-11.9797,-145.6971,158.23,-5.9646,0.11175,0.027932,,,,,
0d - 00:00:00,016540876,-8.3411,-148.0310,156.86,-5.9646,0.07450,-0.0093,,,,,
0d - 00:00:00,016606000,,,,,,,121.72,122.06,122.26,0.14421,
0d - 00:00:00,016606002,-4.8056,-150.2619,155.35,-5.9832,0.13969,0.027932,,,,,
0d - 00:00:00,016670999,-0.7895,-152.6644,153.59,-5.8810,0.04656,0,,,,,
0d - 00:00:00,016736132,3.433,-154.9640,151.60,-5.9368,0.08382,0.009311,,,,,
0d - 00:00:00,016801264,6.762,-156.7488,149.88,-5.9089,0.009313,0.03724,,,,,
0d - 00:00:00,016866396,10.435,-158.5678,147.82,-5.8346,0.03725,-0.0093,,,,,
0d - 00:00:00,016931528,14.657,-160.6272,145.03,-5.8624,0.13969,0.009311,,,,,
0d - 00:00:00,016996660,19.188,-161.9314,141.60,-5.8067,0.04656,0.03724,,,,,
0d - 00:00:00,017061792,22.861,-163.1670,138.98,-5.7417,0.06519,0.03724,,,,,
0d - 00:00:00,017126924,26.156,-164.6085,137.16,-5.7695,0.05588,0,,,,,
0d - 00:00:00,017192056,29.040,-165.1577,134.65,-5.8439,0.07450,0.009311,,,,,
0d - 00:00:00,017257188,32.40,-165.6039,131.14,-5.6116,0.05588,0.018621,,,,,
0d - 00:00:00,017322320,37.83,-166.5305,126.09,-5.7045,0.06519,0.009311,,,,,
0d - 00:00:00,017387452,43.15,-168.1780,122.76,-5.5373,0.08382,0,,,,,
0d - 00:00:00,017452584,47.06,-169.1390,120.04,-5.5187,0.05588,0.05586,,,,,
0d - 00:00:00,017517716,50.25,-169.2420,116.64,-5.3886,0.08382,-0.0652,,,,,
0d - 00:00:00,017582848,53.69,-168.9674,113.03,-5.5280,0.05588,0.03724,,,,,
0d - 00:00:00,017647980,56.05,-168.3153,110.42,-5.3979,0.03725,0.009311,,,,,
0d - 00:00:00,017713112,58.53,-167.4572,106.19,-5.3329,0.06519,0.009311,,,,,
0d - 00:00:00,017778244,64.09,-167.2170,99.42,-5.2307,0.03725,0.12104,,,,,
0d - 00:00:00,017843376,71.02,-167.8348,93.61,-5.2121,0.03725,0.12104,,,,,
0d - 00:00:00,017908508,75.45,-169.1047,91.68,-5.1378,0.027939,-0.0279,,,,,
0d - 00:00:00,017973640,77.71,-170.2717,90.34,-5.0263,0.07450,0,,,,,
