X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,001237413,-73.1480,168.62,-92.2998,-0.0465,0.018626,0.05586,,,,,
0d - 00:00:00,001302540,-77.3358,168.59,-87.9341,-0.0093,0.03725,0,,,,,
0d - 00:00:00,001367667,-81.2489,168.21,-83.5339,0.07433,0.027939,0.027932,,,,,
0d - 00:00:00,001432794,-85.3680,168.25,-79.6151,0,-0.0186,0.06517,,,,,
0d - 00:00:00,001497921,-89.7273,168.08,-74.8024,-0.0186,0.027939,0.018621,,,,,
0d - 00:00:00,001563048,-94.1210,167.94,-70.5398,-0.0186,0,0.05586,,,,,
0d - 00:00:00,001628175,-97.9998,167.90,-66.6209,0.009291,0.027939,0.03724,,,,,
0d - 00:00:00,001693302,-101.8100,167.87,-62.8739,-0.0186,0.009313,0.07449,,,,,
0d - 00:00:00,001758429,-105.7918,167.42,-58.2331,0,0.018626,-0.0093,,,,,
0d - 00:00:00,001823556,-109.7735,167.11,-54.2799,-0.0557,0.018626,0.09311,,,,,
0d - 00:00:00,001888683,-113.5494,166.98,-50.2922,0.009291,0.009313,0.018621,,,,,
0d - 00:00:00,001953809,-116.7073,166.67,-47.0609,0.009291,0.04656,0.03724,,,,,
0d - 00:00:00,002018937,-119.9683,166.26,-43.3483,0,0.05588,0.027932,,,,,
0d - 00:00:00,002084064,-122.7830,165.57,-40.0482,0.018581,-0.0186,0.06517,,,,,
0d - 00:00:00,002149191,-125.5634,164.88,-36.7481,-0.0186,0,0.03724,,,,,
0d - 00:00:00,002214318,-128.1721,163.92,-32.9667,-0.0093,0.027939,0.04655,,,,,
0d - 00:00:00,002279445,-131.3987,162.96,-29.1166,-0.0186,0,0.027932,,,,,
0d - 00:00:00,002344572,-134.0761,161.79,-25.3696,-0.0557,0.03725,0.04655,,,,,
0d - 00:00:00,002409699,-136.8908,160.87,-22.0695,-0.0093,-0.0373,0.03724,,,,,
0d - 00:00:00,002474826,-139.5339,159.56,-18.0131,-0.0372,0.04656,0.027932,,,,,
0d - 00:00:00,002539953,-142.6232,158.43,-13.9567,0,0.009313,0.06517,,,,,
0d - 00:00:00,002605080,-145.3693,156.85,-9.7972,-0.0093,0.009313,0.027932,,,,,
0d - 00:00:00,002670207,-147.9437,155.38,-5.9471,-0.0279,0.009313,0.04655,,,,,
0d - 00:00:00,002735334,-150.3122,153.28,-1.4782,-0.0279,-0.0093,0.03724,,,,,
0d - 00:00:00,002800461,-152.7150,151.22,2.6813,-0.0465,0,0.09311,,,,,
0d - 00:00:00,002865588,-154.7745,149.40,6.016,-0.0186,0.027939,0.018621,,,,,
0d - 00:00:00,002930715,-155.9416,147.89,9.041,-0.0093,0.03725,0.08380,,,,,
0d - 00:00:00,002995842,-158.4817,145.56,13.716,-0.0279,0.03725,0.009311,,,,,
0d - 00:00:00,003060969,-160.8845,143.05,17.944,-0.0465,0.027939,0.03724,,,,,
0d - 00:00:00,003126096,-162.4291,140.69,21.313,0.018581,0.009313,0.03724,,,,,
0d - 00:00:00,003191223,-162.7724,137.63,24.888,-0.0186,0.009313,0.027932,,,,,
0d - 00:00:00,003256350,-164.7290,135.40,29.082,-0.0186,0.009313,0.04655,,,,,
0d - 00:00:00,003321477,-166.9258,133.00,33.59,-0.0093,0.04656,0.05586,,,,,
0d - 00:00:00,003386604,-168.6421,129.50,38.05,-0.0465,0.009313,0.06517,,,,,
0d - 00:00:00,003451731,-168.4705,124.90,42.28,-0.0372,0,0,,,,,
0d - 00:00:00,003516858,-168.2302,121.98,44.72,-0.0465,0.009313,0.05586,,,,,
0d - 00:00:00,003581985,-168.6078,119.96,47.40,-0.0465,0,0.04655,,,,,
0d - 00:00:00,003647112,-169.3286,116.04,52.01,-0.0372,0.027939,0.05586,,,,,
0d - 00:00:00,003712239,-169.3629,111.20,56.65,-0.0186,0.03725,-0.0093,,,,,
0d - 00:00:00,003777366,-169.0197,108.05,59.30,-0.1022,0,0.018621,,,,,
0d - 00:00:00,003842493,-169.0540,103.76,63.97,0,0.009313,0.03724,,,,,
0d - 00:00:00,003907619,-168.9167,98.54,69.10,-0.0465,0.009313,0.027932,,,,,
0d - 00:00:00,003972747,-168.9167,94.39,72.77,-0.0093,0.027939,0.027932,,,,,
0d - 00:00:00,004037874,-168.4018,90.85,75.94,0.027872,0.009313,0.05586,,,,,
0d - 00:00:00,004103001,-168.5391,86.70,80.44,0,0.018626,0.04655,,,,,
0d - 00:00:00,004168128,-168.4705,82.03,85.05,-0.0465,0.018626,0.009311,,,,,
0d - 00:00:00,004233255,-168.5734,77.95,88.93,-0.0650,0,0.018621,,,,,
0d - 00:00:00,004298382,-168.3332,73.96,93.02,-0.0465,0.009313,0.027932,,,,,
0d - 00:00:00,004363509,-168.4018,69.36,97.39,0,0,0.04655,,,,,
0d - 00:00:00,004428636,-168.0242,64.56,101.96,-0.0372,-0.0093,0.018621,,,,,
0d - 00:00:00,004493763,-167.8869,60.96,105.23,-0.0557,0,0.03724,,,,,
0d - 00:00:00,004558890,-167.5780,57.21,108.83,-0.0186,-0.0093,0.018621,,,,,
0d - 00:00:00,004624017,-167.2347,53.20,112.38,-0.0279,0,0.05586,,,,,
0d - 00:00:00,004689144,-166.9945,49.11,116.19,-0.0093,0.018626,0.027932,,,,,
0d - 00:00:00,004754271,-166.5139,45.72,119.04,-0.0093,-0.0093,0.03724,,,,,
0d - 00:00:00,004819398,-166.0333,42.25,122.21,-0.0372,0.027939,0.027932,,,,,
0d - 00:00:00,004884525,-165.2095,38.85,124.85,-0.0279,-0.0186,0.06517,,,,,
0d - 00:00:00,004949652,-164.6603,35.52,127.88,-0.0279,0.018626,0.018621,,,,,
0d - 00:00:00,005014779,-163.8022,31.95,130.56,-0.0093,0.009313,0.04655,,,,,
0d - 00:00:00,005079906,-162.9440,28.419,133.38,-0.0743,-0.0093,0.018621,,,,,
0d - 00:00:00,005145033,-161.8113,24.575,136.37,-0.0372,0,0.03724,,,,,
0d - 00:00:00,005210160,-160.8502,20.902,138.91,-0.0650,-0.0093,0.12104,,,,,
0d - 00:00:00,005275287,-159.7174,17.230,140.60,-0.0650,0.009313,0.7076,,,,,
0d - 00:00:00,005340414,-158.0011,13.042,142.45,-0.0186,0.06519,1.5642,,,,,
0d - 00:00:00,005405541,-156.3192,8.649,145.00,-0.0465,0.06519,2.6442,,,,,
0d - 00:00:00,005470668,-154.6372,4.050,147.71,0.027872,0.05588,3.678,,,,,
0d - 00:00:00,005535795,-151.7882,-0.8237,150.29,-0.0093,0.09313,4.553,,,,,
0d - 00:00:00,005600922,-150.0033,-4.9767,153.59,-0.0372,0.11175,5.093,,,,,
0d - 00:00:00,005666049,-148.8705,-7.9284,156.65,-0.0557,0.13038,5.074,,,,,
0d - 00:00:00,005731176,-147.3602,-11.5322,159.06,-0.0372,0.13969,4.721,,,,,
0d - 00:00:00,005796303,-145.0260,-15.7881,161.46,-0.0465,0.09313,4.292,,,,,
0d - 00:00:00,005861430,-142.7605,-19.0831,162.94,-0.0279,0.08382,3.752,,,,,
0d - 00:00:00,005926557,-140.3234,-22.8242,164.63,0.009291,0.07450,3.203,,,,,
0d - 00:00:00,005991684,-137.8176,-27.1487,166.07,-0.0929,0.05588,2.8398,,,,,
0d - 00:00:00,006056811,-135.2432,-30.5809,167.38,-0.0279,0.027939,2.4860,,,,,
0d - 00:00:00,006121938,-131.8450,-34.8026,167.89,-0.0186,0.06519,2.1321,,,,,
0d - 00:00:00,006187065,-126.4902,-40.0195,168.41,0,0.027939,1.5456,,,,,
0d - 00:00:00,006252192,-123.5381,-44.2411,169.58,-0.0093,0.027939,1.3128,,,,,
0d - 00:00:00,006317319,-121.4443,-47.1242,170.02,-0.0929,-0.0186,1.1918,,,,,
0d - 00:00:00,006382446,-117.0506,-50.8653,169.65,-0.0743,0,0.8752,,,,,
0d - 00:00:00,006447573,-112.8629,-54.6750,169.61,0.027872,-0.0093,0.4469,,,,,
0d - 00:00:00,006512700,-109.8422,-57.4208,169.34,-0.0557,0,0.12104,,,,,
0d - 00:00:00,006577827,-106.2380,-61.0246,168.68,-0.0279,-0.0093,0,,,,,
0d - 00:00:00,006642954,-101.3981,-65.7954,168.68,-0.0557,-0.0279,-0.0745,,,,,
0d - 00:00:00,006708081,-97.1074,-70.3602,168.75,0.027872,-0.0279,0,,,,,
0d - 00:00:00,006773208,-92.5420,-74.7534,168.79,-0.0279,-0.0745,-0.0186,,,,,
0d - 00:00:00,006838335,-88.0111,-79.0093,168.34,0,-0.0279,-0.0279,,,,,
0d - 00:00:00,006903462,-83.5830,-83.0937,168.41,0.027872,0.009313,-0.0279,,,,,
0d - 00:00:00,006968589,-79.7042,-86.9034,167.93,-0.1115,0.009313,-0.0093,,,,,
0d - 00:00:00,007033716,-75.8254,-90.6445,168.24,-0.0186,0,-0.0466,,,,,
0d - 00:00:00,007098843,-72.7018,-93.6649,168.00,-0.0279,-0.0559,0.018621,,,,,
0d - 00:00:00,007163970,-69.3722,-97.0284,167.93,-0.0372,-0.0186,-0.0372,,,,,
0d - 00:00:00,007229097,-64.7039,-101.4560,167.55,-0.0465,-0.0279,-0.0093,,,,,
0d - 00:00:00,007294224,-60.1043,-105.6089,167.31,-0.0093,-0.0279,-0.0279,,,,,
0d - 00:00:00,007359351,-56.2941,-109.2127,167.27,-0.0372,-0.0186,0,,,,,
0d - 00:00:00,007424478,-52.3467,-113.4343,167.31,0.04645,-0.0373,-0.0372,,,,,
0d - 00:00:00,007489605,-47.9530,-117.4844,167.00,-0.0279,-0.0279,-0.0186,,,,,
0d - 00:00:00,007554732,-44.4861,-120.6077,166.41,0.018581,-0.0279,-0.0186,,,,,
0d - 00:00:00,007619859,-40.8819,-123.2848,165.83,0,-0.0186,-0.0745,,,,,
0d - 00:00:00,007684986,-37.8612,-125.7560,164.70,0,-0.0279,0,,,,,
0d - 00:00:00,007750113,-34.3943,-128.4674,163.94,-0.0186,-0.0559,-0.0559,,,,,
0d - 00:00:00,007815239,-30.8588,-130.9729,162.70,0.027872,-0.0186,0,,,,,
0d - 00:00:00,007880366,-27.6322,-133.7530,161.98,0.009291,0,-0.0466,,,,,
0d - 00:00:00,007945494,-23.9250,-136.7047,160.81,-0.0929,-0.0093,-0.0093,,,,,
0d - 00:00:00,008010621,-20.1149,-139.5534,159.85,0.027872,-0.0279,-0.0559,,,,,
0d - 00:00:00,008075748,-15.9614,-142.5051,158.44,-0.0186,0.009313,-0.0186,,,,,
0d - 00:00:00,008140875,-11.9797,-145.0106,156.72,-0.0186,-0.0093,-0.0093,,,,,
0d - 00:00:00,008206002,-7.7919,-147.5848,154.93,-0.0093,-0.0186,-0.0466,,,,,
0d - 00:00:00,008271000,,,,,,,121.72,122.00,121.92,0.10908,
0d - 00:00:00,008271129,-3.6042,-149.8844,152.84,0.009291,-0.0186,-0.0186,,,,,
0d - 00:00:00,008336000,0.7552,-152.4928,151.39,0.018581,-0.0186,-0.0466,,,,,
0d - 00:00:00,008401120,4.359,-154.8267,149.78,-0.0650,-0.0279,0,,,,,
0d - 00:00:00,008466240,8.032,-156.8860,147.71,-0.0186,-0.0186,-0.0372,,,,,
0d - 00:00:00,008531360,12.323,-158.9454,145.14,0.009291,-0.0093,-0.0093,,,,,
0d - 00:00:00,008596480,16.511,-161.0733,143.35,-0.0557,-0.0093,-0.1210,,,,,
0d - 00:00:00,008661600,19.875,-162.4462,140.77,-0.0093,-0.0466,0.018621,,,,,
0d - 00:00:00,008726720,23.479,-163.5445,138.19,-0.0093,-0.0186,-0.0931,,,,,
0d - 00:00:00,008791840,27.014,-164.8831,135.79,-0.0186,-0.0279,-0.0372,,,,,
0d - 00:00:00,008856960,30.138,-166.2216,133.76,-0.0093,-0.0279,-0.0652,,,,,
0d - 00:00:00,008922080,34.46,-166.9081,129.05,0.009291,0,-0.0093,,,,,
0d - 00:00:00,008987200,39.89,-167.2856,124.17,0.03716,-0.0093,-0.0466,,,,,
0d - 00:00:00,009052320,43.66,-168.4869,122.41,-0.0186,-0.0186,0.009311,,,,,
0d - 00:00:00,009117440,46.20,-169.6195,120.56,0.009291,-0.0093,-0.0466,,,,,
0d - 00:00:00,009182560,50.46,-169.5509,115.74,0.018581,0,-0.0559,,,,,
0d - 00:00:00,009247680,54.13,-168.6585,111.76,-0.0186,0.027939,-0.0559,,,,,
0d - 00:00:00,009312800,56.57,-168.6928,109.52,-0.0372,0.018626,-0.0466,,,,,
0d - 00:00:00,009377920,60.34,-168.5899,104.50,-0.0650,0.009313,-0.0186,,,,,
0d - 00:00:00,009443040,65.80,-168.1780,99.21,0.03716,-0.0093,-0.0279,,,,,
0d - 00:00:00,009508160,69.65,-168.2466,95.53,-0.0186,-0.0186,0,,,,,
0d - 00:00:00,009573280,73.08,-168.7615,92.61,0.009291,-0.0279,-0.0652,,,,,
0d - 00:00:00,009638400,77.10,-168.5899,87.87,0.11149,-0.0093,-0.0093,,,,,
0d - 00:00:00,009703520,81.56,-168.2810,83.50,0.03716,-0.0093,-0.0838,,,,,
0d - 00:00:00,009768640,85.64,-168.2810,79.37,0.04645,-0.0279,-0.0093,,,,,
0d - 00:00:00,009833760,89.66,-168.2810,75.25,0.018581,0,-0.0745,,,,,
0d - 00:00:00,009898880,94.16,-167.9034,70.40,0.03716,-0.0279,-0.0559,,,,,
0d - 00:00:00,009964000,98.24,-167.7661,66.41,0.06504,0,-0.0652,,,,,
0d - 00:00:00,010029120,101.91,-167.9377,62.81,0.009291,-0.0093,-0.0559,,,,,
0d - 00:00:00,010094240,105.65,-167.5259,58.58,0.05574,-0.0279,-0.0186,,,,,
0d - 00:00:00,010159360,109.95,-167.3543,54.14,0.03716,-0.0186,-0.0745,,,,,
0d - 00:00:00,010224480,113.79,-166.9767,50.22,0.009291,-0.0093,-0.0372,,,,,
0d - 00:00:00,010289600,116.91,-166.8738,47.20,0,0.009313,-0.0372,,,,,
0d - 00:00:00,010354720,119.80,-166.2560,43.49,0.027872,0,-0.0279,,,,,
0d - 00:00:00,010419840,122.99,-165.5695,40.08,0.018581,0.018626,-0.0466,,,,,
0d - 00:00:00,010484960,125.36,-164.7115,36.64,0.027872,-0.0279,0.009311,,,,,
0d - 00:00:00,010550080,128.17,-163.9907,33.34,0.009291,0,-0.0559,,,,,
0d - 00:00:00,010615200,131.12,-162.8238,29.254,0.009291,0,-0.0372,,,,,
0d - 00:00:00,010680320,134.18,-161.7598,25.541,0.027872,-0.0373,-0.0559,,,,,
0d - 00:00:00,010745440,136.93,-160.7988,21.863,0.009291,0,-0.0093,,,,,
0d - 00:00:00,010810560,139.53,-159.6661,18.426,0.09291,-0.0279,-0.0652,,,,,
0d - 00:00:00,010875680,142.59,-158.2933,13.888,0.027872,0,-0.0279,,,,,
0d - 00:00:00,010940800,145.51,-156.8517,9.797,-0.0186,0,-0.0186,,,,,
0d - 00:00:00,011005920,148.12,-155.2043,5.844,0.04645,-0.0186,-0.0652,,,,,
0d - 00:00:00,011071040,150.28,-153.2479,1.5469,0.05574,-0.0093,-0.0372,,,,,
0d - 00:00:00,011136160,152.82,-151.1543,-2.8876,0.018581,-0.0466,-0.0279,,,,,
0d - 00:00:00,011201280,154.71,-149.1979,-6.2908,0.009291,0,-0.0372,,,,,
0d - 00:00:00,011266400,156.25,-147.6534,-9.1440,-0.0372,-0.0186,-0.0559,,,,,
0d - 00:00:00,011331520,158.38,-145.4225,-13.6817,0,-0.0093,-0.0372,,,,,
0d - 00:00:00,011396640,160.95,-143.0199,-17.9443,0,-0.0093,-0.0559,,,,,
0d - 00:00:00,011461760,162.50,-140.1712,-21.5194,0.009291,-0.0186,-0.0279,,,,,
0d - 00:00:00,011526880,163.05,-137.3911,-24.9571,0.03716,-0.0559,-0.0559,,,,,
0d - 00:00:00,011592000,164.76,-135.0572,-29.0822,0.027872,-0.0279,-0.0093,,,,,
0d - 00:00:00,011657120,166.89,-132.9979,-32.9667,0.05574,0.027939,-0.0466,,,,,
0d - 00:00:00,011722240,168.26,-129.6000,-37.5387,-0.0372,-0.0186,-0.0372,,,,,
0d - 00:00:00,011787360,168.47,-125.1382,-41.8357,-0.0743,-0.0093,-0.0652,,,,,
0d - 00:00:00,011852480,168.37,-121.7060,-45.1358,0,0.018626,0,,,,,
0d - 00:00:00,011917600,168.78,-119.6123,-47.5765,0.027872,-0.0093,-0.0559,,,,,
0d - 00:00:00,011982720,169.36,-115.7682,-52.3892,0.018581,-0.0186,-0.0279,,,,,
0d - 00:00:00,012047840,169.19,-110.7915,-56.7206,0.009291,0,-0.0186,,,,,
0d - 00:00:00,012112960,169.02,-107.7026,-59.4019,0.09291,0.03725,-0.0372,,,,,
0d - 00:00:00,012178080,168.75,-103.8242,-63.4583,0.04645,0,-0.0186,,,,,
0d - 00:00:00,012243200,169.09,-98.7102,-68.8210,0.009291,-0.0093,-0.0372,,,,,
0d - 00:00:00,012308320,168.81,-94.0767,-73.0492,0.05574,0,-0.0466,,,,,
0d - 00:00:00,012373440,168.64,-90.6788,-75.9368,0.03716,0.009313,-0.0559,,,,,
0d - 00:00:00,012438560,168.40,-86.4915,-80.3026,0.03716,0.04656,-0.0559,,,,,
0d - 00:00:00,012503680,168.54,-81.9954,-84.9090,0.03716,0.009313,-0.0652,,,,,
0d - 00:00:00,012568800,168.50,-77.4649,-89.3779,0,0,-0.0093,,,,,
0d - 00:00:00,012633920,168.54,-73.6551,-92.9874,0.07433,-0.0093,-0.0559,,,,,
0d - 00:00:00,012699040,168.33,-69.0559,-97.5250,0.07433,0,-0.0093,,,,,
0d - 00:00:00,012764160,168.06,-64.3882,-101.8220,0.04645,-0.0093,-0.0559,,,,,
0d - 00:00:00,012829280,168.02,-60.4754,-105.7753,0.10220,0,-0.0372,,,,,
0d - 00:00:00,012894400,167.68,-56.9059,-108.8347,0.05574,0,-0.0279,,,,,
0d - 00:00:00,012959520,167.27,-53.0276,-112.6161,0.009291,0.018626,-0.0186,,,,,
0d - 00:00:00,013024640,166.75,-48.9089,-116.1912,0.027872,-0.0093,-0.0838,,,,,
0d - 00:00:00,013089760,166.65,-45.5453,-119.2851,0.04645,0.03725,-0.0279,,,,,
0d - 00:00:00,013154880,166.03,-42.1818,-122.1039,0,0.009313,-0.0559,,,,,
0d - 00:00:00,013220000,165.24,-38.8526,-124.7165,0.08362,0.027939,-0.0466,,,,,
0d - 00:00:00,013285120,164.59,-35.2487,-127.8104,0.027872,0.018626,-0.0093,,,,,
0d - 00:00:00,013350240,163.97,-31.9881,-130.4229,0.03716,-0.0093,-0.0279,,,,,
0d - 00:00:00,013415360,162.94,-28.3500,-133.2762,0.08362,-0.0279,-0.0093,,,,,
0d - 00:00:00,013480480,161.88,-24.6432,-136.0606,0.027872,0.009313,-0.0559,,,,,
0d - 00:00:00,013545600,160.71,-20.7305,-138.8451,-0.0093,-0.0373,-0.1303,,,,,
0d - 00:00:00,013610720,159.72,-16.9551,-140.4951,0.03716,-0.0279,-0.6517,,,,,
0d - 00:00:00,013675840,158.07,-13.0081,-142.3514,0.05574,-0.0279,-1.5456,,,,,
0d - 00:00:00,013740960,156.42,-8.6835,-144.9297,0.03716,-0.0652,-2.6070,,,,,
0d - 00:00:00,013806080,154.71,-4.1873,-147.4391,0.06504,-0.0745,-3.6591,,,,,
0d - 00:00:00,013871200,151.96,0.5835,-150.0517,0.08362,-0.0931,-4.4878,,,,,
0d - 00:00:00,013936320,150.04,4.771,-153.4549,0.009291,-0.1211,-5.0464,,,,,
0d - 00:00:00,014001440,149.28,7.722,-156.5144,0.009291,-0.1024,-5.0836,,,,,
0d - 00:00:00,014066560,147.53,11.532,-159.1270,0.05574,-0.0931,-4.6553,,,,,
0d - 00:00:00,014131680,145.06,15.719,-161.4646,0.027872,-0.0931,-4.1712,,,,,
0d - 00:00:00,014196800,142.79,19.255,-163.0459,0.05574,-0.0931,-3.5939,,,,,
0d - 00:00:00,014261920,140.53,22.893,-164.5928,0.05574,-0.0466,-3.0725,,,,,
0d - 00:00:00,014327040,137.89,27.046,-166.1741,0.04645,-0.0466,-2.6815,,,,,
0d - 00:00:00,014392160,135.41,30.615,-167.2054,0.07433,-0.0373,-2.3556,,,,,
0d - 00:00:00,014457280,131.98,34.77,-167.9960,0.027872,-0.0186,-1.9273,,,,,
0d - 00:00:00,014522400,126.80,39.78,-168.1679,0.009291,0,-1.4059,,,,,
0d - 00:00:00,014587520,123.71,44.14,-169.4742,0.08362,0.009313,-1.1266,,,,,
0d - 00:00:00,014652640,121.48,47.26,-169.9555,0.07433,-0.0093,-1.0521,,,,,
0d - 00:00:00,014717760,117.43,50.73,-169.6117,0.10220,0.018626,-0.7821,,,,,
0d - 00:00:00,014782880,112.93,54.78,-169.5086,0.09291,0.027939,-0.3817,,,,,
0d - 00:00:00,014848000,109.74,57.70,-169.1992,0.03716,0.03725,-0.0931,,,,,
0d - 00:00:00,014913120,106.17,61.37,-168.7179,0.027872,0,0.05586,,,,,
0d - 00:00:00,014978240,101.47,65.80,-168.3398,0.06504,-0.0373,-0.0093,,,,,
0d - 00:00:00,015043360,97.00,70.46,-168.7867,0.03716,0.03725,0.04655,,,,,
0d - 00:00:00,015108480,92.85,74.72,-168.4429,0.08362,0.027939,0.018621,,,,,
0d - 00:00:00,015173600,88.01,79.04,-168.3398,0.009291,0.03725,0.06517,,,,,
0d - 00:00:00,015238720,83.79,82.92,-168.0992,0.018581,0.06519,0.027932,,,,,
0d - 00:00:00,015303840,79.84,86.90,-168.0648,0.009291,0.009313,0.018621,,,,,
0d - 00:00:00,015368960,76.00,90.44,-167.8929,0.07433,0.018626,0.018621,,,,,
0d - 00:00:00,015434080,72.80,93.66,-167.9616,0.03716,0,0.04655,,,,,
0d - 00:00:00,015499200,69.48,96.99,-167.7898,0.06504,0.03725,0,,,,,
0d - 00:00:00,015564320,65.08,101.15,-167.5835,0.08362,0.027939,0.05586,,,,,
0d - 00:00:00,015629440,60.31,105.51,-167.1710,-0.0186,-0.0093,0.04655,,,,,
0d - 00:00:00,015694560,56.53,109.18,-167.0679,0.018581,-0.0186,0.018621,,,,,
0d - 00:00:00,015759680,52.59,113.33,-167.1710,0.018581,0.03725,0.07449,,,,,
0d - 00:00:00,015824800,48.43,117.18,-166.7585,0.009291,0.018626,0.03724,,,,,
0d - 00:00:00,015889919,44.62,120.47,-166.4835,-0.0186,0.04656,0.06517,,,,,
0d - 00:00:00,015955040,41.29,123.01,-165.3834,0,0.03725,0.018621,,,,,
0d - 00:00:00,016020159,38.14,125.48,-164.7303,0.018581,0,0.04655,,,,,
0d - 00:00:00,016085280,34.67,128.16,-163.6990,-0.0186,0.04656,0.05586,,,,,
0d - 00:00:00,016150399,31.271,130.77,-162.6677,-0.0186,0.018626,0.05586,,,,,
0d - 00:00:00,016215520,27.667,133.65,-161.8771,0.009291,0.027939,0,,,,,
0d - 00:00:00,016280639,24.200,136.50,-160.7770,0.04645,0.04656,0.03724,,,,,
0d - 00:00:00,016345760,20.218,139.62,-159.8145,0.018581,0.027939,0.009311,,,,,
0d - 00:00:00,016410880,16.270,142.37,-158.2676,0,-0.0373,0.05586,,,,,
0d - 00:00:00,016476000,12.048,145.25,-156.8238,0.05574,0.027939,0.04655,,,,,
0d - 00:00:00,016541120,8.135,147.41,-154.8987,0.08362,0.027939,0.027932,,,,,
0d - 00:00:00,016606240,3.741,150.02,-152.9737,0.11149,0.009313,0.04655,,,,,
0d - 00:00:00,016607000,,,,,,,121.73,121.99,121.92,0.10566,
0d - 00:00:00,016672000,-0.5835,152.42,-150.9455,0.027872,0.009313,0.027932,,,,,
0d - 00:00:00,016737120,-4.4623,154.83,-149.6048,0.04645,0.03725,0.06517,,,,,
0d - 00:00:00,016802240,-7.9292,156.65,-147.4391,-0.0372,0.06519,0.018621,,,,,
0d - 00:00:00,016867360,-11.9797,158.84,-145.3765,0.018581,0.009313,0.03724,,,,,
0d - 00:00:00,016932480,-16.3734,160.94,-142.9015,-0.0372,0.027939,0.027932,,,,,
0d - 00:00:00,016997600,-19.7373,162.17,-140.7014,0.009291,0.018626,0.06517,,,,,
0d - 00:00:00,017062720,-23.5131,163.61,-138.0201,-0.0093,0.04656,0.018621,,,,,
0d - 00:00:00,017127840,-27.0486,164.92,-135.9231,-0.0093,0.03725,0.03724,,,,,
0d - 00:00:00,017192960,-30.2753,166.36,-133.6887,-0.0372,0,0.009311,,,,,
0d - 00:00:00,017258080,-34.7033,166.94,-128.8073,0.03716,0.018626,0.08380,,,,,
0d - 00:00:00,017323200,-40.4357,167.42,-123.8915,0.027872,0.027939,0.027932,,,,,
0d - 00:00:00,017388320,-43.9712,168.38,-122.1039,0.027872,0,0.018621,,,,,
0d - 00:00:00,017453440,-46.5113,169.83,-120.6257,0.018581,0.03725,0.06517,,,,,
0d - 00:00:00,017518560,-50.2871,169.48,-115.8131,-0.0093,0.018626,0.027932,,,,,
0d - 00:00:00,017583680,-54.1659,168.90,-111.8255,-0.0279,0,0.04655,,,,,
0d - 00:00:00,017648800,-56.7060,168.62,-109.0410,-0.0279,-0.0093,0.018621,,,,,
0d - 00:00:00,017713920,-60.5848,168.69,-104.6065,-0.0465,0.027939,0.09311,,,,,
0d - 00:00:00,017779040,-65.6650,168.25,-99.0719,-0.0372,0.04656,0.04655,,,,,
0d - 00:00:00,017844160,-69.7498,168.42,-95.5999,0.009291,0.009313,0.04655,,,,,
0d - 00:00:00,017909280,-73.2853,168.80,-92.2998,0,0.05588,0,,,,,
0d - 00:00:00,017974400,-76.8895,168.69,-88.3466,0,0.03725,0.04655,,,,,
