X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,002473952,-140.5637,160.25,-16.8443,-4.1251,0.018626,-0.0093,,,,,
0d - 00:00:00,002539056,-143.5500,159.08,-12.7192,-4.3295,0.009313,0.018621,,,,,
0d - 00:00:00,002604160,-146.8110,157.64,-9.0065,-4.3295,0.027939,0.03724,,,,,
0d - 00:00:00,002669264,-149.7286,156.30,-5.5689,-4.0322,0.04656,0.027932,,,,,
0d - 00:00:00,002734368,-152.3031,154.79,-1.8219,-3.3447,0.027939,0.009311,,,,,
0d - 00:00:00,002799472,-154.6029,152.56,2.7157,-2.8058,-0.0186,0.009311,,,,,
0d - 00:00:00,002864576,-156.4565,150.30,6.360,-2.2762,-0.0093,-0.0093,,,,,
0d - 00:00:00,002929680,-158.1041,148.75,9.763,-1.9325,-0.0186,-0.0186,,,,,
0d - 00:00:00,002994784,-159.5458,146.38,13.888,-1.8489,0.03725,0.009311,,,,,
0d - 00:00:00,003059888,-160.9531,143.16,17.979,-1.9325,-0.0186,-0.0745,,,,,
0d - 00:00:00,003124992,-162.4978,140.62,21.898,-2.0347,-0.0186,0.009311,,,,,
0d - 00:00:00,003190096,-163.9395,138.08,25.507,-2.0161,-0.1397,0.018621,,,,,
0d - 00:00:00,003255200,-165.0722,133.44,29.426,-1.4772,-0.0279,0.009311,,,,,
0d - 00:00:00,003320304,-165.8617,130.11,34.31,-0.6225,-0.0559,-0.0093,,,,,
0d - 00:00:00,003385408,-166.5482,127.30,38.47,-0.6411,-0.0931,0,,,,,
0d - 00:00:00,003450512,-167.0631,123.39,42.83,-0.6132,-0.0838,0.009311,,,,,
0d - 00:00:00,003515616,-167.6810,120.47,45.45,-0.7061,-0.0279,0.018621,,,,,
0d - 00:00:00,003580720,-167.9899,118.14,46.00,-0.1208,-0.0559,0.018621,,,,,
0d - 00:00:00,003645824,-167.7840,115.56,50.70,0.7990,-0.0838,-0.0186,,,,,
0d - 00:00:00,003710928,-167.5437,109.62,57.75,0.5389,-0.0838,-0.0186,,,,,
0d - 00:00:00,003776032,-167.8183,104.48,63.77,-0.3252,-0.1397,0,,,,,
0d - 00:00:00,003841136,-168.4705,101.52,66.83,-1.2728,-0.0559,0.04655,,,,,
0d - 00:00:00,003906240,-169.5002,98.50,69.58,-1.7281,-0.0279,-0.0279,,,,,
0d - 00:00:00,003971344,-170.4957,94.35,73.32,-1.0870,-0.0931,-0.0186,,,,,
0d - 00:00:00,004036448,-170.8389,90.58,76.80,-0.0093,-0.1024,0.027932,,,,,
0d - 00:00:00,004101551,-170.5987,87.56,80.03,0.8547,-0.0559,0.018621,,,,,
0d - 00:00:00,004166656,-170.0494,82.78,85.42,1.2542,-0.1118,0.018621,,,,,
0d - 00:00:00,004231760,-169.2943,77.33,90.68,1.1056,-0.0373,0.018621,,,,,
0d - 00:00:00,004296864,-168.8824,73.38,93.81,0.8083,-0.1024,-0.0931,,,,,
0d - 00:00:00,004361968,-168.4361,69.26,97.53,0.7990,-0.0931,0.018621,,,,,
0d - 00:00:00,004427072,-167.9899,63.94,101.93,0.7711,-0.0559,-0.0093,,,,,
0d - 00:00:00,004492176,-167.4407,59.58,105.78,1.0591,-0.0931,-0.0372,,,,,
0d - 00:00:00,004557280,-166.7885,56.32,108.83,1.1335,-0.0931,-0.0093,,,,,
0d - 00:00:00,004622384,-166.2050,52.68,112.51,0.8455,-0.1118,0.05586,,,,,
0d - 00:00:00,004687488,-165.8960,48.60,116.43,0.5296,-0.0838,0.018621,,,,,
0d - 00:00:00,004752592,-165.7587,44.82,119.25,0.3438,-0.0652,0.05586,,,,,
0d - 00:00:00,004817696,-165.5184,41.63,121.90,0.4088,-0.1304,0.027932,,,,,
0d - 00:00:00,004882800,-165.2782,37.99,125.27,0.6968,-0.0745,0.08380,,,,,
0d - 00:00:00,004947904,-164.7633,34.05,128.84,1.1335,-0.0838,0,,,,,
0d - 00:00:00,005013008,-164.0424,30.478,131.80,1.2357,-0.0186,-0.0186,,,,,
0d - 00:00:00,005078112,-163.1843,27.252,134.51,1.3750,-0.0745,0.05586,,,,,
0d - 00:00:00,005143216,-162.3605,23.717,137.64,1.5237,-0.1211,0.009311,,,,,
0d - 00:00:00,005208320,-161.5023,19.838,140.70,1.4494,0,0.03724,,,,,
0d - 00:00:00,005273424,-160.4382,16.303,143.18,1.5423,-0.1211,-0.0093,,,,,
0d - 00:00:00,005338528,-159.3055,12.493,145.89,1.7559,-0.0838,0.027932,,,,,
0d - 00:00:00,005403632,-158.1041,8.375,148.71,1.8767,-0.0838,0.009311,,,,,
0d - 00:00:00,005468736,-156.6624,4.393,151.08,2.3598,-0.1118,-0.0279,,,,,
0d - 00:00:00,005533840,-154.9805,0.4119,153.18,2.7408,-0.1211,-0.0186,,,,,
0d - 00:00:00,005598944,-152.8866,-3.9470,155.72,3.205,-0.1024,0,,,,,
0d - 00:00:00,005664048,-150.6211,-7.6881,157.65,3.447,-0.1211,0.009311,,,,,
0d - 00:00:00,005729152,-148.4586,-11.1547,159.23,3.419,-0.1024,-0.0279,,,,,
0d - 00:00:00,005794256,-145.9528,-15.3763,160.91,3.512,-0.1024,-0.0186,,,,,
0d - 00:00:00,005859360,-143.4814,-19.6665,162.29,3.930,-0.1397,-0.0186,,,,,
0d - 00:00:00,005924464,-140.5980,-23.7509,163.63,4.367,-0.1583,0.09311,,,,,
0d - 00:00:00,005989568,-137.4057,-27.6979,164.52,4.998,-0.1676,0,,,,,
0d - 00:00:00,006054672,-134.0761,-31.2674,165.59,5.026,-0.1304,-0.0093,,,,,
0d - 00:00:00,006119776,-130.6436,-35.7636,166.45,4.980,-0.1397,0.027932,,,,,
0d - 00:00:00,006184880,-127.1080,-40.2254,167.69,5.277,-0.1583,0.009311,,,,,
0d - 00:00:00,006249984,-123.5381,-44.6187,168.55,5.268,-0.1024,0,,,,,
0d - 00:00:00,006315088,-119.7623,-47.9136,166.69,5.593,-0.1118,-0.0559,,,,,
0d - 00:00:00,006380192,-115.8835,-49.0462,165.25,5.918,-0.1304,-0.0931,,,,,
0d - 00:00:00,006445296,-112.0047,-53.1648,167.41,5.416,-0.1397,-0.0093,,,,,
0d - 00:00:00,006510400,-108.5721,-59.2055,170.16,4.673,-0.0931,-0.0093,,,,,
0d - 00:00:00,006575504,-105.5172,-64.1136,170.20,4.302,-0.1118,-0.0186,,,,,
0d - 00:00:00,006640608,-102.2562,-68.0949,169.44,4.933,-0.1397,0.009311,,,,,
0d - 00:00:00,006705712,-98.3774,-72.3509,169.20,6.123,-0.1304,0.018621,,,,,
0d - 00:00:00,006770816,-93.6748,-76.3322,168.92,7.154,-0.1956,-0.0186,,,,,
0d - 00:00:00,006835920,-88.6976,-79.2496,168.58,7.433,-0.1583,0,,,,,
0d - 00:00:00,006901024,-83.9606,-82.5788,168.48,6.838,-0.1956,0,,,,,
0d - 00:00:00,006966128,-79.5669,-86.6632,168.86,5.890,-0.1397,0.06517,,,,,
0d - 00:00:00,007031232,-75.8941,-90.5072,168.75,4.859,-0.1118,0.027932,,,,,
0d - 00:00:00,007096336,-72.6675,-93.7335,168.31,4.367,-0.1118,0.018621,,,,,
0d - 00:00:00,007161440,-69.7155,-97.0627,168.06,4.116,-0.1490,-0.0093,,,,,
0d - 00:00:00,007226544,-66.6605,-100.5293,167.65,4.348,-0.0931,0.04655,,,,,
0d - 00:00:00,007291648,-63.2622,-104.1331,167.10,4.961,-0.1024,0,,,,,
0d - 00:00:00,007356752,-59.4178,-108.1488,166.72,5.881,-0.1863,0.018621,,,,,
0d - 00:00:00,007421856,-54.9211,-112.7822,166.35,6.894,-0.1211,-0.0093,,,,,
0d - 00:00:00,007486960,-49.7722,-117.4157,166.17,7.879,-0.1676,0.018621,,,,,
0d - 00:00:00,007552064,-44.3145,-121.2254,165.66,8.092,-0.1769,0.027932,,,,,
0d - 00:00:00,007617168,-38.8910,-124.2801,164.97,7.553,-0.1304,-0.0093,,,,,
0d - 00:00:00,007682272,-34.2227,-126.8886,164.04,6.243,-0.1211,0.04655,,,,,
0d - 00:00:00,007747376,-30.5842,-129.3255,163.08,4.655,-0.1024,0.009311,,,,,
0d - 00:00:00,007812480,-27.8038,-132.0026,162.32,3.354,-0.0373,0.018621,,,,,
0d - 00:00:00,007877584,-25.8129,-134.6111,161.64,2.7686,-0.0466,-0.0093,,,,,
0d - 00:00:00,007942688,-23.8220,-137.5627,160.91,2.6479,0.04656,0.03724,,,,,
0d - 00:00:00,008007792,-21.5222,-140.7204,160.16,3.577,-0.0652,0.018621,,,,,
0d - 00:00:00,008072896,-18.2956,-143.9466,158.92,4.896,-0.0838,-0.0279,,,,,
0d - 00:00:00,008137999,-14.1765,-146.6924,157.72,6.531,-0.0931,0,,,,,
0d - 00:00:00,008203103,-9.4052,-149.1293,156.21,7.284,-0.0745,-0.0466,,,,,
0d - 00:00:00,008267999,,,,,,,122.04,122.06,121.95,0.17267,
0d - 00:00:00,008268208,-4.2907,-151.5318,154.42,7.340,-0.1583,0.06517,,,,,
0d - 00:00:00,008333000,0.6179,-153.9344,152.35,6.792,-0.1118,0.018621,,,,,
0d - 00:00:00,008398101,5.218,-155.8907,150.15,6.364,-0.1304,0,,,,,
0d - 00:00:00,008463202,9.337,-157.6411,148.23,5.435,-0.0652,-0.0186,,,,,
0d - 00:00:00,008528303,12.838,-159.9064,146.13,4.831,-0.0745,0.018621,,,,,
0d - 00:00:00,008593404,16.202,-161.5195,143.38,4.543,-0.0838,-0.0093,,,,,
0d - 00:00:00,008658505,19.497,-162.4119,140.08,4.664,-0.0931,0.09311,,,,,
0d - 00:00:00,008723606,22.895,-163.5102,137.30,5.212,-0.0559,0.009311,,,,,
0d - 00:00:00,008788707,26.568,-164.5742,134.93,5.286,-0.1490,0.018621,,,,,
0d - 00:00:00,008853808,30.275,-165.2263,131.90,5.286,-0.1024,0.07449,,,,,
0d - 00:00:00,008918909,34.05,-166.1530,127.91,5.379,-0.0838,0.009311,,,,,
0d - 00:00:00,008984010,38.17,-167.4572,124.30,6.030,-0.1211,0.018621,,,,,
0d - 00:00:00,009049111,42.70,-168.7958,120.97,6.726,-0.1397,0.009311,,,,,
0d - 00:00:00,009114212,47.51,-168.4526,117.88,6.847,-0.1024,0.06517,,,,,
0d - 00:00:00,009179313,51.66,-166.5649,114.71,5.509,-0.0931,0.009311,,,,,
0d - 00:00:00,009244414,54.85,-166.9767,110.76,3.800,-0.0373,0.05586,,,,,
0d - 00:00:00,009309515,57.50,-168.1437,107.32,3.215,-0.0093,-0.0372,,,,,
0d - 00:00:00,009374616,60.10,-168.9674,103.20,3.939,-0.0931,0,,,,,
0d - 00:00:00,009439717,63.64,-169.7225,98.87,5.574,-0.0838,0.03724,,,,,
0d - 00:00:00,009504818,68.24,-170.1000,95.77,7.070,-0.0745,-0.0093,,,,,
0d - 00:00:00,009569919,73.29,-170.0657,92.71,7.507,-0.1024,0.018621,,,,,
0d - 00:00:00,009635020,78.23,-169.6195,88.17,6.810,-0.0745,0.018621,,,,,
0d - 00:00:00,009700121,82.76,-168.7615,83.12,5.965,-0.0652,-0.0093,,,,,
0d - 00:00:00,009765222,86.74,-168.4526,78.69,5.342,-0.1024,-0.0186,,,,,
0d - 00:00:00,009830323,90.41,-168.7272,74.87,4.952,0,0,,,,,
0d - 00:00:00,009895424,93.85,-168.8988,70.78,4.989,0.027939,0,,,,,
0d - 00:00:00,009960525,97.66,-168.5555,66.66,5.221,-0.0652,-0.0372,,,,,
0d - 00:00:00,010025626,101.43,-168.1437,62.60,5.500,-0.0652,-0.0279,,,,,
0d - 00:00:00,010090727,105.38,-167.8005,58.47,5.491,-0.0931,-0.0093,,,,,
0d - 00:00:00,010155828,109.26,-167.1140,53.83,5.472,-0.0279,-0.0279,,,,,
0d - 00:00:00,010220929,113.14,-166.3589,49.47,5.491,-0.0279,-0.0093,,,,,
0d - 00:00:00,010286030,116.91,-165.8441,45.96,5.184,-0.0186,-0.0093,,,,,
0d - 00:00:00,010351131,120.52,-165.5695,42.42,4.766,-0.0279,-0.0559,,,,,
0d - 00:00:00,010416232,123.78,-165.0204,38.74,4.348,-0.0186,-0.0186,,,,,
0d - 00:00:00,010481333,126.70,-164.3339,35.10,3.902,0.018626,-0.0186,,,,,
0d - 00:00:00,010546434,129.37,-163.6475,31.557,3.698,0.027939,-0.0466,,,,,
0d - 00:00:00,010611535,132.09,-162.8238,28.154,3.642,-0.0186,-0.0093,,,,,
0d - 00:00:00,010676636,134.83,-161.9314,24.338,3.614,-0.0093,0.03724,,,,,
0d - 00:00:00,010741737,137.58,-160.9704,20.729,3.921,0.027939,-0.0372,,,,,
0d - 00:00:00,010806838,140.46,-160.1123,16.982,4.134,-0.0279,-0.0838,,,,,
0d - 00:00:00,010871939,143.48,-159.0483,12.891,4.237,-0.0186,0.03724,,,,,
0d - 00:00:00,010937040,146.78,-157.7441,8.938,4.422,-0.0279,0.018621,,,,,
0d - 00:00:00,011002141,149.73,-156.2339,5.603,4.079,-0.0373,-0.0372,,,,,
0d - 00:00:00,011067242,152.30,-154.7238,1.8563,3.521,0.018626,-0.0279,,,,,
0d - 00:00:00,011132343,154.74,-152.6301,-2.5782,2.8430,0.009313,-0.0186,,,,,
0d - 00:00:00,011197444,156.70,-150.2276,-6.3940,2.3320,0.018626,-0.0652,,,,,
0d - 00:00:00,011262545,158.24,-148.4772,-10.0034,1.8860,0.027939,0.009311,,,,,
0d - 00:00:00,011327646,159.61,-146.1776,-13.8536,1.8489,-0.0466,0.009311,,,,,
0d - 00:00:00,011392747,160.95,-143.3288,-17.9100,1.8581,0,0.06517,,,,,
0d - 00:00:00,011457848,162.43,-140.7547,-21.5882,1.9603,0.027939,0.018621,,,,,
0d - 00:00:00,011522949,163.91,-138.1462,-25.2321,1.9139,0.06519,0.018621,,,,,
0d - 00:00:00,011588050,165.14,-133.5471,-29.2541,1.4122,0.05588,0.07449,,,,,
0d - 00:00:00,011653151,165.86,-129.9089,-34.5136,0.6504,0.05588,0.009311,,,,,
0d - 00:00:00,011718252,166.41,-127.0602,-38.2606,0.6039,0.03725,0,,,,,
0d - 00:00:00,011783353,166.93,-123.5250,-42.2826,0.5296,0.08382,0,,,,,
0d - 00:00:00,011848454,167.48,-120.4017,-45.4108,0.7061,0.06519,0.018621,,,,,
0d - 00:00:00,011913555,167.78,-117.5873,-46.3390,0.08362,0.09313,0.009311,,,,,
0d - 00:00:00,011978656,167.65,-115.3221,-50.5672,-0.7990,0.09313,-0.0559,,,,,
0d - 00:00:00,012043757,167.41,-109.8305,-57.2362,-0.5574,0.07450,0.03724,,,,,
0d - 00:00:00,012108858,167.61,-104.5106,-63.4927,0.19511,0.027939,0,,,,,
0d - 00:00:00,012173959,168.33,-101.4903,-66.8271,1.3193,-0.0186,0.018621,,,,,
0d - 00:00:00,012239060,169.43,-98.6072,-69.3022,1.5980,0.03725,-0.0279,,,,,
0d - 00:00:00,012304161,170.36,-94.1797,-73.2555,1.1056,0,0.027932,,,,,
0d - 00:00:00,012369262,170.67,-90.5072,-76.5556,0.009291,0.018626,-0.0466,,,,,
0d - 00:00:00,012434363,170.67,-87.4182,-79.8213,-0.9012,0.10244,0.009311,,,,,
0d - 00:00:00,012499464,170.02,-82.8534,-85.1840,-1.2635,0.05588,0,,,,,
0d - 00:00:00,012564565,169.23,-77.2932,-90.6154,-1.1799,0.08382,0.03724,,,,,
0d - 00:00:00,012629666,168.68,-73.2776,-93.7780,-0.8176,0.03725,0.009311,,,,,
0d - 00:00:00,012694767,168.33,-69.3648,-97.2500,-0.6411,0.08382,0.009311,,,,,
0d - 00:00:00,012759868,167.92,-63.7017,-101.8564,-0.8176,0.09313,0.03724,,,,,
0d - 00:00:00,012824969,167.37,-59.4115,-105.9815,-1.0127,0.05588,0,,,,,
0d - 00:00:00,012890070,166.86,-56.4254,-108.6285,-0.9477,0.03725,0.009311,,,,,
0d - 00:00:00,012955171,166.38,-52.7530,-112.3067,-0.6875,0.09313,-0.0093,,,,,
0d - 00:00:00,013020272,166.07,-48.5657,-116.1912,-0.5017,0.06519,0,,,,,
0d - 00:00:00,013085373,165.90,-44.8246,-119.1820,-0.4181,0.08382,-0.0186,,,,,
0d - 00:00:00,013150474,165.52,-41.4267,-121.8977,-0.5853,0.03725,0.027932,,,,,
0d - 00:00:00,013215575,165.14,-37.8915,-125.0603,-0.8919,0.09313,0,,,,,
0d - 00:00:00,013280676,164.52,-33.9445,-128.6354,-1.0870,0.09313,-0.0093,,,,,
0d - 00:00:00,013345777,163.77,-30.3064,-131.7980,-1.2357,0.05588,0.018621,,,,,
0d - 00:00:00,013410878,162.94,-27.0114,-134.5137,-1.2171,0.05588,0.018621,,,,,
0d - 00:00:00,013475979,162.15,-23.7165,-137.4013,-1.3193,0.08382,0.027932,,,,,
0d - 00:00:00,013541080,161.50,-19.8725,-140.5295,-1.3007,0.06519,0.009311,,,,,
0d - 00:00:00,013606181,160.51,-16.1314,-143.2108,-1.3936,0.08382,-0.0093,,,,,
0d - 00:00:00,013671282,159.61,-12.2873,-145.8922,-1.5887,0.09313,-0.0279,,,,,
0d - 00:00:00,013736383,158.41,-8.4775,-148.3329,-2.0625,0.04656,0,,,,,
0d - 00:00:00,013801484,156.80,-4.5648,-151.0142,-2.4620,0.09313,0.08380,,,,,
0d - 00:00:00,013866585,155.05,-0.3432,-153.1799,-2.6850,0.11175,0,,,,,
0d - 00:00:00,013931686,153.02,3.775,-155.5519,-3.2425,0.26076,0,,,,,
0d - 00:00:00,013996787,150.76,7.482,-157.4426,-3.4562,0.12107,0,,,,,
0d - 00:00:00,014061888,148.42,11.258,-159.2989,-3.6141,0.12107,0.009311,,,,,
0d - 00:00:00,014126989,146.02,15.548,-160.9833,-3.4840,0.07450,0.009311,,,,,
0d - 00:00:00,014192090,143.62,19.495,-162.3583,-3.7349,0.12107,0.04655,,,,,
0d - 00:00:00,014257191,140.87,23.579,-163.6990,-4.0600,0.13038,0.009311,,,,,
0d - 00:00:00,014322292,137.99,27.629,-164.6272,-4.5153,0.15832,0.009311,,,,,
0d - 00:00:00,014387393,134.73,31.302,-165.4178,-4.9798,0.13038,0.027932,,,,,
0d - 00:00:00,014452494,131.09,35.87,-166.2085,-5.3143,0.15832,0.027932,,,,,
0d - 00:00:00,014517595,127.14,40.53,-167.7898,-5.6859,0.14901,0.018621,,,,,
0d - 00:00:00,014582696,123.40,44.38,-167.8929,-5.6859,0.23282,0.018621,,,,,
0d - 00:00:00,014647797,119.38,46.51,-165.2803,-5.7417,0.16763,-0.0372,,,,,
0d - 00:00:00,014712898,115.44,48.87,-165.5209,-5.9089,0.16763,0.009311,,,,,
0d - 00:00:00,014777999,111.87,54.33,-168.8554,-5.1099,0.10244,-0.0186,,,,,
0d - 00:00:00,014843100,108.71,59.82,-170.4711,-4.2644,0.12107,-0.0093,,,,,
0d - 00:00:00,014908201,105.79,64.01,-169.4742,-4.0972,0.14901,0.009311,,,,,
0d - 00:00:00,014973302,102.32,68.27,-169.1304,-5.1099,0.15832,0,,,,,
0d - 00:00:00,015038403,98.38,72.45,-169.0961,-6.3641,0.18626,-0.0186,,,,,
0d - 00:00:00,015103504,93.61,75.71,-168.6492,-7.1260,0.17694,0.018621,,,,,
0d - 00:00:00,015168605,88.77,78.60,-168.3398,-7.0795,0.16763,0.03724,,,,,
0d - 00:00:00,015233706,84.24,82.48,-168.5804,-6.3456,0.13038,-0.0093,,,,,
0d - 00:00:00,015298807,80.12,86.59,-168.7867,-5.5187,0.13969,0.018621,,,,,
0d - 00:00:00,015363908,76.58,90.34,-168.5117,-4.8869,0.10244,-0.0093,,,,,
0d - 00:00:00,015429009,73.32,93.73,-168.2023,-4.5803,0.12107,0.018621,,,,,
0d - 00:00:00,015494110,70.06,96.99,-168.0304,-4.4224,0.09313,0.018621,,,,,
0d - 00:00:00,015559211,66.94,100.22,-167.6523,-4.6361,0.13969,0.009311,,,,,
0d - 00:00:00,015624312,63.57,103.62,-166.8272,-5.0170,0.11175,-0.0093,,,,,
0d - 00:00:00,015689413,59.66,107.63,-166.4491,-5.8996,0.16763,-0.0093,,,,,
0d - 00:00:00,015754514,55.20,112.51,-166.1397,-6.6429,0.11175,0,,,,,
0d - 00:00:00,015819614,50.18,116.97,-165.9335,-7.6463,0.18626,0.03724,,,,,
0d - 00:00:00,015884716,44.86,120.92,-165.5553,-7.9900,0.17694,0,,,,,
0d - 00:00:00,015949817,39.58,124.11,-164.9022,-7.6370,0.17694,0.027932,,,,,
0d - 00:00:00,016014918,34.70,126.75,-163.9740,-6.4199,0.14901,-0.0372,,,,,
0d - 00:00:00,016080019,30.962,129.09,-163.0115,-4.9055,0.12107,0.027932,,,,,
0d - 00:00:00,016145119,28.044,131.66,-162.1177,-3.5305,0.05588,-0.0093,,,,,
0d - 00:00:00,016210221,25.916,134.30,-161.4646,-2.7408,0.08382,-0.0093,,,,,
0d - 00:00:00,016275321,23.959,137.25,-160.8114,-2.7408,0.06519,-0.0559,,,,,
0d - 00:00:00,016340423,21.591,140.34,-160.0895,-3.6048,0.08382,-0.0372,,,,,
0d - 00:00:00,016405524,18.673,143.57,-159.0238,-4.7940,0.018626,0.027932,,,,,
0d - 00:00:00,016470625,14.623,146.56,-157.6144,-6.2341,0.13969,-0.0745,,,,,
0d - 00:00:00,016535726,9.920,148.99,-156.1019,-7.2189,0.13969,-0.0466,,,,,
0d - 00:00:00,016600826,4.840,151.26,-154.4862,-7.5441,0.05588,-0.0372,,,,,
0d - 00:00:00,016601000,,,,,,,122.04,122.06,121.94,0.17518,
0d - 00:00:00,016666000,-0.1373,153.76,-152.2861,-7.1260,0.11175,0.027932,,,,,
0d - 00:00:00,016731101,-5.0115,155.72,-150.1204,-6.5778,0.12107,-0.0559,,,,,
0d - 00:00:00,016796202,-9.1650,157.47,-148.3673,-5.6302,0.08382,-0.0279,,,,,
0d - 00:00:00,016861303,-12.7005,159.63,-146.1672,-4.7661,0.09313,0.009311,,,,,
0d - 00:00:00,016926404,-15.9958,161.35,-143.3484,-4.4410,0.06519,0,,,,,
0d - 00:00:00,016991505,-19.1881,162.21,-140.2201,-4.5989,0.09313,0.009311,,,,,
0d - 00:00:00,017056606,-22.5520,163.44,-137.5044,-4.8869,0.06519,0,,,,,
0d - 00:00:00,017121707,-26.1905,164.64,-135.0981,-5.2678,0.11175,-0.0372,,,,,
0d - 00:00:00,017186808,-29.7947,165.23,-132.0386,-5.3700,0.018626,-0.0186,,,,,
0d - 00:00:00,017251909,-33.8795,166.29,-127.9135,-5.5837,0.04656,-0.0279,,,,,
0d - 00:00:00,017317010,-38.2388,167.42,-124.5446,-6.1876,0.10244,0,,,,,
0d - 00:00:00,017382111,-42.7012,168.69,-121.4508,-6.7544,0.13969,0.027932,,,,,
0d - 00:00:00,017447212,-47.2665,168.14,-118.2538,-6.6243,0.08382,0.03724,,,,,
0d - 00:00:00,017512313,-51.2826,166.43,-114.5412,-5.3236,0.03725,0.009311,,,,,
0d - 00:00:00,017577414,-54.6808,167.18,-110.6567,-3.8092,0,0.018621,,,,,
0d - 00:00:00,017642515,-57.2896,168.59,-107.3222,-3.6698,0.018626,0.06517,,,,,
0d - 00:00:00,017707616,-60.2759,169.31,-103.1627,-4.4595,0.06519,-0.0093,,,,,
0d - 00:00:00,017772717,-64.0861,169.89,-99.2782,-5.8439,0.05588,0.009311,,,,,
0d - 00:00:00,017837818,-68.6857,170.17,-95.8750,-7.0517,0.13038,0.027932,,,,,
0d - 00:00:00,017902919,-73.7316,169.86,-92.3342,-7.1817,0.12107,-0.0652,,,,,
