X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,008660555,19.772,-162.2746,140.67,-7.9900,-1.2293,5.745,,,,,
0d - 00:00:00,008725666,23.582,-163.4072,137.92,-8.0736,-1.3597,5.856,,,,,
0d - 00:00:00,008790777,26.705,-164.6085,135.68,-7.8971,-1.4528,5.959,,,,,
0d - 00:00:00,008855888,29.795,-165.1920,133.10,-7.8321,-1.6018,6.080,,,,,
0d - 00:00:00,008920999,33.64,-165.8098,129.25,-7.8692,-1.6856,6.182,,,,,
0d - 00:00:00,008986110,39.30,-166.8051,124.17,-7.7670,-1.8160,6.294,,,,,
0d - 00:00:00,009051221,44.66,-168.4183,120.80,-7.6927,-1.9185,6.471,,,,,
0d - 00:00:00,009116332,48.43,-169.3793,118.08,-7.6648,-2.0581,6.592,,,,,
0d - 00:00:00,009181443,51.76,-169.3106,114.54,-7.5905,-2.2351,6.685,,,,,
0d - 00:00:00,009246554,55.16,-169.2763,111.28,-7.5534,-2.2630,6.787,,,,,
0d - 00:00:00,009311665,57.91,-169.3793,108.59,-7.4326,-2.4120,6.871,,,,,
0d - 00:00:00,009376776,61.13,-169.2420,104.78,-7.3675,-2.6076,7.048,,,,,
0d - 00:00:00,009441887,65.73,-169.2420,99.93,-7.2839,-2.5704,7.076,,,,,
0d - 00:00:00,009506998,70.64,-169.3793,95.39,-7.2189,-2.6728,7.160,,,,,
0d - 00:00:00,009572109,74.52,-169.7568,92.30,-7.1446,-2.7752,7.262,,,,,
0d - 00:00:00,009637220,77.51,-169.6882,89.14,-6.9866,-2.8777,7.365,,,,,
0d - 00:00:00,009702331,81.25,-169.4136,84.91,-6.9680,-2.9801,7.402,,,,,
0d - 00:00:00,009767442,85.61,-169.1390,80.10,-6.8008,-3.0732,7.402,,,,,
0d - 00:00:00,009832553,89.49,-168.8301,76.01,-6.6800,-3.1198,7.607,,,,,
0d - 00:00:00,009897664,93.57,-168.5212,71.54,-6.6522,-3.2502,7.616,,,,,
0d - 00:00:00,009962775,97.86,-168.0750,66.76,-6.6057,-3.3619,7.672,,,,,
0d - 00:00:00,010027886,101.84,-167.5945,62.63,-6.3920,-3.4271,7.700,,,,,
0d - 00:00:00,010092997,105.31,-167.1827,58.89,-6.2712,-3.5296,7.821,,,,,
0d - 00:00:00,010158108,108.95,-166.8394,54.49,-6.1040,-3.6506,7.821,,,,,
0d - 00:00:00,010223219,113.10,-166.2560,49.95,-6.0111,-3.6600,7.840,,,,,
0d - 00:00:00,010288330,116.64,-165.8441,46.41,-5.8346,-3.8183,7.868,,,,,
0d - 00:00:00,010353441,119.63,-165.3636,43.00,-5.6581,-3.8276,7.895,,,,,
0d - 00:00:00,010418552,122.78,-164.7458,39.29,-5.5466,-3.9021,7.942,,,,,
0d - 00:00:00,010483663,125.70,-164.0250,35.58,-5.3793,-4.0418,7.895,,,,,
0d - 00:00:00,010548774,128.82,-163.3386,32.11,-5.2400,-4.0884,7.942,,,,,
0d - 00:00:00,010613885,131.64,-162.5492,28.635,-5.0820,-4.0790,7.933,,,,,
0d - 00:00:00,010678996,134.76,-161.8284,24.854,-4.9148,-4.2187,7.951,,,,,
0d - 00:00:00,010744107,137.95,-161.0733,21.210,-4.8776,-4.2560,7.989,,,,,
0d - 00:00:00,010809218,140.84,-160.2153,17.876,-4.6732,-4.3491,7.961,,,,,
0d - 00:00:00,010874329,143.55,-159.0483,13.716,-4.4038,-4.3957,7.942,,,,,
0d - 00:00:00,010939440,146.54,-157.7441,9.660,-4.2644,-4.4702,7.961,,,,,
0d - 00:00:00,011004551,149.04,-156.1310,5.913,-4.1065,-4.4795,7.849,,,,,
0d - 00:00:00,011069662,151.07,-154.3119,2.0626,-3.8557,-4.5633,7.895,,,,,
0d - 00:00:00,011134773,153.06,-152.2869,-1.9251,-3.7163,-4.6658,7.868,,,,,
0d - 00:00:00,011199884,155.36,-150.3306,-5.6721,-3.5398,-4.6844,7.802,,,,,
0d - 00:00:00,011264995,156.87,-148.7174,-8.5940,-3.4190,-4.7775,7.793,,,,,
0d - 00:00:00,011330106,158.79,-146.7954,-12.3066,-3.2146,-4.7868,7.774,,,,,
0d - 00:00:00,011395217,161.02,-143.9466,-17.0849,-3.0659,-4.8334,7.681,,,,,
0d - 00:00:00,011460328,162.60,-140.9263,-21.2101,-2.8151,-4.8148,7.663,,,,,
0d - 00:00:00,011525439,163.84,-138.4894,-24.6477,-2.6107,-4.9824,7.625,,,,,
0d - 00:00:00,011590550,165.14,-135.6407,-28.6353,-2.4528,-4.9265,7.532,,,,,
0d - 00:00:00,011655661,165.14,-131.1102,-32.6917,-2.2391,-4.9265,7.476,,,,,
0d - 00:00:00,011720772,165.00,-126.9572,-37.0231,-2.0347,-4.9358,7.393,,,,,
0d - 00:00:00,011785883,167.10,-124.5204,-41.8357,-1.8767,-4.9172,7.328,,,,,
0d - 00:00:00,011850994,169.77,-121.9119,-46.6140,-1.6816,-5.0662,7.272,,,,,
0d - 00:00:00,011916105,170.05,-117.7933,-50.5329,-1.4586,-5.0196,7.179,,,,,
0d - 00:00:00,011981216,169.26,-114.1551,-53.3173,-1.2821,-5.0662,7.095,,,,,
0d - 00:00:00,012046327,168.95,-111.1004,-56.3081,-1.2078,-5.0383,7.039,,,,,
0d - 00:00:00,012111438,169.16,-107.2564,-60.5019,-0.8733,-5.0569,6.909,,,,,
0d - 00:00:00,012176549,169.74,-103.1721,-64.7990,-0.6504,-5.0383,6.825,,,,,
0d - 00:00:00,012241660,169.98,-99.5682,-68.7866,-0.4924,-5.0848,6.694,,,,,
0d - 00:00:00,012306771,170.32,-95.2780,-73.5649,-0.2137,-5.0662,6.592,,,,,
0d - 00:00:00,012371882,170.15,-90.7132,-77.5181,-0.0279,-5.0010,6.527,,,,,
0d - 00:00:00,012436993,169.57,-87.1093,-80.3713,0.16723,-5.0103,6.378,,,,,
0d - 00:00:00,012502104,169.16,-83.4026,-84.0839,0.26014,-4.9917,6.313,,,,,
0d - 00:00:00,012567215,169.19,-78.5288,-89.1372,0.3716,-4.9917,6.154,,,,,
0d - 00:00:00,012632326,169.16,-73.9983,-93.1936,0.6689,-4.9917,6.005,,,,,
0d - 00:00:00,012697437,168.40,-70.0170,-96.8031,0.9012,-4.9451,5.856,,,,,
0d - 00:00:00,012762548,168.09,-65.0403,-101.3751,1.0499,-4.9172,5.856,,,,,
0d - 00:00:00,012827659,167.75,-60.2695,-105.5003,1.3007,-4.8613,5.596,,,,,
0d - 00:00:00,012892770,167.20,-56.8030,-108.4566,1.4401,-4.8334,5.437,,,,,
0d - 00:00:00,012957881,166.45,-52.9246,-111.7911,1.5887,-4.8334,5.298,,,,,
0d - 00:00:00,013022992,165.86,-48.5657,-115.6068,1.8767,-4.7589,5.167,,,,,
0d - 00:00:00,013088103,165.55,-44.7903,-119.1820,1.9975,-4.6937,5.018,,,,,
0d - 00:00:00,013153214,165.24,-41.3237,-122.1039,2.1926,-4.6844,4.907,,,,,
0d - 00:00:00,013218325,164.49,-37.9602,-124.8540,2.3970,-4.6006,4.730,,,,,
0d - 00:00:00,013283436,163.87,-34.4937,-127.8104,2.6014,-4.5726,4.581,,,,,
0d - 00:00:00,013348547,163.46,-31.0271,-131.1105,2.7965,-4.5354,4.413,,,,,
0d - 00:00:00,013413658,162.94,-27.5606,-134.0668,2.9730,-4.3771,4.236,,,,,
0d - 00:00:00,013478769,162.09,-24.2314,-136.7138,3.1496,-4.4516,4.032,,,,,
0d - 00:00:00,013543880,161.30,-20.6619,-139.7732,3.345,-4.3119,3.855,,,,,
0d - 00:00:00,013608991,160.44,-16.6462,-142.9015,3.512,-4.2653,3.715,,,,,
0d - 00:00:00,013674102,158.96,-12.6305,-145.6859,3.558,-4.2280,3.519,,,,,
0d - 00:00:00,013739213,157.35,-9.0267,-147.9891,3.893,-4.1442,3.361,,,,,
0d - 00:00:00,013804324,155.70,-4.9081,-150.2923,4.097,-4.1163,3.1563,,,,,
0d - 00:00:00,013869435,153.44,-0.1373,-152.8705,4.246,-4.0325,2.9887,,,,,
0d - 00:00:00,013934546,151.41,4.084,-155.3456,4.497,-3.9580,2.7467,,,,,
0d - 00:00:00,013999657,150.14,7.070,-156.9613,4.636,-3.8928,2.5884,,,,,
0d - 00:00:00,014064768,148.63,9.747,-158.3707,4.673,-3.8090,2.4673,,,,,
0d - 00:00:00,014129879,146.33,13.935,-160.2614,4.906,-3.7158,2.2439,,,,,
0d - 00:00:00,014194990,143.24,18.500,-161.8771,5.073,-3.6041,2.0484,,,,,
0d - 00:00:00,014260101,140.29,22.618,-163.4240,5.203,-3.5389,1.8063,,,,,
0d - 00:00:00,014325212,137.13,26.908,-164.7990,5.370,-3.4830,1.6387,,,,,
0d - 00:00:00,014390323,134.01,30.856,-165.7272,5.547,-3.3992,1.4804,,,,,
0d - 00:00:00,014455434,130.95,34.70,-166.3803,5.667,-3.3340,1.2476,,,,,
0d - 00:00:00,014520545,127.11,39.23,-167.3772,5.835,-3.1664,1.0707,,,,,
0d - 00:00:00,014585656,123.71,43.76,-168.5804,5.983,-3.1291,0.8752,,,,,
0d - 00:00:00,014650767,119.80,48.26,-169.0273,6.030,-3.0174,0.6517,,,,,
0d - 00:00:00,014715878,115.37,52.51,-168.8210,6.281,-2.8684,0.4842,,,,,
0d - 00:00:00,014780989,111.59,56.15,-168.9242,6.392,-2.8591,0.24208,,,,,
0d - 00:00:00,014846100,108.81,59.24,-169.4742,6.513,-2.7194,0.10242,,,,,
0d - 00:00:00,014911211,106.00,62.47,-169.6461,6.587,-2.5797,-0.1024,,,,,
0d - 00:00:00,014976322,102.15,65.97,-169.4054,6.810,-2.4959,-0.2793,,,,,
0d - 00:00:00,015041433,97.90,70.15,-169.2336,6.857,-2.3934,-0.4842,,,,,
0d - 00:00:00,015106544,93.40,74.68,-169.1992,6.949,-2.3003,-0.6517,,,,,
0d - 00:00:00,015171655,88.90,79.01,-169.1304,7.098,-2.2165,-0.7914,,,,,
0d - 00:00:00,015236766,84.61,83.20,-169.0273,7.126,-2.0581,-1.1266,,,,,
0d - 00:00:00,015301877,80.49,87.35,-169.0617,7.265,-1.9557,-1.2383,,,,,
0d - 00:00:00,015366988,76.82,90.54,-168.7523,7.275,-1.8812,-1.4059,,,,,
0d - 00:00:00,015432099,73.70,93.32,-168.3054,7.377,-1.7043,-1.6294,,,,,
0d - 00:00:00,015497210,70.33,96.27,-167.8929,7.460,-1.6298,-1.7225,,,,,
0d - 00:00:00,015562321,65.53,100.60,-167.2397,7.600,-1.5180,-2.0111,,,,,
0d - 00:00:00,015627432,60.62,104.85,-166.6210,7.600,-1.4249,-2.1415,,,,,
0d - 00:00:00,015692543,56.16,109.04,-166.4491,7.674,-1.2572,-2.3370,,,,,
0d - 00:00:00,015757654,51.87,113.19,-166.4491,7.656,-1.1175,-2.5325,,,,,
0d - 00:00:00,015822764,47.58,117.31,-166.1741,7.814,-1.0617,-2.7001,,,,,
0d - 00:00:00,015887875,44.01,120.40,-165.6584,7.841,-0.9033,-2.8863,,,,,
0d - 00:00:00,015952986,40.50,123.15,-164.7303,7.869,-0.7823,-3.0632,,,,,
0d - 00:00:00,016018098,37.17,125.62,-163.9396,7.888,-0.6705,-3.2029,,,,,
0d - 00:00:00,016083209,33.95,128.26,-163.1834,7.897,-0.4191,-3.3984,,,,,
0d - 00:00:00,016148320,30.584,131.11,-162.4271,7.981,-0.4377,-3.5660,,,,,
0d - 00:00:00,016213431,27.186,134.23,-161.8083,7.999,-0.2887,-3.7522,,,,,
0d - 00:00:00,016278542,23.547,137.39,-161.1208,7.971,-0.1769,-3.9105,,,,,
0d - 00:00:00,016343653,19.909,140.34,-160.2958,8.167,-0.0373,-4.1246,,,,,
0d - 00:00:00,016408764,15.996,143.23,-159.0582,8.092,0.10244,-4.2550,,,,,
0d - 00:00:00,016473874,11.842,146.07,-157.5801,8.027,0.21420,-4.4133,,,,,
0d - 00:00:00,016538985,8.135,148.24,-155.9988,8.204,0.3446,-4.5716,,,,,
0d - 00:00:00,016604097,4.428,150.36,-154.2112,7.981,0.4750,-4.7764,,,,,
0d - 00:00:00,016605000,,,,,,,121.90,122.12,122.06,0.07542,
0d - 00:00:00,016670000,0.30893,152.73,-152.3549,8.083,0.6053,-4.9440,,,,,
0d - 00:00:00,016735111,-3.9131,155.17,-150.4298,8.111,0.7543,-5.0557,,,,,
0d - 00:00:00,016800222,-7.1741,156.95,-148.9517,8.055,0.8288,-5.2978,,,,,
0d - 00:00:00,016865333,-10.6410,158.84,-146.9235,8.064,0.9779,-5.3443,,,,,
0d - 00:00:00,016930444,-15.1376,160.80,-143.8640,8.027,1.1082,-5.4747,,,,,
0d - 00:00:00,016995555,-19.2567,162.00,-140.7701,7.990,1.2200,-5.6981,,,,,
0d - 00:00:00,017060666,-23.2042,163.30,-138.1576,7.971,1.4062,-5.8192,,,,,
0d - 00:00:00,017125777,-26.7740,164.64,-135.7512,7.906,1.4342,-5.9309,,,,,
0d - 00:00:00,017190888,-29.8633,165.36,-133.2074,7.925,1.5832,-6.0892,,,,,
0d - 00:00:00,017255999,-33.7421,165.98,-129.2885,7.879,1.6856,-6.2289,,,,,
0d - 00:00:00,017321110,-39.4745,166.91,-124.2009,7.786,1.8905,-6.3406,,,,,
0d - 00:00:00,017386221,-44.7264,168.42,-120.8320,7.748,1.8905,-6.4523,,,,,
0d - 00:00:00,017451332,-48.2962,169.45,-118.3913,7.693,2.1047,-6.5733,,,,,
0d - 00:00:00,017516443,-51.3169,169.34,-115.0224,7.618,2.1606,-6.6665,,,,,
0d - 00:00:00,017581554,-54.7838,169.04,-111.3098,7.544,2.2723,-6.7968,,,,,
0d - 00:00:00,017646665,-58.0447,169.17,-108.2160,7.470,2.3655,-6.8806,,,,,
0d - 00:00:00,017711776,-61.4086,169.28,-104.6065,7.386,2.4959,-6.9923,,,,,
0d - 00:00:00,017776887,-65.9053,169.28,-99.8970,7.395,2.5983,-7.0668,,,,,
0d - 00:00:00,017841998,-70.7452,169.48,-95.3249,7.321,2.7100,-7.2717,,,,,
0d - 00:00:00,017907109,-74.5554,169.79,-92.2655,7.182,2.7752,-7.2065,,,,,
