X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,007423224,-51.3512,-113.7089,166.55,0.03716,-0.0279,-0.0186,,,,,
0d - 00:00:00,007488340,-47.3008,-117.7933,166.66,0.009291,-0.0186,0.018621,,,,,
0d - 00:00:00,007553456,-43.6279,-120.9509,166.04,0,0.009313,0.009311,,,,,
0d - 00:00:00,007618572,-40.3327,-123.3877,165.14,0.018581,-0.0559,0.018621,,,,,
0d - 00:00:00,007683688,-37.2434,-125.8589,164.32,0.03716,0,0.009311,,,,,
0d - 00:00:00,007748804,-33.9138,-128.7420,163.73,0.009291,-0.0373,-0.0186,,,,,
0d - 00:00:00,007813920,-30.5155,-131.5564,163.05,-0.0093,-0.0093,0,,,,,
0d - 00:00:00,007879036,-27.3919,-134.4738,162.39,0.03716,-0.0373,0.04655,,,,,
0d - 00:00:00,007944151,-23.8220,-137.4941,161.67,0.06504,0.05588,0,,,,,
0d - 00:00:00,008009268,-20.0462,-140.4801,160.78,0.009291,-0.0186,0.009311,,,,,
0d - 00:00:00,008074384,-16.2360,-143.1916,159.37,0.04645,-0.0373,0,,,,,
0d - 00:00:00,008139499,-12.3572,-145.6971,157.79,0.009291,0.009313,-0.0093,,,,,
0d - 00:00:00,008204616,-8.6157,-147.9966,156.34,0.04645,0,0.027932,,,,,
0d - 00:00:00,008269000,,,,,,,121.78,122.12,122.03,0.09922,
0d - 00:00:00,008269732,-4.7369,-150.3306,154.66,0,-0.0093,0,,,,,
0d - 00:00:00,008333999,-0.6522,-152.5958,152.53,0.018581,-0.0093,-0.0372,,,,,
0d - 00:00:00,008399121,3.433,-154.8611,150.57,0.018581,-0.0186,0.06517,,,,,
0d - 00:00:00,008464242,6.831,-156.7144,148.99,0,0,0.009311,,,,,
0d - 00:00:00,008529363,11.087,-158.6022,146.30,0.018581,-0.0093,0.03724,,,,,
0d - 00:00:00,008594484,15.344,-160.4556,143.45,0.08362,0,0.018621,,,,,
0d - 00:00:00,008659605,19.222,-161.7941,140.77,0.027872,-0.0186,0.009311,,,,,
0d - 00:00:00,008724726,22.930,-162.9611,138.09,0.009291,0,0.018621,,,,,
0d - 00:00:00,008789847,26.293,-163.9221,135.58,0.018581,0,0.03724,,,,,
0d - 00:00:00,008854968,29.520,-164.8831,132.93,0.05574,0.009313,0.018621,,,,,
0d - 00:00:00,008920089,33.60,-165.6725,128.98,0.05574,-0.0466,0.018621,,,,,
0d - 00:00:00,008985210,39.30,-166.8051,124.37,0.027872,0,0.009311,,,,,
0d - 00:00:00,009050331,44.07,-168.3153,121.38,0.027872,0.018626,0.009311,,,,,
0d - 00:00:00,009115452,47.58,-169.2077,119.01,0.03716,-0.0093,0,,,,,
0d - 00:00:00,009180573,50.56,-169.1733,115.98,0.03716,0,-0.0093,,,,,
0d - 00:00:00,009245694,53.82,-169.1047,112.44,0.027872,-0.0186,-0.0093,,,,,
0d - 00:00:00,009310815,57.01,-169.1047,109.11,0.027872,0,0.027932,,,,,
0d - 00:00:00,009375936,60.48,-169.1390,105.43,0.04645,0,0.009311,,,,,
0d - 00:00:00,009441057,64.84,-169.1733,100.93,0.04645,0.009313,0.009311,,,,,
0d - 00:00:00,009506178,69.44,-169.1733,96.42,0.10220,-0.0093,0.018621,,,,,
0d - 00:00:00,009571299,73.11,-169.3450,93.12,0.03716,-0.0093,0.018621,,,,,
0d - 00:00:00,009636420,76.34,-169.2420,89.86,0.05574,-0.0186,0.018621,,,,,
0d - 00:00:00,009701541,80.08,-168.8644,85.36,0.03716,0,-0.0093,,,,,
0d - 00:00:00,009766662,84.58,-168.4183,80.37,0.04645,-0.0186,0.009311,,,,,
0d - 00:00:00,009831783,89.01,-168.2123,76.21,0.04645,-0.0093,0.027932,,,,,
0d - 00:00:00,009896904,93.16,-168.0750,71.81,0.05574,0.04656,0,,,,,
0d - 00:00:00,009962025,97.31,-167.8005,67.10,0.04645,-0.0093,-0.0093,,,,,
0d - 00:00:00,010027146,101.16,-167.3200,62.94,0.07433,0,0.009311,,,,,
0d - 00:00:00,010092267,105.11,-166.9767,58.71,0.04645,0.03725,-0.0093,,,,,
0d - 00:00:00,010157388,109.19,-166.7022,54.21,0.03716,-0.0186,-0.0093,,,,,
0d - 00:00:00,010222509,113.27,-166.2903,49.74,0.07433,-0.0093,0.027932,,,,,
0d - 00:00:00,010287630,116.91,-166.0500,46.06,0.04645,0,-0.0093,,,,,
0d - 00:00:00,010352751,120.07,-165.6725,42.83,0.05574,0.018626,0.018621,,,,,
0d - 00:00:00,010417872,123.06,-165.1233,39.33,0.027872,0.018626,0.009311,,,,,
0d - 00:00:00,010482993,125.73,-164.4369,35.89,0.06504,-0.0186,0,,,,,
0d - 00:00:00,010548114,128.86,-163.7848,32.45,0.06504,-0.0186,0,,,,,
0d - 00:00:00,010613235,131.88,-162.9954,28.807,0.03716,-0.0186,0.027932,,,,,
0d - 00:00:00,010678356,134.80,-162.3089,25.198,0.08362,0.009313,0.018621,,,,,
0d - 00:00:00,010743477,137.82,-161.3479,21.623,0.09291,-0.0093,0.009311,,,,,
0d - 00:00:00,010808598,140.01,-160.6272,17.910,0.29730,-0.0373,-0.0186,,,,,
0d - 00:00:00,010873719,141.77,-159.2543,14.266,1.1242,-0.0373,-0.0186,,,,,
0d - 00:00:00,010938840,143.93,-157.8471,10.210,2.0625,-0.0745,-0.0186,,,,,
0d - 00:00:00,011003961,146.23,-156.4399,6.428,3.0845,-0.0652,0.009311,,,,,
0d - 00:00:00,011069082,148.60,-154.6894,2.7157,3.986,-0.1024,0.018621,,,,,
0d - 00:00:00,011134203,151.48,-152.5615,-1.4782,4.497,-0.1304,0.009311,,,,,
0d - 00:00:00,011199324,154.36,-150.6051,-5.3627,4.683,-0.0745,0.009311,,,,,
0d - 00:00:00,011264445,156.70,-148.8204,-8.5596,4.367,-0.0931,0.009311,,,,,
0d - 00:00:00,011329566,158.93,-146.6238,-12.6504,4.004,-0.0931,0.009311,,,,,
0d - 00:00:00,011394687,160.99,-143.7407,-17.1537,3.623,-0.0838,0.009311,,,,,
0d - 00:00:00,011459808,162.57,-140.8577,-21.0726,3.317,-0.0652,0.018621,,,,,
0d - 00:00:00,011524929,163.84,-138.3522,-24.4758,2.8894,-0.0466,0,,,,,
0d - 00:00:00,011590050,165.21,-135.7437,-28.4290,2.4992,-0.1024,-0.0093,,,,,
0d - 00:00:00,011655171,166.17,-132.1742,-32.4854,2.1369,-0.0466,0.009311,,,,,
0d - 00:00:00,011720292,167.06,-128.6390,-36.9887,1.7931,-0.0093,0,,,,,
0d - 00:00:00,011785413,167.89,-124.9322,-41.6982,1.5051,-0.0652,0,,,,,
0d - 00:00:00,011850534,168.88,-121.5687,-45.8921,1.4401,-0.0373,0.018621,,,,,
0d - 00:00:00,011915655,169.43,-118.5483,-49.0547,1.3750,-0.0186,0.009311,,,,,
0d - 00:00:00,011980776,169.53,-115.2877,-52.2861,1.1428,-0.0279,0,,,,,
0d - 00:00:00,012045897,169.74,-111.6153,-56.1362,0.8269,0,0.009311,,,,,
0d - 00:00:00,012111018,169.95,-108.1831,-59.7457,0.5760,0,-0.0186,,,,,
0d - 00:00:00,012176139,170.02,-104.5449,-63.6989,0.4552,-0.0186,0.027932,,,,,
0d - 00:00:00,012241260,170.15,-100.4606,-68.0303,0.4460,-0.0279,0.018621,,,,,
0d - 00:00:00,012306381,170.15,-96.1360,-72.2586,0.26014,0.018626,-0.0093,,,,,
0d - 00:00:00,012371502,170.02,-91.8115,-75.9712,0.14865,0,-0.0466,,,,,
0d - 00:00:00,012436623,169.40,-87.8301,-79.5119,0,0,0.009311,,,,,
0d - 00:00:00,012501744,168.75,-83.4712,-83.5339,0,0.018626,-0.0186,,,,,
0d - 00:00:00,012566865,168.47,-78.7691,-88.2091,-0.0279,0.018626,-0.0466,,,,,
0d - 00:00:00,012631986,168.75,-74.3759,-92.5405,-0.0465,-0.0093,0.018621,,,,,
0d - 00:00:00,012697107,168.33,-69.9826,-96.4937,-0.0557,0.018626,0,,,,,
0d - 00:00:00,012762228,167.54,-64.9030,-101.0314,-0.0186,0.027939,0,,,,,
0d - 00:00:00,012827349,167.27,-60.5098,-104.9846,0.018581,0.06519,0.018621,,,,,
0d - 00:00:00,012892470,166.93,-56.8030,-108.3191,-0.0279,0.009313,0.018621,,,,,
0d - 00:00:00,012957591,166.51,-52.4784,-112.2036,0,0.018626,0.009311,,,,,
0d - 00:00:00,013022712,166.03,-48.2911,-115.9506,-0.0279,0.04656,0.018621,,,,,
0d - 00:00:00,013087833,165.72,-44.7559,-119.3538,0,0.009313,0.03724,,,,,
0d - 00:00:00,013152954,165.31,-41.2208,-122.4477,0.009291,-0.0186,0.018621,,,,,
0d - 00:00:00,013218075,164.73,-37.8229,-125.3697,0.05574,0.04656,0.009311,,,,,
0d - 00:00:00,013283196,164.35,-34.5623,-128.3604,0.018581,0.018626,0.009311,,,,,
0d - 00:00:00,013348317,164.01,-31.4390,-131.1448,0,0.009313,-0.0093,,,,,
0d - 00:00:00,013413438,163.39,-27.8695,-134.2043,-0.0372,0.009313,-0.0093,,,,,
0d - 00:00:00,013478559,162.53,-24.4030,-137.1263,0.027872,0.027939,0,,,,,
0d - 00:00:00,013543680,161.50,-20.8678,-139.8420,0.018581,0.027939,-0.0279,,,,,
0d - 00:00:00,013608801,160.51,-16.9894,-142.5921,0.018581,0.03725,-0.0186,,,,,
0d - 00:00:00,013673922,159.10,-13.0424,-145.3765,0.018581,-0.0373,0.018621,,,,,
0d - 00:00:00,013739043,157.49,-9.3013,-147.7485,0.03716,0.027939,0,,,,,
0d - 00:00:00,013804164,155.63,-5.1826,-149.9829,0.009291,0.009313,0,,,,,
0d - 00:00:00,013869285,153.50,-0.5492,-152.4924,0.009291,-0.0093,-0.0093,,,,,
0d - 00:00:00,013934406,151.65,3.467,-155.1050,0.03716,0.027939,0,,,,,
0d - 00:00:00,013999527,150.00,6.658,-156.4113,0,0.027939,-0.0372,,,,,
0d - 00:00:00,014064648,148.15,10.091,-158.2676,0.009291,0.027939,-0.0093,,,,,
0d - 00:00:00,014129769,145.75,14.484,-160.4333,-0.0372,-0.0093,0,,,,,
0d - 00:00:00,014194890,143.17,18.397,-161.8083,0.027872,0,-0.0093,,,,,
0d - 00:00:00,014260011,140.32,22.241,-162.8740,-0.0093,0.018626,-0.0093,,,,,
0d - 00:00:00,014325132,137.37,26.531,-164.5584,-0.0650,0,0.009311,,,,,
0d - 00:00:00,014390253,134.35,30.375,-165.6584,0.018581,0.018626,-0.0186,,,,,
0d - 00:00:00,014455374,131.02,34.39,-166.3460,-0.0186,0.009313,-0.0093,,,,,
0d - 00:00:00,014520495,127.01,39.13,-167.0679,0,0.009313,0.04655,,,,,
0d - 00:00:00,014585616,123.19,44.34,-168.5804,-0.0279,0.027939,0.027932,,,,,
0d - 00:00:00,014650737,119.69,48.43,-169.3023,0.018581,0.04656,0.009311,,,,,
0d - 00:00:00,014715858,116.30,51.69,-168.9929,0.009291,0.009313,0.009311,,,,,
0d - 00:00:00,014780979,113.03,54.92,-169.0961,-0.0186,0.009313,-0.0186,,,,,
0d - 00:00:00,014846100,109.91,58.18,-169.3023,0.027872,0.03725,0.009311,,,,,
0d - 00:00:00,014911221,106.68,61.33,-169.1992,0,0,0.009311,,,,,
0d - 00:00:00,014976342,102.94,65.07,-169.0617,-0.0465,0.03725,-0.0186,,,,,
0d - 00:00:00,015041463,98.65,69.50,-169.1648,0.018581,-0.0279,-0.0186,,,,,
0d - 00:00:00,015106584,93.88,74.14,-169.0961,0.009291,0.027939,0.018621,,,,,
0d - 00:00:00,015171705,89.38,78.22,-168.6835,0.018581,0.018626,-0.0186,,,,,
0d - 00:00:00,015236826,85.23,82.13,-168.5117,-0.0279,0,0.009311,,,,,
0d - 00:00:00,015301947,80.94,86.22,-168.5804,-0.0279,0.027939,0,,,,,
0d - 00:00:00,015367068,76.82,89.92,-168.2710,0.018581,-0.0093,0,,,,,
0d - 00:00:00,015432189,73.59,92.84,-167.8585,-0.0093,0.009313,0.018621,,,,,
0d - 00:00:00,015497310,70.44,95.96,-167.5835,-0.0279,0.03725,-0.0093,,,,,
0d - 00:00:00,015562431,65.32,100.67,-167.0335,0.009291,-0.0186,-0.0093,,,,,
0d - 00:00:00,015627552,59.86,105.40,-166.4147,-0.0465,0.027939,0,,,,,
0d - 00:00:00,015692673,55.54,109.42,-166.2428,-0.0372,0.018626,0.03724,,,,,
0d - 00:00:00,015757793,51.66,113.50,-166.5866,0.027872,-0.0186,-0.0186,,,,,
0d - 00:00:00,015822915,47.47,117.69,-166.4835,0.009291,0.04656,0,,,,,
0d - 00:00:00,015888036,43.97,120.71,-165.8303,-0.0279,0.027939,-0.0186,,,,,
0d - 00:00:00,015953156,40.57,123.28,-164.9365,-0.0186,0.018626,0.03724,,,,,
0d - 00:00:00,016018278,37.17,125.93,-164.2490,0.009291,0.027939,0,,,,,
0d - 00:00:00,016083399,33.85,128.74,-163.5271,-0.0279,0.018626,0.027932,,,,,
0d - 00:00:00,016148520,30.687,131.49,-162.7708,-0.0372,0,0.009311,,,,,
0d - 00:00:00,016213641,27.289,134.58,-162.3240,-0.0186,0.027939,0,,,,,
0d - 00:00:00,016278761,23.650,137.67,-161.6708,0,0.027939,-0.0279,,,,,
0d - 00:00:00,016343883,20.046,140.48,-160.5708,-0.0279,0,-0.0093,,,,,
0d - 00:00:00,016409004,16.133,143.16,-159.0582,-0.0650,0.027939,0.009311,,,,,
0d - 00:00:00,016474125,12.083,145.94,-157.7519,-0.0093,0.03725,-0.0093,,,,,
0d - 00:00:00,016539246,8.547,148.10,-156.2394,0.03716,0.018626,0.009311,,,,,
0d - 00:00:00,016603000,,,,,,,121.79,122.13,122.04,0.09456,
0d - 00:00:00,016604366,4.874,150.26,-154.4518,-0.0372,0.027939,0.009311,,,,,
0d - 00:00:00,016667999,0.7208,152.63,-152.4924,-0.0557,-0.0093,0.018621,,,,,
0d - 00:00:00,016733121,-3.6385,154.86,-150.4986,0.04645,0.009313,-0.0093,,,,,
0d - 00:00:00,016798242,-6.9681,156.54,-148.5048,-0.0279,0.027939,0.018621,,,,,
0d - 00:00:00,016863363,-10.9499,158.46,-146.0641,-0.0186,0.009313,-0.0093,,,,,
0d - 00:00:00,016928484,-15.2406,160.52,-143.7609,0,0.009313,-0.0186,,,,,
0d - 00:00:00,016993605,-19.2910,161.93,-141.0108,-0.0093,0.018626,-0.0093,,,,,
0d - 00:00:00,017058726,-22.8952,163.06,-137.8826,-0.0279,0.018626,0.027932,,,,,
0d - 00:00:00,017123847,-26.4651,163.99,-135.2700,-0.0186,0.018626,0,,,,,
0d - 00:00:00,017188968,-29.6917,164.92,-132.8293,-0.0372,0.027939,0,,,,,
0d - 00:00:00,017254089,-33.6735,165.78,-129.1854,-0.0279,0.027939,0,,,,,
0d - 00:00:00,017319210,-39.1313,166.91,-124.3727,-0.0465,0,0.018621,,,,,
0d - 00:00:00,017384331,-44.2801,168.25,-121.1758,-0.0093,0.018626,0.05586,,,,,
0d - 00:00:00,017449452,-47.8157,169.24,-118.8382,-0.0093,0.018626,0.018621,,,,,
0d - 00:00:00,017514573,-50.4931,169.21,-115.8475,-0.0093,0,0.018621,,,,,
0d - 00:00:00,017579694,-53.6854,169.00,-112.2724,-0.0465,0.05588,-0.0186,,,,,
0d - 00:00:00,017644815,-57.1866,169.07,-108.9722,-0.0372,0.018626,0.009311,,,,,
0d - 00:00:00,017709936,-60.6878,169.21,-105.2596,0.009291,0.027939,0.009311,,,,,
0d - 00:00:00,017775057,-64.8069,169.10,-100.6876,-0.0372,0.009313,0.009311,,,,,
0d - 00:00:00,017840178,-69.5095,169.21,-96.3906,-0.0465,0,0.009311,,,,,
0d - 00:00:00,017905299,-73.4226,169.41,-92.9874,-0.0186,0.03725,-0.0372,,,,,
0d - 00:00:00,017970420,-76.4776,169.24,-89.5498,-0.0186,-0.0093,-0.0093,,,,,
0d - 00:00:00,018035541,-80.0818,168.76,-85.1496,-0.0465,-0.0093,0.04655,,,,,
0d - 00:00:00,018100662,-84.6128,168.49,-80.1994,-0.0093,0.018626,0,,,,,
0d - 00:00:00,018165783,-89.0408,168.25,-75.6962,-0.0372,0.027939,0,,,,,
