X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,002539251,-141.9367,159.05,-13.6473,-1.1706,0.03725,0.009311,,,,,
0d - 00:00:00,002604360,-144.0992,157.81,-9.8316,-2.1554,0.07450,0,,,,,
0d - 00:00:00,002669469,-146.5363,156.30,-5.9814,-3.1960,0.08382,0.04655,,,,,
0d - 00:00:00,002734578,-149.0421,154.62,-2.0969,-4.0600,0.08382,0,,,,,
0d - 00:00:00,002799687,-151.9598,152.66,1.8563,-4.5896,0.09313,0.03724,,,,,
0d - 00:00:00,002864796,-154.7059,150.81,5.363,-4.7011,0.12107,0.018621,,,,,
0d - 00:00:00,002929905,-157.0743,149.20,8.628,-4.3759,0.11175,0.018621,,,,,
0d - 00:00:00,002995014,-159.1682,146.97,12.788,-4.0043,0.11175,0,,,,,
0d - 00:00:00,003060123,-161.3307,144.32,17.051,-3.6141,0.07450,0.009311,,,,,
0d - 00:00:00,003125232,-163.1157,141.65,21.004,-3.2332,0.05588,0.03724,,,,,
0d - 00:00:00,003190341,-164.3857,139.04,24.545,-2.9266,0.03725,0,,,,,
0d - 00:00:00,003255450,-165.7244,136.43,28.429,-2.4992,0.10244,-0.0093,,,,,
0d - 00:00:00,003320559,-166.8228,133.00,32.73,-2.2019,0.05588,0.03724,,,,,
0d - 00:00:00,003385668,-167.7496,129.12,37.26,-1.8860,0.05588,-0.0186,,,,,
0d - 00:00:00,003450777,-168.1959,124.97,41.56,-1.4772,0.05588,0,,,,,
0d - 00:00:00,003515886,-168.9854,121.88,45.72,-1.2078,0.027939,0.009311,,,,,
0d - 00:00:00,003580995,-169.4659,118.72,48.99,-1.0777,0,0.009311,,,,,
0d - 00:00:00,003646104,-169.3973,115.46,52.05,-0.8269,0.018626,0,,,,,
0d - 00:00:00,003711213,-169.3286,111.86,55.38,-0.5017,0.04656,0,,,,,
0d - 00:00:00,003776322,-168.9854,107.87,59.06,-0.1208,-0.0186,0.009311,,,,,
0d - 00:00:00,003841431,-168.8481,103.52,64.08,0.009291,-0.0186,0.03724,,,,,
0d - 00:00:00,003906540,-169.4316,98.88,69.44,-0.0093,0,0.018621,,,,,
0d - 00:00:00,003971649,-169.6032,94.63,73.77,-0.2137,-0.0279,0.009311,,,,,
0d - 00:00:00,004036757,-169.5002,90.82,77.00,-0.3716,0.009313,0.018621,,,,,
0d - 00:00:00,004101867,-169.2943,87.21,80.17,-0.2694,-0.0279,-0.0093,,,,,
0d - 00:00:00,004166976,-169.0883,83.16,84.26,-0.1208,-0.0186,0.009311,,,,,
0d - 00:00:00,004232085,-168.9510,78.63,88.76,-0.0372,-0.0279,-0.0186,,,,,
0d - 00:00:00,004297194,-168.8824,74.55,92.78,-0.0279,-0.0279,0.018621,,,,,
0d - 00:00:00,004362303,-168.4361,69.57,97.15,0,-0.0186,0.018621,,,,,
0d - 00:00:00,004427412,-167.7153,64.25,101.93,-0.0465,-0.0093,0.027932,,,,,
0d - 00:00:00,004492521,-167.3377,60.44,105.40,-0.0372,-0.0093,0.009311,,,,,
0d - 00:00:00,004557630,-167.2004,56.87,108.63,0,0.009313,0.04655,,,,,
0d - 00:00:00,004622739,-166.7885,52.58,112.55,0.027872,-0.0186,0.009311,,,,,
0d - 00:00:00,004687848,-166.0677,48.43,116.02,0,-0.0186,0.009311,,,,,
0d - 00:00:00,004752957,-165.5528,45.00,118.98,-0.0279,-0.0093,0.009311,,,,,
0d - 00:00:00,004818066,-165.1409,41.50,122.14,0.027872,0,0,,,,,
0d - 00:00:00,004883175,-164.8663,37.75,125.37,-0.0465,-0.0279,0.027932,,,,,
0d - 00:00:00,004948284,-163.9738,34.32,128.36,0.018581,-0.0093,0.027932,,,,,
0d - 00:00:00,005013393,-163.4246,31.096,131.35,0.009291,0,0.03724,,,,,
0d - 00:00:00,005078502,-162.9440,27.458,134.41,-0.0093,0.009313,0.03724,,,,,
0d - 00:00:00,005143611,-162.2575,24.060,137.40,0.09291,0,0,,,,,
0d - 00:00:00,005208720,-161.3307,20.662,140.01,-0.0279,-0.0093,-0.0186,,,,,
0d - 00:00:00,005273829,-160.3353,16.955,142.83,-0.0279,-0.0093,0.027932,,,,,
0d - 00:00:00,005338938,-159.1339,12.905,145.72,0.03716,-0.0279,0.04655,,,,,
0d - 00:00:00,005404047,-157.5206,8.855,148.26,-0.0372,-0.0093,0.027932,,,,,
0d - 00:00:00,005469156,-155.8386,5.045,150.43,-0.0465,-0.0373,0.04655,,,,,
0d - 00:00:00,005534265,-153.9850,0.8237,152.90,-0.0279,-0.0093,-0.0466,,,,,
0d - 00:00:00,005599374,-151.7882,-3.7068,155.52,0.06504,-0.0279,0.018621,,,,,
0d - 00:00:00,005664483,-149.9346,-7.1733,157.20,-0.0279,-0.0279,0.03724,,,,,
0d - 00:00:00,005729592,-148.1497,-10.4339,158.89,-0.0093,0,0.018621,,,,,
0d - 00:00:00,005794701,-146.0215,-14.6212,160.81,0.04645,0,0.018621,,,,,
0d - 00:00:00,005859810,-143.3784,-18.3280,162.22,-0.0279,0.009313,0.009311,,,,,
0d - 00:00:00,005924919,-140.5294,-22.1034,163.46,0.009291,0,0.018621,,,,,
0d - 00:00:00,005990028,-137.9206,-26.0161,164.97,0.027872,-0.0186,-0.0093,,,,,
0d - 00:00:00,006055137,-135.0716,-29.9288,165.90,0.018581,0,0.027932,,,,,
0d - 00:00:00,006120246,-131.2271,-34.1848,166.41,0.027872,-0.0279,-0.0093,,,,,
0d - 00:00:00,006185355,-127.0737,-39.1271,167.48,-0.0093,0.027939,0,,,,,
0d - 00:00:00,006250464,-123.8814,-43.7949,169.06,0.018581,0.009313,0,,,,,
0d - 00:00:00,006315573,-120.1056,-48.0852,169.44,-0.0557,0,-0.0093,,,,,
0d - 00:00:00,006380682,-116.1238,-51.5174,168.92,-0.0186,-0.0186,0.03724,,,,,
0d - 00:00:00,006445791,-112.6569,-54.7780,168.89,0.018581,-0.0093,-0.0186,,,,,
0d - 00:00:00,006510900,-109.3616,-57.4551,168.03,0.009291,-0.0093,0.018621,,,,,
0d - 00:00:00,006576009,-105.8261,-60.5441,167.93,0.018581,-0.0373,0.027932,,,,,
0d - 00:00:00,006641118,-102.0503,-65.0060,168.82,-0.0093,0.018626,-0.0093,,,,,
0d - 00:00:00,006706227,-97.7596,-70.3945,169.65,-0.0372,-0.0279,0.03724,,,,,
0d - 00:00:00,006771336,-92.9540,-75.1996,169.47,0.08362,0.009313,0.009311,,,,,
0d - 00:00:00,006836445,-88.2513,-79.2839,169.03,0.03716,-0.0093,0,,,,,
0d - 00:00:00,006901554,-84.1323,-83.2309,168.92,0.10220,0,-0.0186,,,,,
0d - 00:00:00,006966663,-80.1848,-87.0750,168.72,0.027872,-0.0093,0.08380,,,,,
0d - 00:00:00,007031772,-76.5120,-90.1297,168.44,0.009291,0.009313,0.009311,,,,,
0d - 00:00:00,007096881,-73.6629,-92.8068,168.24,0.04645,-0.0186,0.03724,,,,,
0d - 00:00:00,007161990,-70.3677,-96.0674,168.03,0.04645,-0.0373,-0.0186,,,,,
0d - 00:00:00,007227099,-65.1158,-101.1471,167.41,0.027872,-0.0093,-0.0186,,,,,
0d - 00:00:00,007292208,-59.7610,-105.7462,166.83,0.027872,0.018626,0.009311,,,,,
0d - 00:00:00,007357317,-55.4017,-109.6246,166.69,0.04645,-0.0186,0,,,,,
0d - 00:00:00,007422426,-51.3169,-113.9492,166.69,0.03716,-0.0279,0,,,,,
0d - 00:00:00,007487535,-46.9919,-118.0335,166.59,0.09291,-0.0186,-0.0186,,,,,
0d - 00:00:00,007552644,-43.2504,-120.9852,165.86,0.027872,0.027939,0.009311,,,,,
0d - 00:00:00,007617753,-40.0924,-123.3877,164.97,0.04645,-0.0186,0,,,,,
0d - 00:00:00,007682862,-36.9001,-125.8932,164.11,0.03716,0.009313,-0.0093,,,,,
0d - 00:00:00,007747971,-33.7765,-128.7077,163.42,-0.0465,-0.0186,0,,,,,
0d - 00:00:00,007813080,-30.2409,-131.4191,162.63,0.009291,-0.0093,0,,,,,
0d - 00:00:00,007878189,-26.9800,-134.4051,161.95,0.03716,-0.0279,0.027932,,,,,
0d - 00:00:00,007943298,-23.2385,-137.6314,161.36,0,-0.0186,0.009311,,,,,
0d - 00:00:00,008008407,-19.4283,-140.7204,160.47,0.07433,-0.0466,0.027932,,,,,
0d - 00:00:00,008073515,-15.4122,-143.6721,159.13,0.03716,0.027939,0.018621,,,,,
0d - 00:00:00,008138625,-11.7737,-146.3149,157.79,0.027872,-0.0373,0,,,,,
0d - 00:00:00,008203734,-8.1695,-148.5115,156.34,-0.0186,0.009313,0.018621,,,,,
0d - 00:00:00,008268843,-4.2564,-150.7767,154.73,0.06504,0.018626,0.018621,,,,,
0d - 00:00:00,008269000,,,,,,,121.85,122.18,122.12,0.09624,
0d - 00:00:00,008333999,-0.4462,-153.1450,152.80,0.06504,-0.0279,0.027932,,,,,
0d - 00:00:00,008399107,3.501,-155.2386,150.95,0.03716,-0.0093,0.009311,,,,,
0d - 00:00:00,008464214,6.865,-157.0920,149.12,0.018581,0,0.009311,,,,,
0d - 00:00:00,008529321,11.190,-159.1170,146.89,0.027872,-0.0186,0.027932,,,,,
0d - 00:00:00,008594428,15.344,-161.0047,144.38,0.06504,0.009313,-0.0093,,,,,
0d - 00:00:00,008659535,19.154,-162.3089,141.46,0.018581,-0.0186,0.009311,,,,,
0d - 00:00:00,008724642,22.861,-163.5102,138.71,-0.0186,-0.0186,0.027932,,,,,
0d - 00:00:00,008789749,26.293,-164.6772,136.37,0.04645,-0.0186,0.027932,,,,,
0d - 00:00:00,008854856,29.451,-165.4666,133.65,0.027872,-0.0186,-0.0186,,,,,
0d - 00:00:00,008919963,33.19,-166.1873,129.98,0.027872,0.009313,0.018621,,,,,
0d - 00:00:00,008985070,38.72,-166.9424,124.99,-0.0836,-0.0373,0.009311,,,,,
0d - 00:00:00,009050177,44.01,-168.3496,121.31,0.11149,0,0.027932,,,,,
0d - 00:00:00,009115284,47.75,-169.2420,118.80,0.05574,-0.0093,0.027932,,,,,
0d - 00:00:00,009180391,50.66,-169.1047,115.71,0.04645,0.009313,0.018621,,,,,
0d - 00:00:00,009245498,53.79,-168.7958,112.03,0.027872,0.009313,0,,,,,
0d - 00:00:00,009310605,56.12,-168.0407,108.83,0.027872,-0.0186,0.009311,,,,,
0d - 00:00:00,009375712,59.56,-167.7661,104.78,0.04645,0,0,,,,,
0d - 00:00:00,009440819,65.08,-168.2466,99.59,0.04645,0.018626,-0.0186,,,,,
0d - 00:00:00,009505926,70.57,-169.0017,95.08,0.027872,0,0,,,,,
0d - 00:00:00,009571033,74.21,-169.4136,92.23,0.08362,-0.0093,0.027932,,,,,
0d - 00:00:00,009636140,77.27,-169.5852,89.27,-0.0465,-0.0093,0.027932,,,,,
0d - 00:00:00,009701247,80.94,-169.3450,85.01,0.018581,-0.0186,0.009311,,,,,
0d - 00:00:00,009766354,85.16,-168.7958,80.30,0.06504,0,-0.0279,,,,,
0d - 00:00:00,009831461,89.28,-168.5899,75.66,0.04645,-0.0093,-0.0093,,,,,
0d - 00:00:00,009896568,93.81,-168.1780,71.06,0.04645,-0.0279,0.009311,,,,,
0d - 00:00:00,009961675,97.73,-167.9034,66.90,0.018581,-0.0373,0.018621,,,,,
0d - 00:00:00,010026782,101.36,-167.5602,62.91,0,-0.0279,-0.0279,,,,,
0d - 00:00:00,010091889,105.35,-167.1827,58.61,0.027872,-0.0186,0.027932,,,,,
0d - 00:00:00,010156996,109.50,-166.8738,54.14,0.027872,0.018626,0.027932,,,,,
0d - 00:00:00,010222103,113.34,-166.4276,50.02,0.018581,-0.0093,0.027932,,,,,
0d - 00:00:00,010287210,116.71,-165.9128,46.27,0.09291,-0.0466,0.009311,,,,,
0d - 00:00:00,010352317,120.00,-165.3979,42.56,0.027872,-0.0279,0.009311,,,,,
0d - 00:00:00,010417424,122.99,-164.7801,39.12,0.03716,-0.0279,0.018621,,,,,
0d - 00:00:00,010482531,125.56,-164.0594,35.82,0.018581,0.009313,0.06517,,,,,
0d - 00:00:00,010547638,128.58,-163.4072,32.28,0.11149,0.009313,0.018621,,,,,
0d - 00:00:00,010612745,131.84,-162.7208,28.429,0.027872,0.018626,-0.0186,,,,,
0d - 00:00:00,010677852,135.00,-161.8627,24.785,0.07433,0,0,,,,,
0d - 00:00:00,010742959,137.82,-161.1420,21.348,0.06504,0,-0.0279,,,,,
0d - 00:00:00,010808066,140.15,-160.4556,17.497,0.26943,0,0,,,,,
0d - 00:00:00,010873173,142.07,-159.1513,13.854,0.9198,-0.0466,0.027932,,,,,
0d - 00:00:00,010938280,144.31,-157.6755,9.900,1.9139,-0.0745,-0.0093,,,,,
0d - 00:00:00,011003387,146.64,-156.3026,6.119,2.9359,-0.0838,-0.0186,,,,,
0d - 00:00:00,011068494,149.18,-154.5865,2.3376,3.726,-0.1024,0.018621,,,,,
0d - 00:00:00,011133601,151.89,-152.6301,-1.9251,4.395,-0.1024,0,,,,,
0d - 00:00:00,011198708,154.43,-150.5365,-5.3970,4.590,-0.0931,-0.0279,,,,,
0d - 00:00:00,011263815,156.70,-149.1293,-8.2503,4.357,-0.0838,0.009311,,,,,
0d - 00:00:00,011328922,159.00,-147.1043,-12.2723,4.004,-0.0838,0.018621,,,,,
0d - 00:00:00,011394029,161.02,-144.2212,-16.9130,3.735,-0.0838,0.009311,,,,,
0d - 00:00:00,011459136,162.91,-141.3725,-20.9694,3.447,-0.0745,0,,,,,
0d - 00:00:00,011524243,164.28,-138.9356,-24.4414,3.0938,-0.0652,0.018621,,,,,
0d - 00:00:00,011589350,165.72,-136.2928,-28.4290,2.7593,-0.0745,0.027932,,,,,
0d - 00:00:00,011654457,166.79,-132.6890,-32.6917,2.3784,-0.0373,0.03724,,,,,
0d - 00:00:00,011719564,167.61,-129.0852,-36.9199,2.0254,-0.0279,0.009311,,,,,
0d - 00:00:00,011784671,168.16,-125.1382,-41.2513,1.6723,-0.0279,0.018621,,,,,
0d - 00:00:00,011849778,168.92,-121.9805,-45.5140,1.3193,-0.0186,0.027932,,,,,
0d - 00:00:00,011914885,169.53,-118.7543,-48.9859,1.1706,0.009313,0.03724,,,,,
0d - 00:00:00,011979992,169.53,-115.2534,-52.1829,0.9848,0,-0.0093,,,,,
0d - 00:00:00,012045099,169.57,-111.5810,-55.5174,0.6132,0.009313,-0.0186,,,,,
0d - 00:00:00,012110206,168.88,-107.8742,-58.6800,0.24156,0,-0.0186,,,,,
0d - 00:00:00,012175313,168.88,-103.7555,-63.5614,-0.0186,0,0.03724,,,,,
0d - 00:00:00,012240420,169.47,-98.8818,-69.3366,0.13007,0,0.009311,,,,,
0d - 00:00:00,012305527,169.71,-94.4199,-73.8399,0.24156,-0.0093,-0.0093,,,,,
0d - 00:00:00,012370634,169.71,-90.7475,-76.8650,0.3438,-0.0093,0.018621,,,,,
0d - 00:00:00,012435741,169.40,-87.1437,-80.0276,0.3345,-0.0093,0.009311,,,,,
0d - 00:00:00,012500848,169.19,-82.8191,-84.2902,0.14865,-0.0186,0.018621,,,,,
0d - 00:00:00,012565955,169.02,-78.3915,-88.7591,0.05574,0.009313,0,,,,,
0d - 00:00:00,012631062,168.85,-74.4445,-92.7467,0.06504,0,0.027932,,,,,
0d - 00:00:00,012696169,168.54,-69.4678,-97.1812,-0.0465,0.018626,0,,,,,
0d - 00:00:00,012761276,167.78,-64.1136,-101.8908,0.009291,-0.0279,-0.0093,,,,,
0d - 00:00:00,012826383,167.37,-60.3382,-105.3284,0.08362,0.018626,0.009311,,,,,
0d - 00:00:00,012891490,167.23,-56.7343,-108.6629,-0.0465,0,-0.0093,,,,,
0d - 00:00:00,012956597,166.79,-52.4098,-112.4442,0.018581,0.018626,-0.0093,,,,,
0d - 00:00:00,013021704,166.00,-48.3254,-116.0537,-0.0186,0,-0.0093,,,,,
0d - 00:00:00,013086811,165.72,-44.7903,-119.1476,0.009291,0.009313,0.018621,,,,,
0d - 00:00:00,013151918,165.28,-41.2894,-122.1727,0.009291,0.009313,-0.0093,,,,,
0d - 00:00:00,013217025,164.76,-37.6513,-125.4384,-0.0186,0.06519,0.018621,,,,,
0d - 00:00:00,013282132,163.94,-34.2191,-128.3947,-0.0279,0.018626,0,,,,,
0d - 00:00:00,013347239,163.46,-30.9242,-131.2823,0.009291,0.04656,0.03724,,,,,
0d - 00:00:00,013412346,162.94,-27.4576,-134.2387,-0.0465,0,0.027932,,,,,
0d - 00:00:00,013477453,162.39,-23.9911,-137.2294,0.009291,0.009313,0.009311,,,,,
0d - 00:00:00,013542560,161.43,-20.5246,-139.9795,0.04645,0.009313,0,,,,,
0d - 00:00:00,013607667,160.47,-16.9208,-142.7983,-0.0093,0.027939,-0.0279,,,,,
0d - 00:00:00,013672774,159.20,-13.0767,-145.5141,0.027872,0,0.018621,,,,,
0d - 00:00:00,013737881,157.69,-8.8551,-148.2641,0,0.04656,-0.0093,,,,,
0d - 00:00:00,013802988,156.08,-5.0797,-150.4986,0,0.027939,0,,,,,
0d - 00:00:00,013868095,153.88,-0.7894,-152.8362,-0.0465,0.009313,0.009311,,,,,
0d - 00:00:00,013933202,151.79,3.672,-155.3800,-0.0093,0.027939,0.027932,,,,,
0d - 00:00:00,013998309,150.07,7.173,-157.3051,-0.0093,0,-0.0279,,,,,
0d - 00:00:00,014063416,148.46,10.331,-158.7488,-0.0186,0,0.018621,,,,,
0d - 00:00:00,014128523,146.36,14.381,-160.8802,0.06504,0.018626,-0.0093,,,,,
0d - 00:00:00,014193630,143.45,18.500,-162.3240,-0.0186,0.04656,0.009311,,,,,
0d - 00:00:00,014258737,140.60,22.344,-163.5271,-0.0093,0,0.009311,,,,,
0d - 00:00:00,014323844,137.99,26.188,-165.0053,0.018581,0.018626,0,,,,,
0d - 00:00:00,014388951,135.07,30.238,-165.9335,-0.0186,-0.0279,-0.0186,,,,,
0d - 00:00:00,014454058,131.06,34.56,-166.4835,0.009291,0.027939,0.009311,,,,,
0d - 00:00:00,014519165,127.07,39.16,-167.5835,0.04645,0.018626,0.05586,,,,,
0d - 00:00:00,014584272,124.12,43.73,-169.0961,-0.0186,0.018626,0.009311,,,,,
0d - 00:00:00,014649379,120.62,47.78,-169.3023,-0.0279,0.027939,0.009311,,,,,
0d - 00:00:00,014714486,116.40,51.45,-168.8554,0,0.018626,-0.0093,,,,,
0d - 00:00:00,014779593,112.79,54.74,-168.7179,-0.0279,-0.0186,0,,,,,
0d - 00:00:00,014844700,109.50,57.66,-168.0304,0.09291,0.03725,-0.0093,,,,,
0d - 00:00:00,014909807,105.89,60.78,-167.8585,-0.0186,0.018626,0,,,,,
0d - 00:00:00,014974914,101.81,65.38,-168.6835,-0.0372,0.009313,0.018621,,,,,
0d - 00:00:00,015040021,97.69,70.63,-169.5429,-0.0279,0.009313,0,,,,,
0d - 00:00:00,015105128,93.13,75.27,-169.3711,0.009291,0.03725,-0.0093,,,,,
0d - 00:00:00,015170235,88.39,79.15,-168.8554,0.018581,0.009313,0,,,,,
0d - 00:00:00,015235342,84.27,83.20,-168.6492,-0.0557,0.04656,0.027932,,,,,
0d - 00:00:00,015300449,80.18,86.94,-168.5117,-0.0650,-0.0093,0.027932,,,,,
0d - 00:00:00,015365556,76.72,90.10,-168.2023,0.018581,0.009313,0,,,,,
0d - 00:00:00,015430663,73.87,92.77,-168.1679,-0.0186,-0.0186,0.018621,,,,,
0d - 00:00:00,015495770,70.64,96.03,-167.9616,-0.0465,-0.0093,0.009311,,,,,
0d - 00:00:00,015560877,65.77,100.60,-167.3772,-0.0093,0.018626,0.009311,,,,,
0d - 00:00:00,015625983,60.34,105.23,-166.7241,-0.0093,0.018626,-0.0186,,,,,
0d - 00:00:00,015691091,55.57,109.52,-166.5178,0.009291,0.03725,0.009311,,,,,
0d - 00:00:00,015756197,51.49,113.88,-166.5866,-0.0836,0.03725,0,,,,,
0d - 00:00:00,015821305,47.34,117.90,-166.5522,0.018581,0.027939,0,,,,,
0d - 00:00:00,015886411,43.63,120.92,-165.8303,-0.0093,0.018626,0.009311,,,,,
0d - 00:00:00,015951519,40.40,123.28,-165.0053,-0.0372,0.009313,0.05586,,,,,
0d - 00:00:00,016016626,37.45,125.79,-164.0771,0,-0.0186,-0.0093,,,,,
0d - 00:00:00,016081733,33.85,128.47,-163.1834,0.027872,0.009313,0,,,,,
0d - 00:00:00,016146840,30.516,131.25,-162.4958,0,0.03725,-0.0093,,,,,
0d - 00:00:00,016211947,27.255,134.16,-161.9458,-0.0093,0.027939,-0.0186,,,,,
0d - 00:00:00,016277054,23.719,137.39,-161.3614,-0.0650,-0.0093,-0.0093,,,,,
0d - 00:00:00,016342161,19.909,140.51,-160.5020,-0.0093,0.018626,-0.0093,,,,,
0d - 00:00:00,016407268,15.893,143.47,-159.1957,-0.0279,0.03725,-0.0186,,,,,
0d - 00:00:00,016472375,12.117,146.18,-157.7176,-0.1022,0.009313,-0.0279,,,,,
0d - 00:00:00,016537482,8.341,148.37,-156.2738,0.018581,-0.0186,-0.0093,,,,,
0d - 00:00:00,016602589,4.497,150.67,-154.4862,-0.0186,0.018626,0.009311,,,,,
0d - 00:00:00,016603000,,,,,,,121.85,122.16,122.12,0.09801,
0d - 00:00:00,016667999,0.5149,152.94,-152.5611,0.009291,0.009313,0.009311,,,,,
0d - 00:00:00,016733107,-3.3296,155.00,-150.8423,-0.1022,0.009313,0.027932,,,,,
0d - 00:00:00,016798214,-6.6249,156.89,-149.1579,-0.0743,0.027939,0.018621,,,,,
0d - 00:00:00,016863321,-10.7439,158.84,-146.6828,-0.0279,-0.0093,-0.0279,,,,,
0d - 00:00:00,016928428,-15.0690,160.76,-143.9671,0.06504,0.05588,0.04655,,,,,
0d - 00:00:00,016993535,-19.1881,162.14,-141.0108,-0.0465,0.009313,0.009311,,,,,
0d - 00:00:00,017058642,-22.7923,163.30,-138.7076,-0.0279,-0.0745,0.018621,,,,,
0d - 00:00:00,017123749,-26.0189,164.68,-136.4388,-0.0186,0.027939,0,,,,,
0d - 00:00:00,017188856,-29.2112,165.40,-133.6543,0,0.027939,0,,,,,
0d - 00:00:00,017253963,-33.2273,166.02,-129.8042,-0.0465,-0.0186,-0.0186,,,,,
0d - 00:00:00,017319070,-38.7194,167.05,-125.0603,-0.0557,0,0.027932,,,,,
0d - 00:00:00,017384177,-43.9712,168.42,-121.5539,-0.0465,0.027939,-0.0279,,,,,
0d - 00:00:00,017449284,-47.6441,169.31,-118.9757,-0.0186,-0.0093,0,,,,,
0d - 00:00:00,017514391,-50.5961,169.31,-115.8131,-0.0279,0.05588,0,,,,,
0d - 00:00:00,017579498,-53.8227,168.93,-112.1348,-0.0372,0.009313,0.009311,,,,,
0d - 00:00:00,017644605,-56.1568,168.14,-109.0066,0.018581,0.027939,0.009311,,,,,
0d - 00:00:00,017709712,-59.4864,167.80,-104.7784,-0.0743,0.018626,0.018621,,,,,
0d - 00:00:00,017774819,-65.0815,168.35,-99.5188,-0.0650,0.009313,0,,,,,
0d - 00:00:00,017839926,-70.7109,168.97,-94.9468,-0.0372,0.027939,0.03724,,,,,
0d - 00:00:00,017905033,-74.3494,169.59,-92.3342,-0.0372,0.009313,-0.0186,,,,,
0d - 00:00:00,017970140,-77.2328,169.76,-89.3091,-0.0093,0.027939,0.009311,,,,,
0d - 00:00:00,018035247,-81.2489,169.48,-84.7027,-0.0279,0.027939,0.018621,,,,,
0d - 00:00:00,018100354,-85.5053,169.00,-80.0619,-0.0557,0.009313,0.018621,,,,,
