X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,000000000,1.7506,152.49,-153.3174,-0.2323,5.606,-7.1041,,,,,
0d - 00:00:00,000065116,-2.8490,154.59,-150.4986,-0.3716,5.578,-6.9830,,,,,
0d - 00:00:00,000130233,-6.3159,154.24,-146.9578,-0.5296,5.495,-6.6944,,,,,
0d - 00:00:00,000195351,-9.5425,155.51,-145.0672,-0.5946,5.439,-6.6944,,,,,
0d - 00:00:00,000260467,-13.5930,159.36,-144.3453,-0.9384,5.504,-6.6478,,,,,
0d - 00:00:00,000325585,-18.3986,162.00,-141.3202,-1.0684,5.485,-6.4989,,,,,
0d - 00:00:00,000390702,-23.2042,163.00,-137.5732,-1.2914,5.485,-6.3499,,,,,
0d - 00:00:00,000455819,-27.0143,164.54,-135.3387,-1.2728,5.374,-6.2289,,,,,
0d - 00:00:00,000520935,-30.2409,165.84,-133.2418,-1.5701,5.401,-6.1078,,,,,
0d - 00:00:00,000586053,-34.2570,165.74,-128.0166,-1.7281,5.206,-5.8657,,,,,
0d - 00:00:00,000651170,-40.5386,164.30,-120.0414,-2.0254,5.141,-5.4933,,,,,
0d - 00:00:00,000716287,-45.5159,165.12,-117.4288,-2.2855,5.103,-5.3723,,,,,
0d - 00:00:00,000781404,-48.1933,168.11,-117.6694,-2.3877,5.178,-5.3630,,,,,
0d - 00:00:00,000846521,-50.8707,169.59,-116.0193,-2.5271,5.076,-5.2140,,,,,
0d - 00:00:00,000911638,-53.9943,169.89,-113.0630,-2.7129,4.992,-5.2140,,,,,
0d - 00:00:00,000976754,-56.4314,169.38,-109.8660,-2.6757,4.871,-4.9533,,,,,
0d - 00:00:00,001041871,-60.3446,168.69,-104.7440,-2.9452,4.796,-4.7019,,,,,
0d - 00:00:00,001106989,-66.1113,168.38,-98.1438,-3.1774,4.703,-4.3574,,,,,
0d - 00:00:00,001172106,-71.7407,168.14,-93.3311,-3.5305,4.647,-4.1712,,,,,
0d - 00:00:00,001237223,-74.8300,168.62,-91.2342,-3.5676,4.545,-4.0781,,,,,
0d - 00:00:00,001302340,-76.9925,169.04,-89.2060,-3.6420,4.507,-3.9664,,,,,
0d - 00:00:00,001367457,-80.3564,169.04,-85.2527,-3.7999,4.405,-3.7895,,,,,
0d - 00:00:00,001432574,-85.0934,168.66,-80.0619,-3.9021,4.312,-3.5381,,,,,
0d - 00:00:00,001497691,-89.6244,168.28,-75.1805,-4.2459,4.209,-3.3053,,,,,
0d - 00:00:00,001562808,-93.4002,167.49,-70.9523,-4.3945,4.079,-3.0912,,,,,
0d - 00:00:00,001627925,-96.6955,166.26,-66.2084,-4.5339,4.042,-2.9701,,,,,
0d - 00:00:00,001693042,-100.6772,165.81,-62.0145,-4.6268,3.911,-2.7094,,,,,
0d - 00:00:00,001758159,-104.4187,166.08,-58.4738,-4.8776,3.911,-2.5046,,,,,
0d - 00:00:00,001823276,-108.2632,166.22,-54.7611,-5.0542,3.856,-2.3091,,,,,
0d - 00:00:00,001888393,-112.4509,165.84,-49.9141,-5.2307,3.716,-2.1880,,,,,
0d - 00:00:00,001953509,-116.8446,165.33,-45.5140,-5.4351,3.669,-1.8994,,,,,
0d - 00:00:00,002018626,-120.1056,164.85,-41.9732,-5.6023,3.604,-1.7411,,,,,
0d - 00:00:00,002083743,-122.9203,164.16,-38.6044,-5.7417,3.511,-1.5642,,,,,
0d - 00:00:00,002148861,-125.6663,163.54,-35.1668,-5.8717,3.371,-1.3966,,,,,
0d - 00:00:00,002213978,-128.6183,162.89,-31.7635,-5.8996,3.278,-1.2197,,,,,
0d - 00:00:00,002279095,-131.7420,162.41,-28.3259,-6.1040,3.260,-1.0521,,,,,
0d - 00:00:00,002344212,-134.8999,161.90,-24.7852,-6.2619,3.0732,-0.8752,,,,,
0d - 00:00:00,002409329,-138.0922,161.11,-21.0038,-6.3734,3.0732,-0.7542,,,,,
0d - 00:00:00,002474446,-141.0442,160.39,-17.4631,-6.5035,3.0081,-0.5493,,,,,
0d - 00:00:00,002539563,-143.4814,159.12,-14.0598,-6.5871,2.8777,-0.3724,,,,,
0d - 00:00:00,002604680,-145.6096,157.78,-10.7253,-6.6986,2.8497,-0.1862,,,,,
0d - 00:00:00,002669797,-147.8064,156.51,-7.2190,-6.7915,2.6914,-0.0372,,,,,
0d - 00:00:00,002734914,-150.0719,154.86,-3.3689,-6.9123,2.6076,0.13966,,,,,
0d - 00:00:00,002800031,-151.6852,152.22,0.7219,-7.0145,2.5145,0.30725,,,,,
0d - 00:00:00,002865148,-153.6418,149.54,4.710,-7.0238,2.2723,0.4748,,,,,
0d - 00:00:00,002930265,-152.9209,146.52,6.635,-6.9680,2.1047,0.5493,,,,,
0d - 00:00:00,002995382,-154.5342,144.19,11.378,-7.0795,1.9930,0.8100,,,,,
0d - 00:00:00,003060499,-158.1728,141.72,17.291,-7.2189,1.8439,1.0614,,,,,
0d - 00:00:00,003125616,-161.9143,139.73,22.207,-7.3768,1.7881,1.3035,,,,,
0d - 00:00:00,003190733,-164.1454,137.56,25.988,-7.4326,1.6577,1.5456,,,,,
0d - 00:00:00,003255850,-165.1752,135.26,29.048,-7.5627,1.5273,1.6387,,,,,
0d - 00:00:00,003320967,-165.6214,132.31,32.24,-7.5162,1.3783,1.8063,,,,,
0d - 00:00:00,003386084,-165.1066,127.13,36.78,-7.4883,1.1548,1.9646,,,,,
0d - 00:00:00,003451201,-163.7335,120.81,42.25,-7.4047,0.9033,2.2811,,,,,
0d - 00:00:00,003516318,-165.7587,117.62,47.44,-7.5812,0.7823,2.5046,,,,,
0d - 00:00:00,003581435,-168.7107,115.91,51.70,-7.6463,0.5960,2.7001,,,,,
0d - 00:00:00,003646552,-170.1524,113.47,55.14,-7.6741,0.5681,2.9236,,,,,
0d - 00:00:00,003711669,-170.0494,111.17,56.75,-7.7299,0.4750,2.9422,,,,,
0d - 00:00:00,003776786,-168.6421,108.97,58.10,-7.6277,0.3911,2.9980,,,,,
0d - 00:00:00,003841903,-168.6078,104.44,63.15,-7.6370,0.18626,3.240,,,,,
0d - 00:00:00,003907019,-169.5002,98.23,70.13,-7.6556,-0.0466,3.603,,,,,
0d - 00:00:00,003972136,-169.6719,92.98,75.32,-7.6741,-0.2421,3.808,,,,,
0d - 00:00:00,004037253,-169.5346,88.62,79.00,-7.6277,-0.4098,4.013,,,,,
0d - 00:00:00,004102370,-168.7451,84.88,81.95,-7.6184,-0.5681,4.255,,,,,
0d - 00:00:00,004167487,-168.0585,81.86,84.53,-7.6463,-0.6985,4.236,,,,,
0d - 00:00:00,004232605,-168.0242,78.32,88.00,-7.5627,-0.8382,4.432,,,,,
0d - 00:00:00,004297722,-167.3377,73.66,91.85,-7.5255,-0.9779,4.562,,,,,
0d - 00:00:00,004362839,-166.2050,69.30,95.43,-7.4697,-1.1641,4.767,,,,,
0d - 00:00:00,004427956,-166.2736,64.70,100.21,-7.4512,-1.2852,4.963,,,,,
0d - 00:00:00,004493073,-166.9258,60.48,105.02,-7.4883,-1.3131,5.158,,,,,
0d - 00:00:00,004558190,-166.8915,56.60,108.56,-7.4976,-1.5553,5.410,,,,,
0d - 00:00:00,004623307,-166.0677,52.58,111.72,-7.4697,-1.6670,5.540,,,,,
0d - 00:00:00,004688424,-165.0379,48.19,115.13,-7.5255,-1.7694,5.680,,,,,
0d - 00:00:00,004753541,-164.4544,44.28,118.70,-7.3583,-1.9278,5.838,,,,,
0d - 00:00:00,004818658,-164.0424,40.50,122.07,-7.3397,-2.0581,6.033,,,,,
0d - 00:00:00,004883775,-163.8708,37.38,125.06,-7.3118,-2.1513,6.126,,,,,
0d - 00:00:00,004948892,-163.6992,34.29,128.12,-7.3675,-2.1140,6.303,,,,,
0d - 00:00:00,005014009,-163.4246,30.924,131.42,-7.2746,-2.2910,6.415,,,,,
0d - 00:00:00,005079126,-162.8410,27.492,134.20,-7.2932,-2.4027,6.499,,,,,
0d - 00:00:00,005144243,-161.9829,24.128,136.89,-7.1724,-2.5052,6.666,,,,,
0d - 00:00:00,005209360,-161.1248,20.662,139.70,-7.1724,-2.6355,6.750,,,,,
0d - 00:00:00,005274477,-160.2323,17.058,142.66,-7.1539,-2.6728,6.955,,,,,
0d - 00:00:00,005339594,-159.1339,13.283,145.34,-7.0145,-2.7380,7.030,,,,,
0d - 00:00:00,005404711,-157.7608,9.816,147.58,-6.9866,-2.8218,7.151,,,,,
0d - 00:00:00,005469828,-156.0789,5.835,149.95,-6.9309,-2.9615,7.281,,,,,
0d - 00:00:00,005534945,-154.1910,1.5102,152.53,-6.7915,-3.0546,7.300,,,,,
0d - 00:00:00,005600062,-152.2001,-2.8144,154.90,-6.6615,-3.1757,7.495,,,,,
0d - 00:00:00,005665179,-149.8316,-5.6288,154.35,-6.6336,-3.2688,7.439,,,,,
0d - 00:00:00,005730296,-145.7125,-7.9284,153.90,-6.4013,-3.2781,7.365,,,,,
0d - 00:00:00,005795413,-144.6828,-12.9394,159.06,-6.2527,-3.4085,7.681,,,,,
0d - 00:00:00,005860530,-143.8246,-18.5682,162.91,-6.3363,-3.6134,7.830,,,,,
0d - 00:00:00,005925647,-139.8428,-23.3390,163.18,-6.1412,-3.7158,7.849,,,,,
0d - 00:00:00,005990764,-135.7238,-27.7322,164.32,-5.9275,-3.8183,7.933,,,,,
0d - 00:00:00,006055881,-132.9434,-31.7822,165.76,-5.8346,-3.9114,7.979,,,,,
0d - 00:00:00,006120998,-129.0989,-35.9695,165.21,-5.6488,-3.9021,7.905,,,,,
0d - 00:00:00,006186115,-122.9546,-39.8136,163.36,-5.3607,-4.1535,7.840,,,,,
0d - 00:00:00,006251232,-119.2131,-44.6873,165.83,-5.2121,-4.1815,7.923,,,,,
0d - 00:00:00,006316349,-118.0804,-49.8013,170.06,-5.1192,-4.3305,8.100,,,,,
0d - 00:00:00,006381466,-116.3984,-53.6110,171.09,-5.0634,-4.3491,8.175,,,,,
0d - 00:00:00,006446583,-112.3480,-55.9793,169.30,-4.8962,-4.3864,8.082,,,,,
0d - 00:00:00,006511700,-108.8811,-57.5924,167.65,-4.7383,-4.4516,7.961,,,,,
0d - 00:00:00,006576817,-105.6201,-60.8187,167.76,-4.6082,-4.4609,7.979,,,,,
0d - 00:00:00,006641934,-100.9175,-65.9670,168.20,-4.3295,-4.6285,7.989,,,,,
0d - 00:00:00,006707051,-95.9060,-71.3898,168.82,-4.0879,-4.7589,7.989,,,,,
0d - 00:00:00,006772168,-91.7869,-76.3322,169.47,-3.9114,-4.8427,8.063,,,,,
0d - 00:00:00,006837285,-87.6678,-80.5882,169.68,-3.6977,-4.8986,8.063,,,,,
0d - 00:00:00,006902402,-83.5830,-84.0890,168.99,-3.5583,-4.9451,7.998,,,,,
0d - 00:00:00,006967519,-79.8072,-86.8348,168.27,-3.3540,-5.0476,7.961,,,,,
0d - 00:00:00,007032636,-76.7866,-89.1687,167.72,-3.2332,-5.0010,7.979,,,,,
0d - 00:00:00,007097753,-73.8689,-91.4682,166.90,-3.1960,-4.9917,7.914,,,,,
0d - 00:00:00,007162870,-70.0587,-94.2140,165.86,-2.9266,-5.0941,7.830,,,,,
0d - 00:00:00,007227987,-65.5277,-98.7102,165.93,-2.7315,-5.0569,7.830,,,,,
0d - 00:00:00,007293104,-61.5116,-103.5153,166.76,-2.5642,-5.2152,7.840,,,,,
0d - 00:00:00,007358221,-57.1866,-107.9771,166.52,-2.2948,-5.2897,7.812,,,,,
0d - 00:00:00,007423338,-51.5915,-112.9882,165.59,-2.0997,-5.4015,7.802,,,,,
0d - 00:00:00,007488455,-46.0651,-117.7589,165.31,-1.8396,-5.5318,7.774,,,,,
0d - 00:00:00,007553572,-42.1176,-121.3627,164.90,-1.6352,-5.5505,7.765,,,,,
0d - 00:00:00,007618689,-39.0970,-123.8339,164.46,-1.5330,-5.5505,7.737,,,,,
0d - 00:00:00,007683806,-36.3852,-126.1335,164.04,-1.3936,-5.5784,7.719,,,,,
0d - 00:00:00,007748923,-33.6735,-128.5704,163.29,-1.2542,-5.5132,7.616,,,,,
0d - 00:00:00,007814039,-30.6528,-131.0072,162.56,-1.1242,-5.5598,7.672,,,,,
0d - 00:00:00,007879156,-27.2546,-133.9246,161.91,-1.0034,-5.5691,7.579,,,,,
0d - 00:00:00,007944273,-23.3415,-137.2538,161.16,-0.8176,-5.6064,7.551,,,,,
0d - 00:00:00,008009390,-19.6343,-140.5488,160.54,-0.6225,-5.6064,7.523,,,,,
0d - 00:00:00,008074507,-16.0301,-143.6034,159.68,-0.5853,-5.6343,7.449,,,,,
0d - 00:00:00,008139624,-12.5632,-145.9716,158.51,-0.3530,-5.6529,7.411,,,,,
0d - 00:00:00,008204741,-9.0963,-147.9966,157.03,-0.1487,-5.5691,7.337,,,,,
0d - 00:00:00,008269858,-5.5608,-150.2276,155.41,0.009291,-5.6157,7.244,,,,,
0d - 00:00:00,008270000,,,,,,,121.28,121.56,121.67,0.07590,
0d - 00:00:00,008335000,-1.5447,-152.5958,153.21,0.3530,-5.5691,7.123,,,,,
0d - 00:00:00,008400111,3.0207,-154.6551,150.64,0.3902,-5.5877,6.992,,,,,
0d - 00:00:00,008465222,6.282,-154.2776,147.13,0.4924,-5.4946,6.797,,,,,
0d - 00:00:00,008530333,9.440,-155.6848,145.45,0.7340,-5.4387,6.760,,,,,
0d - 00:00:00,008595444,13.524,-159.4259,144.52,0.8455,-5.4667,6.704,,,,,
0d - 00:00:00,008660555,18.433,-162.0344,141.46,1.0777,-5.5877,6.545,,,,,
0d - 00:00:00,008725666,23.170,-163.0983,137.81,1.3007,-5.4480,6.359,,,,,
0d - 00:00:00,008790777,27.117,-164.6085,135.54,1.4679,-5.4201,6.247,,,,,
0d - 00:00:00,008855888,30.344,-165.8098,133.21,1.6537,-5.3456,6.136,,,,,
0d - 00:00:00,008920999,34.57,-164.4712,126.44,1.7652,-5.2152,5.819,,,,,
0d - 00:00:00,008986110,40.61,-163.4759,119.80,2.0718,-5.0941,5.521,,,,,
0d - 00:00:00,009051221,45.21,-166.1530,118.84,2.2391,-5.1221,5.382,,,,,
0d - 00:00:00,009116332,48.02,-168.9674,118.70,2.4249,-5.1780,5.447,,,,,
0d - 00:00:00,009181443,50.77,-169.7225,116.23,2.5178,-5.0476,5.307,,,,,
0d - 00:00:00,009246554,53.99,-169.8255,113.06,2.6014,-4.9917,5.177,,,,,
0d - 00:00:00,009311665,56.98,-169.6195,109.73,2.7686,-4.8613,4.907,,,,,
0d - 00:00:00,009376776,60.31,-168.4869,104.68,2.8894,-4.7496,4.721,,,,,
0d - 00:00:00,009441887,65.56,-167.5945,98.25,3.187,-4.6471,4.423,,,,,
0d - 00:00:00,009506998,71.23,-167.8348,93.47,3.419,-4.5726,4.171,,,,,
0d - 00:00:00,009572109,74.62,-168.6928,91.37,3.633,-4.5354,4.078,,,,,
0d - 00:00:00,009637220,77.16,-169.1047,89.21,3.614,-4.4981,3.985,,,,,
0d - 00:00:00,009702331,80.43,-169.2077,85.39,3.856,-4.4422,3.799,,,,,
0d - 00:00:00,009767442,84.92,-168.8644,80.51,4.051,-4.3119,3.650,,,,,
0d - 00:00:00,009832553,89.52,-168.3839,75.56,4.367,-4.2001,3.315,,,,,
0d - 00:00:00,009897664,93.02,-167.2170,71.19,4.348,-4.0884,3.1191,,,,,
0d - 00:00:00,009962775,96.32,-166.0157,66.48,4.487,-3.9766,2.9236,,,,,
0d - 00:00:00,010027886,100.40,-165.6382,62.19,4.729,-3.8555,2.7373,,,,,
0d - 00:00:00,010092997,104.35,-166.0157,58.65,4.915,-3.8742,2.5325,,,,,
0d - 00:00:00,010158108,108.16,-166.2903,54.97,5.073,-3.8090,2.3649,,,,,
0d - 00:00:00,010223219,112.28,-165.8098,50.19,5.249,-3.6227,2.1601,,,,,
0d - 00:00:00,010288330,116.54,-165.4666,45.75,5.416,-3.6134,1.9273,,,,,
0d - 00:00:00,010353441,120.04,-164.8145,42.18,5.574,-3.5203,1.7132,,,,,
0d - 00:00:00,010418552,122.75,-164.0594,38.67,5.686,-3.4365,1.5456,,,,,
0d - 00:00:00,010483663,125.46,-163.3386,35.34,5.825,-3.3340,1.3966,,,,,
0d - 00:00:00,010548774,128.41,-162.7208,31.80,6.011,-3.2874,1.2756,,,,,
0d - 00:00:00,010613885,131.74,-162.3776,28.292,6.085,-3.1943,1.0521,,,,,
0d - 00:00:00,010678996,134.93,-161.8627,24.888,6.234,-3.1105,0.9031,,,,,
0d - 00:00:00,010744107,137.92,-161.1420,21.313,6.411,-3.0546,0.6704,,,,,
0d - 00:00:00,010809218,141.01,-160.3183,17.704,6.578,-2.9801,0.6517,,,,,
0d - 00:00:00,010874329,143.48,-159.1513,14.129,6.494,-2.8777,0.4097,,,,,
0d - 00:00:00,010939440,145.68,-157.5725,10.657,6.689,-2.7845,0.27932,,,,,
0d - 00:00:00,011004551,147.84,-156.3026,7.288,6.773,-2.7007,0.009311,,,,,
0d - 00:00:00,011069662,150.14,-154.7581,3.438,7.080,-2.5517,-0.1490,,,,,
0d - 00:00:00,011134773,151.69,-152.0810,-0.7563,6.968,-2.4027,-0.3259,,,,,
0d - 00:00:00,011199884,153.85,-149.7128,-4.6064,7.024,-2.2165,-0.5028,,,,,
0d - 00:00:00,011264995,153.16,-146.6238,-6.5315,7.061,-2.1047,-0.5773,,,,,
0d - 00:00:00,011330106,154.60,-143.8780,-11.4129,7.117,-2.0023,-0.8287,,,,,
0d - 00:00:00,011395217,158.07,-141.5441,-17.2912,7.219,-1.7974,-1.0707,,,,,
0d - 00:00:00,011460328,161.81,-139.5534,-22.1382,7.423,-1.7508,-1.2476,,,,,
0d - 00:00:00,011525439,164.21,-137.5627,-25.8508,7.460,-1.6391,-1.4804,,,,,
0d - 00:00:00,011590550,165.21,-135.2632,-28.7384,7.525,-1.4714,-1.6480,,,,,
0d - 00:00:00,011655661,165.69,-132.5174,-31.9354,7.516,-1.4342,-1.7877,,,,,
0d - 00:00:00,011720772,165.31,-127.4721,-36.5074,7.525,-1.1362,-1.9832,,,,,
0d - 00:00:00,011785883,164.04,-120.8136,-42.1451,7.498,-0.8661,-2.2811,,,,,
0d - 00:00:00,011850994,165.79,-117.4500,-47.4734,7.544,-0.7637,-2.5046,,,,,
0d - 00:00:00,011916105,168.85,-115.7339,-51.8735,7.674,-0.6333,-2.5791,,,,,
0d - 00:00:00,011981216,170.15,-113.2284,-55.0361,7.683,-0.5495,-2.8677,,,,,
0d - 00:00:00,012046327,169.64,-111.1691,-55.8268,7.600,-0.4284,-2.9236,,,,,
0d - 00:00:00,012111438,168.50,-108.9382,-57.7862,7.646,-0.4284,-2.9887,,,,,
0d - 00:00:00,012176549,168.85,-104.2704,-63.3895,7.628,-0.1676,-3.2681,,,,,
0d - 00:00:00,012241660,169.74,-98.2983,-70.1616,7.702,0.08382,-3.5939,,,,,
0d - 00:00:00,012306771,169.95,-92.7725,-75.2837,7.656,0.18626,-3.8174,,,,,
0d - 00:00:00,012371882,169.36,-88.5509,-78.7900,7.646,0.4563,-3.9757,,,,,
0d - 00:00:00,012436993,168.68,-84.9127,-81.6776,7.656,0.5774,-4.0967,,,,,
0d - 00:00:00,012502104,168.20,-81.7208,-84.5996,7.553,0.6798,-4.2177,,,,,
0d - 00:00:00,012567215,168.02,-78.1170,-87.9341,7.553,0.7916,-4.3853,,,,,
0d - 00:00:00,012632326,167.65,-73.8267,-91.7498,7.535,0.9499,-4.5157,,,,,
0d - 00:00:00,012697437,166.41,-69.2962,-95.3593,7.525,1.1455,-4.7298,,,,,
0d - 00:00:00,012762548,166.38,-64.4225,-100.1376,7.479,1.3317,-4.9533,,,,,
0d - 00:00:00,012827659,166.69,-60.4411,-104.7096,7.488,1.4435,-5.1023,,,,,
0d - 00:00:00,012892770,167.03,-56.6314,-108.3879,7.433,1.5646,-5.3257,,,,,
0d - 00:00:00,012957881,166.27,-52.4441,-111.8598,7.525,1.6763,-5.5212,,,,,
0d - 00:00:00,013022992,165.21,-47.9822,-115.2631,7.405,1.8533,-5.6423,,,,,
0d - 00:00:00,013088103,164.56,-44.1381,-118.5632,7.377,1.9743,-5.7447,,,,,
0d - 00:00:00,013153214,164.15,-40.5687,-121.7945,7.172,2.0395,-5.9402,,,,,
0d - 00:00:00,013218325,163.84,-37.2051,-124.9571,7.330,2.1513,-6.0985,,,,,
0d - 00:00:00,013283436,163.73,-34.0475,-128.1541,7.358,2.1885,-6.1916,,,,,
0d - 00:00:00,013348547,163.39,-30.8555,-131.2136,7.293,2.3282,-6.3778,,,,,
0d - 00:00:00,013413658,162.88,-27.4233,-134.1012,7.247,2.4307,-6.5268,,,,,
0d - 00:00:00,013478769,162.15,-23.9568,-136.9888,7.061,2.6262,-6.6478,,,,,
0d - 00:00:00,013543880,161.16,-20.4559,-139.7389,7.256,2.5610,-6.7503,,,,,
0d - 00:00:00,013608991,160.16,-16.9208,-142.5577,7.182,2.7007,-6.9365,,,,,
0d - 00:00:00,013674102,159.17,-13.2140,-145.2047,7.135,2.7939,-6.9923,,,,,
0d - 00:00:00,013739213,157.90,-9.5758,-147.5079,7.014,2.8870,-7.0947,,,,,
0d - 00:00:00,013804324,156.18,-5.7661,-149.7767,6.912,2.9894,-7.1972,,,,,
0d - 00:00:00,013869435,154.26,-1.5788,-152.4236,6.736,3.1012,-7.3368,,,,,
0d - 00:00:00,013934546,152.20,2.8487,-154.7612,6.661,3.222,-7.4486,,,,,
0d - 00:00:00,013999657,149.76,5.766,-154.2112,6.615,3.297,-7.4392,,,,,
0d - 00:00:00,014064768,145.88,8.203,-154.0737,6.438,3.287,-7.5230,,,,,
0d - 00:00:00,014129879,144.89,13.386,-159.4020,6.596,3.455,-7.6255,,,,,
0d - 00:00:00,014194990,143.86,18.980,-163.0802,6.373,3.623,-7.8210,,,,,
0d - 00:00:00,014260101,139.74,23.408,-163.2177,6.225,3.697,-7.8396,,,,,
0d - 00:00:00,014325212,135.96,27.526,-164.2146,6.002,3.809,-7.8303,,,,,
0d - 00:00:00,014390323,133.36,31.75,-165.7959,6.039,3.902,-7.8862,,,,,
0d - 00:00:00,014455434,129.65,35.56,-165.5553,5.630,3.977,-7.9234,,,,,
0d - 00:00:00,014520545,123.78,39.50,-163.6302,5.398,4.088,-7.8303,,,,,
0d - 00:00:00,014585656,119.69,44.28,-165.3834,5.147,4.200,-7.9141,,,,,
0d - 00:00:00,014650767,117.74,49.63,-169.3367,5.175,4.358,-8.0165,,,,,
0d - 00:00:00,014715878,115.85,53.92,-171.1930,5.063,4.368,-8.1375,,,,,
0d - 00:00:00,014780989,112.66,56.36,-169.8523,4.915,4.405,-8.0724,,,,,
0d - 00:00:00,014846100,108.88,58.11,-167.9960,4.748,4.424,-7.9793,,,,,
0d - 00:00:00,014911211,105.45,61.09,-167.6523,4.608,4.498,-7.9327,,,,,
0d - 00:00:00,014976322,101.12,65.86,-168.0304,4.339,4.535,-7.9513,,,,,
0d - 00:00:00,015041433,96.15,71.01,-168.5804,4.116,4.778,-7.9700,,,,,
0d - 00:00:00,015106544,91.82,76.06,-169.1304,3.967,4.843,-8.0165,,,,,
0d - 00:00:00,015171655,87.74,80.49,-169.3367,3.744,4.964,-7.9793,,,,,
0d - 00:00:00,015236766,83.79,84.09,-169.0617,3.577,5.066,-7.9886,,,,,
0d - 00:00:00,015301877,80.05,87.01,-168.3054,3.400,5.048,-7.9513,,,,,
0d - 00:00:00,015366988,76.89,89.34,-167.5491,3.280,5.066,-7.9606,,,,,
0d - 00:00:00,015432099,73.83,90.99,-166.1741,3.0938,5.010,-7.8489,,,,,
0d - 00:00:00,015497210,70.57,93.87,-165.6241,2.9916,5.029,-7.8396,,,,,
0d - 00:00:00,015562321,66.04,98.78,-166.2772,2.8058,5.150,-7.8117,,,,,
0d - 00:00:00,015627432,61.92,103.48,-166.7928,2.5642,5.225,-7.8675,,,,,
0d - 00:00:00,015692543,57.43,107.91,-166.4491,2.3041,5.318,-7.8024,,,,,
0d - 00:00:00,015757654,51.76,112.95,-165.5897,2.1090,5.420,-7.7931,,,,,
0d - 00:00:00,015822764,46.24,117.83,-165.2459,1.8767,5.532,-7.7931,,,,,
0d - 00:00:00,015887875,42.39,121.12,-164.7990,1.6909,5.560,-7.7465,,,,,
0d - 00:00:00,015952986,39.54,123.59,-164.5240,1.5516,5.523,-7.7093,,,,,
0d - 00:00:00,016018098,36.80,125.96,-164.0428,1.3936,5.625,-7.6720,,,,,
0d - 00:00:00,016083209,33.98,128.36,-163.3552,1.3193,5.578,-7.6720,,,,,
0d - 00:00:00,016148320,30.893,130.94,-162.4271,1.1521,5.532,-7.5882,,,,,
0d - 00:00:00,016213431,27.392,133.86,-161.6708,1.0034,5.495,-7.5696,,,,,
0d - 00:00:00,016278542,23.685,137.36,-161.0520,0.7525,5.616,-7.5603,,,,,
0d - 00:00:00,016343653,19.772,140.62,-160.3989,0.6689,5.625,-7.4206,,,,,
0d - 00:00:00,016408764,16.236,143.57,-159.6082,0.4181,5.634,-7.4299,,,,,
0d - 00:00:00,016473874,12.666,145.94,-158.3707,0.31588,5.672,-7.3461,,,,,
0d - 00:00:00,016538985,9.268,148.03,-156.8925,0.13936,5.625,-7.3368,,,,,
0d - 00:00:00,016604097,5.767,150.19,-155.3456,0.06504,5.616,-7.2623,,,,,
0d - 00:00:00,016605000,,,,,,,121.27,121.55,121.67,0.07753,
0d - 00:00:00,016670000,1.7849,152.53,-153.3174,-0.1487,5.662,-7.1320,,,,,
0d - 00:00:00,016735111,-2.7804,154.66,-150.8423,-0.3345,5.541,-6.9551,,,,,
0d - 00:00:00,016800222,-6.1443,154.59,-147.3704,-0.5203,5.495,-6.8340,,,,,
0d - 00:00:00,016865333,-9.1650,155.41,-145.0672,-0.5853,5.448,-6.6851,,,,,
0d - 00:00:00,016930444,-13.4557,159.08,-144.2421,-0.8826,5.504,-6.6478,,,,,
0d - 00:00:00,016995555,-18.1240,162.00,-141.5264,-1.0499,5.504,-6.5640,,,,,
0d - 00:00:00,017060666,-22.9296,163.06,-137.8138,-1.1521,5.476,-6.3592,,,,,
0d - 00:00:00,017125777,-26.9113,164.47,-135.4418,-1.4122,5.420,-6.2102,,,,,
0d - 00:00:00,017190888,-30.4469,165.88,-132.8636,-1.5980,5.448,-6.0892,,,,,
0d - 00:00:00,017255999,-34.7033,164.64,-126.1259,-1.7838,5.215,-5.7261,,,,,
0d - 00:00:00,017321110,-40.7446,163.68,-119.8351,-2.0718,5.141,-5.4468,,,,,
0d - 00:00:00,017386221,-45.0696,166.19,-119.0444,-2.2391,5.141,-5.4374,,,,,
0d - 00:00:00,017451332,-47.7127,169.00,-118.7694,-2.3970,5.103,-5.3536,,,,,
0d - 00:00:00,017516443,-50.9736,169.83,-115.9506,-2.4620,5.103,-5.2885,,,,,
0d - 00:00:00,017581554,-54.2003,169.89,-112.7536,-2.6664,4.992,-5.1116,,,,,
0d - 00:00:00,017646665,-56.9806,169.55,-109.4535,-2.7408,4.973,-4.9533,,,,,
0d - 00:00:00,017711776,-60.6535,168.49,-104.1940,-2.9637,4.768,-4.6647,,,,,
0d - 00:00:00,017776887,-66.2486,167.77,-97.6969,-3.2239,4.694,-4.4040,,,,,
0d - 00:00:00,017841998,-71.4661,167.94,-93.4686,-3.3818,4.601,-4.2177,,,,,
0d - 00:00:00,017907109,-74.5897,168.66,-91.5092,-3.5026,4.526,-4.0408,,,,,
0d - 00:00:00,017972220,-77.2671,169.24,-88.8622,-3.7720,4.517,-3.9664,,,,,
0d - 00:00:00,018037331,-80.8370,169.17,-85.0121,-3.8464,4.358,-3.7522,,,,,
