X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,004362906,168.30,-69.4678,-96.9750,0.04645,0.009313,0.009311,,,,,
0d - 00:00:00,004428024,167.85,-65.0060,-100.8595,0.027872,0.009313,0.027932,,,,,
0d - 00:00:00,004493142,167.41,-60.9903,-104.5377,0.10220,-0.0373,0.04655,,,,,
0d - 00:00:00,004558260,166.96,-56.7687,-108.2504,0,-0.0093,0.009311,,,,,
0d - 00:00:00,004623378,166.34,-52.7187,-111.7911,-0.0186,0.03725,0.018621,,,,,
0d - 00:00:00,004688496,165.66,-48.6000,-115.2974,0.10220,0.009313,0.018621,,,,,
0d - 00:00:00,004753614,165.11,-44.6187,-118.8038,0.03716,0.018626,0.009311,,,,,
0d - 00:00:00,004818732,164.87,-41.0148,-122.1039,0.03716,0.10244,0.018621,,,,,
0d - 00:00:00,004883850,164.42,-37.7886,-124.9571,0.03716,0.04656,0.04655,,,,,
0d - 00:00:00,004948968,164.25,-34.6996,-127.9135,0.07433,0.018626,-0.0652,,,,,
0d - 00:00:00,005014086,163.73,-31.3017,-131.1792,0.06504,0,0.04655,,,,,
0d - 00:00:00,005079204,163.49,-28.0068,-134.3074,0.04645,0.018626,0.018621,,,,,
0d - 00:00:00,005144322,162.88,-24.7462,-137.0231,0.04645,0.009313,0.09311,,,,,
0d - 00:00:00,005209440,162.05,-21.1767,-139.8764,0.07433,0.03725,0,,,,,
0d - 00:00:00,005274558,161.19,-17.6072,-142.9015,0,-0.0279,0,,,,,
0d - 00:00:00,005339676,159.89,-13.8661,-145.4797,0.05574,0.04656,-0.0186,,,,,
0d - 00:00:00,005404794,158.31,-9.7818,-147.8860,0.10220,0,0.03724,,,,,
0d - 00:00:00,005469912,156.32,-5.3542,-150.5673,0.11149,-0.0373,0,,,,,
0d - 00:00:00,005535030,154.36,-0.8924,-153.0080,0.05574,0.027939,0,,,,,
0d - 00:00:00,005600148,152.17,3.364,-155.3112,0.027872,0.009313,-0.0093,,,,,
0d - 00:00:00,005665266,150.55,6.281,-156.3769,0.10220,0.009313,-0.0372,,,,,
0d - 00:00:00,005730384,148.22,9.644,-157.6832,0.018581,0.009313,0.018621,,,,,
0d - 00:00:00,005795502,145.51,14.656,-160.4677,0.027872,0.027939,0.03724,,,,,
0d - 00:00:00,005860620,142.83,19.564,-162.4615,0.027872,0.009313,0.12104,,,,,
0d - 00:00:00,005925738,139.33,23.648,-163.2865,-0.0743,0.018626,-0.0093,,,,,
0d - 00:00:00,005990856,135.62,28.110,-164.3865,-0.0093,0,0.018621,,,,,
0d - 00:00:00,006055974,132.60,32.16,-165.6584,0.018581,-0.0279,0.018621,,,,,
0d - 00:00:00,006121092,129.41,36.42,-166.7241,0.04645,0.009313,0.03724,,,,,
0d - 00:00:00,006186210,125.80,40.91,-167.7898,0.009291,0.009313,0.018621,,,,,
0d - 00:00:00,006251328,122.41,45.27,-168.6835,0.009291,0.12107,0.018621,,,,,
0d - 00:00:00,006316446,118.70,49.36,-169.0617,0.03716,0.027939,0.05586,,,,,
0d - 00:00:00,006381564,114.89,53.03,-169.1304,0.06504,0,-0.0279,,,,,
0d - 00:00:00,006446682,111.83,56.36,-169.3711,0.06504,0.018626,0.018621,,,,,
0d - 00:00:00,006511800,108.74,59.72,-169.7492,-0.0372,0.05588,-0.0093,,,,,
0d - 00:00:00,006576918,105.52,63.08,-169.9555,0.03716,0.04656,0.08380,,,,,
0d - 00:00:00,006642036,101.74,66.89,-169.8523,-0.0743,-0.0279,0.009311,,,,,
0d - 00:00:00,006707154,97.48,71.08,-169.7148,0.05574,-0.0093,0.009311,,,,,
0d - 00:00:00,006772272,93.16,75.27,-169.6117,0,0.009313,-0.0093,,,,,
0d - 00:00:00,006837390,89.04,79.15,-169.5429,0.018581,0.009313,0.04655,,,,,
0d - 00:00:00,006902508,84.99,83.06,-169.3367,0.027872,0.027939,0.03724,,,,,
0d - 00:00:00,006967626,80.77,86.97,-169.0273,0.06504,0.027939,0,,,,,
0d - 00:00:00,007032744,76.92,90.44,-168.7179,0,-0.0093,-0.0652,,,,,
0d - 00:00:00,007097862,73.70,93.25,-168.3054,0.05574,0.009313,-0.0745,,,,,
0d - 00:00:00,007162980,70.23,96.48,-167.9273,0.04645,0.018626,-0.0186,,,,,
0d - 00:00:00,007228098,65.67,100.60,-167.4460,0.027872,0.027939,-0.0093,,,,,
0d - 00:00:00,007293216,61.34,104.20,-166.7241,0.027872,0.009313,0.027932,,,,,
0d - 00:00:00,007358334,57.12,108.08,-166.3803,-0.0650,0.018626,0.009311,,,,,
0d - 00:00:00,007423452,52.45,112.51,-166.1053,0.10220,0.03725,0.03724,,,,,
0d - 00:00:00,007488570,47.75,116.97,-165.8991,0.018581,-0.0559,0.018621,,,,,
0d - 00:00:00,007553688,43.73,120.57,-165.4866,0.03716,0,0.018621,,,,,
0d - 00:00:00,007618806,40.37,123.59,-165.1428,0.05574,0.018626,0,,,,,
0d - 00:00:00,007683924,37.04,126.37,-164.5928,0,0.13038,-0.0093,,,,,
0d - 00:00:00,007749042,33.95,128.95,-163.8365,0,0,-0.0186,,,,,
0d - 00:00:00,007814160,30.790,131.66,-163.1490,0.027872,0.009313,-0.0559,,,,,
0d - 00:00:00,007879278,27.598,134.54,-162.5990,0,0.027939,0.018621,,,,,
0d - 00:00:00,007944395,24.062,137.60,-161.9458,0.018581,0.027939,0,,,,,
0d - 00:00:00,008009514,20.595,140.58,-161.2239,0.027872,0.05588,0.13035,,,,,
0d - 00:00:00,008074632,16.923,143.53,-160.3301,-0.0186,0.009313,0.03724,,,,,
0d - 00:00:00,008139749,13.147,146.07,-158.8864,0,-0.0279,0.009311,,,,,
0d - 00:00:00,008204868,9.096,148.44,-156.9613,-0.0279,0,-0.0093,,,,,
0d - 00:00:00,008269986,5.183,150.71,-155.3456,0.018581,0,0.018621,,,,,
0d - 00:00:00,008270000,,,,,,,121.87,122.19,122.23,0.07764,
0d - 00:00:00,008335000,1.2014,153.08,-153.2831,0.03716,0.018626,0.009311,,,,,
0d - 00:00:00,008400118,-3.3639,155.34,-150.9798,0,-0.0373,-0.0093,,,,,
0d - 00:00:00,008465236,-6.2473,156.65,-149.6736,0,0.04656,-0.0652,,,,,
0d - 00:00:00,008530354,-9.6798,158.22,-147.0266,0,0.009313,0.018621,,,,,
0d - 00:00:00,008595472,-14.8630,160.42,-143.6577,0,0.027939,0,,,,,
0d - 00:00:00,008660590,-19.7373,162.24,-140.3576,0.018581,-0.0652,0,,,,,
0d - 00:00:00,008725708,-23.9250,163.51,-137.2294,-0.0093,-0.0093,-0.0466,,,,,
0d - 00:00:00,008790826,-27.7352,164.61,-134.5824,0.13936,0.018626,0.07449,,,,,
0d - 00:00:00,008855944,-31.0304,165.40,-132.0042,-0.1487,0.027939,0.009311,,,,,
0d - 00:00:00,008921062,-34.9092,166.15,-128.2572,-0.0186,-0.0373,0.018621,,,,,
0d - 00:00:00,008986180,-40.0238,167.39,-124.2696,0.009291,0.018626,-0.0652,,,,,
0d - 00:00:00,009051298,-44.8980,168.69,-120.8320,0.14865,-0.0093,0,,,,,
0d - 00:00:00,009116416,-48.8455,169.28,-117.4975,-0.0279,0.018626,0.018621,,,,,
0d - 00:00:00,009181534,-51.8318,169.45,-114.7818,0.009291,0.027939,0.03724,,,,,
0d - 00:00:00,009246652,-54.6808,169.48,-111.7223,0.05574,-0.0093,-0.0093,,,,,
0d - 00:00:00,009311770,-58.3537,169.59,-108.0785,0.009291,0.018626,-0.0186,,,,,
0d - 00:00:00,009376888,-62.0608,169.55,-104.2971,-0.0650,-0.0279,0.009311,,,,,
0d - 00:00:00,009442006,-66.0769,169.83,-100.2751,0.06504,0.009313,-0.0466,,,,,
0d - 00:00:00,009507124,-70.5050,169.86,-95.9093,0,-0.0093,0.06517,,,,,
0d - 00:00:00,009572242,-74.3151,170.03,-92.4373,-0.0186,0,0.009311,,,,,
0d - 00:00:00,009637360,-77.4044,169.86,-89.1716,-0.0186,-0.0373,0.027932,,,,,
0d - 00:00:00,009702478,-81.0773,169.45,-84.7715,-0.0186,0.027939,-0.0372,,,,,
0d - 00:00:00,009767596,-85.7456,169.07,-79.6838,0.018581,0.009313,0,,,,,
0d - 00:00:00,009832714,-89.8646,168.62,-75.4899,0.018581,0.018626,0,,,,,
0d - 00:00:00,009897832,-93.5375,168.42,-71.3992,-0.0557,-0.0745,-0.0186,,,,,
0d - 00:00:00,009962950,-97.7939,168.01,-66.6896,0.03716,0,0.009311,,,,,
0d - 00:00:00,010028068,-101.5697,167.59,-62.8739,-0.0465,0.018626,0.03724,,,,,
0d - 00:00:00,010093186,-105.1052,167.15,-58.6113,-0.0650,0.09313,-0.0279,,,,,
0d - 00:00:00,010158304,-109.4303,166.53,-53.7299,0.06504,0.05588,0.018621,,,,,
0d - 00:00:00,010223422,-113.5150,165.95,-49.2266,-0.0279,0.018626,-0.0559,,,,,
0d - 00:00:00,010288540,-116.8790,165.67,-45.7890,0.009291,0.009313,0.027932,,,,,
0d - 00:00:00,010353658,-120.0026,165.23,-42.3857,-0.0743,0.027939,0.009311,,,,,
0d - 00:00:00,010418776,-122.9203,164.71,-38.9481,0.027872,0.03725,-0.0186,,,,,
0d - 00:00:00,010483894,-126.0439,164.37,-35.5449,-0.0650,-0.0093,0.009311,,,,,
0d - 00:00:00,010549012,-129.1332,163.82,-32.1073,-0.0186,0.027939,0.018621,,,,,
0d - 00:00:00,010614130,-132.4285,163.30,-28.3947,-0.0279,-0.0559,-0.0186,,,,,
0d - 00:00:00,010679248,-135.5178,162.65,-24.8195,-0.0836,-0.0093,0.018621,,,,,
0d - 00:00:00,010744366,-138.6414,161.93,-21.2788,0.009291,0.03725,-0.0093,,,,,
0d - 00:00:00,010809484,-141.4905,161.24,-17.8412,-0.0465,0.13969,-0.0093,,,,,
0d - 00:00:00,010874602,-143.9276,160.15,-14.3692,-0.0650,0,0.06517,,,,,
0d - 00:00:00,010939720,-146.3647,158.53,-10.4160,-0.0557,0.009313,-0.0652,,,,,
0d - 00:00:00,011004838,-149.0421,156.95,-6.2908,0.09291,0,-0.0186,,,,,
0d - 00:00:00,011069956,-151.4449,155.34,-2.5438,0.05574,0,0,,,,,
0d - 00:00:00,011135074,-153.6761,153.28,1.6157,0.009291,0.009313,0.08380,,,,,
0d - 00:00:00,011200192,-155.5297,150.95,5.363,-0.1022,0.027939,0.009311,,,,,
0d - 00:00:00,011265310,-156.4221,149.27,7.803,-0.0093,0.03725,0.018621,,,,,
0d - 00:00:00,011330428,-158.2757,146.59,12.513,-0.0279,-0.1024,-0.0372,,,,,
0d - 00:00:00,011395546,-160.0264,142.64,17.910,-0.0372,-0.0093,-0.0279,,,,,
0d - 00:00:00,011460664,-162.2918,139.93,22.276,0.08362,0.018626,0.009311,,,,,
0d - 00:00:00,011525782,-164.1111,137.39,26.023,0.04645,-0.0186,-0.0093,,,,,
0d - 00:00:00,011590900,-163.8365,133.38,29.735,0.009291,0,0.027932,,,,,
0d - 00:00:00,011656018,-164.6946,130.08,34.07,-0.0372,0.009313,-0.0466,,,,,
0d - 00:00:00,011721136,-166.8915,127.68,38.40,0.07433,0.009313,0,,,,,
0d - 00:00:00,011786254,-168.6421,124.86,42.80,0,0,0.009311,,,,,
0d - 00:00:00,011851372,-169.4316,120.95,47.20,-0.0465,0.009313,-0.0931,,,,,
0d - 00:00:00,011916490,-169.2599,117.24,50.70,0.13936,0.027939,0.009311,,,,,
0d - 00:00:00,011981608,-169.0197,114.12,53.39,-0.0557,0.009313,0.027932,,,,,
0d - 00:00:00,012046726,-169.1570,110.62,57.17,-0.1115,-0.0186,0.027932,,,,,
0d - 00:00:00,012111844,-169.5689,106.33,62.15,-0.0557,0.018626,0.009311,,,,,
0d - 00:00:00,012176962,-170.1181,102.55,66.11,0.03716,0,-0.0093,,,,,
0d - 00:00:00,012242080,-170.1181,99.33,69.41,-0.0836,-0.0559,0,,,,,
0d - 00:00:00,012307198,-170.2897,95.28,73.46,-0.0465,0,-0.0093,,,,,
0d - 00:00:00,012372316,-169.9121,90.78,77.45,-0.0279,0.018626,0.06517,,,,,
0d - 00:00:00,012437434,-169.4316,87.32,80.44,0.08362,-0.0186,0.009311,,,,,
0d - 00:00:00,012502552,-169.1913,83.40,84.32,0.018581,-0.0279,-0.0093,,,,,
0d - 00:00:00,012567670,-169.0540,78.32,89.27,0.018581,0.009313,-0.0652,,,,,
0d - 00:00:00,012632788,-168.8481,73.86,93.26,0.009291,0.018626,0.03724,,,,,
0d - 00:00:00,012697906,-168.1959,69.71,96.97,-0.0186,0.03725,0.027932,,,,,
0d - 00:00:00,012763024,-167.8526,65.21,101.00,0.018581,-0.0652,0.009311,,,,,
0d - 00:00:00,012828142,-167.4407,61.16,104.43,-0.0557,-0.0186,0.009311,,,,,
0d - 00:00:00,012893260,-166.8915,57.04,108.22,0.03716,0.018626,0.009311,,,,,
0d - 00:00:00,012958378,-166.3766,52.79,111.93,-0.0372,-0.0093,0.03724,,,,,
0d - 00:00:00,013023496,-165.8617,48.70,115.40,-0.0557,0.018626,0.009311,,,,,
0d - 00:00:00,013088614,-165.2439,44.89,118.74,-0.0743,0.018626,0.06517,,,,,
0d - 00:00:00,013153732,-164.7976,41.26,122.17,-0.0093,0,0.027932,,,,,
0d - 00:00:00,013218850,-164.5230,37.82,125.13,-0.0743,-0.0186,0.009311,,,,,
0d - 00:00:00,013283968,-164.0424,34.84,127.95,-0.1115,0.009313,-0.0186,,,,,
0d - 00:00:00,013349086,-163.8365,31.508,131.21,0.08362,0.03725,0.009311,,,,,
0d - 00:00:00,013414204,-163.3559,27.904,134.41,0.018581,0.009313,0.009311,,,,,
0d - 00:00:00,013479322,-162.6351,24.575,137.20,-0.0279,-0.0093,0.03724,,,,,
0d - 00:00:00,013544440,-161.8456,21.211,140.01,-0.0465,0,0.009311,,,,,
0d - 00:00:00,013609558,-161.0561,17.504,142.94,0.018581,0.018626,0.009311,,,,,
0d - 00:00:00,013674676,-159.9234,13.660,145.58,-0.0743,-0.0186,0.018621,,,,,
0d - 00:00:00,013739794,-158.1384,9.610,148.06,-0.0186,-0.0466,0.027932,,,,,
0d - 00:00:00,013804912,-155.9416,5.011,150.64,-0.1208,-0.0186,0.009311,,,,,
0d - 00:00:00,013870030,-154.0537,0.6178,153.28,-0.0372,0.04656,0.027932,,,,,
0d - 00:00:00,013935148,-151.9941,-3.6038,155.55,0.018581,-0.0186,0.009311,,,,,
0d - 00:00:00,014000266,-150.1062,-6.4182,156.38,-0.0186,0,-0.0838,,,,,
0d - 00:00:00,014065384,-148.0124,-9.7475,157.86,0,0,0.018621,,,,,
0d - 00:00:00,014130502,-145.2663,-14.7585,160.57,-0.0372,0.03725,0.027932,,,,,
0d - 00:00:00,014195620,-142.3143,-19.5636,162.26,0,-0.0838,0.018621,,,,,
0d - 00:00:00,014260738,-138.7787,-23.8881,163.25,-0.0186,0,0,,,,,
0d - 00:00:00,014325856,-135.2089,-28.2127,164.46,-0.0186,0.009313,0.009311,,,,,
0d - 00:00:00,014390974,-132.3598,-32.1598,165.62,-0.0279,0.04656,0,,,,,
0d - 00:00:00,014456092,-129.1676,-36.3127,166.66,-0.0186,-0.0373,0.027932,,,,,
0d - 00:00:00,014521210,-125.9066,-40.5687,167.89,-0.0093,0.03725,-0.0372,,,,,
0d - 00:00:00,014586328,-122.4740,-45.0305,168.82,-0.0557,-0.0093,0.027932,,,,,
0d - 00:00:00,014651446,-118.4579,-49.4237,169.06,-0.0465,0.009313,0,,,,,
0d - 00:00:00,014716564,-114.7164,-53.2335,169.23,-0.0557,0,0.08380,,,,,
0d - 00:00:00,014781682,-111.7301,-56.4254,169.65,-0.0093,0.009313,0.03724,,,,,
0d - 00:00:00,014846800,-108.6408,-59.7547,169.99,-0.1301,0,0.018621,,,,,
0d - 00:00:00,014911918,-105.2769,-63.2898,170.09,-0.0093,0.027939,0.018621,,,,,
0d - 00:00:00,014977036,-101.5354,-67.0309,169.89,-0.0186,0.009313,0,,,,,
0d - 00:00:00,015042154,-97.2447,-71.2526,169.89,0,0.018626,0.009311,,,,,
0d - 00:00:00,015107272,-92.7480,-75.5428,169.82,-0.0743,0.018626,-0.0093,,,,,
0d - 00:00:00,015172390,-88.7662,-79.2839,169.65,0,-0.0186,-0.0093,,,,,
0d - 00:00:00,015237508,-84.7501,-83.2653,169.58,-0.0186,0.009313,-0.0279,,,,,
0d - 00:00:00,015302626,-80.3221,-87.4526,169.20,-0.0186,0.009313,0.009311,,,,,
0d - 00:00:00,015367744,-76.4776,-90.7132,168.72,-0.0186,0.009313,0.03724,,,,,
0d - 00:00:00,015432862,-73.2510,-93.3560,168.48,0,0.018626,-0.0279,,,,,
0d - 00:00:00,015497980,-69.7155,-96.7882,168.03,-0.0093,0.018626,0.027932,,,,,
0d - 00:00:00,015563098,-65.1502,-100.8725,167.41,-0.1301,0.009313,0.018621,,,,,
0d - 00:00:00,015628216,-60.6878,-104.5106,166.72,-0.0465,-0.0186,-0.0186,,,,,
0d - 00:00:00,015693334,-56.6031,-108.3204,166.38,-0.0186,-0.0186,-0.0838,,,,,
0d - 00:00:00,015758452,-51.9348,-112.8166,166.21,0.09291,0.009313,0.04655,,,,,
0d - 00:00:00,015823569,-47.1292,-117.3127,165.93,0.027872,0.027939,0.009311,,,,,
0d - 00:00:00,015888688,-43.2504,-120.8136,165.69,-0.0093,0.04656,0.03724,,,,,
0d - 00:00:00,015953806,-39.9208,-123.7653,165.18,0,0.027939,-0.0093,,,,,
0d - 00:00:00,016018924,-36.6942,-126.6483,164.70,0,0.009313,0.009311,,,,,
0d - 00:00:00,016084042,-33.5705,-129.1882,163.97,-0.0186,0.04656,0.027932,,,,,
0d - 00:00:00,016149160,-30.5155,-131.8310,163.32,-0.0929,0.009313,0.027932,,,,,
0d - 00:00:00,016214277,-27.2546,-134.7827,162.70,-0.0186,-0.0093,-0.0559,,,,,
0d - 00:00:00,016279396,-23.8220,-137.8716,162.05,0.06504,-0.0186,0.009311,,,,,
0d - 00:00:00,016344514,-20.1492,-140.9263,161.26,0,0.027939,-0.0372,,,,,
0d - 00:00:00,016409632,-16.5450,-143.8094,160.33,-0.0093,-0.0186,0.03724,,,,,
0d - 00:00:00,016474750,-12.6319,-146.3492,158.85,-0.1765,0.009313,0,,,,,
0d - 00:00:00,016539868,-8.7530,-148.5801,157.20,0.018581,0,0.018621,,,,,
0d - 00:00:00,016604985,-5.0459,-150.8454,155.48,0.009291,-0.0931,0.018621,,,,,
0d - 00:00:00,016605000,,,,,,,121.88,122.22,122.21,0.07970,
0d - 00:00:00,016670000,-0.8925,-153.2136,153.25,-0.0186,-0.0186,0,,,,,
0d - 00:00:00,016735104,3.467,-155.5475,150.98,0,-0.0093,0,,,,,
0d - 00:00:00,016800208,6.316,-156.7831,149.78,-0.0093,0.009313,0.009311,,,,,
0d - 00:00:00,016865312,9.954,-158.3962,146.92,-0.1022,0.03725,0,,,,,
0d - 00:00:00,016930416,15.275,-160.6615,143.49,0.018581,0.009313,0.009311,,,,,
0d - 00:00:00,016995520,20.252,-162.4462,140.25,-0.0372,0,0,,,,,
0d - 00:00:00,017060624,24.337,-163.4759,136.85,-0.0372,-0.0093,0.009311,,,,,
0d - 00:00:00,017125728,27.735,-164.4026,134.62,-0.0093,-0.0093,0.04655,,,,,
0d - 00:00:00,017190832,30.859,-165.5352,132.35,-0.0465,0.009313,-0.0559,,,,,
0d - 00:00:00,017255936,34.91,-166.3933,128.29,0.05574,0,0.009311,,,,,
0d - 00:00:00,017321040,40.23,-167.4229,124.20,0,-0.0652,0.009311,,,,,
0d - 00:00:00,017386144,44.66,-168.7615,121.24,0.018581,0.018626,0.13966,,,,,
0d - 00:00:00,017451248,48.91,-169.3450,117.53,-0.1301,-0.0186,0.009311,,,,,
0d - 00:00:00,017516352,52.38,-169.3450,114.23,-0.0650,0.009313,0.009311,,,,,
0d - 00:00:00,017581456,55.23,-169.4822,111.55,0.06504,0.027939,0.018621,,,,,
0d - 00:00:00,017646560,58.29,-169.6882,108.46,0,0,-0.0279,,,,,
0d - 00:00:00,017711664,62.06,-169.6539,104.40,-0.0743,-0.0093,0.018621,,,,,
0d - 00:00:00,017776768,66.18,-169.7568,100.14,0.009291,0.018626,0.009311,,,,,
0d - 00:00:00,017841872,70.50,-169.8598,96.05,0.018581,-0.0093,-0.0279,,,,,
0d - 00:00:00,017906976,74.45,-169.9628,92.33,0.027872,0.009313,0,,,,,
0d - 00:00:00,017972080,77.61,-169.7568,89.03,0.06504,0.018626,0.027932,,,,,
0d - 00:00:00,018037184,81.11,-169.5166,84.74,0.027872,-0.0186,0.018621,,,,,
0d - 00:00:00,018102288,85.54,-168.9674,79.99,0,0.04656,-0.0093,,,,,
0d - 00:00:00,018167392,89.73,-168.6242,75.73,0.027872,-0.0093,-0.0093,,,,,
