X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,003255800,160.54,-131.7623,-28.3259,0.03716,0.027939,0.018621,,,,,
0d - 00:00:00,003320916,164.56,-130.8356,-33.4823,0,-0.0093,0.03724,,,,,
0d - 00:00:00,003386032,168.37,-129.3598,-38.0887,0.018581,0.009313,0.018621,,,,,
0d - 00:00:00,003451148,168.88,-125.6530,-41.8357,0.03716,-0.0093,0.018621,,,,,
0d - 00:00:00,003516264,168.64,-122.1178,-44.9639,-0.0279,0.05588,0.018621,,,,,
0d - 00:00:00,003581380,168.95,-119.0632,-48.3328,0.027872,0,0,,,,,
0d - 00:00:00,003646496,168.68,-114.7729,-52.4579,-0.0279,0,0.027932,,,,,
0d - 00:00:00,003711612,168.61,-110.3454,-56.4799,-0.0093,0.03725,0.009311,,,,,
0d - 00:00:00,003776728,168.16,-107.2221,-59.2644,0.018581,0.009313,-0.0279,,,,,
0d - 00:00:00,003841844,168.78,-103.7555,-63.7677,0.07433,-0.0186,0.018621,,,,,
0d - 00:00:00,003906960,169.84,-99.3966,-69.1303,0.05574,-0.0093,-0.0186,,,,,
0d - 00:00:00,003972075,170.36,-95.1407,-73.5649,0.03716,-0.0279,0.009311,,,,,
0d - 00:00:00,004037192,169.91,-91.3310,-76.5900,0.06504,0.009313,-0.0093,,,,,
0d - 00:00:00,004102308,169.02,-87.6242,-79.4776,0.07433,0,0,,,,,
0d - 00:00:00,004167424,168.64,-83.3339,-83.6371,-0.0093,0,0.009311,,,,,
0d - 00:00:00,004232540,168.71,-78.3229,-88.6216,0.05574,-0.0186,0.009311,,,,,
0d - 00:00:00,004297656,168.47,-74.2043,-92.4373,0.05574,0,0.018621,,,,,
0d - 00:00:00,004362772,167.68,-69.6051,-96.3562,0.009291,0,-0.0093,,,,,
0d - 00:00:00,004427888,167.23,-64.4911,-101.1345,0.04645,0.009313,-0.0093,,,,,
0d - 00:00:00,004493004,167.30,-60.5784,-104.9846,0.009291,0.04656,-0.0186,,,,,
0d - 00:00:00,004558120,166.99,-57.2148,-107.8378,0.027872,-0.0093,0.018621,,,,,
0d - 00:00:00,004623236,166.17,-53.1992,-111.2754,0.06504,0.027939,0.018621,,,,,
0d - 00:00:00,004688352,165.66,-48.8059,-115.1600,0.027872,0.018626,0,,,,,
0d - 00:00:00,004753468,165.35,-45.1335,-118.5632,0.05574,0,0,,,,,
0d - 00:00:00,004818584,164.97,-41.6326,-121.6227,0.07433,0.018626,0.018621,,,,,
0d - 00:00:00,004883700,164.42,-37.9945,-124.7165,0.03716,-0.0093,-0.0093,,,,,
0d - 00:00:00,004948816,164.04,-34.4937,-127.9479,0.06504,0.027939,0,,,,,
0d - 00:00:00,005013932,163.63,-31.1301,-130.9042,0.06504,0.018626,0.009311,,,,,
0d - 00:00:00,005079048,161.33,-28.0411,-130.9042,0.04645,0,0.027932,,,,,
0d - 00:00:00,005144164,157.73,-24.9864,-132.0386,0.03716,-0.0186,0,,,,,
0d - 00:00:00,005209280,159.99,-20.7648,-139.9451,0.027872,0.04656,0.027932,,,,,
0d - 00:00:00,005274396,162.22,-16.1657,-145.4797,-0.0186,0,0,,,,,
0d - 00:00:00,005339512,159.55,-12.2186,-145.7547,0,0.009313,-0.0186,,,,,
0d - 00:00:00,005404628,156.08,-8.7178,-146.9235,0.018581,0.009313,0.009311,,,,,
0d - 00:00:00,005469744,155.29,-4.4962,-150.8423,0,0.018626,0.018621,,,,,
0d - 00:00:00,005534860,153.71,-0.0686,-153.1799,0.04645,0.009313,0.009311,,,,,
0d - 00:00:00,005599976,151.48,3.261,-154.2456,0.10220,0.027939,0.009311,,,,,
0d - 00:00:00,005665092,150.00,6.075,-156.0675,0.08362,0.009313,0,,,,,
0d - 00:00:00,005730208,148.39,9.953,-158.4395,0.06504,0.009313,-0.0279,,,,,
0d - 00:00:00,005795324,145.88,14.312,-160.1583,0.05574,0,0.027932,,,,,
0d - 00:00:00,005860440,142.83,18.122,-161.1552,-0.0186,0.009313,0.027932,,,,,
0d - 00:00:00,005925556,139.98,22.275,-162.8740,0.027872,0,0.018621,,,,,
0d - 00:00:00,005990672,137.17,26.668,-164.4209,0,0,0,,,,,
0d - 00:00:00,006055788,133.90,30.444,-165.1772,-0.0186,0,-0.0093,,,,,
0d - 00:00:00,006120904,130.61,34.60,-165.9335,0.018581,-0.0093,0.027932,,,,,
0d - 00:00:00,006186020,126.83,39.30,-167.4460,0.027872,-0.0093,0,,,,,
0d - 00:00:00,006251136,123.74,43.73,-168.6492,0.04645,0,0.027932,,,,,
0d - 00:00:00,006316252,120.11,47.78,-168.6835,0.09291,0.009313,0.009311,,,,,
0d - 00:00:00,006381368,115.71,51.86,-168.5460,0.04645,0,0,,,,,
0d - 00:00:00,006446484,112.28,55.12,-168.9929,0.027872,-0.0093,0,,,,,
0d - 00:00:00,006511600,109.88,57.87,-168.9242,0,0.018626,0,,,,,
0d - 00:00:00,006576716,106.44,60.54,-168.1335,0.12078,0.009313,0.018621,,,,,
0d - 00:00:00,006641832,102.50,64.66,-168.5804,0,0.009313,0,,,,,
0d - 00:00:00,006706948,98.45,69.81,-169.4398,0.027872,-0.0093,0,,,,,
0d - 00:00:00,006772064,93.74,74.58,-169.3367,0.04645,0.009313,0.03724,,,,,
0d - 00:00:00,006837180,89.01,78.73,-168.7523,0.03716,-0.0186,-0.0093,,,,,
0d - 00:00:00,006902296,84.54,82.85,-168.6148,0.027872,0,0,,,,,
0d - 00:00:00,006967412,80.46,86.77,-168.5460,0.03716,0.009313,-0.0093,,,,,
0d - 00:00:00,007032528,77.23,89.61,-168.1335,0.009291,0,0.018621,,,,,
0d - 00:00:00,007097644,74.25,92.12,-167.6866,0.04645,0,0.018621,,,,,
0d - 00:00:00,007162760,70.92,95.24,-167.5491,0.027872,0,0,,,,,
0d - 00:00:00,007227876,66.49,99.36,-167.0335,-0.0093,0.027939,0.027932,,,,,
0d - 00:00:00,007292992,62.03,103.03,-166.3803,-0.0186,0.018626,0,,,,,
0d - 00:00:00,007358108,58.04,106.71,-166.1397,0.03716,-0.0093,0.009311,,,,,
0d - 00:00:00,007423224,53.34,111.51,-165.9678,0.04645,0.018626,0,,,,,
0d - 00:00:00,007488340,48.09,116.39,-165.7272,0.04645,0.018626,-0.0093,,,,,
0d - 00:00:00,007553456,43.87,120.23,-165.2459,0.09291,0.009313,0,,,,,
0d - 00:00:00,007618572,40.26,123.32,-164.7303,0.04645,0.009313,0.027932,,,,,
0d - 00:00:00,007683688,37.07,126.03,-164.2146,0.03716,0.027939,0.009311,,,,,
0d - 00:00:00,007748804,34.09,128.33,-163.4240,0.018581,-0.0093,0.03724,,,,,
0d - 00:00:00,007813920,31.099,130.70,-162.4271,0.027872,-0.0093,-0.0559,,,,,
0d - 00:00:00,007879036,27.598,131.69,-159.0238,-0.0093,0.027939,0,,,,,
0d - 00:00:00,007944151,23.822,132.83,-157.2019,0.027872,0.03725,-0.0093,,,,,
0d - 00:00:00,008009268,20.561,138.01,-159.2989,0.03716,0.018626,-0.0093,,,,,
0d - 00:00:00,008074384,17.163,143.33,-160.3989,0.027872,0.009313,0.009311,,,,,
0d - 00:00:00,008139499,12.460,146.45,-158.2332,0.009291,0,0,,,,,
0d - 00:00:00,008204616,7.723,148.51,-155.5175,0.018581,-0.0186,-0.0186,,,,,
0d - 00:00:00,008267999,,,,,,,121.51,121.72,121.77,0.07528,
0d - 00:00:00,008269732,3.467,151.05,-153.9362,0.027872,0,0.018621,,,,,
0d - 00:00:00,008333000,-0.5492,153.18,-151.8736,-0.0093,0.027939,0.027932,,,,,
0d - 00:00:00,008398116,-4.0161,154.83,-150.1548,0,0.018626,0.03724,,,,,
0d - 00:00:00,008463232,-6.6592,156.23,-148.6079,0.027872,0,0.018621,,,,,
0d - 00:00:00,008528348,-10.3320,158.16,-146.5797,-0.0465,0.018626,0.009311,,,,,
0d - 00:00:00,008593464,-14.4854,160.01,-143.8296,0.018581,0.009313,0.018621,,,,,
0d - 00:00:00,008658580,-18.4329,161.18,-140.8045,-0.0186,-0.0186,0.018621,,,,,
0d - 00:00:00,008723696,-22.6550,162.55,-137.8138,0,0,-0.0372,,,,,
0d - 00:00:00,008788812,-26.7054,163.89,-134.9606,0.027872,0.009313,0,,,,,
0d - 00:00:00,008853928,-29.8633,164.81,-132.5886,0.04645,0.04656,0,,,,,
0d - 00:00:00,008919044,-33.5362,165.81,-129.2198,0.009291,0.009313,0.018621,,,,,
0d - 00:00:00,008984160,-38.9940,166.87,-124.6821,-0.0093,0.009313,0.018621,,,,,
0d - 00:00:00,009049276,-43.6966,168.14,-121.6914,0,0.018626,0.04655,,,,,
0d - 00:00:00,009114392,-47.5411,168.97,-118.5632,-0.0093,0,0,,,,,
0d - 00:00:00,009179508,-51.1453,168.93,-114.8506,0.06504,0,0.009311,,,,,
0d - 00:00:00,009244624,-54.3719,168.83,-111.7223,-0.0186,0.018626,0,,,,,
0d - 00:00:00,009309740,-56.7747,168.62,-109.1097,0.027872,-0.0093,0.027932,,,,,
0d - 00:00:00,009374856,-59.7267,168.04,-105.1909,0.018581,0.03725,0.018621,,,,,
0d - 00:00:00,009439972,-64.5666,168.32,-100.0688,0,-0.0186,0,,,,,
0d - 00:00:00,009505088,-70.2647,168.93,-95.2906,0.04645,0.009313,0.03724,,,,,
0d - 00:00:00,009570204,-74.4524,169.48,-92.0936,-0.0186,0.018626,0.03724,,,,,
0d - 00:00:00,009635320,-77.0955,169.41,-89.4122,0.05574,0,0.018621,,,,,
0d - 00:00:00,009700436,-80.4937,169.17,-85.0809,0.009291,-0.0186,0.018621,,,,,
0d - 00:00:00,009765552,-85.0934,168.66,-80.0619,0,0.009313,0,,,,,
0d - 00:00:00,009830668,-89.1095,168.18,-75.9024,0,-0.0373,0.009311,,,,,
0d - 00:00:00,009895784,-92.8167,167.87,-71.7773,-0.0279,-0.0093,0.009311,,,,,
0d - 00:00:00,009960900,-97.1760,167.56,-66.8615,-0.0186,0.018626,0.027932,,,,,
0d - 00:00:00,010026016,-101.2608,167.22,-62.7364,0.009291,0.009313,0,,,,,
0d - 00:00:00,010091132,-104.7620,166.87,-58.9206,0.009291,0.03725,0.018621,,,,,
0d - 00:00:00,010156248,-108.5035,166.53,-54.6924,-0.0279,0.009313,-0.0279,,,,,
0d - 00:00:00,010221364,-112.7255,166.05,-50.1547,0.027872,0.018626,0.009311,,,,,
0d - 00:00:00,010286480,-116.3298,165.60,-46.4765,0.009291,-0.0093,0.018621,,,,,
0d - 00:00:00,010351596,-119.1788,165.16,-43.0389,-0.0186,0.027939,0,,,,,
0d - 00:00:00,010416712,-122.3367,164.54,-39.5325,0.027872,0.009313,-0.0093,,,,,
0d - 00:00:00,010481828,-125.3574,163.89,-35.7511,-0.0743,0.018626,0.009311,,,,,
0d - 00:00:00,010546944,-128.4467,163.37,-32.4854,0,-0.0093,0.04655,,,,,
0d - 00:00:00,010612060,-131.1241,162.65,-29.0134,0.027872,0,-0.0372,,,,,
0d - 00:00:00,010677176,-132.4971,160.11,-25.7133,-0.0279,-0.0093,0.018621,,,,,
0d - 00:00:00,010742292,-134.1791,158.16,-21.5194,0,0.009313,-0.0093,,,,,
0d - 00:00:00,010807408,-138.8474,158.57,-17.3943,-0.0279,0.04656,0,,,,,
0d - 00:00:00,010872524,-143.8589,159.08,-13.1660,-0.0093,0.018626,0,,,,,
0d - 00:00:00,010937640,-147.3945,158.26,-9.2128,0.009291,-0.0093,-0.0093,,,,,
0d - 00:00:00,011002756,-149.4540,156.68,-5.9471,-0.0372,-0.0186,0.018621,,,,,
0d - 00:00:00,011067872,-150.9644,154.90,-2.7501,-0.0186,0.009313,-0.0093,,,,,
0d - 00:00:00,011132988,-152.6120,152.53,1.2375,-0.0279,-0.0279,0.018621,,,,,
0d - 00:00:00,011198104,-154.3626,150.26,5.191,-0.0372,-0.0186,-0.0093,,,,,
0d - 00:00:00,011263220,-155.8043,148.44,8.113,0,0.009313,0,,,,,
0d - 00:00:00,011328336,-158.0011,146.31,12.307,0,0,0,,,,,
0d - 00:00:00,011393452,-160.4382,143.84,16.947,-0.0465,0.009313,0,,,,,
0d - 00:00:00,011458568,-162.1889,141.27,20.591,-0.0093,-0.0093,0.018621,,,,,
0d - 00:00:00,011523684,-160.8158,136.09,23.754,-0.0093,0,0.027932,,,,,
0d - 00:00:00,011588800,-160.2666,131.49,28.670,-0.0279,0,0,,,,,
0d - 00:00:00,011653916,-163.8708,130.01,33.93,-0.0279,0.03725,0.03724,,,,,
0d - 00:00:00,011719032,-167.9212,128.95,38.33,-0.0279,0.018626,0,,,,,
0d - 00:00:00,011784148,-168.8824,125.62,41.90,0.009291,0,0.018621,,,,,
0d - 00:00:00,011849264,-168.5734,122.12,45.14,-0.0650,0,0.009311,,,,,
0d - 00:00:00,011914380,-168.8137,119.10,48.40,0.009291,0.009313,-0.0093,,,,,
0d - 00:00:00,011979496,-168.6421,115.12,52.15,-0.0186,0.018626,-0.0093,,,,,
0d - 00:00:00,012044612,-168.4361,110.89,56.03,-0.0372,0,-0.0093,,,,,
0d - 00:00:00,012109728,-168.0242,107.08,59.61,-0.0743,0.009313,0.027932,,,,,
0d - 00:00:00,012174844,-168.7451,103.21,64.46,-0.0650,0,0.009311,,,,,
0d - 00:00:00,012239960,-169.9465,99.19,69.34,-0.0465,0.009313,0.027932,,,,,
0d - 00:00:00,012305076,-170.1868,95.21,73.29,-0.0279,0.027939,0.009311,,,,,
0d - 00:00:00,012370192,-169.7062,91.43,76.45,-0.0372,-0.0186,0,,,,,
0d - 00:00:00,012435308,-168.8824,87.86,79.34,-0.0093,0,0.018621,,,,,
0d - 00:00:00,012500424,-168.6078,83.57,83.50,-0.0279,0.018626,0.018621,,,,,
0d - 00:00:00,012565540,-168.5734,78.53,88.59,-0.0372,0,-0.0093,,,,,
0d - 00:00:00,012630656,-168.0585,73.90,92.54,-0.0186,0.009313,0.018621,,,,,
0d - 00:00:00,012695772,-167.6123,69.78,96.32,0.027872,0.018626,0.009311,,,,,
0d - 00:00:00,012760888,-167.6810,65.35,100.83,-0.0093,0.009313,0.018621,,,,,
0d - 00:00:00,012826004,-167.5437,61.16,104.61,-0.0372,0.018626,0,,,,,
0d - 00:00:00,012891120,-166.8572,57.32,107.63,0,0,0,,,,,
0d - 00:00:00,012956236,-166.0333,53.30,111.03,-0.0279,-0.0186,-0.0093,,,,,
0d - 00:00:00,013021352,-165.5528,49.05,115.02,-0.0372,-0.0186,0.018621,,,,,
0d - 00:00:00,013086468,-165.2095,45.03,118.67,-0.0186,0.009313,0.04655,,,,,
0d - 00:00:00,013151584,-164.9006,41.46,121.90,0,0.018626,0.027932,,,,,
0d - 00:00:00,013216700,-164.4200,38.10,124.82,-0.0279,-0.0279,0.018621,,,,,
0d - 00:00:00,013281816,-163.9395,34.77,127.84,-0.0372,0.018626,0.018621,,,,,
0d - 00:00:00,013346932,-163.5276,31.302,130.90,0.027872,-0.0093,0.009311,,,,,
0d - 00:00:00,013412048,-161.6740,28.075,131.18,-0.0465,-0.0186,0.018621,,,,,
0d - 00:00:00,013477164,-157.6579,25.089,131.87,-0.0279,0,0.009311,,,,,
0d - 00:00:00,013542280,-159.4428,21.108,139.50,-0.0650,-0.0186,-0.0559,,,,,
0d - 00:00:00,013607396,-162.2575,16.440,145.62,0.018581,0.027939,0.018621,,,,,
0d - 00:00:00,013672512,-159.7861,12.390,145.96,-0.0279,0.009313,-0.0093,,,,,
0d - 00:00:00,013737628,-156.1132,8.924,146.89,-0.0557,-0.0093,0.027932,,,,,
0d - 00:00:00,013802744,-155.1864,4.565,150.74,-0.0372,0.009313,0.018621,,,,,
0d - 00:00:00,013867860,-153.6074,-0.1030,153.25,-0.0743,-0.0093,0.027932,,,,,
0d - 00:00:00,013932976,-151.1017,-3.3979,154.35,-0.0465,0.009313,0.009311,,,,,
0d - 00:00:00,013998092,-149.7286,-6.0750,156.03,0.009291,-0.0279,0.009311,,,,,
0d - 00:00:00,014063208,-148.3213,-9.7818,158.37,-0.0372,0.009313,0.018621,,,,,
0d - 00:00:00,014128324,-145.8498,-14.0377,160.09,-0.0093,0.009313,-0.0093,,,,,
0d - 00:00:00,014193440,-143.0008,-17.8131,161.19,0.009291,0,0.009311,,,,,
0d - 00:00:00,014258556,-140.1174,-22.1720,162.98,-0.0093,0,0.03724,,,,,
0d - 00:00:00,014323672,-137.1654,-26.7712,164.66,0.027872,0,0.03724,,,,,
0d - 00:00:00,014388788,-133.7329,-30.6839,165.35,-0.0743,-0.0093,0.027932,,,,,
0d - 00:00:00,014453904,-130.3003,-34.7339,165.97,-0.0279,-0.0093,0.018621,,,,,
0d - 00:00:00,014519020,-126.3872,-39.5733,167.34,-0.0465,-0.0093,0.04655,,,,,
0d - 00:00:00,014584136,-123.2635,-44.0009,168.79,0.04645,-0.0186,0.009311,,,,,
0d - 00:00:00,014649252,-119.8310,-47.7420,168.82,-0.0093,0.04656,0.009311,,,,,
0d - 00:00:00,014714368,-115.8835,-51.4831,168.65,-0.0465,-0.0093,0,,,,,
0d - 00:00:00,014779484,-112.4853,-54.9839,168.89,0.027872,0.018626,0.018621,,,,,
0d - 00:00:00,014844600,-109.7049,-57.2148,168.17,-0.0372,-0.0093,0.018621,,,,,
0d - 00:00:00,014909716,-106.4096,-60.3725,168.24,-0.0093,-0.0279,0.03724,,,,,
0d - 00:00:00,014974832,-102.4622,-65.3835,169.34,0,-0.0093,0.027932,,,,,
0d - 00:00:00,015039948,-98.1028,-70.4632,169.82,0,0.009313,0,,,,,
0d - 00:00:00,015105064,-93.2629,-74.7534,169.30,0.018581,-0.0186,0.027932,,,,,
0d - 00:00:00,015170180,-88.7319,-78.7691,168.82,-0.0186,-0.0186,0.009311,,,,,
0d - 00:00:00,015235296,-84.3725,-82.9221,168.68,0.027872,0,-0.0372,,,,,
0d - 00:00:00,015300412,-80.3908,-86.5602,168.51,0.06504,0.027939,0.009311,,,,,
0d - 00:00:00,015365528,-77.0268,-89.4432,168.13,-0.0093,0,0.027932,,,,,
0d - 00:00:00,015430644,-74.0405,-92.2233,168.00,-0.0186,-0.0186,-0.0093,,,,,
0d - 00:00:00,015495760,-70.6423,-95.5869,167.72,-0.0093,0.009313,0.027932,,,,,
0d - 00:00:00,015560876,-66.1113,-99.3623,167.10,-0.0279,-0.0093,0.018621,,,,,
0d - 00:00:00,015625991,-61.7519,-103.1377,166.48,0.009291,-0.0373,0.018621,,,,,
0d - 00:00:00,015691107,-57.9074,-106.8445,166.28,-0.0279,-0.0093,0.009311,,,,,
0d - 00:00:00,015756224,-53.1018,-111.6153,166.07,-0.0279,-0.0186,0.009311,,,,,
0d - 00:00:00,015821340,-47.9187,-116.4547,165.73,-0.0465,0.027939,-0.0186,,,,,
0d - 00:00:00,015886456,-43.7309,-120.2988,165.42,-0.0279,-0.0093,0.027932,,,,,
0d - 00:00:00,015951572,-40.1611,-123.4221,164.97,-0.0372,-0.0186,0.027932,,,,,
0d - 00:00:00,016016688,-36.8315,-126.0649,164.35,-0.0186,0,0.03724,,,,,
0d - 00:00:00,016081804,-33.8451,-128.4331,163.49,0,0.04656,0.009311,,,,,
0d - 00:00:00,016146919,-30.9274,-130.8013,162.36,0.018581,-0.0186,0,,,,,
0d - 00:00:00,016212036,-27.1859,-131.4534,158.61,-0.0186,-0.0186,-0.0279,,,,,
0d - 00:00:00,016277152,-23.5131,-133.1695,157.41,0.027872,-0.0093,0.009311,,,,,
0d - 00:00:00,016342268,-20.3895,-138.6611,159.99,-0.0279,-0.0093,0.027932,,,,,
0d - 00:00:00,016407384,-16.9226,-143.7064,160.47,-0.0093,0.009313,0.03724,,,,,
0d - 00:00:00,016472500,-12.1170,-146.4521,158.03,0,-0.0186,0.009311,,,,,
0d - 00:00:00,016537616,-7.5173,-148.6831,155.76,0,0.027939,0.018621,,,,,
0d - 00:00:00,016601999,,,,,,,121.51,121.72,121.77,0.07306,
0d - 00:00:00,016602731,-3.4326,-151.3259,154.11,-0.0093,-0.0652,0.04655,,,,,
0d - 00:00:00,016667000,0.5492,-153.3166,152.15,0,0.009313,0.018621,,,,,
0d - 00:00:00,016732121,4.085,-154.9297,150.22,-0.0836,0,0.03724,,,,,
0d - 00:00:00,016797242,6.934,-156.6115,148.71,-0.0186,0,0.03724,,,,,
0d - 00:00:00,016862363,10.675,-158.6022,146.75,-0.0093,-0.0093,0,,,,,
0d - 00:00:00,016927484,14.794,-160.4212,144.07,-0.0093,-0.0279,-0.0186,,,,,
0d - 00:00:00,016992605,18.707,-161.4852,140.94,0.018581,0,-0.0372,,,,,
0d - 00:00:00,017057726,22.758,-162.6865,137.78,0,-0.0373,0.018621,,,,,
0d - 00:00:00,017122847,26.637,-163.8534,134.99,-0.0093,0.027939,-0.0186,,,,,
0d - 00:00:00,017187968,29.966,-164.8145,132.55,0.009291,-0.0186,0.027932,,,,,
0d - 00:00:00,017253089,33.64,-165.6725,129.25,-0.0465,0.009313,-0.0093,,,,,
0d - 00:00:00,017318210,38.93,-166.7365,124.61,-0.0093,-0.0186,0.027932,,,,,
0d - 00:00:00,017383331,44.25,-168.1437,120.94,0.009291,-0.0186,0.027932,,,,,
0d - 00:00:00,017448452,48.06,-168.8988,118.19,0.009291,-0.0093,0.018621,,,,,
0d - 00:00:00,017513573,50.77,-168.9331,115.40,-0.0093,0,0,,,,,
0d - 00:00:00,017578694,53.96,-168.8644,111.86,-0.0186,-0.0373,0.018621,,,,,
0d - 00:00:00,017643815,56.84,-168.3496,108.83,-0.0093,-0.0093,0.009311,,,,,
0d - 00:00:00,017708936,59.69,-168.0064,105.19,0.027872,-0.0186,0.009311,,,,,
0d - 00:00:00,017774057,64.43,-168.3496,100.24,0.018581,-0.0186,0.009311,,,,,
0d - 00:00:00,017839178,70.23,-168.9331,95.15,0,0.018626,0,,,,,
0d - 00:00:00,017904299,74.52,-169.3106,92.02,-0.0093,-0.0186,0,,,,,
0d - 00:00:00,017969420,76.92,-169.4479,89.62,0.018581,0.009313,-0.0093,,,,,
0d - 00:00:00,018034541,80.22,-169.1047,85.46,0,0.018626,-0.0093,,,,,
0d - 00:00:00,018099662,84.72,-168.5212,80.30,0.009291,-0.0093,0.009311,,,,,
0d - 00:00:00,018164783,88.97,-167.9721,75.83,0.05574,0.018626,0.018621,,,,,
0d - 00:00:00,018229904,92.78,-167.8005,71.67,-0.0093,0.009313,0.009311,,,,,
0d - 00:00:00,018295025,97.04,-167.4916,67.17,-0.0093,-0.0279,-0.0186,,,,,
0d - 00:00:00,018360146,101.02,-167.1483,62.98,0.018581,-0.0093,0,,,,,
