X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,004362303,-168.6078,69.61,97.28,0.7433,-5.8392,7.179,,,,,
0d - 00:00:00,004427412,-168.2645,65.35,101.41,0.7247,-5.7460,7.048,,,,,
0d - 00:00:00,004492521,-167.9212,61.02,105.33,0.9291,-5.4573,6.657,,,,,
0d - 00:00:00,004557630,-167.5093,56.94,108.97,1.1242,-5.2152,6.303,,,,,
0d - 00:00:00,004622739,-166.9258,52.86,112.38,1.2635,-4.8520,5.856,,,,,
0d - 00:00:00,004687848,-166.3080,49.05,115.64,1.2542,-4.4050,5.540,,,,,
0d - 00:00:00,004752957,-165.7587,45.27,118.84,1.2078,-4.1908,5.391,,,,,
0d - 00:00:00,004818066,-165.2095,41.74,121.86,1.0870,-3.9207,5.214,,,,,
0d - 00:00:00,004883175,-164.6260,38.27,124.89,1.0406,-3.7065,5.102,,,,,
0d - 00:00:00,004948284,-164.2484,34.94,127.88,0.9848,-3.5575,5.074,,,,,
0d - 00:00:00,005013393,-163.6992,31.68,130.84,0.9569,-3.4923,5.149,,,,,
0d - 00:00:00,005078502,-163.1500,28.316,133.93,1.0406,-3.5203,5.140,,,,,
0d - 00:00:00,005143611,-162.7038,24.918,136.99,1.1242,-3.4737,5.149,,,,,
0d - 00:00:00,005208720,-161.9829,21.383,139.98,1.3007,-3.6506,5.102,,,,,
0d - 00:00:00,005273829,-161.1934,17.813,142.97,1.5794,-3.7810,4.925,,,,,
0d - 00:00:00,005338938,-160.1980,14.003,145.86,1.9882,-4.0045,4.748,,,,,
0d - 00:00:00,005404047,-158.9966,10.091,148.57,2.6850,-4.3119,4.599,,,,,
0d - 00:00:00,005469156,-157.2460,5.800,151.25,3.317,-4.6751,4.432,,,,,
0d - 00:00:00,005534265,-155.3237,1.3042,153.76,4.051,-5.0196,4.218,,,,,
0d - 00:00:00,005599374,-152.9209,-3.3636,156.27,4.590,-5.1500,3.957,,,,,
0d - 00:00:00,005664483,-150.3808,-7.9970,158.37,4.775,-4.7775,3.333,,,,,
0d - 00:00:00,005729592,-147.7377,-12.3216,160.26,4.655,-4.1163,2.8491,,,,,
0d - 00:00:00,005794701,-145.1633,-16.2686,162.01,4.413,-3.4458,2.2811,,,,,
0d - 00:00:00,005859810,-142.6919,-19.9411,163.18,4.571,-2.9522,1.6759,,,,,
0d - 00:00:00,005924919,-140.1861,-23.3733,164.21,4.701,-2.8777,1.4804,,,,,
0d - 00:00:00,005990028,-137.4057,-26.8742,165.21,4.971,-2.8870,1.3221,,,,,
0d - 00:00:00,006055137,-134.6940,-30.5123,166.17,5.212,-3.0826,1.3128,,,,,
0d - 00:00:00,006120246,-131.5360,-34.3220,167.03,5.853,-3.5110,1.1080,,,,,
0d - 00:00:00,006185355,-128.1721,-38.5437,167.93,6.606,-4.0045,1.2197,,,,,
0d - 00:00:00,006250464,-124.4993,-43.0742,168.75,6.764,-4.3864,1.4245,,,,,
0d - 00:00:00,006315573,-120.6891,-47.6390,169.75,7.126,-4.4795,1.1545,,,,,
0d - 00:00:00,006380682,-116.6387,-52.1695,170.09,7.386,-3.6786,-0.0279,,,,,
0d - 00:00:00,006445791,-112.6226,-56.1509,170.06,7.358,-2.7473,-0.8100,,,,,
0d - 00:00:00,006510900,-108.6408,-59.6174,169.78,6.940,-2.1233,-1.0707,,,,,
0d - 00:00:00,006576009,-105.1739,-62.8093,169.34,6.420,-1.7508,-0.8287,,,,,
0d - 00:00:00,006641118,-101.5697,-66.1043,169.27,6.355,-2.1978,-0.2421,,,,,
0d - 00:00:00,006706227,-97.9312,-69.9140,169.34,6.847,-2.9708,-0.0652,,,,,
0d - 00:00:00,006771336,-93.8464,-74.0670,169.51,7.786,-3.6413,0.05586,,,,,
0d - 00:00:00,006836445,-89.3841,-78.5975,169.58,8.167,-3.7903,-0.0559,,,,,
0d - 00:00:00,006901554,-84.9217,-83.1280,169.65,8.036,-3.4923,-0.2514,,,,,
0d - 00:00:00,006966663,-80.6654,-87.3153,169.54,7.683,-2.7752,-0.5214,,,,,
0d - 00:00:00,007031772,-76.6836,-91.1250,169.37,7.265,-2.1233,-0.8007,,,,,
0d - 00:00:00,007096881,-72.7705,-94.5572,168.99,6.634,-1.4249,-0.8938,,,,,
0d - 00:00:00,007161990,-69.2349,-97.6462,168.51,6.076,-0.9499,-1.1173,,,,,
0d - 00:00:00,007227099,-65.8710,-100.4606,168.00,6.104,-0.7916,-1.2942,,,,,
0d - 00:00:00,007292208,-62.4727,-103.3093,167.41,6.327,-0.8847,-1.3687,,,,,
0d - 00:00:00,007357317,-58.9029,-106.2954,166.72,6.680,-1.1827,-1.2942,,,,,
0d - 00:00:00,007422426,-54.9211,-109.6932,166.17,7.321,-1.7881,-1.2476,,,,,
0d - 00:00:00,007487535,-50.6990,-113.5716,165.73,8.167,-2.7566,-1.0242,,,,,
0d - 00:00:00,007552644,-46.0994,-117.9649,165.31,8.808,-3.3992,-0.8845,,,,,
0d - 00:00:00,007617753,-41.1908,-122.6327,165.11,8.993,-3.5203,-0.5959,,,,,
0d - 00:00:00,007682862,-36.4539,-127.1632,164.87,8.324,-2.9242,-0.6052,,,,,
0d - 00:00:00,007747971,-32.1975,-131.1102,164.46,7.256,-1.6670,-0.9497,,,,,
0d - 00:00:00,007813080,-28.5590,-134.4051,163.87,6.132,-0.2608,-1.3128,,,,,
0d - 00:00:00,007878189,-25.6756,-136.6704,163.08,5.045,1.0058,-1.7039,,,,,
0d - 00:00:00,007943298,-22.9639,-138.5238,162.12,4.534,1.5646,-2.0577,,,,,
0d - 00:00:00,008008407,-20.5268,-140.0339,160.98,4.608,1.5739,-2.2904,,,,,
0d - 00:00:00,008073515,-17.8150,-141.7844,159.81,5.221,1.0430,-2.3277,,,,,
0d - 00:00:00,008138625,-14.5884,-143.8780,158.54,6.327,0.13038,-2.5884,,,,,
0d - 00:00:00,008203734,-10.7783,-146.5551,157.10,7.553,-0.6519,-2.9608,,,,,
0d - 00:00:00,008268843,-6.3503,-149.6784,155.41,8.529,-1.2479,-3.2029,,,,,
0d - 00:00:00,008269000,,,,,,,122.20,122.38,122.45,0.08063,
0d - 00:00:00,008333999,-1.4417,-153.0420,153.63,9.114,-1.3969,-3.6032,,,,,
0d - 00:00:00,008399118,3.673,-156.3026,151.63,9.365,-1.1082,-3.9198,,,,,
0d - 00:00:00,008464236,8.684,-159.2200,149.47,8.678,-0.2608,-4.1433,,,,,
0d - 00:00:00,008529354,13.147,-161.6225,147.10,7.934,0.6333,-4.4598,,,,,
0d - 00:00:00,008594472,17.300,-163.4072,144.59,7.145,1.6763,-4.8323,,,,,
0d - 00:00:00,008659590,21.076,-164.5056,141.70,6.569,2.5331,-5.4281,,,,,
0d - 00:00:00,008724708,24.612,-165.2263,138.50,6.178,3.1384,-5.6609,,,,,
0d - 00:00:00,008789826,27.667,-165.5695,135.54,5.649,3.502,-5.6609,,,,,
0d - 00:00:00,008854944,30.790,-165.7411,132.55,5.259,3.567,-5.3909,,,,,
0d - 00:00:00,008920062,33.78,-165.8098,129.63,5.482,3.260,-5.6237,,,,,
0d - 00:00:00,008985180,37.21,-166.2216,126.30,6.699,2.7007,-6.2661,,,,,
0d - 00:00:00,009050298,41.26,-166.9081,122.79,7.953,1.8346,-6.7503,,,,,
0d - 00:00:00,009115416,46.07,-168.0750,118.98,9.049,1.2852,-7.0854,,,,,
0d - 00:00:00,009180534,51.01,-169.3793,115.23,8.928,1.4435,-6.7968,,,,,
0d - 00:00:00,009245652,55.54,-170.3060,111.62,7.535,2.3096,-6.4616,,,,,
0d - 00:00:00,009310770,59.42,-170.5119,108.15,6.197,3.232,-6.2102,,,,,
0d - 00:00:00,009375888,62.68,-170.1344,104.71,5.379,3.902,-6.4523,,,,,
0d - 00:00:00,009441006,65.80,-169.9284,101.07,5.714,3.911,-6.9737,,,,,
0d - 00:00:00,009506124,69.13,-169.4822,97.22,6.318,3.520,-7.3182,,,,,
0d - 00:00:00,009571242,72.84,-169.2763,93.19,6.875,3.1291,-7.3834,,,,,
0d - 00:00:00,009636360,76.75,-169.2077,89.24,7.033,2.8497,-7.2530,,,,,
0d - 00:00:00,009701478,80.87,-169.3106,85.18,7.237,2.7752,-7.4020,,,,,
0d - 00:00:00,009766596,84.92,-169.3106,81.09,7.321,2.9149,-7.7558,,,,,
0d - 00:00:00,009831714,89.08,-169.1733,76.73,7.442,3.0546,-8.2865,,,,,
0d - 00:00:00,009896832,93.30,-168.8301,72.16,7.516,3.185,-8.3796,,,,,
0d - 00:00:00,009961950,97.59,-168.5212,67.48,7.358,3.185,-8.3796,,,,,
0d - 00:00:00,010027068,101.74,-168.1094,63.05,7.145,3.232,-8.0724,,,,,
0d - 00:00:00,010092186,105.69,-167.6632,58.65,6.829,3.260,-7.7651,,,,,
0d - 00:00:00,010157304,109.46,-167.1483,54.49,6.457,3.232,-7.4858,,,,,
0d - 00:00:00,010222422,113.00,-166.5649,50.40,6.188,3.278,-7.3182,,,,,
0d - 00:00:00,010287540,116.50,-166.0157,46.51,5.900,3.213,-7.0110,,,,,
0d - 00:00:00,010352658,119.69,-165.5009,42.66,5.639,3.0826,-6.6385,,,,,
0d - 00:00:00,010417776,122.85,-164.9517,39.12,5.305,2.9615,-6.2009,,,,,
0d - 00:00:00,010482894,125.84,-164.4712,35.89,4.961,2.8497,-5.8471,,,,,
0d - 00:00:00,010548012,128.72,-163.9221,32.76,4.757,2.8591,-5.8750,,,,,
0d - 00:00:00,010613130,131.57,-163.5102,29.563,4.924,2.8870,-5.9775,,,,,
0d - 00:00:00,010678248,134.45,-162.6865,26.298,4.915,3.0267,-6.3033,,,,,
0d - 00:00:00,010743366,137.23,-162.0344,22.723,4.980,3.250,-6.6758,,,,,
0d - 00:00:00,010808484,140.32,-161.1420,19.010,5.036,3.315,-6.9085,,,,,
0d - 00:00:00,010873602,143.21,-160.0780,15.057,4.971,3.558,-7.2717,,,,,
0d - 00:00:00,010938720,146.06,-158.8424,10.932,4.998,3.800,-7.6161,,,,,
0d - 00:00:00,011003838,149.01,-157.2979,6.841,4.906,4.126,-7.9886,,,,,
0d - 00:00:00,011068956,151.93,-155.5132,2.3032,4.840,4.442,-8.1562,,,,,
0d - 00:00:00,011134074,154.53,-153.5225,-2.2001,4.348,4.750,-8.2213,,,,,
0d - 00:00:00,011199192,156.94,-151.3602,-6.5315,3.698,5.029,-7.7186,,,,,
0d - 00:00:00,011264310,158.76,-148.8547,-10.4503,2.6664,5.076,-6.9272,,,,,
0d - 00:00:00,011329428,160.30,-146.4521,-14.0254,2.0625,5.178,-6.4709,,,,,
0d - 00:00:00,011394546,161.61,-143.7750,-17.4974,1.7002,5.178,-6.4058,,,,,
0d - 00:00:00,011459664,162.67,-141.0636,-21.1413,1.6166,5.374,-6.6292,,,,,
0d - 00:00:00,011524782,163.66,-138.0776,-24.8195,1.2171,5.690,-6.7503,,,,,
0d - 00:00:00,011589900,164.56,-134.9543,-28.6353,1.2450,5.904,-7.1320,,,,,
0d - 00:00:00,011655018,165.45,-131.8653,-32.5542,1.4865,5.681,-7.3368,,,,,
0d - 00:00:00,011720136,166.41,-128.5017,-36.7824,1.3936,6.100,-7.6161,,,,,
0d - 00:00:00,011785254,167.13,-124.7606,-41.0794,0.7804,6.594,-8.0817,,,,,
0d - 00:00:00,011850372,167.75,-120.8136,-45.7546,1.1613,6.510,-8.4634,,,,,
0d - 00:00:00,011915490,168.75,-117.0382,-50.5329,1.4494,6.268,-8.4448,,,,,
0d - 00:00:00,011980608,169.50,-113.4687,-54.7268,1.3936,5.401,-6.9923,,,,,
0d - 00:00:00,012045726,170.08,-110.3454,-58.1987,0.3623,4.675,-5.3723,,,,,
0d - 00:00:00,012110844,170.32,-107.5996,-60.9145,-0.1765,4.386,-4.5995,,,,,
0d - 00:00:00,012175962,170.36,-104.6136,-63.8364,-0.5110,4.703,-5.1209,,,,,
0d - 00:00:00,012241080,170.36,-101.2500,-67.1022,-0.1951,5.513,-6.4989,,,,,
0d - 00:00:00,012306198,170.08,-97.4746,-71.2617,-0.1022,6.547,-7.7837,,,,,
0d - 00:00:00,012371316,170.22,-92.8068,-75.7306,-0.3345,7.152,-8.3889,,,,,
0d - 00:00:00,012436434,169.98,-88.0360,-80.4057,-0.6132,7.273,-8.2772,,,,,
0d - 00:00:00,012501552,169.64,-82.9907,-85.0121,-0.8455,7.078,-7.9793,,,,,
0d - 00:00:00,012566670,169.26,-78.2199,-89.3091,-0.7990,6.584,-7.6627,,,,,
0d - 00:00:00,012631788,169.05,-73.7581,-93.5030,-0.5296,6.044,-7.2717,,,,,
0d - 00:00:00,012696906,168.81,-69.4335,-97.6281,-0.6875,5.644,-7.0668,,,,,
0d - 00:00:00,012762024,168.40,-65.0746,-101.6158,-0.8176,5.662,-6.9644,,,,,
0d - 00:00:00,012827142,168.02,-60.8873,-105.3284,-1.0127,5.439,-6.5454,,,,,
0d - 00:00:00,012892260,167.65,-56.7343,-109.0410,-1.3379,5.225,-6.1078,,,,,
0d - 00:00:00,012957378,166.96,-52.7187,-112.3067,-1.4029,4.871,-5.6888,,,,,
0d - 00:00:00,013022496,166.31,-48.8403,-115.6412,-1.3936,4.535,-5.4002,,,,,
0d - 00:00:00,013087614,165.72,-45.3051,-118.7007,-1.2450,4.116,-5.2512,,,,,
0d - 00:00:00,013152732,165.07,-41.7356,-121.7258,-1.1985,3.865,-5.1767,,,,,
0d - 00:00:00,013217850,164.52,-38.3034,-124.6821,-0.9569,3.613,-5.0278,,,,,
0d - 00:00:00,013282968,164.18,-35.0771,-127.7072,-0.7061,3.455,-5.0929,,,,,
0d - 00:00:00,013348086,163.73,-31.6449,-130.6636,-0.8919,3.436,-5.1581,,,,,
0d - 00:00:00,013413204,163.25,-28.3843,-133.7230,-0.9012,3.474,-5.1954,,,,,
0d - 00:00:00,013478322,162.70,-25.0208,-136.8169,-1.0963,3.613,-5.2885,,,,,
0d - 00:00:00,013543440,162.09,-21.4856,-139.8764,-1.3193,3.725,-5.1302,,,,,
0d - 00:00:00,013608558,161.37,-17.8475,-142.8671,-1.6259,3.893,-4.9626,,,,,
0d - 00:00:00,013673676,160.34,-14.0034,-145.7547,-2.1183,4.116,-4.8043,,,,,
0d - 00:00:00,013738794,159.03,-10.0564,-148.6423,-2.7036,4.386,-4.5716,,,,,
0d - 00:00:00,013803912,157.31,-5.8004,-151.1517,-3.2889,4.610,-4.3667,,,,,
0d - 00:00:00,013869030,155.36,-1.4072,-153.7643,-4.0136,4.936,-4.0781,,,,,
0d - 00:00:00,013934148,153.02,3.295,-156.1019,-4.3759,5.001,-3.8453,,,,,
0d - 00:00:00,013999266,150.52,7.791,-158.2332,-4.6082,4.638,-3.3146,,,,,
0d - 00:00:00,014064384,148.08,12.081,-160.0895,-4.4688,3.921,-2.7560,,,,,
0d - 00:00:00,014129502,145.51,15.960,-161.6708,-4.4317,3.474,-2.2346,,,,,
0d - 00:00:00,014194620,143.04,19.632,-163.0802,-4.6361,3.1571,-1.7970,,,,,
0d - 00:00:00,014259738,140.43,23.236,-164.1803,-4.8962,3.1291,-1.6014,,,,,
0d - 00:00:00,014324856,137.61,26.840,-165.3147,-5.2028,3.185,-1.4245,,,,,
0d - 00:00:00,014389974,134.76,30.718,-166.2772,-5.3050,3.232,-1.4338,,,,,
0d - 00:00:00,014455092,131.78,34.46,-167.2741,-5.5466,3.371,-1.2756,,,,,
0d - 00:00:00,014520210,128.48,38.41,-168.0304,-6.0854,3.660,-1.0707,,,,,
0d - 00:00:00,014585328,125.01,42.63,-168.7867,-6.5035,3.921,-1.1731,,,,,
0d - 00:00:00,014650446,121.27,47.16,-169.6117,-7.1817,4.358,-1.0335,,,,,
0d - 00:00:00,014715564,117.22,51.79,-170.2648,-7.5534,4.330,-0.5214,,,,,
0d - 00:00:00,014780682,112.97,56.22,-170.4023,-7.7485,3.390,0.5959,,,,,
0d - 00:00:00,014845800,108.78,59.96,-169.9555,-7.3861,2.3934,1.2011,,,,,
0d - 00:00:00,014910918,105.00,63.36,-169.3711,-6.7544,1.7043,1.2849,,,,,
0d - 00:00:00,014976036,101.47,66.34,-169.0273,-6.2434,1.5739,0.8380,,,,,
0d - 00:00:00,015041154,97.93,69.71,-168.8898,-6.5778,2.3003,0.29794,,,,,
0d - 00:00:00,015106272,94.09,73.55,-168.9929,-7.1539,3.176,-0.0279,,,,,
0d - 00:00:00,015171390,89.97,77.84,-169.0961,-7.8507,3.800,-0.1024,,,,,
0d - 00:00:00,015236508,85.57,82.58,-169.3367,-8.0736,3.828,0.027932,,,,,
0d - 00:00:00,015301626,81.11,86.97,-169.4054,-7.9807,3.390,0.21415,,,,,
0d - 00:00:00,015366744,76.89,91.23,-169.4054,-7.5255,2.6728,0.5400,,,,,
0d - 00:00:00,015431862,72.84,94.83,-169.1304,-6.8008,1.7415,0.8007,,,,,
0d - 00:00:00,015496980,69.34,97.89,-168.7179,-6.1133,0.9685,1.0707,,,,,
0d - 00:00:00,015562098,66.04,100.77,-168.1679,-5.9182,0.5308,1.4245,,,,,
0d - 00:00:00,015627216,62.64,103.34,-167.5148,-6.1319,0.5774,1.6107,,,,,
0d - 00:00:00,015692333,59.14,106.33,-166.7241,-6.5500,0.9220,1.5270,,,,,
0d - 00:00:00,015757452,55.33,109.38,-166.0022,-7.0424,1.6763,1.4338,,,,,
0d - 00:00:00,015822570,51.11,113.19,-165.3834,-8.1387,2.7100,1.0894,,,,,
0d - 00:00:00,015887688,46.27,117.62,-165.0397,-8.8912,3.530,0.7914,,,,,
0d - 00:00:00,015952806,41.36,122.32,-164.7990,-9.0120,3.707,0.5400,,,,,
0d - 00:00:00,016017924,36.63,126.96,-164.5928,-8.4731,3.0826,0.5680,,,,,
0d - 00:00:00,016083041,32.20,131.08,-164.2834,-7.3211,1.8439,0.7821,,,,,
0d - 00:00:00,016148160,28.662,134.34,-163.8709,-6.0854,0.3725,1.2663,,,,,
0d - 00:00:00,016213278,25.641,136.77,-163.0802,-4.9334,-0.9127,1.6480,,,,,
0d - 00:00:00,016278396,23.101,138.49,-162.1177,-4.3852,-1.6298,1.9832,,,,,
0d - 00:00:00,016343514,20.767,139.93,-161.0177,-4.4410,-1.7136,2.2253,,,,,
0d - 00:00:00,016408632,18.124,141.72,-159.9176,-5.0634,-1.1455,2.2997,,,,,
0d - 00:00:00,016473749,14.966,143.74,-158.5426,-6.1598,-0.2421,2.5791,,,,,
0d - 00:00:00,016538868,11.156,146.21,-157.1675,-7.4419,0.5308,2.8677,,,,,
0d - 00:00:00,016603000,,,,,,,122.20,122.38,122.47,0.08221,
0d - 00:00:00,016603986,6.728,149.40,-155.5175,-8.5475,1.1827,3.259,,,,,
0d - 00:00:00,016667999,1.7506,152.77,-153.6612,-9.2721,1.4156,3.706,,,,,
0d - 00:00:00,016733118,-3.4326,156.03,-151.5642,-9.5323,1.1362,4.059,,,,,
0d - 00:00:00,016798236,-8.4098,159.05,-149.3298,-8.8541,0.3725,4.181,,,,,
0d - 00:00:00,016863354,-13.0781,161.45,-146.9235,-8.0551,-0.5681,4.469,,,,,
0d - 00:00:00,016928472,-17.3001,163.20,-144.4484,-7.2189,-1.5553,4.916,,,,,
0d - 00:00:00,016993590,-21.0073,164.51,-141.5952,-6.5407,-2.5704,5.326,,,,,
0d - 00:00:00,017058708,-24.4742,165.19,-138.6388,-5.9739,-3.0919,5.437,,,,,
0d - 00:00:00,017123826,-27.5979,165.43,-135.6137,-5.5001,-3.4458,5.428,,,,,
0d - 00:00:00,017188944,-30.5499,165.67,-132.7605,-5.1749,-3.5110,5.279,,,,,
0d - 00:00:00,017254062,-33.6048,165.88,-129.7698,-5.6023,-3.2129,5.707,,,,,
0d - 00:00:00,017319180,-37.0717,166.32,-126.5041,-6.8008,-2.6169,6.415,,,,,
0d - 00:00:00,017384298,-41.2251,167.08,-122.8946,-8.1108,-1.7508,6.825,,,,,
0d - 00:00:00,017449416,-46.0994,168.32,-119.0788,-9.0399,-1.3783,7.095,,,,,
0d - 00:00:00,017514534,-50.9736,169.62,-115.3318,-8.6682,-1.7043,6.760,,,,,
0d - 00:00:00,017579652,-55.4017,170.24,-111.6880,-7.4697,-2.5145,6.639,,,,,
0d - 00:00:00,017644770,-59.3148,170.51,-108.1128,-6.4571,-3.3247,6.555,,,,,
0d - 00:00:00,017709888,-62.7130,170.27,-104.4690,-5.6766,-3.8648,6.797,,,,,
0d - 00:00:00,017775006,-66.0083,169.79,-100.7564,-5.9275,-3.7810,7.151,,,,,
0d - 00:00:00,017840124,-69.5095,169.52,-96.8031,-6.4106,-3.4551,7.281,,,,,
0d - 00:00:00,017905242,-73.2510,169.41,-92.8842,-6.7544,-3.0081,7.104,,,,,
