X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,002213468,-128.4810,162.38,-32.6229,-0.0093,-2.3934,0.027932,,,,,
0d - 00:00:00,002278570,-131.5017,162.03,-28.8416,-0.0093,-1.8533,-0.0093,,,,,
0d - 00:00:00,002343672,-134.7970,162.03,-24.9571,0,-1.7043,0.009311,,,,,
0d - 00:00:00,002408774,-138.1952,161.79,-20.8319,-0.0279,-1.8998,-0.0279,,,,,
0d - 00:00:00,002473876,-141.4218,161.42,-16.9474,-0.0279,-2.3189,0,,,,,
0d - 00:00:00,002538978,-144.2365,160.56,-13.0285,0.009291,-2.8684,0.03724,,,,,
0d - 00:00:00,002604080,-147.0512,159.36,-9.2815,0.16723,-3.3619,0.018621,,,,,
0d - 00:00:00,002669182,-149.2138,157.54,-5.7408,-0.0650,-3.7903,0.009311,,,,,
0d - 00:00:00,002734284,-151.2733,155.62,-1.7876,-0.0372,-4.0604,0.009311,,,,,
0d - 00:00:00,002799386,-153.5731,153.39,2.4063,-0.0836,-4.2094,0.07449,,,,,
0d - 00:00:00,002864488,-155.7356,151.09,5.741,-0.0465,-4.1908,0,,,,,
0d - 00:00:00,002929590,-157.1430,148.85,9.110,-0.0557,-3.9580,0,,,,,
0d - 00:00:00,002994692,-159.0652,146.69,13.338,-0.0372,-3.6693,0,,,,,
0d - 00:00:00,003059794,-161.2964,144.53,17.497,-0.1765,-3.7158,0.009311,,,,,
0d - 00:00:00,003124896,-162.6351,142.30,21.244,-0.0557,-3.9207,0.027932,,,,,
0d - 00:00:00,003189998,-164.0081,139.73,25.060,-0.0372,-4.1908,0.04655,,,,,
0d - 00:00:00,003255100,-165.0036,136.74,29.529,0.06504,-4.6378,-0.0093,,,,,
0d - 00:00:00,003320202,-162.6351,132.83,33.38,-0.0279,-6.0906,0.06517,,,,,
0d - 00:00:00,003385304,-162.1202,127.78,37.23,-0.0093,-7.5248,0,,,,,
0d - 00:00:00,003450406,-165.9647,122.43,43.21,0.018581,-7.2361,0.018621,,,,,
0d - 00:00:00,003515508,-169.2599,117.66,48.37,-0.0743,-5.8392,0.009311,,,,,
0d - 00:00:00,003580610,-170.4270,114.33,51.01,-0.0465,-3.7531,-0.0186,,,,,
0d - 00:00:00,003645712,-170.0838,112.20,53.59,-0.0836,-2.0116,0.018621,,,,,
0d - 00:00:00,003710814,-169.4659,110.89,56.27,-0.0279,-1.3317,-0.0093,,,,,
0d - 00:00:00,003775916,-168.9510,109.49,59.92,-0.0465,-1.7974,0.03724,,,,,
0d - 00:00:00,003841018,-169.1227,107.29,64.83,0,-3.3713,0.018621,,,,,
0d - 00:00:00,003906120,-169.9808,103.69,69.61,-0.0650,-5.2525,0.03724,,,,,
0d - 00:00:00,003971222,-170.4957,98.74,74.32,-0.0186,-6.7146,-0.0093,,,,,
0d - 00:00:00,004036324,-170.0494,92.91,77.41,-0.1022,-7.4503,0.05586,,,,,
0d - 00:00:00,004101426,-167.1661,87.08,76.52,-0.0093,-6.8357,0.03724,,,,,
0d - 00:00:00,004166528,-164.9692,81.93,80.82,-0.0186,-5.3735,0.03724,,,,,
0d - 00:00:00,004231630,-167.8183,77.53,90.34,-0.0557,-4.6006,0.03724,,,,,
0d - 00:00:00,004296732,-171.0792,73.48,95.60,-0.0279,-4.1442,0,,,,,
0d - 00:00:00,004361834,-169.7062,69.67,98.28,-0.0372,-3.8276,0,,,,,
0d - 00:00:00,004426936,-167.5437,65.80,101.96,-0.0465,-4.1442,0.009311,,,,,
0d - 00:00:00,004492038,-167.3720,61.68,104.81,-0.0650,-4.3025,0.027932,,,,,
0d - 00:00:00,004557140,-166.2736,57.46,107.63,0,-4.1815,0.018621,,,,,
0d - 00:00:00,004622242,-165.6558,53.30,111.28,-0.0279,-4.0045,0.018621,,,,,
0d - 00:00:00,004687344,-166.2393,49.32,115.74,-0.0372,-3.7624,0.027932,,,,,
0d - 00:00:00,004752446,-166.3423,45.48,119.32,-0.0557,-3.4271,-0.0186,,,,,
0d - 00:00:00,004817548,-165.3468,41.87,122.14,0.018581,-3.1850,0.05586,,,,,
0d - 00:00:00,004882650,-164.2484,38.27,124.72,-0.0279,-3.0081,0.009311,,,,,
0d - 00:00:00,004947752,-163.6649,34.87,127.78,-0.0557,-2.8311,0.09311,,,,,
0d - 00:00:00,005012854,-163.1843,31.508,131.04,0.11149,-2.7100,0.027932,,,,,
0d - 00:00:00,005077956,-162.7381,28.178,134.03,-0.0929,-2.5704,0.05586,,,,,
0d - 00:00:00,005143058,-162.1202,24.643,137.61,-0.0465,-2.7007,0.11173,,,,,
0d - 00:00:00,005208160,-161.4680,21.177,140.94,0.11149,-2.8777,0,,,,,
0d - 00:00:00,005273262,-160.3009,17.401,143.59,-0.0650,-3.0267,0.027932,,,,,
0d - 00:00:00,005338364,-158.6876,13.420,146.10,-0.0372,-3.3433,0.13966,,,,,
0d - 00:00:00,005403466,-157.3489,9.404,148.64,0.11149,-3.4551,0.03724,,,,,
0d - 00:00:00,005468568,-155.5640,5.148,151.15,-0.1208,-3.3154,0.04655,,,,,
0d - 00:00:00,005533670,-153.7791,0.9267,153.35,-0.1672,-3.3713,0.14897,,,,,
0d - 00:00:00,005598772,-152.0285,-3.3292,155.65,0.13007,-3.1291,-0.0186,,,,,
0d - 00:00:00,005663874,-150.2435,-7.2420,157.34,0,-2.6262,0.027932,,,,,
0d - 00:00:00,005728976,-148.3213,-10.7085,159.20,0.009291,-2.2072,0.10242,,,,,
0d - 00:00:00,005794078,-145.9528,-14.0720,160.91,0.10220,-2.0023,0.04655,,,,,
0d - 00:00:00,005859180,-142.8978,-17.6759,162.19,0,-2.1420,0.027932,,,,,
0d - 00:00:00,005924282,-139.8085,-21.3826,163.77,-0.0279,-2.6355,0.05586,,,,,
0d - 00:00:00,005989384,-136.7535,-25.5699,165.01,-0.0557,-3.1012,0.027932,,,,,
0d - 00:00:00,006054486,-133.5269,-29.9975,165.90,-0.0743,-3.2409,0.03724,,,,,
0d - 00:00:00,006119588,-129.8541,-34.6996,166.96,-0.0465,-3.4365,0.03724,,,,,
0d - 00:00:00,006184690,-126.0782,-39.4703,168.03,-0.0836,-3.6041,0.018621,,,,,
0d - 00:00:00,006249792,-123.0233,-44.3098,169.06,-0.0557,-3.3526,0.027932,,,,,
0d - 00:00:00,006314894,-119.1445,-48.9432,169.47,-0.1208,-3.0546,-0.0372,,,,,
0d - 00:00:00,006379996,-115.3686,-53.2335,169.20,-0.1301,-2.5052,0.018621,,,,,
0d - 00:00:00,006445098,-112.2793,-56.8030,169.51,-0.0465,-1.6484,-0.0093,,,,,
0d - 00:00:00,006510200,-109.4303,-60.0293,170.06,-0.0372,-0.8847,0.009311,,,,,
0d - 00:00:00,006575302,-105.7918,-62.7064,169.85,0.018581,-0.5029,0.03724,,,,,
0d - 00:00:00,006640404,-101.9130,-65.5208,169.82,-0.0929,-0.5588,0.027932,,,,,
0d - 00:00:00,006705506,-97.6566,-68.4381,169.96,-0.0186,-1.3131,0.03724,,,,,
0d - 00:00:00,006770608,-93.1256,-72.2822,169.82,-0.0465,-2.3655,0.009311,,,,,
0d - 00:00:00,006835710,-89.1438,-76.6411,168.06,-0.0279,-2.9056,0.027932,,,,,
0d - 00:00:00,006900812,-84.6815,-80.9314,166.00,-0.0743,-2.2444,0.009311,,,,,
0d - 00:00:00,006965914,-80.3221,-84.8784,167.55,-0.0186,-1.6484,0.06517,,,,,
0d - 00:00:00,007031016,-77.2328,-88.7225,169.68,0.009291,-1.9464,0.03724,,,,,
0d - 00:00:00,007096118,-74.2465,-92.8068,170.06,-0.0093,-2.2258,0.009311,,,,,
0d - 00:00:00,007161220,-69.7841,-97.2000,169.16,-0.0650,-2.3562,0.06517,,,,,
0d - 00:00:00,007226322,-65.2875,-101.1471,167.72,-0.0372,-2.0768,-0.0093,,,,,
0d - 00:00:00,007291424,-61.3743,-104.9568,166.66,0,-1.1920,0.009311,,,,,
0d - 00:00:00,007356526,-57.2552,-108.1144,166.21,-0.0279,-0.4750,0.07449,,,,,
0d - 00:00:00,007421628,-53.1362,-111.0661,166.21,-0.0372,-0.3539,0.009311,,,,,
0d - 00:00:00,007486730,-48.5365,-114.1894,166.24,-0.0279,-0.8288,0.06517,,,,,
0d - 00:00:00,007551832,-44.2458,-117.7933,165.97,0.009291,-1.7601,-0.0093,,,,,
0d - 00:00:00,007616934,-40.4013,-121.9462,165.45,-0.0929,-2.2630,0.018621,,,,,
0d - 00:00:00,007682036,-36.8658,-126.2365,164.70,0,-2.1513,0.018621,,,,,
0d - 00:00:00,007747138,-33.3989,-130.2522,163.66,-0.0093,-1.4249,-0.0745,,,,,
0d - 00:00:00,007812240,-30.1380,-133.5471,162.84,-0.1858,-0.2421,0.027932,,,,,
0d - 00:00:00,007877342,-27.1173,-135.9839,162.19,-0.0372,0.6798,0.018621,,,,,
0d - 00:00:00,007942444,-23.5817,-137.8030,161.29,-0.0186,1.1734,-0.0559,,,,,
0d - 00:00:00,008007546,-19.4627,-139.7594,160.50,-0.0465,0.9313,-0.0093,,,,,
0d - 00:00:00,008072648,-15.4122,-141.9903,159.20,-0.0186,0.23282,0.027932,,,,,
0d - 00:00:00,008137749,-11.2245,-144.9077,157.96,-0.0093,-0.5588,0.04655,,,,,
0d - 00:00:00,008202852,-7.5173,-148.0653,156.41,-0.0743,-0.9965,0.03724,,,,,
0d - 00:00:00,008267953,-3.6728,-151.3945,154.83,-0.0093,-0.8754,0.027932,,,,,
0d - 00:00:00,008267999,,,,,,,121.76,122.25,122.21,0.20195,
0d - 00:00:00,008333000,0.27461,-154.4835,153.04,-0.0465,-0.3725,0.018621,,,,,
0d - 00:00:00,008398098,4.050,-157.0920,151.08,-0.0557,0.3911,0.03724,,,,,
0d - 00:00:00,008463196,7.243,-159.0483,149.23,-0.0836,1.1548,0.018621,,,,,
0d - 00:00:00,008528294,11.499,-160.4556,146.92,0,1.7508,0,,,,,
0d - 00:00:00,008593392,15.721,-161.4509,143.80,0.03716,2.0581,0.018621,,,,,
0d - 00:00:00,008658490,19.360,-162.3433,140.98,0.04645,2.2351,0.009311,,,,,
0d - 00:00:00,008723588,23.170,-163.2700,138.43,-0.0743,2.0861,-0.0745,,,,,
0d - 00:00:00,008788686,26.637,-164.0937,135.41,0,1.9185,0.018621,,,,,
0d - 00:00:00,008853784,30.241,-165.0547,132.35,-0.0372,1.8812,0.04655,,,,,
0d - 00:00:00,008918882,34.33,-165.7411,128.98,-0.0557,1.8812,-0.0372,,,,,
0d - 00:00:00,008983980,39.61,-166.9424,124.79,0.027872,1.7136,0.027932,,,,,
0d - 00:00:00,009049078,44.31,-168.0750,121.42,0,1.4528,0.009311,,,,,
0d - 00:00:00,009114176,48.30,-169.2763,118.01,0,1.4621,0.07449,,,,,
0d - 00:00:00,009179274,51.59,-170.2373,114.95,0.05574,1.7881,0,,,,,
0d - 00:00:00,009244372,54.82,-170.8208,111.79,0.018581,2.4027,0.018621,,,,,
0d - 00:00:00,009309470,58.04,-170.8895,108.28,0.08362,3.0732,0,,,,,
0d - 00:00:00,009374568,61.68,-170.4776,104.68,-0.0836,3.567,-0.0279,,,,,
0d - 00:00:00,009439666,65.73,-169.7568,100.52,0.009291,3.567,0.009311,,,,,
0d - 00:00:00,009504764,70.37,-169.2763,95.87,0.009291,3.315,-0.0186,,,,,
0d - 00:00:00,009569862,74.42,-168.8644,92.37,-0.0186,2.8404,0.04655,,,,,
0d - 00:00:00,009634960,76.61,-168.7615,89.48,-0.1394,2.5610,0,,,,,
0d - 00:00:00,009700058,77.51,-168.3496,86.18,0.018581,3.0453,0.009311,,,,,
0d - 00:00:00,009765156,82.42,-167.5945,80.51,0.05574,3.520,0.027932,,,,,
0d - 00:00:00,009830254,89.76,-167.0454,73.98,-0.1487,3.1571,0.018621,,,,,
0d - 00:00:00,009895352,95.29,-166.8051,70.20,-0.1022,2.2444,0,,,,,
0d - 00:00:00,009960450,98.72,-167.2170,67.76,0.009291,1.3038,0.027932,,,,,
0d - 00:00:00,010025548,101.43,-168.0750,64.11,0.08362,0.8847,-0.0186,,,,,
0d - 00:00:00,010090646,105.21,-168.9331,59.23,0.027872,1.3317,-0.0093,,,,,
0d - 00:00:00,010155744,109.26,-169.1047,54.38,0.03716,2.2910,0.009311,,,,,
0d - 00:00:00,010220842,112.73,-168.4183,49.98,0,3.390,-0.0186,,,,,
0d - 00:00:00,010285940,116.33,-167.1483,46.03,0.027872,4.181,0,,,,,
0d - 00:00:00,010351038,119.73,-165.3979,42.49,0.027872,4.265,0.04655,,,,,
0d - 00:00:00,010416136,122.68,-163.8534,39.36,0,3.716,-0.0093,,,,,
0d - 00:00:00,010481234,125.53,-162.8581,36.13,0.03716,2.8963,0.009311,,,,,
0d - 00:00:00,010546332,128.65,-162.4462,32.42,0.018581,2.0768,0.03724,,,,,
0d - 00:00:00,010611430,131.60,-162.1373,28.807,-0.0186,1.7322,-0.0186,,,,,
0d - 00:00:00,010676528,134.80,-162.2403,24.888,-0.0186,1.7136,0.009311,,,,,
0d - 00:00:00,010741626,138.13,-162.0687,20.935,0.03716,1.9836,-0.0931,,,,,
0d - 00:00:00,010806724,141.15,-161.4166,17.222,0.13936,2.5052,0,,,,,
0d - 00:00:00,010871822,143.96,-160.5585,13.441,0.018581,3.0826,-0.0279,,,,,
0d - 00:00:00,010936920,146.88,-159.2200,9.385,0.05574,3.418,0.06517,,,,,
0d - 00:00:00,011002018,149.28,-157.4352,5.638,0.027872,3.800,0,,,,,
0d - 00:00:00,011067116,151.34,-155.4102,1.8907,0.12078,4.098,0.009311,,,,,
0d - 00:00:00,011132214,153.61,-153.2479,-2.3720,0.03716,4.247,-0.0838,,,,,
0d - 00:00:00,011197312,155.56,-150.7767,-5.8096,-0.0650,4.200,0.03724,,,,,
0d - 00:00:00,011262410,157.14,-148.5458,-9.3159,0.06504,3.874,0,,,,,
0d - 00:00:00,011327508,159.17,-146.3835,-13.4411,0.027872,3.753,-0.0559,,,,,
0d - 00:00:00,011392606,161.06,-144.2899,-17.4287,0.009291,3.725,-0.0186,,,,,
0d - 00:00:00,011457704,162.43,-141.9560,-20.9007,0.06504,3.865,-0.0186,,,,,
0d - 00:00:00,011522802,163.70,-139.5191,-24.6820,0.009291,4.042,0.018621,,,,,
0d - 00:00:00,011587900,164.73,-136.4988,-29.4603,0.027872,4.554,0.009311,,,,,
0d - 00:00:00,011652998,162.74,-132.6890,-33.2761,0.009291,6.100,-0.0279,,,,,
0d - 00:00:00,011718096,162.53,-127.7466,-37.1262,0.009291,7.366,0.009311,,,,,
0d - 00:00:00,011783194,165.79,-122.4954,-42.9701,0.027872,7.190,-0.0186,,,,,
0d - 00:00:00,011848292,169.12,-117.7933,-48.0234,-0.0093,5.839,-0.0186,,,,,
0d - 00:00:00,011913390,170.36,-114.3610,-50.8766,0.03716,3.800,0.009311,,,,,
0d - 00:00:00,011978488,170.05,-112.2674,-53.1111,0.07433,2.0488,0.009311,,,,,
0d - 00:00:00,012043586,169.47,-110.9288,-56.1706,0,1.3597,0.018621,,,,,
0d - 00:00:00,012108684,169.19,-109.4530,-60.2613,0.05574,1.9371,-0.0186,,,,,
0d - 00:00:00,012173782,169.40,-107.3593,-64.9021,-0.0372,3.585,0.009311,,,,,
0d - 00:00:00,012238880,169.95,-103.4466,-69.5085,0.11149,5.420,-0.0279,,,,,
0d - 00:00:00,012303978,170.43,-98.4013,-74.2524,0.027872,6.864,-0.0559,,,,,
0d - 00:00:00,012369076,170.22,-92.5322,-77.4837,-0.0186,7.413,0.04655,,,,,
0d - 00:00:00,012434174,167.75,-86.8691,-77.0368,0.05574,6.659,0.027932,,,,,
0d - 00:00:00,012499272,164.83,-81.8924,-80.2338,0.05574,5.262,-0.0466,,,,,
0d - 00:00:00,012564370,167.37,-77.4992,-89.4466,-0.0186,4.405,0.018621,,,,,
0d - 00:00:00,012629468,170.84,-73.5178,-95.8750,0.07433,4.051,-0.0279,,,,,
0d - 00:00:00,012694566,169.88,-69.7081,-98.6594,0.03716,4.014,-0.0372,,,,,
0d - 00:00:00,012759664,167.85,-65.6924,-101.7533,0.009291,4.247,0.027932,,,,,
0d - 00:00:00,012824762,167.34,-61.5394,-105.0190,-0.0279,4.424,0.009311,,,,,
0d - 00:00:00,012889860,166.41,-57.1805,-107.8035,0.05574,4.358,-0.0093,,,,,
0d - 00:00:00,012954958,165.66,-53.1648,-111.2411,0.09291,3.995,-0.0466,,,,,
0d - 00:00:00,013020056,166.00,-49.0462,-115.6756,-0.1115,3.716,-0.0838,,,,,
0d - 00:00:00,013085154,166.34,-45.3394,-119.6288,-0.0186,3.390,-0.0372,,,,,
0d - 00:00:00,013150252,165.55,-41.5983,-122.4821,0.12078,3.176,-0.1024,,,,,
0d - 00:00:00,013215350,164.42,-38.0975,-125.0946,0.027872,3.0639,-0.0372,,,,,
0d - 00:00:00,013280448,163.53,-34.4937,-128.0166,0.04645,2.8032,-0.0186,,,,,
0d - 00:00:00,013345546,163.01,-31.0958,-131.2480,0.027872,2.7659,-0.1397,,,,,
0d - 00:00:00,013410644,162.64,-27.6292,-134.2387,-0.0465,2.6635,0,,,,,
0d - 00:00:00,013475742,162.15,-24.3343,-137.4700,0.05574,2.5238,0,,,,,
0d - 00:00:00,013540840,161.43,-20.9021,-140.7358,0.04645,2.6728,-0.1117,,,,,
0d - 00:00:00,013605938,160.54,-17.2297,-143.6234,-0.0743,2.8777,0,,,,,
0d - 00:00:00,013671036,158.93,-13.4542,-146.2016,0.07433,3.194,-0.0279,,,,,
0d - 00:00:00,013736134,157.25,-9.4042,-148.6423,-0.0186,3.390,-0.1117,,,,,
0d - 00:00:00,013801232,155.56,-5.1826,-151.1517,0,3.567,-0.0093,,,,,
0d - 00:00:00,013866330,153.74,-0.8237,-153.5924,0.13936,3.530,-0.0372,,,,,
0d - 00:00:00,013931428,152.03,3.535,-155.6550,0.027872,3.362,0,,,,,
0d - 00:00:00,013996526,150.31,7.551,-157.3394,0.10220,2.7939,-0.0093,,,,,
0d - 00:00:00,014061624,148.25,11.120,-159.3676,0.03716,2.1885,-0.0186,,,,,
0d - 00:00:00,014126722,146.12,14.587,-161.1552,0.07433,1.8905,-0.0093,,,,,
0d - 00:00:00,014191820,143.21,17.847,-162.3240,0.09291,1.9930,-0.0279,,,,,
0d - 00:00:00,014256918,140.15,21.520,-163.9740,0.027872,2.4307,-0.0279,,,,,
0d - 00:00:00,014322016,137.17,25.501,-165.2115,0,2.9522,0,,,,,
0d - 00:00:00,014387114,133.77,29.963,-165.8991,0.03716,3.287,-0.0559,,,,,
0d - 00:00:00,014452212,129.75,34.56,-166.6553,0.04645,3.474,-0.0372,,,,,
0d - 00:00:00,014517310,126.25,39.30,-167.9960,0.14865,3.669,-0.0372,,,,,
0d - 00:00:00,014582408,123.88,43.97,-169.1992,0.027872,3.306,-0.0186,,,,,
0d - 00:00:00,014647506,120.07,48.57,-169.4398,0.03716,2.8125,-0.0279,,,,,
0d - 00:00:00,014712604,115.61,52.62,-168.9585,0.03716,2.3468,0,,,,,
0d - 00:00:00,014777702,112.24,56.36,-169.2336,0.08362,1.6391,-0.0279,,,,,
0d - 00:00:00,014842800,109.50,59.48,-169.8179,0.07433,1.0989,0.009311,,,,,
0d - 00:00:00,014907898,106.07,62.53,-169.8179,0.04645,0.8195,-0.0279,,,,,
0d - 00:00:00,014972996,102.05,65.42,-169.6461,0.05574,0.9499,-0.0093,,,,,
0d - 00:00:00,015038094,97.90,68.71,-169.8179,0.018581,1.5366,-0.0279,,,,,
0d - 00:00:00,015103192,93.47,72.56,-169.6461,0.04645,2.3282,-0.0279,,,,,
0d - 00:00:00,015168290,89.21,76.78,-167.5491,0.027872,2.6542,-0.0186,,,,,
0d - 00:00:00,015233388,84.99,80.76,-165.6584,0.018581,1.8160,0,,,,,
0d - 00:00:00,015298486,80.70,84.36,-167.5491,0.08362,1.4062,-0.0279,,,,,
0d - 00:00:00,015363584,77.78,88.34,-169.6805,0.04645,1.9278,-0.0186,,,,,
0d - 00:00:00,015428682,74.69,92.39,-169.8179,0.04645,2.3655,-0.0186,,,,,
0d - 00:00:00,015493780,69.85,96.79,-168.9585,0.04645,2.5610,-0.0186,,,,,
0d - 00:00:00,015558878,65.60,101.11,-167.5148,0.018581,2.2351,0.009311,,,,,
0d - 00:00:00,015623976,61.51,104.82,-166.4835,0.03716,1.3317,-0.0093,,,,,
0d - 00:00:00,015689074,57.50,108.05,-166.1053,0.03716,0.5122,-0.0372,,,,,
0d - 00:00:00,015754172,53.38,111.03,-166.1053,0.009291,0.29801,0,,,,,
0d - 00:00:00,015819270,48.74,114.02,-166.1397,0,0.8009,-0.0186,,,,,
0d - 00:00:00,015884368,44.35,117.66,-165.7959,-0.0372,1.6949,-0.0559,,,,,
0d - 00:00:00,015949465,40.37,121.98,-165.3491,0.04645,2.3375,-0.0466,,,,,
0d - 00:00:00,016014563,36.76,126.31,-164.5584,0.03716,2.3096,-0.0466,,,,,
0d - 00:00:00,016079662,33.50,130.49,-163.5959,-0.0093,1.5459,-0.0559,,,,,
0d - 00:00:00,016144760,30.344,133.68,-162.8052,0.04645,0.28870,0.009311,,,,,
0d - 00:00:00,016209858,27.083,136.16,-162.0146,0.03716,-0.8102,0.018621,,,,,
0d - 00:00:00,016274956,23.685,137.87,-161.2927,-0.0093,-1.3504,0.08380,,,,,
0d - 00:00:00,016340054,19.703,139.66,-160.2958,0.08362,-1.1920,0.009311,,,,,
0d - 00:00:00,016405152,15.584,141.65,-159.1614,0.009291,-0.4191,-0.0279,,,,,
0d - 00:00:00,016470249,11.327,144.36,-157.6144,0.10220,0.4936,0.07449,,,,,
0d - 00:00:00,016535347,7.483,147.65,-156.2050,0.17652,1.0617,0,,,,,
0d - 00:00:00,016600446,3.707,151.15,-154.6581,0.009291,1.1082,0,,,,,
0d - 00:00:00,016601000,,,,,,,121.78,122.26,122.22,0.19923,
0d - 00:00:00,016666000,-0.1373,154.35,-152.9049,-0.0186,0.5867,0.10242,,,,,
0d - 00:00:00,016731098,-3.9818,157.02,-150.9111,-0.0465,-0.2142,-0.0093,,,,,
0d - 00:00:00,016796196,-7.2084,159.08,-149.1579,-0.0093,-1.1362,0.04655,,,,,
0d - 00:00:00,016861294,-11.1902,160.46,-146.8203,-0.0186,-1.7788,-0.0279,,,,,
0d - 00:00:00,016926392,-15.3093,161.49,-144.0015,-0.0836,-2.1233,0,,,,,
0d - 00:00:00,016991490,-19.2910,162.34,-141.0795,-0.0093,-2.2910,-0.0279,,,,,
0d - 00:00:00,017056588,-23.3415,163.27,-138.2263,-0.0186,-2.0395,-0.0652,,,,,
0d - 00:00:00,017121686,-27.0486,164.20,-135.2012,-0.0465,-1.8160,-0.0466,,,,,
0d - 00:00:00,017186784,-30.5155,165.26,-132.1761,0.018581,-1.8160,0.018621,,,,,
0d - 00:00:00,017251882,-34.8749,166.29,-128.5666,-0.0186,-1.7694,-0.0466,,,,,
0d - 00:00:00,017316980,-40.0581,167.32,-124.7165,-0.0372,-1.7229,-0.0093,,,,,
0d - 00:00:00,017382078,-44.1085,168.35,-121.9664,0.009291,-1.5832,0.009311,,,,,
0d - 00:00:00,017447176,-47.7127,169.41,-118.4944,-0.0186,-1.6577,0.03724,,,,,
0d - 00:00:00,017512274,-51.4542,170.20,-114.8849,0.05574,-2.0675,-0.0186,,,,,
0d - 00:00:00,017577372,-54.8524,170.65,-111.7223,0.009291,-2.5424,-0.0279,,,,,
0d - 00:00:00,017642470,-58.0791,170.61,-108.0785,0,-3.1198,0.03724,,,,,
0d - 00:00:00,017707568,-62.0265,170.27,-104.1596,0.06504,-3.4551,0.04655,,,,,
0d - 00:00:00,017772666,-66.1113,169.65,-100.0688,-0.0186,-3.3899,0.009311,,,,,
0d - 00:00:00,017837764,-70.4020,169.21,-96.0812,0.009291,-3.1384,-0.0093,,,,,
0d - 00:00:00,017902862,-74.0748,169.00,-92.5748,-0.0743,-2.6914,0,,,,,
