X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,011006166,148.22,-155.5818,6.119,0.027872,0.3539,0.009311,,,,,
0d - 00:00:00,011071292,150.24,-153.5911,2.0626,0.018581,0.3818,-0.0093,,,,,
0d - 00:00:00,011136418,152.65,-151.5318,-2.2001,0.04645,0.4098,0.009311,,,,,
0d - 00:00:00,011201544,154.64,-149.4039,-5.6721,0.05574,0.3632,0,,,,,
0d - 00:00:00,011266670,155.70,-147.8250,-8.6628,0.027872,0.3446,0.009311,,,,,
0d - 00:00:00,011331796,157.97,-145.7657,-12.7192,0.009291,0.3260,0.009311,,,,,
0d - 00:00:00,011396922,160.37,-143.1229,-17.3943,0.05574,0.3818,0.009311,,,,,
0d - 00:00:00,011462048,161.88,-140.3085,-21.3132,-0.0093,0.3260,-0.0186,,,,,
0d - 00:00:00,011527174,163.46,-138.2492,-24.4414,0.06504,0.3260,-0.0279,,,,,
0d - 00:00:00,011592300,164.11,-135.0572,-28.0509,0.12078,0.3539,0.018621,,,,,
0d - 00:00:00,011657426,164.87,-131.3161,-32.7261,0.03716,0.29801,0,,,,,
0d - 00:00:00,011722552,166.69,-128.7763,-36.9199,0.03716,0.30732,-0.0186,,,,,
0d - 00:00:00,011787678,168.50,-126.3394,-40.9076,0.03716,0.3353,0.018621,,,,,
0d - 00:00:00,011852804,168.88,-122.4267,-45.1702,0.09291,0.3353,0.027932,,,,,
0d - 00:00:00,011917930,169.33,-119.0975,-48.5391,0.027872,0.28870,0.027932,,,,,
0d - 00:00:00,011983056,169.33,-116.3517,-51.2548,0.04645,0.3166,0,,,,,
0d - 00:00:00,012048182,168.99,-112.5077,-54.7955,0.009291,0.27007,0.027932,,,,,
0d - 00:00:00,012113308,168.75,-108.2517,-59.0581,0.03716,0.30732,0.018621,,,,,
0d - 00:00:00,012178434,169.16,-104.2017,-63.3552,0.06504,0.3166,0.018621,,,,,
0d - 00:00:00,012243560,169.29,-99.7742,-68.0303,0.009291,0.26076,0.027932,,,,,
0d - 00:00:00,012308686,169.09,-95.0721,-72.2586,0.04645,0.27007,0,,,,,
0d - 00:00:00,012373812,168.57,-91.2623,-75.0430,0.04645,0.29801,0.009311,,,,,
0d - 00:00:00,012438938,167.27,-87.4182,-78.0681,0.009291,0.25145,0.018621,,,,,
0d - 00:00:00,012504064,166.79,-81.7551,-83.9464,-0.0093,0.24213,0.018621,,,,,
0d - 00:00:00,012569190,167.68,-76.2293,-90.0654,0.08362,0.23282,0.03724,,,,,
0d - 00:00:00,012634316,168.30,-72.7627,-93.5718,0.04645,0.22351,-0.0186,,,,,
0d - 00:00:00,012699442,168.09,-69.0559,-97.2844,-0.0186,0.22351,-0.0186,,,,,
0d - 00:00:00,012764568,167.65,-64.3882,-101.4439,0,0.23282,-0.0093,,,,,
0d - 00:00:00,012829694,167.17,-60.4754,-104.8127,-0.0093,0.23282,0,,,,,
0d - 00:00:00,012894820,166.82,-56.7000,-108.1816,0.018581,0.23282,0.009311,,,,,
0d - 00:00:00,012959946,166.34,-52.2381,-112.5817,0.07433,0.20488,-0.0093,,,,,
0d - 00:00:00,013025072,166.41,-47.7763,-117.0163,-0.0465,0.23282,0.009311,,,,,
0d - 00:00:00,013090198,166.17,-44.0695,-120.3851,0.04645,0.18626,0,,,,,
0d - 00:00:00,013155324,165.48,-40.9805,-122.7571,0.05574,0.22351,0,,,,,
0d - 00:00:00,013220450,164.93,-37.7199,-125.3697,0.018581,0.19557,0.027932,,,,,
0d - 00:00:00,013285576,164.18,-34.3564,-128.2916,0.04645,0.18626,-0.0093,,,,,
0d - 00:00:00,013350702,163.56,-31.4047,-130.8354,0.06504,0.13038,0,,,,,
0d - 00:00:00,013415828,163.12,-28.2814,-133.5512,0.027872,0.21420,-0.0093,,,,,
0d - 00:00:00,013480954,162.15,-24.3343,-136.7481,0.12078,0.22351,0,,,,,
0d - 00:00:00,013546080,160.95,-20.4216,-139.6357,0.03716,0.18626,0.027932,,,,,
0d - 00:00:00,013611206,159.75,-16.7492,-142.1452,0.04645,0.17694,-0.0093,,,,,
0d - 00:00:00,013676332,158.10,-12.4246,-145.1015,0.05574,0.17694,0.027932,,,,,
0d - 00:00:00,013741458,156.42,-8.2030,-147.5766,0.018581,0.14901,0,,,,,
0d - 00:00:00,013806584,154.81,-4.4619,-149.8454,0.04645,0.15832,-0.0186,,,,,
0d - 00:00:00,013871710,152.30,0.24025,-152.2518,0.03716,0.21420,0.018621,,,,,
0d - 00:00:00,013936836,150.24,4.565,-154.7956,0.027872,0.13969,0.027932,,,,,
0d - 00:00:00,014001962,149.08,7.311,-156.3425,0.09291,0.14901,0.018621,,,,,
0d - 00:00:00,014067088,147.36,10.811,-158.1645,-0.0279,0.17694,0.009311,,,,,
0d - 00:00:00,014132214,144.89,15.136,-160.2958,0.05574,0.13969,0.018621,,,,,
0d - 00:00:00,014197340,142.49,18.843,-161.6364,0.09291,0.16763,0,,,,,
0d - 00:00:00,014262466,140.01,22.515,-163.0802,0.13007,0.15832,0,,,,,
0d - 00:00:00,014327592,137.27,26.806,-164.9709,0.03716,0.15832,-0.0093,,,,,
0d - 00:00:00,014392718,134.52,30.924,-166.2428,-0.0557,0.15832,-0.0093,,,,,
0d - 00:00:00,014457844,131.02,34.94,-166.5866,0.027872,0.15832,0.009311,,,,,
0d - 00:00:00,014522970,127.04,39.26,-167.4116,0.03716,0.12107,0,,,,,
0d - 00:00:00,014588096,124.26,43.35,-168.8554,0,0.13969,0,,,,,
0d - 00:00:00,014653222,121.41,47.09,-169.4054,0.03716,0.15832,0.009311,,,,,
0d - 00:00:00,014718348,117.33,50.73,-168.9929,0.06504,0.11175,0.009311,,,,,
0d - 00:00:00,014783474,113.62,53.85,-168.5804,0.06504,0.13969,0,,,,,
0d - 00:00:00,014848600,110.46,56.91,-168.6492,0.08362,0.12107,0,,,,,
0d - 00:00:00,014913726,106.65,61.02,-168.7867,0.027872,0.13038,0,,,,,
0d - 00:00:00,014978852,102.19,65.31,-168.5117,-0.0093,0.11175,0.018621,,,,,
0d - 00:00:00,015043978,97.76,69.43,-168.4773,-0.0186,0.13969,-0.0186,,,,,
0d - 00:00:00,015109104,93.23,74.17,-168.3742,-0.0186,0.11175,0.018621,,,,,
0d - 00:00:00,015174230,88.49,77.57,-167.0679,0.027872,0.13038,-0.0652,,,,,
0d - 00:00:00,015239356,84.13,81.38,-166.6553,0.027872,0.12107,0.018621,,,,,
0d - 00:00:00,015304482,79.84,86.53,-167.8929,0.009291,0.10244,0,,,,,
0d - 00:00:00,015369608,76.03,90.92,-168.3742,-0.0279,0.13038,0.009311,,,,,
0d - 00:00:00,015434734,72.80,93.42,-167.6523,0.04645,0.12107,-0.0093,,,,,
0d - 00:00:00,015499860,69.51,96.44,-167.2397,0.05574,0.10244,0.009311,,,,,
0d - 00:00:00,015564986,65.08,100.77,-166.9991,-0.0093,0.07450,-0.0093,,,,,
0d - 00:00:00,015630112,60.52,104.58,-166.3116,0.03716,0.10244,0.009311,,,,,
0d - 00:00:00,015695238,55.95,108.84,-166.0366,0.09291,0.11175,-0.0372,,,,,
0d - 00:00:00,015760363,51.35,113.85,-166.4491,0.018581,0.08382,0.027932,,,,,
0d - 00:00:00,015825490,47.09,118.31,-166.7585,0,0.06519,-0.0279,,,,,
0d - 00:00:00,015890616,43.52,121.53,-166.3460,0.018581,0.10244,0,,,,,
0d - 00:00:00,015955741,40.23,124.18,-165.5553,0.027872,0.09313,-0.0093,,,,,
0d - 00:00:00,016020868,36.90,126.41,-164.5928,-0.0465,0.07450,0.009311,,,,,
0d - 00:00:00,016085994,34.09,128.43,-163.2865,-0.0186,0.11175,0,,,,,
0d - 00:00:00,016151120,30.790,130.97,-162.4271,0.027872,0.08382,-0.0279,,,,,
0d - 00:00:00,016216246,27.323,133.89,-161.6708,0.05574,0.09313,-0.0186,,,,,
0d - 00:00:00,016281371,23.959,136.64,-160.7427,0.018581,0.11175,-0.0466,,,,,
0d - 00:00:00,016346498,20.046,139.69,-159.7801,-0.0372,0.12107,0,,,,,
0d - 00:00:00,016411624,15.721,141.51,-158.3707,-0.0093,0.6240,-0.0093,,,,,
0d - 00:00:00,016476749,11.774,143.36,-156.6175,0,1.3783,0,,,,,
0d - 00:00:00,016541876,7.929,145.59,-155.0362,-0.0279,2.1326,-0.0279,,,,,
0d - 00:00:00,016607000,,,,,,,121.58,121.86,121.86,0.10375,
0d - 00:00:00,016607002,3.913,148.07,-153.2143,0.027872,2.8497,-0.0279,,,,,
0d - 00:00:00,016672000,-0.1716,150.40,-151.2549,0.018581,3.418,-0.0279,,,,,
0d - 00:00:00,016737126,-4.1191,153.18,-149.4673,0,3.744,-0.0186,,,,,
0d - 00:00:00,016802252,-7.6546,155.86,-147.6797,0.03716,3.688,-0.0093,,,,,
0d - 00:00:00,016867378,-11.8080,158.29,-145.4453,0,3.474,-0.0186,,,,,
0d - 00:00:00,016932504,-15.5839,160.35,-143.2796,-0.0465,3.194,-0.0186,,,,,
0d - 00:00:00,016997630,-19.2567,162.07,-140.8389,0.10220,2.7752,-0.0093,,,,,
0d - 00:00:00,017062756,-23.0669,163.68,-138.1232,0.06504,2.3562,-0.0372,,,,,
0d - 00:00:00,017127882,-26.5681,164.95,-135.8200,0.09291,1.9464,-0.0093,,,,,
0d - 00:00:00,017193008,-29.8290,166.08,-133.5168,0.018581,1.5925,0.018621,,,,,
0d - 00:00:00,017258134,-33.6048,166.91,-129.9417,0.03716,1.2200,0.018621,,,,,
0d - 00:00:00,017323260,-38.3418,167.53,-125.7134,0,0.9127,0,,,,,
0d - 00:00:00,017388386,-42.5639,168.38,-122.7227,-0.0186,0.6519,0.009311,,,,,
0d - 00:00:00,017453512,-46.6829,169.17,-119.6632,-0.0093,0.5401,0.018621,,,,,
0d - 00:00:00,017518638,-50.0125,169.28,-116.1912,0.009291,0.3818,-0.0093,,,,,
0d - 00:00:00,017583764,-52.9989,169.41,-112.9599,0.018581,0.13038,-0.0093,,,,,
0d - 00:00:00,017648890,-55.9509,169.24,-109.7629,0.027872,-0.1676,0.009311,,,,,
0d - 00:00:00,017714016,-59.6237,168.93,-105.2596,0.018581,-0.4098,-0.0279,,,,,
0d - 00:00:00,017779142,-64.4293,168.62,-100.3095,0.009291,-0.6426,0.027932,,,,,
0d - 00:00:00,017844268,-68.9603,168.45,-96.0812,0.009291,-0.5774,0,,,,,
0d - 00:00:00,017909394,-72.5988,168.35,-92.7467,-0.0279,-0.6053,0.03724,,,,,
0d - 00:00:00,017974520,-75.5508,167.87,-88.9310,-0.0372,-0.5867,0.009311,,,,,
