X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,004363576,-167.9556,70.94,94.98,-0.0372,-0.0186,0.018621,,,,,
0d - 00:00:00,004428704,-166.9258,65.83,99.76,-0.0093,0,0.018621,,,,,
0d - 00:00:00,004493832,-167.2004,60.85,105.02,-0.0279,-0.0186,0.009311,,,,,
0d - 00:00:00,004558960,-167.4064,56.87,108.83,-0.1579,-0.0466,0,,,,,
0d - 00:00:00,004624088,-166.5826,52.82,111.96,-0.0279,-0.0093,-0.0093,,,,,
0d - 00:00:00,004689216,-165.4155,48.43,115.33,0,0,0.018621,,,,,
0d - 00:00:00,004754344,-164.5917,44.72,118.25,0,0.009313,0,,,,,
0d - 00:00:00,004819472,-164.0768,41.26,121.35,-0.0465,-0.0093,0.009311,,,,,
0d - 00:00:00,004884600,-163.6305,37.72,124.37,-0.0279,0.009313,0.018621,,,,,
0d - 00:00:00,004949728,-163.2873,34.22,127.84,-0.0186,0,0.018621,,,,,
0d - 00:00:00,005014856,-162.7724,30.650,130.97,-0.0372,0,0.018621,,,,,
0d - 00:00:00,005079984,-162.0172,27.149,134.00,-0.0465,0.009313,-0.0279,,,,,
0d - 00:00:00,005145112,-161.3307,23.476,136.99,-0.0743,0,0.018621,,,,,
0d - 00:00:00,005210240,-160.3696,19.872,139.70,0.027872,-0.0093,0.027932,,,,,
0d - 00:00:00,005275368,-159.0652,16.028,142.42,-0.0372,-0.0186,0.018621,,,,,
0d - 00:00:00,005340496,-157.9325,12.287,145.48,0,0.009313,0.018621,,,,,
0d - 00:00:00,005405624,-156.6281,8.237,148.06,-0.0650,0,-0.0279,,,,,
0d - 00:00:00,005470752,-155.1521,4.462,150.33,0,-0.0186,0.018621,,,,,
0d - 00:00:00,005535880,-152.8866,0.03432,152.70,-0.0186,0.018626,0.018621,,,,,
0d - 00:00:00,005601008,-150.9987,-3.9814,155.14,-0.0743,0.027939,0,,,,,
0d - 00:00:00,005666136,-149.9689,-6.8301,156.89,-0.0093,0,0,,,,,
0d - 00:00:00,005731264,-148.4586,-9.7131,158.41,-0.1208,0.009313,0.009311,,,,,
0d - 00:00:00,005796392,-146.1244,-13.7288,160.43,0.018581,0.027939,0.009311,,,,,
0d - 00:00:00,005861520,-143.6873,-17.5729,161.81,-0.0279,0,0.009311,,,,,
0d - 00:00:00,005926648,-140.7010,-21.5199,163.01,-0.0650,0,0.027932,,,,,
0d - 00:00:00,005991776,-137.7833,-25.7759,164.52,0.009291,0.009313,0.03724,,,,,
0d - 00:00:00,006056904,-134.5910,-29.7572,165.28,0.009291,0,0,,,,,
0d - 00:00:00,006122032,-131.0211,-33.8415,165.80,0.05574,0,0.027932,,,,,
0d - 00:00:00,006187160,-127.1423,-38.6466,166.93,-0.0743,-0.0186,0.018621,,,,,
0d - 00:00:00,006252288,-123.5038,-43.3144,168.37,-0.0557,0.009313,0.009311,,,,,
0d - 00:00:00,006317416,-119.8996,-47.6047,168.51,-0.0093,-0.0186,0.03724,,,,,
0d - 00:00:00,006382544,-115.7462,-51.2428,168.17,-0.0186,0,0.04655,,,,,
0d - 00:00:00,006447672,-112.0734,-54.7780,168.41,-0.0557,-0.0186,0.009311,,,,,
0d - 00:00:00,006512800,-109.1557,-58.1759,168.82,-0.0279,0,0.018621,,,,,
0d - 00:00:00,006577928,-105.7231,-61.8483,168.86,-0.0279,-0.0466,0.018621,,,,,
0d - 00:00:00,006643056,-101.6727,-65.8297,169.10,0,0.009313,0.018621,,,,,
0d - 00:00:00,006708184,-97.5536,-70.2229,169.23,0.04645,-0.0093,0,,,,,
0d - 00:00:00,006773312,-93.0913,-74.8564,169.20,-0.0465,-0.0093,0.009311,,,,,
0d - 00:00:00,006838440,-88.6632,-78.9750,169.13,0.05574,0,0.009311,,,,,
0d - 00:00:00,006903568,-84.7501,-82.7161,169.16,-0.0279,0,-0.0466,,,,,
0d - 00:00:00,006968696,-80.7683,-86.6632,169.06,-0.0093,0,0.027932,,,,,
0d - 00:00:00,007033824,-76.9239,-90.3013,168.89,0,0.027939,0.018621,,,,,
0d - 00:00:00,007098952,-73.6972,-92.6009,167.79,-0.0279,-0.0373,0,,,,,
0d - 00:00:00,007164080,-70.5393,-94.7288,166.83,-0.0093,-0.0093,0.009311,,,,,
0d - 00:00:00,007229208,-65.8367,-99.3623,166.79,0.05574,0,0.027932,,,,,
0d - 00:00:00,007294336,-61.3743,-104.3390,167.17,-0.0093,0,0.009311,,,,,
0d - 00:00:00,007359464,-57.1179,-108.0801,166.76,0,0,0,,,,,
0d - 00:00:00,007424592,-52.2437,-112.5077,166.00,-0.0186,-0.0093,0.009311,,,,,
0d - 00:00:00,007489720,-46.9919,-117.2098,165.66,-0.0279,0,0.018621,,,,,
0d - 00:00:00,007554848,-43.1131,-120.5390,165.01,0,0.009313,-0.0093,,,,,
0d - 00:00:00,007619976,-39.6805,-122.9759,164.11,-0.0093,0,0.018621,,,,,
0d - 00:00:00,007685104,-36.5225,-125.4471,163.32,-0.0557,-0.0093,0,,,,,
0d - 00:00:00,007750232,-33.1929,-128.1928,162.63,-0.0186,0.009313,0,,,,,
0d - 00:00:00,007815360,-30.0006,-130.9729,161.88,-0.0279,-0.0093,0.018621,,,,,
0d - 00:00:00,007880488,-26.5681,-133.8216,161.02,-0.0650,-0.0093,0.009311,,,,,
0d - 00:00:00,007945616,-22.8609,-137.0479,160.19,-0.0372,0.018626,0.018621,,,,,
0d - 00:00:00,008010744,-18.8448,-140.2055,159.16,0.009291,0,-0.0186,,,,,
0d - 00:00:00,008075872,-14.8287,-143.1916,158.03,0.009291,0,0.027932,,,,,
0d - 00:00:00,008141000,-11.0529,-146.0060,157.03,0.05574,-0.0186,0.027932,,,,,
0d - 00:00:00,008206128,-7.5517,-148.3742,155.76,-0.0557,-0.0186,0.018621,,,,,
0d - 00:00:00,008271000,,,,,,,121.58,121.88,121.84,0.07864,
0d - 00:00:00,008271255,-3.8102,-150.6394,154.04,-0.0372,-0.0373,0.018621,,,,,
0d - 00:00:00,008336000,-0.2403,-152.8017,152.49,0.018581,0,0.018621,,,,,
0d - 00:00:00,008401128,3.433,-155.0327,150.91,-0.0093,-0.0093,0,,,,,
0d - 00:00:00,008466256,6.659,-156.7831,149.19,0.009291,-0.0279,-0.0186,,,,,
0d - 00:00:00,008531384,10.641,-158.6708,146.96,0.009291,0.018626,0.009311,,,,,
0d - 00:00:00,008596512,14.863,-160.6272,144.45,0,0,-0.0186,,,,,
0d - 00:00:00,008661640,18.536,-162.1373,141.77,-0.0093,-0.0093,0.027932,,,,,
0d - 00:00:00,008726768,22.380,-163.4072,138.85,0.11149,-0.0279,0.009311,,,,,
0d - 00:00:00,008791896,25.950,-164.1967,136.16,0.009291,0,0.027932,,,,,
0d - 00:00:00,008857024,28.902,-164.6772,133.65,0.05574,0.009313,0.027932,,,,,
0d - 00:00:00,008922152,32.40,-165.3979,129.87,-0.0186,-0.0186,0.027932,,,,,
0d - 00:00:00,008987280,37.96,-166.1187,124.96,0.03716,-0.0186,0.018621,,,,,
0d - 00:00:00,009052408,43.15,-167.5602,121.52,-0.0372,-0.0279,0.03724,,,,,
0d - 00:00:00,009117536,47.20,-168.5212,118.43,-0.0279,-0.0093,-0.0093,,,,,
0d - 00:00:00,009182664,50.84,-168.5899,114.75,0.018581,0.009313,0.027932,,,,,
0d - 00:00:00,009247792,54.13,-168.2810,111.41,-0.1022,-0.0093,0.027932,,,,,
0d - 00:00:00,009312920,57.08,-168.4869,108.42,0.009291,0.018626,0.009311,,,,,
0d - 00:00:00,009378048,60.79,-168.5899,104.54,-0.0557,0.009313,0,,,,,
0d - 00:00:00,009443176,65.18,-168.4869,99.86,-0.0093,-0.0466,0.027932,,,,,
0d - 00:00:00,009508304,69.99,-168.8301,95.53,0.05574,-0.0093,0.009311,,,,,
0d - 00:00:00,009573432,74.01,-169.2077,92.23,0.04645,-0.0466,-0.0093,,,,,
0d - 00:00:00,009638560,77.37,-169.4136,88.97,0.03716,0,0.009311,,,,,
0d - 00:00:00,009703688,80.97,-169.2077,84.84,-0.0186,-0.0093,0,,,,,
0d - 00:00:00,009768816,85.02,-169.0017,80.72,-0.0093,-0.0093,0,,,,,
0d - 00:00:00,009833944,88.90,-168.8988,76.45,-0.0093,0.009313,0.009311,,,,,
0d - 00:00:00,009899072,92.54,-167.8005,72.26,0.018581,0.009313,0.018621,,,,,
0d - 00:00:00,009964200,96.08,-166.9424,67.48,0.027872,-0.0186,0.018621,,,,,
0d - 00:00:00,010029328,100.47,-166.5992,62.77,0.03716,0.027939,0,,,,,
0d - 00:00:00,010094456,105.11,-166.8394,58.47,0.027872,-0.0093,0,,,,,
0d - 00:00:00,010159584,108.98,-166.7022,54.52,0.027872,-0.0093,0.018621,,,,,
0d - 00:00:00,010224712,112.73,-166.2216,50.46,-0.0743,-0.0093,0.009311,,,,,
0d - 00:00:00,010289840,115.99,-165.7068,46.79,0.04645,-0.0093,-0.0186,,,,,
0d - 00:00:00,010354968,119.04,-165.0547,43.14,0.027872,0,0,,,,,
0d - 00:00:00,010420096,121.96,-163.9221,39.15,0.03716,-0.0279,-0.0093,,,,,
0d - 00:00:00,010485224,125.01,-163.0640,35.37,-0.0186,0,0.009311,,,,,
0d - 00:00:00,010550352,128.14,-162.3089,31.76,0.07433,0.009313,-0.0372,,,,,
0d - 00:00:00,010615480,131.30,-161.7255,28.017,0.03716,-0.0186,0.027932,,,,,
0d - 00:00:00,010680608,134.59,-161.0733,24.338,0.018581,-0.0186,0.03724,,,,,
0d - 00:00:00,010745736,137.61,-160.3869,20.935,0.027872,-0.0279,0,,,,,
0d - 00:00:00,010810864,140.25,-159.5632,17.463,0.009291,-0.0279,0.03724,,,,,
0d - 00:00:00,010875992,143.17,-158.4992,13.407,-0.0093,0.009313,0,,,,,
0d - 00:00:00,010941120,146.26,-156.9890,9.144,0.018581,0.009313,0,,,,,
0d - 00:00:00,011006248,148.80,-155.6161,5.638,-0.0279,0.04656,0.018621,,,,,
0d - 00:00:00,011071376,150.79,-153.9344,2.0969,0.009291,-0.0279,0,,,,,
0d - 00:00:00,011136504,153.06,-152.1839,-1.9938,0.018581,-0.0186,0,,,,,
0d - 00:00:00,011201632,155.12,-150.4678,-5.2939,0.05574,-0.0093,0.027932,,,,,
0d - 00:00:00,011266760,156.53,-148.9577,-8.1471,0.04645,-0.0186,0.027932,,,,,
0d - 00:00:00,011331888,158.45,-146.7954,-12.1691,-0.0093,0.027939,0.009311,,,,,
0d - 00:00:00,011397016,160.61,-144.3928,-16.5349,-0.0093,0.009313,0,,,,,
0d - 00:00:00,011462144,162.43,-141.7157,-20.1100,0.03716,-0.0093,0,,,,,
0d - 00:00:00,011527272,162.53,-138.1119,-23.5133,0.07433,-0.0466,0.009311,,,,,
0d - 00:00:00,011592400,163.36,-135.0916,-27.4321,0.04645,0.009313,-0.0093,,,,,
0d - 00:00:00,011657528,165.18,-132.3458,-32.0042,0.07433,-0.0279,0.027932,,,,,
0d - 00:00:00,011722656,166.58,-129.0852,-36.4043,0.06504,-0.0093,0.018621,,,,,
0d - 00:00:00,011787784,167.30,-125.3441,-40.7357,0.03716,0.009313,0.009311,,,,,
0d - 00:00:00,011852912,168.30,-121.7060,-45.2733,0,0.027939,0.027932,,,,,
0d - 00:00:00,011918040,168.99,-118.1708,-49.0891,0.06504,-0.0093,0.009311,,,,,
0d - 00:00:00,011983168,168.37,-114.6699,-52.0454,0.04645,0.009313,0,,,,,
0d - 00:00:00,012048296,168.02,-110.9288,-55.7237,0.10220,-0.0186,0.009311,,,,,
0d - 00:00:00,012113424,168.57,-106.8788,-60.3988,0.06504,0.018626,0,,,,,
0d - 00:00:00,012178552,169.36,-103.0691,-64.5927,0.05574,0.018626,-0.0186,,,,,
0d - 00:00:00,012243680,169.64,-99.4996,-68.4084,0.08362,0.018626,-0.0279,,,,,
0d - 00:00:00,012308808,169.84,-95.1750,-73.0148,0.03716,-0.0093,0,,,,,
0d - 00:00:00,012373936,169.64,-90.9191,-77.0025,0.027872,-0.0186,0.018621,,,,,
0d - 00:00:00,012439064,169.50,-87.5212,-80.0276,0.05574,0.009313,0.018621,,,,,
0d - 00:00:00,012504192,169.26,-83.5742,-83.9121,0.018581,-0.0186,-0.0186,,,,,
0d - 00:00:00,012569320,169.43,-78.8377,-88.8279,0.027872,-0.0093,0.018621,,,,,
0d - 00:00:00,012634448,169.19,-74.6504,-92.6092,0.027872,0.009313,-0.0093,,,,,
0d - 00:00:00,012699576,167.92,-70.7720,-94.9468,0.027872,0.009313,-0.0093,,,,,
0d - 00:00:00,012764704,166.82,-65.7267,-99.4844,0.027872,0.018626,-0.0186,,,,,
0d - 00:00:00,012829832,166.99,-60.6814,-104.8127,0.08362,0.009313,0.009311,,,,,
0d - 00:00:00,012894960,167.44,-56.6657,-108.9722,0.07433,0.027939,0.009311,,,,,
0d - 00:00:00,012960088,166.62,-52.6500,-112.1005,0.04645,0.009313,0.018621,,,,,
0d - 00:00:00,013025216,165.62,-48.3598,-115.3318,0.027872,0,0.009311,,,,,
0d - 00:00:00,013090344,164.56,-44.5843,-118.2882,0.08362,0,0.009311,,,,,
0d - 00:00:00,013155472,164.11,-41.2894,-121.1414,0.04645,0.018626,-0.0093,,,,,
0d - 00:00:00,013220600,163.56,-37.7542,-124.2696,0.06504,0.027939,0.027932,,,,,
0d - 00:00:00,013285728,163.32,-34.2877,-127.6041,0.027872,-0.0279,-0.0093,,,,,
0d - 00:00:00,013350856,162.91,-30.7869,-130.8698,0.027872,-0.0186,-0.0093,,,,,
0d - 00:00:00,013415984,162.19,-27.1487,-133.7918,0.03716,0,0.009311,,,,,
0d - 00:00:00,013481112,161.40,-23.5792,-136.7481,0.027872,0.009313,0.009311,,,,,
0d - 00:00:00,013546240,160.54,-19.9411,-139.6701,0,0.027939,0,,,,,
0d - 00:00:00,013611368,159.31,-16.1314,-142.3858,-0.0093,0.03725,0.009311,,,,,
0d - 00:00:00,013676496,158.04,-12.2186,-145.1359,0.018581,-0.0093,0.018621,,,,,
0d - 00:00:00,013741624,156.73,-8.3059,-147.8516,0.04645,-0.0373,0.018621,,,,,
0d - 00:00:00,013806752,155.15,-4.4275,-150.3611,0.05574,0.009313,-0.0186,,,,,
0d - 00:00:00,013871880,153.06,-0.0686,-152.6643,0.04645,-0.0186,0,,,,,
0d - 00:00:00,013937008,151.41,3.741,-155.1737,0.06504,0.03725,0.018621,,,,,
0d - 00:00:00,014002136,150.31,6.727,-156.7894,0.018581,0.009313,0,,,,,
0d - 00:00:00,014067264,148.70,9.816,-158.4395,0.10220,0.018626,0.009311,,,,,
0d - 00:00:00,014132392,146.19,13.935,-160.4677,0.04645,-0.0093,0,,,,,
0d - 00:00:00,014197520,143.93,17.813,-161.8771,0,0.018626,-0.0093,,,,,
0d - 00:00:00,014262648,140.98,21.692,-163.1490,0.07433,0.027939,0.027932,,,,,
0d - 00:00:00,014327776,137.95,25.776,-164.3178,0.10220,-0.0093,0.018621,,,,,
0d - 00:00:00,014392904,134.69,29.723,-165.2459,0.12078,-0.0373,0.009311,,,,,
0d - 00:00:00,014458032,131.36,33.64,-165.7959,0.03716,0,-0.0372,,,,,
0d - 00:00:00,014523160,127.45,38.44,-166.8272,0.04645,0.009313,-0.0093,,,,,
0d - 00:00:00,014588288,123.81,43.35,-168.1335,0.07433,0.009313,0.009311,,,,,
0d - 00:00:00,014653416,119.76,47.88,-168.4773,0.03716,0.018626,-0.0279,,,,,
0d - 00:00:00,014718544,115.71,51.55,-168.2023,0.12078,0.009313,0.018621,,,,,
0d - 00:00:00,014783672,112.24,54.88,-168.4085,0.04645,-0.0186,0.018621,,,,,
0d - 00:00:00,014848800,109.05,58.45,-168.7179,0.009291,0.018626,0,,,,,
0d - 00:00:00,014913928,105.59,61.95,-168.7867,0.03716,-0.0373,-0.0093,,,,,
0d - 00:00:00,014979056,102.05,65.73,-168.8898,0.04645,0.027939,0,,,,,
0d - 00:00:00,015044184,97.97,69.98,-169.0617,-0.0186,0,0,,,,,
0d - 00:00:00,015109312,93.37,74.72,-169.1648,-0.0093,0.018626,0.03724,,,,,
0d - 00:00:00,015174440,88.83,78.80,-169.0273,0.06504,0.027939,-0.0093,,,,,
0d - 00:00:00,015239568,84.96,82.75,-169.0273,0.027872,0.018626,-0.0093,,,,,
0d - 00:00:00,015304696,81.15,86.70,-169.0273,0.018581,0.03725,-0.0093,,,,,
0d - 00:00:00,015369824,77.34,90.13,-168.7179,0.027872,0,0.018621,,,,,
0d - 00:00:00,015434952,73.97,92.15,-167.3085,0.027872,0.009313,0.009311,,,,,
0d - 00:00:00,015500080,70.75,94.42,-166.5866,0.17652,0.018626,-0.0186,,,,,
0d - 00:00:00,015565208,66.35,99.29,-166.9647,0.04645,-0.0093,0,,,,,
0d - 00:00:00,015630336,61.72,104.20,-167.1022,0.018581,0.027939,0.027932,,,,,
0d - 00:00:00,015695464,57.26,108.05,-166.4835,0.009291,0,-0.0186,,,,,
0d - 00:00:00,015760592,52.35,112.51,-165.9678,0.009291,0.009313,-0.0093,,,,,
0d - 00:00:00,015825720,47.30,117.14,-165.6928,-0.0093,-0.0186,0,,,,,
0d - 00:00:00,015890848,43.32,120.44,-164.9709,0.009291,0.009313,0.009311,,,,,
0d - 00:00:00,015955976,39.99,122.84,-164.0084,0.08362,0.018626,-0.0093,,,,,
0d - 00:00:00,016021104,36.87,125.34,-163.2521,-0.0093,0.027939,0.009311,,,,,
0d - 00:00:00,016086231,33.71,127.88,-162.5646,0.04645,0.027939,0,,,,,
0d - 00:00:00,016151360,30.378,130.73,-161.6708,0.03716,0.027939,0.027932,,,,,
0d - 00:00:00,016216488,26.843,133.58,-160.9833,-0.0186,0.027939,0.04655,,,,,
0d - 00:00:00,016281615,23.204,136.91,-160.3301,0.027872,0.018626,0.027932,,,,,
0d - 00:00:00,016346744,19.291,140.00,-159.2645,0.03716,-0.0373,0,,,,,
0d - 00:00:00,016411872,15.000,143.16,-157.9238,-0.0093,0.027939,0.04655,,,,,
0d - 00:00:00,016476999,11.053,146.01,-156.8238,0.03716,0,0.009311,,,,,
0d - 00:00:00,016542128,7.723,148.41,-155.6206,-0.0650,-0.0279,-0.0186,,,,,
0d - 00:00:00,016607000,,,,,,,121.59,121.86,121.82,0.08073,
0d - 00:00:00,016607256,4.085,150.57,-154.0049,-0.0465,0.027939,0,,,,,
0d - 00:00:00,016672000,0.3433,152.77,-152.3893,-0.0279,0.03725,-0.0466,,,,,
0d - 00:00:00,016737128,-3.4326,155.07,-150.7736,0.027872,-0.0093,0,,,,,
0d - 00:00:00,016802256,-6.6249,156.78,-149.1235,0,0.05588,-0.0186,,,,,
0d - 00:00:00,016867384,-10.6410,158.64,-146.7516,-0.0279,0.03725,0,,,,,
0d - 00:00:00,016932512,-14.7944,160.59,-144.2765,0.009291,0.009313,-0.0093,,,,,
0d - 00:00:00,016997640,-18.6388,162.03,-141.6639,-0.0186,-0.0093,0,,,,,
0d - 00:00:00,017062768,-22.2774,163.10,-138.7420,0.027872,0.027939,0.009311,,,,,
0d - 00:00:00,017127896,-25.7786,164.27,-136.3013,0.03716,-0.0093,-0.0186,,,,,
0d - 00:00:00,017193024,-28.9366,165.09,-133.7574,0.03716,0.027939,0.03724,,,,,
0d - 00:00:00,017258152,-32.6437,165.67,-129.8729,0.009291,0,0.018621,,,,,
0d - 00:00:00,017323280,-38.4448,166.19,-124.5102,-0.0465,-0.0466,0.018621,,,,,
0d - 00:00:00,017388408,-43.6279,167.49,-121.1070,-0.0093,0,0,,,,,
0d - 00:00:00,017453536,-47.1292,168.73,-118.8038,0,0.027939,0.009311,,,,,
0d - 00:00:00,017518664,-50.4244,168.73,-115.0568,0,0.027939,0.018621,,,,,
0d - 00:00:00,017583792,-54.0630,168.28,-111.2411,0.009291,0,0.018621,,,,,
0d - 00:00:00,017648920,-57.2896,168.49,-108.3535,-0.0279,0.018626,0.009311,,,,,
0d - 00:00:00,017714048,-60.8251,168.76,-104.6065,-0.0093,0.009313,0,,,,,
0d - 00:00:00,017779176,-65.4248,168.73,-99.6563,0.009291,0,0,,,,,
0d - 00:00:00,017844304,-70.3333,168.97,-95.3249,0.03716,0.018626,-0.0093,,,,,
0d - 00:00:00,017909432,-74.0748,169.38,-92.3686,0.018581,-0.0093,-0.0093,,,,,
0d - 00:00:00,017974560,-77.1641,169.55,-89.0685,0.13007,0.018626,0.009311,,,,,
0d - 00:00:00,018039688,-81.0086,169.34,-84.7715,-0.0093,0.009313,-0.0093,,,,,
0d - 00:00:00,018104816,-85.3337,169.14,-80.3713,0,0.027939,0,,,,,
0d - 00:00:00,018169944,-89.2125,168.93,-76.4525,0.03716,-0.0186,-0.0372,,,,,
0d - 00:00:00,018235072,-92.4391,168.01,-72.3617,-0.0279,0.027939,0.027932,,,,,
