X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,002539758,142.18,-158.3619,15.022,0.027872,0.027939,0,,,,,
0d - 00:00:00,002604880,142.52,-154.9297,10.863,-0.0279,-0.0373,-0.0279,,,,,
0d - 00:00:00,002670002,146.47,-154.4492,6.153,0.09291,0.009313,-0.0093,,,,,
0d - 00:00:00,002735124,151.03,-153.8314,1.5125,0.027872,0.009313,-0.0186,,,,,
0d - 00:00:00,002800246,152.68,-150.7424,-3.2314,0.009291,-0.0279,0,,,,,
0d - 00:00:00,002865368,154.84,-148.8890,-6.7721,0.18581,0.009313,-0.1117,,,,,
0d - 00:00:00,002930490,157.21,-148.3055,-9.6253,0.14865,0,-0.0186,,,,,
0d - 00:00:00,002995612,159.10,-145.9030,-13.4411,0.09291,-0.0186,0,,,,,
0d - 00:00:00,003060734,159.55,-142.1276,-17.3256,-0.0186,-0.0186,-0.0279,,,,,
0d - 00:00:00,003125856,160.68,-139.0386,-20.9694,0.03716,0.018626,0.009311,,,,,
0d - 00:00:00,003190978,162.77,-136.6360,-25.7133,0.04645,0,-0.0186,,,,,
0d - 00:00:00,003256100,164.01,-133.0322,-30.3885,0.018581,0.09313,-0.0093,,,,,
0d - 00:00:00,003321222,165.48,-129.4971,-34.8574,0.009291,0.03725,0,,,,,
0d - 00:00:00,003386344,166.14,-126.1335,-39.0856,0.027872,0.018626,-0.0279,,,,,
0d - 00:00:00,003451466,167.44,-123.1475,-43.2795,-0.0557,-0.0559,-0.0372,,,,,
0d - 00:00:00,003516588,169.33,-121.2254,-46.7859,0.05574,0.11175,0.009311,,,,,
0d - 00:00:00,003581710,169.77,-118.5483,-49.6047,0.07433,0.04656,0.018621,,,,,
0d - 00:00:00,003646832,169.43,-115.0475,-52.6298,0.03716,-0.0279,0,,,,,
0d - 00:00:00,003711954,169.36,-111.3064,-56.5831,0.009291,-0.0279,0.009311,,,,,
0d - 00:00:00,003777076,169.71,-107.4623,-60.8457,-0.0465,0.018626,-0.0093,,,,,
0d - 00:00:00,003842198,170.05,-103.1721,-65.2802,0.027872,-0.0186,0.009311,,,,,
0d - 00:00:00,003907319,170.22,-99.0191,-69.4741,0.13936,-0.0093,0.03724,,,,,
0d - 00:00:00,003972441,170.15,-95.0377,-73.3930,-0.1301,0.009313,0.04655,,,,,
0d - 00:00:00,004037564,170.05,-91.6399,-76.5212,0.009291,0.03725,-0.0093,,,,,
0d - 00:00:00,004102686,169.81,-88.0017,-79.9244,0.03716,-0.0186,0.027932,,,,,
0d - 00:00:00,004167808,169.67,-83.8144,-84.2902,-0.0279,0,0.12104,,,,,
0d - 00:00:00,004232930,169.67,-79.1466,-88.7591,0.027872,-0.0186,0.009311,,,,,
0d - 00:00:00,004298052,169.36,-74.9593,-92.5405,0.018581,0.009313,0,,,,,
0d - 00:00:00,004363174,168.92,-70.4975,-96.6656,0.03716,0.04656,-0.0466,,,,,
0d - 00:00:00,004428296,168.30,-65.3835,-101.1345,0.04645,0.009313,0.009311,,,,,
0d - 00:00:00,004493418,167.82,-61.3678,-104.6409,0.06504,-0.0466,0.009311,,,,,
0d - 00:00:00,004558540,167.44,-57.7640,-107.8035,0.05574,0.027939,0.018621,,,,,
0d - 00:00:00,004623662,166.89,-53.5081,-111.5505,0.027872,0.13969,-0.0186,,,,,
0d - 00:00:00,004688784,166.24,-49.2521,-115.2631,0.009291,0.027939,0,,,,,
0d - 00:00:00,004753906,165.90,-45.7856,-118.4257,0.04645,0,-0.0093,,,,,
0d - 00:00:00,004819028,165.48,-42.3534,-121.4852,-0.1208,0.009313,0,,,,,
0d - 00:00:00,004884150,164.93,-38.7153,-124.6134,0.027872,-0.0373,-0.0093,,,,,
0d - 00:00:00,004949272,164.28,-35.3860,-127.3978,0.04645,-0.0093,-0.0093,,,,,
0d - 00:00:00,005014394,163.87,-32.0225,-130.4573,0.12078,0,-0.0186,,,,,
0d - 00:00:00,005079516,163.36,-28.5903,-133.5168,-0.0372,0.018626,0.018621,,,,,
0d - 00:00:00,005144638,162.53,-25.0551,-136.4731,0.009291,0.018626,0,,,,,
0d - 00:00:00,005209760,161.64,-21.4170,-139.3607,0.027872,0.03725,-0.0372,,,,,
0d - 00:00:00,005274882,160.64,-17.6759,-142.2827,0.03716,0,0.10242,,,,,
0d - 00:00:00,005340004,157.73,-13.4542,-142.3858,0.03716,-0.0373,0.027932,,,,,
0d - 00:00:00,005405126,153.54,-9.7131,-143.7952,0.07433,0.018626,-0.0093,,,,,
0d - 00:00:00,005470248,155.26,-5.3542,-150.7392,0.03716,0,-0.0279,,,,,
0d - 00:00:00,005535370,154.02,-0.1030,-153.1112,0.03716,0.04656,-0.0186,,,,,
0d - 00:00:00,005600492,149.87,4.736,-154.0049,0.03716,0.018626,-0.0279,,,,,
0d - 00:00:00,005665614,148.32,8.100,-156.9269,0.027872,-0.0186,0,,,,,
0d - 00:00:00,005730736,147.98,12.013,-160.0551,0.06504,0.03725,0.009311,,,,,
0d - 00:00:00,005795858,145.13,15.994,-161.1552,0.06504,0.04656,0.009311,,,,,
0d - 00:00:00,005860980,141.90,19.426,-161.5677,0,-0.0186,-0.0186,,,,,
0d - 00:00:00,005926102,139.64,23.202,-163.5271,0.027872,0.009313,0,,,,,
0d - 00:00:00,005991224,136.96,27.629,-165.2803,-0.0279,0.009313,-0.0186,,,,,
0d - 00:00:00,006056346,133.60,31.542,-165.8303,0.027872,0.009313,0,,,,,
0d - 00:00:00,006121468,129.89,35.94,-166.5178,0.018581,-0.0093,0.04655,,,,,
0d - 00:00:00,006186590,125.80,40.88,-168.0648,-0.0372,0.009313,-0.0279,,,,,
0d - 00:00:00,006251712,122.65,45.61,-169.4398,0.018581,0,-0.0372,,,,,
0d - 00:00:00,006316834,119.35,49.18,-169.5086,0.018581,0,0,,,,,
0d - 00:00:00,006381956,115.75,52.24,-169.0961,0.04645,0,0.11173,,,,,
0d - 00:00:00,006447078,112.55,55.36,-169.3023,0.03716,0.009313,0.009311,,,,,
0d - 00:00:00,006512200,109.60,58.69,-169.5429,0.018581,0.009313,0,,,,,
0d - 00:00:00,006577322,106.38,62.02,-169.5429,0.03716,-0.0838,-0.0093,,,,,
0d - 00:00:00,006642444,102.50,66.07,-169.6805,0.05574,-0.0093,0.009311,,,,,
0d - 00:00:00,006707566,97.90,70.81,-169.8867,0.04645,-0.0093,-0.0186,,,,,
0d - 00:00:00,006772688,93.37,75.13,-169.8179,0.018581,-0.1118,0,,,,,
0d - 00:00:00,006837810,89.42,78.98,-169.5773,0.018581,-0.0373,-0.0466,,,,,
0d - 00:00:00,006902932,85.33,82.78,-169.4398,0.018581,-0.0186,-0.0186,,,,,
0d - 00:00:00,006968054,81.11,86.80,-169.1304,-0.0465,0.018626,0,,,,,
0d - 00:00:00,007033176,77.34,89.99,-168.7867,0.13936,0.009313,-0.0279,,,,,
0d - 00:00:00,007098298,74.42,92.70,-168.6148,0.06504,0.009313,0,,,,,
0d - 00:00:00,007163420,71.12,95.79,-168.3398,0.06504,0.018626,0.03724,,,,,
0d - 00:00:00,007228542,66.83,99.67,-167.7210,0,0.027939,-0.0279,,,,,
0d - 00:00:00,007293664,62.64,103.07,-167.1366,0.018581,0.03725,-0.0372,,,,,
0d - 00:00:00,007358786,59.25,106.23,-166.8616,0.05574,-0.0093,-0.0279,,,,,
0d - 00:00:00,007423908,54.47,111.00,-166.5866,0.10220,0.018626,0.10242,,,,,
0d - 00:00:00,007489030,48.88,116.04,-166.1397,0.027872,-0.0373,0.018621,,,,,
0d - 00:00:00,007554152,44.45,119.99,-165.8303,0.018581,0.009313,-0.0279,,,,,
0d - 00:00:00,007619274,41.09,123.08,-165.4178,0.018581,-0.0093,-0.0093,,,,,
0d - 00:00:00,007684396,37.76,125.79,-164.6615,0.018581,-0.0373,-0.0093,,,,,
0d - 00:00:00,007749518,34.60,128.26,-163.7334,0.03716,0,0.03724,,,,,
0d - 00:00:00,007814639,31.580,130.39,-162.7708,-0.0093,-0.0279,0.027932,,,,,
0d - 00:00:00,007879762,28.422,133.03,-161.9458,0.027872,-0.0559,-0.0186,,,,,
0d - 00:00:00,007944883,24.852,136.12,-161.1895,0.03716,-0.0093,-0.0186,,,,,
0d - 00:00:00,008010006,20.973,139.28,-160.3989,-0.1301,-0.0186,0,,,,,
0d - 00:00:00,008075128,16.957,141.99,-158.0957,0.027872,0.009313,-0.0279,,,,,
0d - 00:00:00,008140250,12.048,142.47,-154.0737,0.05574,0.009313,0,,,,,
0d - 00:00:00,008205372,8.307,145.83,-154.1081,0.04645,0,0.03724,,,,,
0d - 00:00:00,008270000,,,,,,,121.72,121.90,121.99,0.07141,
0d - 00:00:00,008270494,4.943,150.36,-154.9675,-0.1022,-0.0186,0.018621,,,,,
0d - 00:00:00,008335000,0.5149,151.94,-151.1517,-0.0465,0.009313,0.018621,,,,,
0d - 00:00:00,008400122,-4.7026,153.80,-148.2641,-0.0093,-0.0466,-0.0372,,,,,
0d - 00:00:00,008465244,-8.5128,157.37,-147.9204,0,0.03725,-0.0279,,,,,
0d - 00:00:00,008530366,-12.3916,160.15,-146.2703,-0.0557,0.009313,0.009311,,,,,
0d - 00:00:00,008595488,-16.6136,161.11,-142.8327,0.009291,0.04656,0,,,,,
0d - 00:00:00,008660610,-20.3551,162.14,-140.0482,0,0.009313,0,,,,,
0d - 00:00:00,008725732,-23.8907,163.78,-137.7794,-0.0279,0.009313,0,,,,,
0d - 00:00:00,008790854,-27.4605,164.71,-135.0637,0.018581,-0.0373,-0.0372,,,,,
0d - 00:00:00,008855976,-30.8245,165.09,-131.7980,0,0.06519,-0.0093,,,,,
0d - 00:00:00,008921098,-35.1838,166.08,-128.0166,0.009291,0.05588,0.018621,,,,,
0d - 00:00:00,008986220,-40.3327,167.39,-124.0634,0.009291,0,-0.0093,,,,,
0d - 00:00:00,009051342,-44.7950,168.69,-121.2101,0.04645,0.027939,0,,,,,
0d - 00:00:00,009116464,-48.4335,169.62,-118.4257,0.018581,0.009313,0,,,,,
0d - 00:00:00,009181586,-51.7631,169.79,-115.1256,0.018581,0.018626,0.027932,,,,,
0d - 00:00:00,009246708,-54.7495,169.52,-111.9630,0.13936,0.027939,-0.0838,,,,,
0d - 00:00:00,009311830,-57.7015,169.34,-108.6285,0.018581,-0.0093,-0.0186,,,,,
0d - 00:00:00,009376952,-61.5460,169.38,-104.5034,0.009291,0.027939,0,,,,,
0d - 00:00:00,009442074,-66.0426,169.41,-99.9657,0,0.009313,-0.0466,,,,,
0d - 00:00:00,009507196,-70.4363,169.69,-96.1156,-0.0093,0.009313,-0.0186,,,,,
0d - 00:00:00,009572318,-74.1092,169.89,-92.8499,0.018581,0.027939,-0.0093,,,,,
0d - 00:00:00,009637440,-77.4387,169.96,-89.2404,0.009291,0.05588,0.027932,,,,,
0d - 00:00:00,009702562,-81.2832,169.62,-84.9090,0.018581,-0.0373,-0.0093,,,,,
0d - 00:00:00,009767684,-85.3337,169.28,-80.5776,-0.0093,-0.0186,0,,,,,
0d - 00:00:00,009832806,-89.4527,168.97,-76.1087,0.009291,-0.0373,-0.0186,,,,,
0d - 00:00:00,009897928,-93.6748,168.66,-71.6398,-0.0093,-0.0373,-0.0186,,,,,
0d - 00:00:00,009963050,-97.5536,168.25,-67.4459,0.03716,-0.0279,-0.0186,,,,,
0d - 00:00:00,010028172,-101.2608,167.97,-63.5270,-0.0186,-0.0186,0.009311,,,,,
0d - 00:00:00,010093294,-105.1396,167.49,-59.0581,-0.1394,0.018626,0.03724,,,,,
0d - 00:00:00,010158416,-108.9841,167.05,-54.7955,0.018581,0,0,,,,,
0d - 00:00:00,010223538,-112.7942,166.74,-50.7048,0,-0.0279,0.018621,,,,,
0d - 00:00:00,010288660,-116.2611,166.22,-46.9921,0.009291,0,0.05586,,,,,
0d - 00:00:00,010353782,-119.4534,165.78,-43.4170,-0.0836,0,0.018621,,,,,
0d - 00:00:00,010418904,-122.4740,165.16,-39.9450,-0.0557,-0.0093,0,,,,,
0d - 00:00:00,010484026,-125.1171,164.47,-36.6449,-0.0372,-0.0093,-0.0652,,,,,
0d - 00:00:00,010549148,-128.0348,163.68,-33.0011,-0.0093,0.018626,0,,,,,
0d - 00:00:00,010614270,-131.2271,162.82,-29.3228,-0.0093,0,0.009311,,,,,
0d - 00:00:00,010679392,-134.1105,162.17,-25.8508,-0.0186,0.018626,0.018621,,,,,
0d - 00:00:00,010744514,-136.9595,161.42,-22.4476,0,-0.0745,-0.0279,,,,,
0d - 00:00:00,010809636,-139.9458,160.56,-18.5975,-0.0093,0.009313,-0.0466,,,,,
0d - 00:00:00,010874758,-141.9710,158.19,-14.7130,-0.0372,0.009313,0,,,,,
0d - 00:00:00,010939880,-142.5546,154.76,-10.5878,-0.0279,-0.0279,0.009311,,,,,
0d - 00:00:00,011005002,-146.5363,154.62,-6.1533,-0.0186,-0.0373,0.009311,,,,,
0d - 00:00:00,011070124,-151.0330,153.97,-1.6157,0.009291,-0.0093,-0.0186,,,,,
0d - 00:00:00,011135246,-152.8523,150.71,3.403,-0.1487,0,-0.0279,,,,,
0d - 00:00:00,011200368,-154.8088,148.92,6.841,-0.0279,0.018626,-0.0559,,,,,
0d - 00:00:00,011265490,-157.2116,148.41,9.557,0,-0.0093,0,,,,,
0d - 00:00:00,011330612,-159.1339,146.04,13.647,0.08362,0.027939,-0.0186,,,,,
0d - 00:00:00,011395734,-160.2666,142.30,17.704,-0.0279,0,0.018621,,,,,
0d - 00:00:00,011460856,-161.2277,139.31,21.760,-0.0557,0.009313,0.009311,,,,,
0d - 00:00:00,011525978,-163.4246,137.43,25.713,-0.0279,0.009313,-0.0745,,,,,
0d - 00:00:00,011591100,-165.1409,134.23,30.113,-0.0465,-0.0093,0.04655,,,,,
0d - 00:00:00,011656222,-163.5619,128.50,33.96,-0.0465,0.009313,0.018621,,,,,
0d - 00:00:00,011721344,-163.5276,124.66,38.33,-0.0372,0.009313,0,,,,,
0d - 00:00:00,011786466,-167.4064,123.80,43.38,-0.0279,0.04656,-0.0093,,,,,
0d - 00:00:00,011851588,-170.7016,121.77,47.68,-0.0372,0.018626,0.009311,,,,,
0d - 00:00:00,011916710,-170.3241,118.34,50.26,-0.0372,-0.0093,-0.0652,,,,,
0d - 00:00:00,011981832,-169.6032,115.08,52.87,-0.0093,-0.0652,-0.0093,,,,,
0d - 00:00:00,012046954,-169.5002,111.72,56.31,-0.0279,0.03725,-0.0093,,,,,
0d - 00:00:00,012112076,-169.2256,107.39,60.43,-0.0279,0.027939,-0.0186,,,,,
0d - 00:00:00,012177198,-169.4659,103.24,64.94,-0.0650,0.04656,-0.0093,,,,,
0d - 00:00:00,012242320,-170.1181,99.23,69.61,0.03716,-0.0186,0.03724,,,,,
0d - 00:00:00,012307442,-170.5300,95.14,73.77,0.027872,-0.0093,0.03724,,,,,
0d - 00:00:00,012372564,-170.1868,91.37,77.00,0.03716,0.018626,0.027932,,,,,
0d - 00:00:00,012437686,-169.6719,87.90,80.06,-0.1394,-0.0093,-0.0093,,,,,
0d - 00:00:00,012502808,-169.4659,83.85,84.22,-0.0465,0.009313,-0.0186,,,,,
0d - 00:00:00,012567930,-169.3973,79.01,88.79,-0.0465,0.027939,0.009311,,,,,
0d - 00:00:00,012633052,-169.0540,74.93,92.61,-0.0372,0.009313,0.12104,,,,,
0d - 00:00:00,012698174,-168.8824,70.63,96.73,0.009291,-0.0093,0.027932,,,,,
0d - 00:00:00,012763296,-168.4705,65.35,101.48,-0.0465,0.009313,0.009311,,,,,
0d - 00:00:00,012828418,-167.9899,61.26,104.92,-0.0465,-0.0186,-0.0186,,,,,
0d - 00:00:00,012893540,-167.4407,57.73,107.91,-0.0372,0.027939,0,,,,,
0d - 00:00:00,012958662,-166.8228,53.41,111.69,-0.0465,0.018626,-0.0186,,,,,
0d - 00:00:00,013023784,-166.2393,49.32,115.37,-0.0372,-0.0559,0,,,,,
0d - 00:00:00,013088906,-165.8617,45.79,118.56,-0.0557,-0.0279,0.018621,,,,,
0d - 00:00:00,013154028,-165.5528,42.25,121.66,-0.0465,0.009313,0.009311,,,,,
0d - 00:00:00,013219150,-164.9692,38.65,124.79,-0.1208,0,-0.0093,,,,,
0d - 00:00:00,013284272,-164.3514,35.35,127.64,-0.0093,0.03725,0.009311,,,,,
0d - 00:00:00,013349394,-163.7335,31.95,130.53,-0.0372,-0.0186,-0.0279,,,,,
0d - 00:00:00,013414516,-163.1157,28.453,133.69,0,0,0.018621,,,,,
0d - 00:00:00,013479638,-162.4291,24.952,136.75,-0.1022,-0.0186,0.03724,,,,,
0d - 00:00:00,013544760,-161.6053,21.417,139.50,-0.0465,0.009313,0.018621,,,,,
0d - 00:00:00,013609882,-160.5756,17.710,142.01,-0.0743,-0.0186,-0.0652,,,,,
0d - 00:00:00,013675004,-156.6624,13.763,141.18,-0.0279,-0.0093,-0.0279,,,,,
0d - 00:00:00,013740126,-153.6418,9.919,144.45,-0.0465,-0.0186,0.009311,,,,,
0d - 00:00:00,013805248,-155.9073,4.977,151.77,-0.0186,0.07450,0,,,,,
0d - 00:00:00,013870370,-153.7448,-0.0686,152.77,-0.0372,0.009313,-0.0093,,,,,
0d - 00:00:00,013935492,-149.1794,-4.6678,153.52,-0.0093,0.009313,0,,,,,
0d - 00:00:00,014000614,-148.3556,-8.2373,157.37,-0.0279,-0.0279,0.018621,,,,,
0d - 00:00:00,014065736,-147.9780,-12.0127,160.06,-0.0372,0.009313,-0.0186,,,,,
0d - 00:00:00,014130858,-144.7514,-15.6852,160.43,-0.0465,-0.0373,0,,,,,
0d - 00:00:00,014195980,-141.6278,-19.0487,161.50,-0.0557,-0.0186,0.018621,,,,,
0d - 00:00:00,014261102,-139.5682,-23.4420,163.91,0.009291,0.03725,0.027932,,,,,
0d - 00:00:00,014326224,-136.7535,-27.5949,165.11,-0.0465,0,0.018621,,,,,
0d - 00:00:00,014391346,-133.2523,-31.4733,165.66,-0.0465,-0.0093,0.05586,,,,,
0d - 00:00:00,014456468,-129.5108,-36.1411,166.69,-0.2137,0.009313,0.018621,,,,,
0d - 00:00:00,014521590,-125.5290,-41.3581,168.17,-0.1115,0,0.03724,,,,,
0d - 00:00:00,014586712,-122.1994,-45.8542,169.37,-0.0557,-0.0373,-0.0186,,,,,
0d - 00:00:00,014651834,-119.2131,-49.1148,169.58,0,-0.0186,-0.0093,,,,,
0d - 00:00:00,014716956,-116.0208,-52.0322,169.34,-0.0465,-0.0373,0.03724,,,,,
0d - 00:00:00,014782078,-112.6569,-55.2585,169.34,-0.0372,0.027939,-0.0372,,,,,
0d - 00:00:00,014847200,-109.4646,-58.5534,169.41,-0.0279,-0.0838,0.03724,,,,,
0d - 00:00:00,014912322,-106.2037,-61.9170,169.65,-0.0372,-0.0279,-0.0093,,,,,
0d - 00:00:00,014977444,-102.2905,-66.1043,169.89,0.009291,0,0.009311,,,,,
0d - 00:00:00,015042566,-97.7596,-70.9093,170.02,-0.0650,0.11175,0.009311,,,,,
0d - 00:00:00,015107688,-93.1942,-75.1653,169.85,-0.0279,0.04656,-0.0372,,,,,
0d - 00:00:00,015172810,-89.1438,-78.9750,169.71,-0.0557,-0.0093,0.009311,,,,,
0d - 00:00:00,015237932,-85.1964,-82.7504,169.51,-0.0093,-0.0373,0.009311,,,,,
0d - 00:00:00,015303054,-81.0086,-86.6632,169.20,-0.0186,0.018626,-0.0093,,,,,
0d - 00:00:00,015368176,-77.1641,-90.1640,168.96,0.018581,0.018626,0.009311,,,,,
0d - 00:00:00,015433298,-74.0405,-92.9784,168.65,0.05574,0.009313,-0.0652,,,,,
0d - 00:00:00,015498420,-70.9169,-95.9644,168.41,0.018581,-0.0186,-0.0093,,,,,
0d - 00:00:00,015563542,-66.7291,-99.7055,167.82,0.009291,0.009313,0,,,,,
0d - 00:00:00,015628664,-62.4384,-103.2407,167.21,-0.0186,-0.0559,0.12104,,,,,
0d - 00:00:00,015693786,-58.6283,-106.6729,166.83,-0.0372,-0.0186,0.027932,,,,,
0d - 00:00:00,015758907,-54.0630,-111.2721,166.55,-0.0372,0.009313,0.027932,,,,,
0d - 00:00:00,015824030,-48.3992,-116.4890,166.28,0,-0.0559,0.03724,,,,,
0d - 00:00:00,015889152,-44.0399,-120.3331,165.86,-0.0372,-0.0279,0.05586,,,,,
0d - 00:00:00,015954274,-40.6073,-123.4564,165.49,-0.0279,-0.0093,-0.0279,,,,,
0d - 00:00:00,016019396,-37.4493,-126.0649,164.90,-0.0279,0.10244,0,,,,,
0d - 00:00:00,016084517,-34.3600,-128.4331,163.84,-0.0093,-0.0093,0,,,,,
0d - 00:00:00,016149640,-31.1677,-130.6983,162.84,-0.0186,-0.0093,-0.0093,,,,,
0d - 00:00:00,016214762,-28.0784,-133.3411,162.12,0.027872,0,0.018621,,,,,
0d - 00:00:00,016279884,-24.5772,-136.3271,161.43,-0.0093,-0.0093,0.009311,,,,,
0d - 00:00:00,016345005,-20.7327,-139.4848,160.57,-0.0372,-0.0373,0.027932,,,,,
0d - 00:00:00,016410128,-16.6136,-141.9903,157.89,0.13936,-0.0093,-0.0838,,,,,
0d - 00:00:00,016475250,-11.8767,-142.4365,153.94,-0.0743,-0.0279,0.009311,,,,,
0d - 00:00:00,016540372,-8.1695,-145.8687,154.35,-0.0093,0.018626,0.009311,,,,,
0d - 00:00:00,016605000,,,,,,,121.72,121.91,121.99,0.07505,
0d - 00:00:00,016605493,-4.9429,-150.4678,154.97,0,-0.0186,0.10242,,,,,
0d - 00:00:00,016670000,-0.4119,-152.0466,151.32,0.009291,-0.0093,-0.0186,,,,,
0d - 00:00:00,016735120,4.771,-153.9687,148.50,0.018581,-0.1211,-0.0093,,,,,
0d - 00:00:00,016800240,8.547,-157.5382,148.13,0.027872,-0.0093,0.04655,,,,,
0d - 00:00:00,016865360,12.426,-160.0094,146.27,0,-0.0093,-0.0186,,,,,
0d - 00:00:00,016930480,16.373,-161.0390,143.11,0,0,0.04655,,,,,
0d - 00:00:00,016995600,20.286,-162.2746,140.32,0,0.13969,-0.0093,,,,,
0d - 00:00:00,017060720,24.062,-163.8534,137.71,0.009291,-0.0093,0.027932,,,,,
0d - 00:00:00,017125840,27.564,-164.5742,134.86,0.018581,-0.0093,0.018621,,,,,
0d - 00:00:00,017190960,30.790,-165.0547,131.90,-0.1487,-0.0279,0.009311,,,,,
0d - 00:00:00,017256080,34.94,-166.0844,128.39,-0.0372,-0.0093,-0.0093,,,,,
0d - 00:00:00,017321200,40.37,-167.2856,123.89,0,-0.0373,0.018621,,,,,
0d - 00:00:00,017386320,44.93,-168.5899,121.07,0,-0.0186,0.027932,,,,,
0d - 00:00:00,017451440,48.30,-169.6195,118.77,-0.1301,0,0.03724,,,,,
0d - 00:00:00,017516560,51.63,-169.5852,115.09,-0.0650,0,0.027932,,,,,
0d - 00:00:00,017581680,54.82,-169.4479,111.65,-0.0186,-0.0186,0.09311,,,,,
0d - 00:00:00,017646800,57.60,-169.2077,108.90,-0.0093,-0.0186,0.027932,,,,,
0d - 00:00:00,017711920,61.37,-169.3793,104.68,-0.0093,-0.0093,0.027932,,,,,
0d - 00:00:00,017777040,66.11,-169.4136,99.79,0,-0.0559,0.027932,,,,,
0d - 00:00:00,017842160,70.50,-169.5852,96.12,0,-0.0466,0,,,,,
0d - 00:00:00,017907280,73.66,-169.9628,93.33,-0.0557,-0.0279,0.009311,,,,,
0d - 00:00:00,017972400,77.13,-169.8941,89.41,-0.0186,-0.1024,0.027932,,,,,
0d - 00:00:00,018037520,81.42,-169.4822,84.77,-0.0093,0.027939,0.027932,,,,,
