X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,007748090,34.02,128.64,-163.5959,0.04645,0,0.018621,,,,,
0d - 00:00:00,007813199,30.721,131.32,-162.7708,0.018581,0,0.03724,,,,,
0d - 00:00:00,007878309,27.186,134.27,-162.0146,0.018581,-0.0186,-0.0372,,,,,
0d - 00:00:00,007943420,23.788,137.36,-161.3614,0.018581,-0.0093,0.08380,,,,,
0d - 00:00:00,008008530,20.252,140.21,-160.4677,0.14865,0,0.009311,,,,,
0d - 00:00:00,008073640,16.442,142.95,-159.2645,0.03716,0.009313,-0.0279,,,,,
0d - 00:00:00,008138750,12.563,145.66,-157.7863,0.027872,0,0.018621,,,,,
0d - 00:00:00,008203860,8.753,147.93,-156.2738,0.04645,0.03725,0,,,,,
0d - 00:00:00,008267999,,,,,,,121.87,122.09,122.09,0.07584,
0d - 00:00:00,008268970,5.115,149.99,-154.4174,0.018581,0.03725,0,,,,,
0d - 00:00:00,008333000,0.8581,151.98,-151.8736,0,0.09313,0,,,,,
0d - 00:00:00,008398110,-3.7072,154.38,-149.8111,0.04645,0.009313,-0.0652,,,,,
0d - 00:00:00,008463220,-7.0024,156.37,-148.6423,0.08362,0.018626,0,,,,,
0d - 00:00:00,008528330,-10.5037,158.46,-146.6485,0,0.04656,-0.0093,,,,,
0d - 00:00:00,008593440,-14.7600,160.35,-143.8296,-0.0557,0.009313,0,,,,,
0d - 00:00:00,008658550,-19.2224,161.73,-140.5295,0.018581,-0.0186,-0.0186,,,,,
0d - 00:00:00,008723660,-23.2042,163.17,-137.9169,0.018581,0.018626,-0.0093,,,,,
0d - 00:00:00,008788770,-26.6367,164.33,-135.7169,0.027872,0.009313,-0.0093,,,,,
0d - 00:00:00,008853880,-29.4171,165.09,-133.4137,0.018581,0.009313,0,,,,,
0d - 00:00:00,008918990,-33.2959,165.98,-129.7010,0.027872,-0.0279,0,,,,,
0d - 00:00:00,008984100,-38.7537,166.91,-124.9915,0.027872,0.009313,0.07449,,,,,
0d - 00:00:00,009049210,-43.9369,168.42,-121.6914,-0.1022,0.027939,0.009311,,,,,
0d - 00:00:00,009114320,-47.9530,169.52,-118.6663,-0.0093,-0.0279,-0.0093,,,,,
0d - 00:00:00,009179430,-51.1109,169.52,-115.4693,-0.0093,0.018626,0.018621,,,,,
0d - 00:00:00,009244540,-54.1316,169.28,-112.2380,0.009291,0.027939,0.027932,,,,,
0d - 00:00:00,009309650,-57.4612,169.04,-108.3191,0,-0.0186,-0.0186,,,,,
0d - 00:00:00,009374760,-61.9922,167.22,-101.3064,-0.0279,0.05588,0,,,,,
0d - 00:00:00,009439870,-66.7635,166.56,-96.8031,-0.0093,-0.0279,-0.0279,,,,,
0d - 00:00:00,009504980,-70.4706,169.00,-95.9781,0.06504,-0.0093,-0.0186,,,,,
0d - 00:00:00,009570090,-73.4913,170.92,-94.4999,-0.0186,0.027939,0.009311,,,,,
0d - 00:00:00,009635200,-77.1985,170.72,-90.0310,0,0,-0.0186,,,,,
0d - 00:00:00,009700310,-81.9011,170.07,-84.6340,-0.0186,0.018626,0.009311,,,,,
0d - 00:00:00,009765420,-86.6724,169.72,-79.6838,0.009291,-0.0093,-0.0186,,,,,
0d - 00:00:00,009830530,-90.2766,168.76,-75.2837,0,0.009313,0.009311,,,,,
0d - 00:00:00,009895640,-93.5032,167.70,-70.9179,-0.0186,-0.0093,0.018621,,,,,
0d - 00:00:00,009960750,-97.2447,167.66,-67.1709,-0.0093,-0.0093,0.018621,,,,,
0d - 00:00:00,010025860,-101.1921,167.73,-63.2177,-0.0093,0.009313,0.08380,,,,,
0d - 00:00:00,010090970,-105.1396,167.56,-58.9550,0.16723,0,0,,,,,
0d - 00:00:00,010156080,-109.0527,167.11,-54.6924,0.018581,0.06519,0,,,,,
0d - 00:00:00,010221190,-113.2748,166.77,-50.3266,0,0.009313,-0.0745,,,,,
0d - 00:00:00,010286300,-116.8790,166.32,-46.5452,-0.1208,0,0.009311,,,,,
0d - 00:00:00,010351410,-119.8310,165.64,-42.9358,-0.0093,0.009313,-0.0093,,,,,
0d - 00:00:00,010416520,-122.5770,164.81,-39.4981,-0.0186,0.009313,0.027932,,,,,
0d - 00:00:00,010481630,-125.5290,164.33,-36.0605,-0.0836,0.027939,0.03724,,,,,
0d - 00:00:00,010546740,-128.6527,163.72,-32.4854,-0.0836,-0.0373,0,,,,,
0d - 00:00:00,010611850,-131.6047,163.03,-28.9447,0.04645,-0.0466,0.04655,,,,,
0d - 00:00:00,010676960,-134.7970,162.27,-25.3008,-0.0650,0.018626,0,,,,,
0d - 00:00:00,010742070,-137.7833,161.52,-21.6569,0.06504,-0.0186,0,,,,,
0d - 00:00:00,010807180,-140.6323,160.59,-18.1506,0.009291,0.027939,0.018621,,,,,
0d - 00:00:00,010872290,-143.3097,159.49,-14.2661,-0.0465,0.009313,0,,,,,
0d - 00:00:00,010937400,-146.1244,158.05,-10.2097,-0.0279,0.018626,0.009311,,,,,
0d - 00:00:00,011002510,-148.4929,156.34,-6.5658,-0.0372,0.009313,0.009311,,,,,
0d - 00:00:00,011067620,-150.5181,154.55,-2.8188,0,0.009313,-0.0093,,,,,
0d - 00:00:00,011132730,-152.6120,152.18,1.6501,-0.0093,0.018626,0.027932,,,,,
0d - 00:00:00,011197840,-155.0835,150.06,5.844,-0.0650,-0.1024,0.009311,,,,,
0d - 00:00:00,011262950,-156.5594,148.48,8.457,-0.0372,0.009313,0.05586,,,,,
0d - 00:00:00,011328060,-158.4817,146.66,12.307,-0.1579,0,0.009311,,,,,
0d - 00:00:00,011393170,-160.6099,143.74,17.154,-0.0279,-0.0093,0,,,,,
0d - 00:00:00,011458280,-162.3948,140.79,21.348,-0.0372,0,0.009311,,,,,
0d - 00:00:00,011523390,-163.7335,138.49,24.682,-0.0650,0,0.08380,,,,,
0d - 00:00:00,011588500,-164.8319,135.40,28.498,-0.0372,-0.0279,0.009311,,,,,
0d - 00:00:00,011653610,-164.4544,131.01,32.69,-0.0186,0.009313,-0.0093,,,,,
0d - 00:00:00,011718720,-165.6214,127.88,37.06,-0.0093,0.03725,-0.0093,,,,,
0d - 00:00:00,011783830,-167.8869,125.52,41.63,0.018581,-0.0186,0.009311,,,,,
0d - 00:00:00,011848940,-169.6032,122.46,45.89,-0.0743,0.027939,0,,,,,
0d - 00:00:00,011914050,-169.7405,118.38,49.78,-0.0186,0,-0.0372,,,,,
0d - 00:00:00,011979160,-168.7451,114.26,52.80,-0.0186,0,-0.0279,,,,,
0d - 00:00:00,012044270,-168.5734,111.07,56.10,-0.0093,0,0.027932,,,,,
0d - 00:00:00,012109380,-168.5048,106.54,60.54,-0.0093,-0.0466,0,,,,,
0d - 00:00:00,012174490,-167.2347,100.32,65.56,0.018581,-0.0093,0.018621,,,,,
0d - 00:00:00,012239600,-168.3332,97.03,70.02,0.027872,0.06519,-0.0093,,,,,
0d - 00:00:00,012304710,-170.5987,95.28,74.08,-0.0186,0,-0.0093,,,,,
0d - 00:00:00,012369820,-171.3195,92.05,77.41,-0.1301,-0.0279,0.018621,,,,,
0d - 00:00:00,012434930,-170.2554,88.48,79.68,-0.0650,-0.0093,0.027932,,,,,
0d - 00:00:00,012500040,-169.3286,84.50,83.36,-0.0372,0,-0.0279,,,,,
0d - 00:00:00,012565150,-169.0197,78.87,88.72,-0.0650,0,0.009311,,,,,
0d - 00:00:00,012630260,-168.7794,73.69,93.43,-0.1394,0,-0.0093,,,,,
0d - 00:00:00,012695370,-168.4705,69.57,97.42,-0.0465,-0.0652,-0.0093,,,,,
0d - 00:00:00,012760480,-168.2645,65.04,101.62,-0.0372,0.027939,0.027932,,,,,
0d - 00:00:00,012825590,-168.0242,60.89,105.36,-0.0743,-0.0186,0.03724,,,,,
0d - 00:00:00,012890700,-167.3377,57.21,108.42,-0.0372,-0.0373,0.009311,,,,,
0d - 00:00:00,012955810,-166.6169,53.37,111.58,-0.0372,0.009313,0.009311,,,,,
0d - 00:00:00,013020920,-166.0333,49.05,115.40,-0.0279,-0.0093,0.009311,,,,,
0d - 00:00:00,013086030,-165.7244,45.17,119.15,-0.0372,-0.0093,0,,,,,
0d - 00:00:00,013151140,-165.4155,41.60,122.21,-0.0372,0.009313,0,,,,,
0d - 00:00:00,013216250,-164.8319,38.17,125.16,0.11149,-0.0093,-0.0186,,,,,
0d - 00:00:00,013281360,-164.2141,34.77,128.12,-0.0279,0.09313,0.009311,,,,,
0d - 00:00:00,013346470,-163.6305,31.336,131.14,-0.0465,0,-0.0279,,,,,
0d - 00:00:00,013411580,-163.1500,28.041,134.10,-0.0557,-0.0093,0,,,,,
0d - 00:00:00,013476690,-162.4291,24.746,136.85,-0.0836,0.027939,0.009311,,,,,
0d - 00:00:00,013541800,-161.5710,21.245,139.74,-0.0186,0.018626,0.018621,,,,,
0d - 00:00:00,013606910,-160.6099,17.642,142.56,-0.0372,-0.0279,-0.0652,,,,,
0d - 00:00:00,013672020,-159.3055,13.523,145.34,0.03716,0.009313,0.009311,,,,,
0d - 00:00:00,013737130,-157.7265,9.542,147.65,-0.0279,0.009313,0.009311,,,,,
0d - 00:00:00,013802240,-155.8043,5.354,149.85,-0.0093,0,-0.0093,,,,,
0d - 00:00:00,013867350,-153.3672,1.0640,152.15,0.04645,-0.0093,0.009311,,,,,
0d - 00:00:00,013932460,-151.3763,-3.5352,154.90,-0.0465,0,-0.0093,,,,,
0d - 00:00:00,013997570,-149.7973,-6.8987,156.79,-0.0465,-0.0186,-0.0652,,,,,
0d - 00:00:00,014062680,-148.0810,-10.0564,158.37,0.09291,-0.0186,-0.0093,,,,,
0d - 00:00:00,014127790,-145.8498,-14.1064,160.30,-0.0279,0.07450,0.009311,,,,,
0d - 00:00:00,014192900,-142.7605,-18.5339,161.71,-0.0279,0.009313,-0.0372,,,,,
0d - 00:00:00,014258010,-140.0145,-22.4466,163.32,-0.0557,-0.0093,0.027932,,,,,
0d - 00:00:00,014323120,-137.3371,-26.3937,164.66,-0.0279,0.027939,0.009311,,,,,
0d - 00:00:00,014388230,-134.2478,-30.4093,165.76,-0.0465,0,0,,,,,
0d - 00:00:00,014453340,-131.0898,-34.4937,166.59,-0.0186,0.009313,-0.0745,,,,,
0d - 00:00:00,014518450,-127.0737,-39.2644,167.55,-0.1115,0.018626,-0.0186,,,,,
0d - 00:00:00,014583560,-123.8814,-43.5203,168.82,-0.0650,0.018626,0,,,,,
0d - 00:00:00,014648670,-120.9294,-47.3644,169.54,-0.0372,0,0,,,,,
0d - 00:00:00,014713780,-116.6387,-51.4487,169.27,-0.1301,0,0.018621,,,,,
0d - 00:00:00,014778890,-112.7599,-55.0182,169.16,0,-0.0373,0.009311,,,,,
0d - 00:00:00,014844000,-109.7735,-58.0386,169.03,-0.0186,0,0,,,,,
0d - 00:00:00,014909110,-104.3158,-61.1962,166.24,-0.0465,0,0.018621,,,,,
0d - 00:00:00,014974220,-99.4758,-66.0013,167.21,-0.0465,-0.0093,0.027932,,,,,
0d - 00:00:00,015039330,-97.0730,-71.5271,170.92,-0.0279,0,0.06517,,,,,
0d - 00:00:00,015104440,-94.6016,-75.9890,171.98,0.06504,-0.0093,-0.0093,,,,,
0d - 00:00:00,015169550,-90.0706,-79.1466,170.20,-0.0372,0.08382,0.009311,,,,,
0d - 00:00:00,015234660,-85.2650,-82.3043,168.92,-0.0372,0,0.018621,,,,,
0d - 00:00:00,015299770,-80.8713,-86.1483,168.51,0.03716,0.009313,-0.0372,,,,,
0d - 00:00:00,015364880,-76.6149,-89.8894,168.17,-0.0186,-0.0093,-0.0093,,,,,
0d - 00:00:00,015429990,-73.3197,-93.0471,168.20,-0.0465,0.03725,0.027932,,,,,
0d - 00:00:00,015495100,-70.1274,-96.7882,168.72,-0.0650,-0.0186,-0.0372,,,,,
0d - 00:00:00,015560210,-65.5277,-101.5589,168.34,0.05574,-0.0186,0.009311,,,,,
0d - 00:00:00,015625320,-60.5162,-105.4030,167.31,-0.0372,0.027939,0.027932,,,,,
0d - 00:00:00,015690429,-56.3628,-108.7322,166.59,-0.0093,-0.0093,-0.0186,,,,,
0d - 00:00:00,015755539,-52.1064,-112.9538,166.35,-0.0093,0,0,,,,,
0d - 00:00:00,015820649,-47.6784,-117.0382,166.24,0,0.018626,-0.0093,,,,,
0d - 00:00:00,015885759,-44.0399,-120.1615,165.69,0,-0.0093,0.027932,,,,,
0d - 00:00:00,015950869,-40.7103,-122.9416,165.11,0.009291,0,0.018621,,,,,
0d - 00:00:00,016015980,-37.2777,-125.9276,164.46,-0.0186,-0.1211,0,,,,,
0d - 00:00:00,016081090,-33.7765,-128.7077,163.49,-0.0093,-0.0186,0.06517,,,,,
0d - 00:00:00,016146200,-30.4469,-131.3848,162.74,-0.0186,0.009313,0.009311,,,,,
0d - 00:00:00,016211310,-27.0143,-134.4394,162.22,-0.0279,-0.0373,0.018621,,,,,
0d - 00:00:00,016276420,-23.6161,-137.4598,161.53,-0.0186,0.009313,0,,,,,
0d - 00:00:00,016341530,-20.1149,-140.2742,160.61,-0.0743,-0.0279,0.07449,,,,,
0d - 00:00:00,016406640,-16.2704,-143.0543,159.30,-0.0372,-0.0279,0,,,,,
0d - 00:00:00,016471750,-12.3572,-145.6628,157.82,-0.0279,-0.0745,0.009311,,,,,
0d - 00:00:00,016536860,-8.7530,-147.8937,156.34,-0.0186,-0.0093,0.027932,,,,,
0d - 00:00:00,016601970,-4.8742,-150.0903,154.49,0.04645,-0.0279,0,,,,,
0d - 00:00:00,016601999,,,,,,,121.87,122.07,122.07,0.07579,
0d - 00:00:00,016667000,-0.7208,-152.1839,152.08,-0.0186,-0.0186,0,,,,,
0d - 00:00:00,016732111,3.639,-154.4149,150.02,-0.0186,-0.0093,-0.0279,,,,,
0d - 00:00:00,016797222,7.071,-156.5428,148.44,0.05574,-0.0186,0,,,,,
0d - 00:00:00,016862333,11.087,-158.6708,146.44,-0.0743,0.09313,0.03724,,,,,
0d - 00:00:00,016927444,15.412,-160.5928,143.73,-0.0465,-0.0093,-0.0186,,,,,
0d - 00:00:00,016992555,19.291,-161.8627,140.80,-0.1115,-0.0186,0.04655,,,,,
0d - 00:00:00,017057666,22.930,-163.0983,138.16,-0.0093,-0.0186,0,,,,,
0d - 00:00:00,017122777,26.431,-164.2653,135.65,-0.0279,0,0.027932,,,,,
0d - 00:00:00,017187888,29.692,-164.9861,133.00,-0.0372,-0.0093,0.04655,,,,,
0d - 00:00:00,017252999,33.50,-165.7411,129.32,-0.1394,-0.0279,0,,,,,
0d - 00:00:00,017318110,38.96,-166.9081,124.85,0,-0.0373,0,,,,,
0d - 00:00:00,017383221,43.66,-168.4526,122.04,-0.0093,-0.0186,-0.0093,,,,,
0d - 00:00:00,017448332,47.64,-169.4479,118.87,-0.0279,0.027939,0,,,,,
0d - 00:00:00,017513443,51.39,-169.3793,115.09,0,-0.0279,0.009311,,,,,
0d - 00:00:00,017578554,54.44,-169.2763,112.03,-0.0279,-0.0093,-0.0559,,,,,
0d - 00:00:00,017643665,57.26,-169.2077,108.59,0.009291,-0.0186,0.009311,,,,,
0d - 00:00:00,017708776,61.89,-167.0797,101.41,-0.0279,-0.0559,0.03724,,,,,
0d - 00:00:00,017773887,66.76,-166.4962,96.80,0.018581,0,0.027932,,,,,
0d - 00:00:00,017838998,70.20,-169.0017,96.39,0.07433,-0.0373,0,,,,,
0d - 00:00:00,017904109,73.25,-170.9238,94.77,0.018581,0,0.009311,,,,,
0d - 00:00:00,017969220,77.03,-170.7178,90.03,0,-0.0279,0.009311,,,,,
0d - 00:00:00,018034331,81.73,-170.0657,84.70,-0.0093,0.018626,-0.0279,,,,,
0d - 00:00:00,018099442,86.33,-169.7568,79.96,-0.1208,-0.0186,0,,,,,
0d - 00:00:00,018164553,90.17,-168.7615,75.42,0.009291,-0.0466,0.018621,,,,,
