X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,003516966,168.44,-121.6716,-45.3421,-0.0650,-0.0186,0.009311,,,,,
0d - 00:00:00,003582095,169.36,-118.6513,-49.2266,0.04645,0.018626,-0.0093,,,,,
0d - 00:00:00,003647224,169.57,-115.4250,-52.5267,0.009291,-0.0093,0.018621,,,,,
0d - 00:00:00,003712353,169.64,-111.9242,-56.1706,0.07433,0.027939,-0.0186,,,,,
0d - 00:00:00,003777482,170.02,-107.7369,-60.9145,0.018581,0.03725,-0.0093,,,,,
0d - 00:00:00,003842611,170.36,-103.6526,-64.8677,0.08362,0,0.09311,,,,,
0d - 00:00:00,003907740,169.95,-99.9458,-68.4772,-0.1301,-0.0186,0.009311,,,,,
0d - 00:00:00,003972869,170.12,-95.4839,-72.9117,0.03716,-0.0838,-0.0093,,,,,
0d - 00:00:00,004037998,170.08,-91.2280,-76.9337,0.04645,0.009313,-0.0838,,,,,
0d - 00:00:00,004103127,169.81,-87.9331,-79.9932,0.018581,0.009313,0.05586,,,,,
0d - 00:00:00,004168256,169.53,-83.7801,-84.1527,-0.0465,0.018626,0.018621,,,,,
0d - 00:00:00,004233385,169.60,-78.8034,-89.2060,0.06504,-0.0652,-0.0186,,,,,
0d - 00:00:00,004298514,169.33,-74.3759,-93.1249,0.08362,-0.0186,-0.0093,,,,,
0d - 00:00:00,004363643,168.81,-70.4632,-96.5968,0.03716,0,0,,,,,
0d - 00:00:00,004428772,168.23,-65.3148,-101.3408,0.09291,0.018626,-0.0093,,,,,
0d - 00:00:00,004493901,168.02,-60.9559,-105.3628,0.027872,0.018626,0,,,,,
0d - 00:00:00,004559030,167.65,-57.2835,-108.3879,0.009291,-0.0186,0.009311,,,,,
0d - 00:00:00,004624159,166.89,-53.4737,-111.6880,0.009291,-0.0559,0.027932,,,,,
0d - 00:00:00,004689288,166.31,-49.0462,-115.6412,0.06504,0.009313,0.027932,,,,,
0d - 00:00:00,004754417,166.07,-45.2708,-118.9757,0.15794,0.03725,0.009311,,,,,
0d - 00:00:00,004819546,165.48,-41.9759,-121.7258,0.009291,0.018626,0.009311,,,,,
0d - 00:00:00,004884675,164.83,-38.5780,-124.6134,0.03716,-0.0093,0.018621,,,,,
0d - 00:00:00,004949804,164.35,-35.0771,-127.7760,0.11149,0.04656,-0.0093,,,,,
0d - 00:00:00,005014933,163.87,-31.6449,-130.9386,0,0,-0.0093,,,,,
0d - 00:00:00,005080062,163.39,-28.2127,-133.7574,0.09291,0.07450,0.027932,,,,,
0d - 00:00:00,005145191,162.46,-24.7119,-136.6106,0.009291,-0.0373,-0.0652,,,,,
0d - 00:00:00,005210320,161.61,-21.0737,-139.7389,0.10220,0,-0.0186,,,,,
0d - 00:00:00,005275449,160.64,-17.2983,-142.6952,0.009291,-0.0186,-0.0093,,,,,
0d - 00:00:00,005340578,159.20,-13.2483,-145.2390,0.027872,0.018626,0.018621,,,,,
0d - 00:00:00,005405707,157.45,-9.3013,-147.2328,0.03716,-0.0466,0,,,,,
0d - 00:00:00,005470836,153.30,-5.3542,-147.1297,0.06504,0.027939,-0.0093,,,,,
0d - 00:00:00,005535965,151.75,-0.7894,-151.3236,0.04645,0,0.09311,,,,,
0d - 00:00:00,005601094,151.55,4.462,-156.2050,0.04645,0.018626,0.03724,,,,,
0d - 00:00:00,005666223,149.45,8.134,-157.2019,0.05574,-0.0559,0.03724,,,,,
0d - 00:00:00,005731352,147.12,11.258,-158.6113,0.018581,-0.0093,0.009311,,,,,
0d - 00:00:00,005796481,145.37,15.617,-161.4989,0.018581,0.018626,0.018621,,,,,
0d - 00:00:00,005861610,142.52,19.975,-162.5990,0.06504,-0.0373,-0.0093,,,,,
0d - 00:00:00,005926739,139.57,23.236,-163.3552,0.05574,-0.0559,0.009311,,,,,
0d - 00:00:00,005991868,137.44,26.565,-165.0053,0.08362,0,0.04655,,,,,
0d - 00:00:00,006056997,134.52,30.958,-166.3460,0.018581,0.009313,0.018621,,,,,
0d - 00:00:00,006122126,130.33,35.69,-166.6897,0.018581,-0.0186,-0.0093,,,,,
0d - 00:00:00,006187255,126.49,39.95,-167.7898,0.04645,-0.0652,0.009311,,,,,
0d - 00:00:00,006252384,123.95,44.21,-169.4742,0.027872,0.018626,-0.0186,,,,,
0d - 00:00:00,006317513,120.35,48.57,-169.7492,0,-0.0279,0,,,,,
0d - 00:00:00,006382642,115.95,52.34,-169.0961,0.03716,0.018626,0.11173,,,,,
0d - 00:00:00,006447771,112.79,55.16,-169.2336,-0.0557,0,0.009311,,,,,
0d - 00:00:00,006512900,110.22,58.21,-169.7148,0.027872,-0.0652,-0.0186,,,,,
0d - 00:00:00,006578029,106.68,61.88,-169.7492,0.027872,-0.0373,0,,,,,
0d - 00:00:00,006643158,102.39,65.86,-169.5773,0.009291,0.018626,0.06517,,,,,
0d - 00:00:00,006708287,98.21,70.26,-169.6117,-0.0929,0.009313,-0.0093,,,,,
0d - 00:00:00,006773416,93.81,74.72,-169.7148,0.018581,0.03725,-0.0093,,,,,
0d - 00:00:00,006838545,89.35,78.87,-169.4742,0.009291,0.018626,-0.0279,,,,,
0d - 00:00:00,006903674,85.33,82.92,-169.3023,0.06504,-0.0093,0.009311,,,,,
0d - 00:00:00,006968803,81.15,86.70,-169.2336,0.018581,0.03725,0.009311,,,,,
0d - 00:00:00,007033932,77.37,90.16,-168.9242,0.04645,0.009313,0.027932,,,,,
0d - 00:00:00,007099061,74.18,92.94,-168.6148,0.13007,0,0.009311,,,,,
0d - 00:00:00,007164190,70.81,96.10,-168.3054,0.05574,-0.0279,0.027932,,,,,
0d - 00:00:00,007229319,66.18,100.49,-167.7554,0.03716,-0.0093,0.018621,,,,,
0d - 00:00:00,007294448,61.24,104.72,-167.1022,-0.0836,0.009313,0.06517,,,,,
0d - 00:00:00,007359577,56.81,108.66,-166.8960,-0.0929,0,0.018621,,,,,
0d - 00:00:00,007424706,52.45,113.06,-166.8272,0,0.018626,-0.0093,,,,,
0d - 00:00:00,007489835,48.30,117.18,-166.7241,0.018581,0,0.009311,,,,,
0d - 00:00:00,007554964,44.55,120.23,-165.9678,0.027872,0.018626,0.009311,,,,,
0d - 00:00:00,007620093,41.09,122.94,-165.1772,0.027872,-0.0186,0.009311,,,,,
0d - 00:00:00,007685222,37.86,125.55,-164.3865,0.027872,0.018626,0.13035,,,,,
0d - 00:00:00,007750351,34.57,128.12,-163.5271,-0.2044,0,0.009311,,,,,
0d - 00:00:00,007815480,31.236,130.87,-162.8052,0,0.009313,0,,,,,
0d - 00:00:00,007880609,27.701,133.86,-162.1177,0.009291,0.04656,-0.0279,,,,,
0d - 00:00:00,007945738,24.165,137.08,-161.4646,-0.0186,0,-0.0279,,,,,
0d - 00:00:00,008010867,20.458,140.07,-160.5708,-0.0836,0.009313,-0.0372,,,,,
0d - 00:00:00,008075996,16.717,142.85,-159.3332,0.009291,-0.0093,-0.0745,,,,,
0d - 00:00:00,008141125,12.495,145.59,-157.7519,0.04645,0.018626,-0.0372,,,,,
0d - 00:00:00,008206254,8.581,147.07,-154.6925,0.03716,0.04656,0,,,,,
0d - 00:00:00,008271000,,,,,,,121.89,122.12,122.14,0.08004,
0d - 00:00:00,008271383,4.256,147.89,-151.5642,-0.0186,-0.0186,0.009311,,,,,
0d - 00:00:00,008336000,-0.0687,151.36,-151.0830,-0.0557,0.04656,-0.0466,,,,,
0d - 00:00:00,008401129,-3.9818,155.03,-150.2579,0.15794,-0.0093,-0.0186,,,,,
0d - 00:00:00,008466258,-7.3114,156.54,-148.1266,0,0.027939,-0.0279,,,,,
0d - 00:00:00,008531387,-11.2588,158.74,-146.0297,0.10220,0.009313,0.018621,,,,,
0d - 00:00:00,008596516,-16.0644,161.21,-143.5890,-0.0279,-0.0186,0.03724,,,,,
0d - 00:00:00,008661645,-20.2178,162.51,-140.3233,-0.0650,0,0.027932,,,,,
0d - 00:00:00,008726774,-23.8564,163.48,-137.6763,-0.0650,-0.0373,-0.0279,,,,,
0d - 00:00:00,008791903,0.03433,164.85,-135.7169,0.03716,0.009313,-0.0093,,,,,
0d - 00:00:00,008857032,-30.3439,165.67,-132.5886,-0.0093,0.009313,0.009311,,,,,
0d - 00:00:00,008922161,-34.6003,166.15,-128.5666,-0.0093,0.027939,0.009311,,,,,
0d - 00:00:00,008987290,-39.4059,167.29,-124.9228,0,0.03725,-0.0652,,,,,
0d - 00:00:00,009052419,-43.7309,168.86,-122.3102,0.08362,0.018626,-0.0186,,,,,
0d - 00:00:00,009117548,-47.6441,169.72,-119.0788,-0.0186,0.07450,0,,,,,
0d - 00:00:00,009182677,-51.4542,169.59,-115.1943,0.009291,0.027939,-0.0186,,,,,
0d - 00:00:00,009247806,-54.5435,169.41,-112.2724,-0.0093,-0.0093,0,,,,,
0d - 00:00:00,009312935,-57.3925,169.55,-109.2129,-0.0372,-0.0186,-0.0279,,,,,
0d - 00:00:00,009378064,-61.0997,169.31,-104.9846,-0.0186,-0.0279,-0.0093,,,,,
0d - 00:00:00,009443193,-65.4248,169.31,-100.3095,-0.0465,0.009313,0.018621,,,,,
0d - 00:00:00,009508322,-70.2647,169.59,-96.0468,0.009291,0,-0.0186,,,,,
0d - 00:00:00,009573451,-73.9375,169.89,-92.7467,-0.0186,-0.0186,-0.0186,,,,,
0d - 00:00:00,009638580,-77.1985,169.86,-89.3435,-0.0186,0.009313,-0.0186,,,,,
0d - 00:00:00,009703709,-81.4548,169.52,-84.7027,0.03716,0,-0.0186,,,,,
0d - 00:00:00,009768838,-85.8485,169.31,-80.1651,0,0.018626,0.009311,,,,,
0d - 00:00:00,009833967,-89.7960,169.04,-76.1087,0,0.04656,-0.0559,,,,,
0d - 00:00:00,009899096,-93.5032,168.86,-71.8461,0.05574,0,0,,,,,
0d - 00:00:00,009964225,-97.8969,168.32,-67.2053,0,0.03725,-0.0093,,,,,
0d - 00:00:00,010029354,-101.7070,168.11,-63.0458,0,0.04656,0,,,,,
0d - 00:00:00,010094483,-105.2082,167.66,-59.2644,-0.0093,0.009313,0.018621,,,,,
0d - 00:00:00,010159612,-108.8811,166.94,-54.8643,0.05574,-0.0186,-0.0186,,,,,
0d - 00:00:00,010224741,-112.9315,166.56,-50.3954,-0.0465,-0.0186,-0.0186,,,,,
0d - 00:00:00,010289870,-116.6730,166.36,-46.8546,0.009291,0.027939,0.018621,,,,,
0d - 00:00:00,010354999,-119.5907,165.91,-43.3139,-0.0093,-0.0093,0.018621,,,,,
0d - 00:00:00,010420128,-122.5084,165.33,-39.8763,-0.0186,-0.0466,-0.0093,,,,,
0d - 00:00:00,010485257,-125.7693,164.57,-36.2668,-0.0372,0.009313,0.07449,,,,,
0d - 00:00:00,010550386,-128.5840,163.82,-32.7261,-0.1579,0.009313,0.009311,,,,,
0d - 00:00:00,010615515,-131.3301,163.00,-29.1853,0.027872,0,0,,,,,
0d - 00:00:00,010680644,-134.2821,162.10,-25.4039,-0.0093,-0.0093,-0.0093,,,,,
0d - 00:00:00,010745773,-137.4400,161.28,-21.7944,-0.0465,0,-0.0186,,,,,
0d - 00:00:00,010810902,-140.5294,160.56,-18.2193,-0.0465,0.009313,-0.0186,,,,,
0d - 00:00:00,010876031,-143.2411,159.43,-14.4380,-0.0372,0.03725,0.018621,,,,,
0d - 00:00:00,010941160,-145.9528,157.74,-10.1753,-0.0279,-0.0093,-0.0093,,,,,
0d - 00:00:00,011006289,-147.6348,155.10,-6.5315,-0.0465,0,-0.0093,,,,,
0d - 00:00:00,011071418,-148.7675,152.49,-2.4407,0.027872,0.027939,0.009311,,,,,
0d - 00:00:00,011136547,-151.6509,150.91,2.6126,-0.0186,0.009313,-0.0745,,,,,
0d - 00:00:00,011201676,-155.1864,149.09,7.047,0.07433,0,-0.0093,,,,,
0d - 00:00:00,011266805,-157.0400,147.72,9.832,0,0.14901,0.009311,,,,,
0d - 00:00:00,011331934,-159.0652,146.21,13.304,-0.0465,0,0.04655,,,,,
0d - 00:00:00,011397063,-161.1591,143.67,17.497,-0.0372,0.018626,0.027932,,,,,
0d - 00:00:00,011462192,-162.3262,140.93,21.073,-0.1115,0.027939,-0.0186,,,,,
0d - 00:00:00,011527321,-163.5276,138.59,24.373,-0.0743,-0.0373,-0.0372,,,,,
0d - 00:00:00,011592450,-165.2095,135.50,29.288,-0.0279,0.009313,0.027932,,,,,
0d - 00:00:00,011657579,-166.9258,131.83,34.48,-0.0465,0.009313,0.009311,,,,,
0d - 00:00:00,011722708,-168.0242,128.30,38.60,-0.0743,0.009313,0.027932,,,,,
0d - 00:00:00,011787837,-167.8869,124.69,42.04,-0.1115,0.009313,-0.0466,,,,,
0d - 00:00:00,011852966,-168.4361,121.19,46.20,0.027872,-0.0279,0,,,,,
0d - 00:00:00,011918095,-169.6719,118.24,50.05,-0.0279,0.08382,0.018621,,,,,
0d - 00:00:00,011983224,-170.0494,115.46,52.87,0.03716,0.009313,-0.0372,,,,,
0d - 00:00:00,012048353,-169.7062,112.10,56.17,0.027872,0.018626,0.018621,,,,,
0d - 00:00:00,012113482,-169.0197,107.12,60.40,-0.0279,-0.0373,0.018621,,,,,
0d - 00:00:00,012178611,-168.9167,102.59,64.94,-0.0465,0.027939,0.027932,,,,,
0d - 00:00:00,012243740,-169.6375,99.29,68.92,-0.0186,-0.0373,0,,,,,
0d - 00:00:00,012308869,-170.4613,95.76,73.29,-0.0279,0.018626,0.018621,,,,,
0d - 00:00:00,012373998,-170.4957,91.61,77.11,-0.0650,-0.0186,0.009311,,,,,
0d - 00:00:00,012439127,-169.8435,88.10,79.99,-0.0372,0.009313,0.009311,,,,,
0d - 00:00:00,012504256,-169.4659,83.99,84.05,-0.0557,0.009313,0.018621,,,,,
0d - 00:00:00,012569385,-169.4659,78.63,89.24,-0.0836,-0.0745,0.03724,,,,,
0d - 00:00:00,012634514,-169.2599,74.27,93.16,-0.0557,0,-0.0279,,,,,
0d - 00:00:00,012699643,-168.7794,70.12,97.04,-0.0372,0,0.018621,,,,,
0d - 00:00:00,012764772,-168.3675,65.28,101.51,-0.0093,0.027939,0.03724,,,,,
0d - 00:00:00,012829901,-168.1272,61.13,105.23,-0.0557,0.027939,-0.0186,,,,,
0d - 00:00:00,012895030,-167.6467,57.56,108.39,-0.0650,0.009313,-0.0652,,,,,
0d - 00:00:00,012960159,-166.8915,53.44,111.89,0.04645,-0.0373,0.027932,,,,,
0d - 00:00:00,013025288,-166.4453,49.11,115.68,-0.0465,0,0.018621,,,,,
0d - 00:00:00,013090417,-166.1363,45.48,118.94,-0.0279,-0.0279,-0.0093,,,,,
0d - 00:00:00,013155546,-165.5871,41.91,122.14,-0.0093,-0.0093,0.018621,,,,,
0d - 00:00:00,013220675,-164.9349,38.37,125.03,-0.0557,-0.0093,0,,,,,
0d - 00:00:00,013285804,-164.4544,35.01,127.98,-0.0836,0.009313,0.13966,,,,,
0d - 00:00:00,013350933,-164.0768,31.611,131.14,0,-0.0186,0.009311,,,,,
0d - 00:00:00,013416062,-163.2530,28.247,134.03,-0.0372,-0.0652,0.027932,,,,,
0d - 00:00:00,013481191,-162.4291,24.815,136.78,0,-0.0093,0,,,,,
0d - 00:00:00,013546320,-161.5710,21.211,139.77,0.018581,0.018626,-0.0186,,,,,
0d - 00:00:00,013611449,-160.6442,17.367,142.80,-0.0372,-0.0186,-0.0093,,,,,
0d - 00:00:00,013676578,-159.2025,13.283,145.45,-0.0372,0.018626,0.018621,,,,,
0d - 00:00:00,013741707,-157.2803,9.267,147.03,-0.0093,-0.0093,0.018621,,,,,
0d - 00:00:00,013806836,-152.9553,5.320,147.27,-0.0372,0,-0.0093,,,,,
0d - 00:00:00,013871965,-151.7882,0.4805,152.01,-0.0465,-0.0559,-0.0093,,,,,
0d - 00:00:00,013937094,-151.4106,-4.9081,156.45,-0.0650,-0.0186,0.10242,,,,,
0d - 00:00:00,014002223,-149.2138,-8.1343,157.10,-0.1951,0,0.009311,,,,,
0d - 00:00:00,014067352,-147.0512,-11.1890,158.65,0,-0.0373,-0.0093,,,,,
0d - 00:00:00,014132481,-145.3349,-15.5822,161.46,-0.0186,0.027939,0,,,,,
0d - 00:00:00,014197610,-142.3829,-19.7695,162.50,-0.0186,0,-0.0931,,,,,
0d - 00:00:00,014262739,-139.4653,-23.2017,163.46,-0.0650,-0.0093,0,,,,,
0d - 00:00:00,014327868,-137.4057,-26.8742,165.25,-0.0372,0.009313,0,,,,,
0d - 00:00:00,014392997,-134.2821,-31.2331,166.38,-0.0743,-0.0093,0.027932,,,,,
0d - 00:00:00,014458126,-129.8884,-36.0381,166.66,-0.0465,0.009313,-0.0093,,,,,
0d - 00:00:00,014523255,-125.9409,-40.5000,167.93,-0.0186,-0.0466,0,,,,,
0d - 00:00:00,014588384,-123.5381,-44.6873,169.78,-0.0372,-0.0186,0.10242,,,,,
0d - 00:00:00,014653513,-120.1056,-48.6687,169.78,0.018581,0.009313,0.027932,,,,,
0d - 00:00:00,014718642,-115.9865,-52.0322,169.16,-0.0743,-0.0466,0.018621,,,,,
0d - 00:00:00,014783771,-112.9315,-54.9839,169.30,-0.0465,0.04656,0.05586,,,,,
0d - 00:00:00,014848900,-109.9795,-58.1759,169.71,-0.0557,-0.0466,0.07449,,,,,
0d - 00:00:00,014914029,-106.3753,-61.9170,169.65,-0.1858,-0.0279,0.009311,,,,,
0d - 00:00:00,014979158,-102.1876,-66.1043,169.71,-0.0372,-0.0931,0.009311,,,,,
0d - 00:00:00,015044287,-97.8282,-70.5318,169.89,-0.0186,0.009313,-0.0093,,,,,
0d - 00:00:00,015109416,-93.4002,-75.0966,169.99,0.018581,-0.0186,0.009311,,,,,
0d - 00:00:00,015174545,-89.2468,-78.9407,169.61,-0.0186,-0.0373,0.018621,,,,,
0d - 00:00:00,015239674,-85.1277,-82.9221,169.54,-0.0465,0,-0.0186,,,,,
0d - 00:00:00,015304803,-80.6654,-87.0064,169.34,0.17652,-0.0093,0.009311,,,,,
0d - 00:00:00,015369932,-76.9239,-90.4043,169.06,0.009291,0.10244,0,,,,,
0d - 00:00:00,015435061,-73.9375,-93.2187,168.79,-0.1022,0,0.018621,,,,,
0d - 00:00:00,015500190,-70.3677,-96.6852,168.51,-0.0743,0.009313,0.03724,,,,,
0d - 00:00:00,015565319,-65.4934,-101.0784,167.93,-0.1022,-0.0279,-0.0279,,,,,
0d - 00:00:00,015630448,-60.5505,-105.3000,167.31,-0.0186,-0.0466,0,,,,,
0d - 00:00:00,015695576,-56.3971,-109.1098,167.10,0.009291,-0.0093,0.027932,,,,,
0d - 00:00:00,015760706,-52.0377,-113.4343,167.00,-0.0836,0.018626,0.018621,,,,,
0d - 00:00:00,015825835,-47.7127,-117.5187,166.69,-0.0465,-0.0373,0.027932,,,,,
0d - 00:00:00,015890964,-44.1085,-120.4360,166.07,-0.0093,-0.0093,0.018621,,,,,
0d - 00:00:00,015956093,-40.7103,-123.1132,165.25,-0.0093,-0.0093,0.018621,,,,,
0d - 00:00:00,016021222,-37.2777,-125.8246,164.46,-0.0650,-0.0931,0,,,,,
0d - 00:00:00,016086350,-34.0168,-128.5360,163.49,-0.0836,-0.0186,0,,,,,
0d - 00:00:00,016151480,-30.8931,-131.1102,162.87,-0.0557,-0.0279,0.009311,,,,,
0d - 00:00:00,016216609,-27.2546,-134.1992,162.19,-0.0279,-0.0093,-0.0093,,,,,
0d - 00:00:00,016281738,-23.7190,-137.4255,161.43,0.027872,0.027939,-0.0372,,,,,
0d - 00:00:00,016346867,-19.9775,-140.2742,160.54,-0.0186,-0.0093,0,,,,,
0d - 00:00:00,016411996,-16.1674,-143.2602,159.26,0.05574,0.027939,-0.0093,,,,,
0d - 00:00:00,016477124,-11.9797,-145.7657,157.44,0.018581,-0.0093,0.009311,,,,,
0d - 00:00:00,016542254,-8.1009,-146.9327,154.07,0.018581,-0.0093,0.009311,,,,,
0d - 00:00:00,016607000,,,,,,,121.89,122.14,122.15,0.07806,
0d - 00:00:00,016607383,-4.0161,-148.0653,151.70,-0.0372,-0.0093,0,,,,,
0d - 00:00:00,016672000,0.13730,-151.8064,151.39,0.018581,0,-0.0186,,,,,
0d - 00:00:00,016737122,4.222,-155.2386,150.36,-0.0557,0,0,,,,,
0d - 00:00:00,016802244,7.895,-157.0233,147.85,-0.0279,0,-0.0372,,,,,
0d - 00:00:00,016867366,12.117,-159.2543,145.89,-0.0093,0.009313,0,,,,,
0d - 00:00:00,016932488,16.408,-161.8627,143.90,-0.0093,0.027939,0.027932,,,,,
0d - 00:00:00,016997610,20.081,-162.7894,140.91,-0.0372,-0.0373,0,,,,,
0d - 00:00:00,017062732,23.685,-163.3386,137.64,0.03716,-0.0093,0,,,,,
0d - 00:00:00,017127854,27.152,-164.7458,135.41,-0.0093,-0.0093,0,,,,,
0d - 00:00:00,017192976,30.721,-165.7411,132.45,0.08362,-0.0093,0.009311,,,,,
0d - 00:00:00,017258098,34.84,-166.1530,128.26,0.06504,-0.0093,0,,,,,
0d - 00:00:00,017323220,39.58,-167.0111,124.68,0,0.05588,0.018621,,,,,
0d - 00:00:00,017388342,43.56,-168.7272,122.45,-0.0929,-0.0373,-0.0093,,,,,
0d - 00:00:00,017453464,47.64,-169.6882,119.08,-0.0557,-0.0279,0.027932,,,,,
0d - 00:00:00,017518586,51.39,-169.4822,115.19,-0.1394,-0.0093,-0.0372,,,,,
0d - 00:00:00,017583708,54.44,-169.3106,112.17,0,-0.0186,0,,,,,
0d - 00:00:00,017648830,57.46,-169.4822,108.90,0.06504,-0.0093,-0.0186,,,,,
0d - 00:00:00,017713952,61.34,-169.2763,104.78,0.018581,-0.0093,-0.0186,,,,,
0d - 00:00:00,017779074,65.67,-169.2077,100.31,0.03716,-0.0931,-0.0186,,,,,
0d - 00:00:00,017844196,70.09,-169.5509,96.25,0.018581,0.009313,0.018621,,,,,
0d - 00:00:00,017909318,74.01,-169.8255,92.85,0.027872,0,-0.0466,,,,,
0d - 00:00:00,017974440,77.20,-169.7568,89.34,-0.1579,0.009313,-0.0186,,,,,
0d - 00:00:00,018039562,81.28,-169.4136,84.84,0.027872,-0.0931,-0.0093,,,,,
