X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,001823276,-108.8467,166.84,-54.3830,-3.7535,2.8591,-1.7597,,,,,
0d - 00:00:00,001888393,-113.1031,166.08,-49.6735,-4.1530,2.7752,-1.5735,,,,,
0d - 00:00:00,001953509,-116.7417,165.57,-45.9952,-4.2552,2.7007,-1.4245,,,,,
0d - 00:00:00,002018626,-119.5564,165.12,-42.8326,-4.3202,2.6821,-1.3501,,,,,
0d - 00:00:00,002083743,-122.5427,164.71,-39.4981,-4.3759,2.6076,-1.2197,,,,,
0d - 00:00:00,002148861,-125.2887,164.20,-36.0605,-4.5060,2.5145,-1.0614,,,,,
0d - 00:00:00,002213978,-128.4810,163.65,-32.4854,-4.7011,2.4586,-0.9031,,,,,
0d - 00:00:00,002279095,-131.7420,163.10,-28.8416,-4.7847,2.3934,-0.8473,,,,,
0d - 00:00:00,002344212,-134.8999,162.31,-25.1633,-4.7754,2.3375,-0.6797,,,,,
0d - 00:00:00,002409329,-137.8176,161.59,-21.6226,-4.8869,2.2910,-0.5773,,,,,
0d - 00:00:00,002474446,-140.8040,160.87,-18.1506,-5.0542,2.2444,-0.4842,,,,,
0d - 00:00:00,002539563,-143.3784,159.87,-14.7817,-5.1749,2.1792,-0.3073,,,,,
0d - 00:00:00,002604680,-145.7812,158.74,-11.2410,-5.2307,2.1233,-0.1769,,,,,
0d - 00:00:00,002669797,-148.1840,157.13,-7.3565,-5.2771,1.9371,-0.0372,,,,,
0d - 00:00:00,002734914,-150.8614,155.38,-3.1626,-5.4072,1.9278,0.10242,,,,,
0d - 00:00:00,002800031,-153.1955,153.63,0.8250,-5.4629,1.8812,0.28863,,,,,
0d - 00:00:00,002865148,-154.8775,151.15,4.263,-5.5094,1.8533,0.4004,,,,,
0d - 00:00:00,002930265,-154.8775,149.34,6.050,-5.6395,1.6763,0.4376,,,,,
0d - 00:00:00,002995382,-156.6967,147.86,9.797,-5.5466,1.5832,0.5866,,,,,
0d - 00:00:00,003060499,-159.7174,144.94,15.641,-5.6952,1.4807,0.8007,,,,,
0d - 00:00:00,003125616,-160.8158,139.69,20.901,-5.6116,1.2666,0.9683,,,,,
0d - 00:00:00,003190733,-161.8113,135.71,25.713,-5.7603,1.1641,1.1452,,,,,
0d - 00:00:00,003255850,-163.2873,133.20,29.667,-5.7695,1.0524,1.3501,,,,,
0d - 00:00:00,003320967,-165.4155,131.35,33.38,-5.9089,1.0058,1.4432,,,,,
0d - 00:00:00,003386084,-167.2347,129.33,36.89,-5.9089,0.8940,1.5270,,,,,
0d - 00:00:00,003451201,-167.9556,126.13,40.77,-5.9275,0.8288,1.6666,,,,,
0d - 00:00:00,003516318,-168.5391,122.22,45.20,-6.0668,0.6798,1.8528,,,,,
0d - 00:00:00,003581435,-169.0883,118.58,49.30,-5.9554,0.5867,1.9552,,,,,
0d - 00:00:00,003646552,-169.0883,114.40,53.25,-5.9925,0.3353,2.1135,,,,,
0d - 00:00:00,003711669,-168.1272,109.42,57.10,-5.8996,0.27007,2.2532,,,,,
0d - 00:00:00,003776786,-168.2302,105.13,61.71,-5.8439,0.20488,2.4022,,,,,
0d - 00:00:00,003841903,-169.2943,101.63,66.55,-5.9368,0.04656,2.6349,,,,,
0d - 00:00:00,003907019,-170.3584,98.61,70.16,-5.9925,-0.0279,2.7280,,,,,
0d - 00:00:00,003972136,-170.2897,95.21,73.43,-5.9646,-0.1211,2.8025,,,,,
0d - 00:00:00,004037253,-169.7405,91.19,76.76,-5.8996,-0.2514,2.9794,,,,,
0d - 00:00:00,004102370,-169.1570,87.28,80.34,-5.8810,-0.3166,3.1005,,,,,
0d - 00:00:00,004167487,-168.9167,82.99,84.46,-5.9368,-0.5215,3.240,,,,,
0d - 00:00:00,004232605,-168.7794,78.43,88.90,-5.9275,-0.5867,3.333,,,,,
0d - 00:00:00,004297722,-168.7107,73.72,93.30,-5.8996,-0.7357,3.566,,,,,
0d - 00:00:00,004362839,-168.2645,69.26,97.28,-5.8717,-0.8661,3.715,,,,,
0d - 00:00:00,004427956,-167.9556,65.35,100.69,-5.8439,-1.0058,3.799,,,,,
0d - 00:00:00,004493073,-167.4064,61.95,103.64,-5.8532,-0.9779,3.957,,,,,
0d - 00:00:00,004558190,-166.8572,57.59,107.60,-5.8253,-1.1362,4.069,,,,,
0d - 00:00:00,004623307,-166.3423,52.92,111.83,-5.8346,-1.1175,4.218,,,,,
0d - 00:00:00,004688424,-165.8274,48.98,115.19,-5.7881,-1.3317,4.367,,,,,
0d - 00:00:00,004753541,-165.2095,45.13,118.63,-5.6952,-1.4249,4.469,,,,,
0d - 00:00:00,004818658,-164.6946,41.12,122.17,-5.7231,-1.4807,4.581,,,,,
0d - 00:00:00,004883775,-164.3171,37.58,125.06,-5.7324,-1.5739,4.665,,,,,
0d - 00:00:00,004948892,-163.8022,34.80,127.71,-5.6952,-1.6298,4.758,,,,,
0d - 00:00:00,005014009,-163.4589,31.64,130.73,-5.6209,-1.7136,4.897,,,,,
0d - 00:00:00,005079126,-163.0470,28.178,133.89,-5.7231,-1.7694,5.000,,,,,
0d - 00:00:00,005144243,-162.5665,24.883,136.71,-5.6395,-1.8626,5.084,,,,,
0d - 00:00:00,005209360,-161.6396,21.486,139.50,-5.6302,-1.8998,5.233,,,,,
0d - 00:00:00,005274477,-160.7129,17.813,142.32,-5.4165,-1.9743,5.270,,,,,
0d - 00:00:00,005339594,-159.8204,14.209,145.20,-5.5187,-2.0581,5.335,,,,,
0d - 00:00:00,005404711,-158.4130,10.400,147.51,-5.4722,-2.1885,5.493,,,,,
0d - 00:00:00,005469828,-156.4908,6.075,150.02,-5.3979,-2.2072,5.521,,,,,
0d - 00:00:00,005534945,-154.4313,1.6475,152.77,-5.2586,-2.3282,5.661,,,,,
0d - 00:00:00,005600062,-152.6806,-2.3682,155.07,-5.2678,-2.4679,5.717,,,,,
0d - 00:00:00,005665179,-150.8614,-5.3199,156.21,-5.1935,-2.4213,5.726,,,,,
0d - 00:00:00,005730296,-149.4540,-7.6881,157.24,-5.1842,-2.4400,5.810,,,,,
0d - 00:00:00,005795413,-147.2572,-11.8754,159.51,-4.8683,-2.5424,5.866,,,,,
0d - 00:00:00,005860530,-143.2068,-16.7835,159.23,-4.8219,-2.6169,5.847,,,,,
0d - 00:00:00,005925647,-136.3759,-21.5542,158.58,-4.6639,-2.7194,5.838,,,,,
0d - 00:00:00,005990764,-134.4880,-27.2174,164.18,-4.6639,-2.8404,6.033,,,,,
0d - 00:00:00,006055881,-135.3805,-32.2970,169.03,-4.6454,-2.9708,6.229,,,,,
0d - 00:00:00,006120998,-131.5360,-36.1754,167.65,-4.4874,-3.0360,6.136,,,,,
0d - 00:00:00,006186115,-124.8768,-39.8822,165.38,-4.2273,-3.0360,6.061,,,,,
0d - 00:00:00,006251232,-121.5129,-44.2411,167.51,-4.0972,-3.1198,6.126,,,,,
0d - 00:00:00,006316349,-119.3161,-48.5657,169.34,-4.0508,-3.2129,6.173,,,,,
0d - 00:00:00,006381466,-115.6432,-51.8949,168.86,-3.9207,-3.1664,6.136,,,,,
0d - 00:00:00,006446583,-112.4509,-54.8809,168.61,-3.7813,-3.2781,6.126,,,,,
0d - 00:00:00,006511700,-108.7438,-58.5877,168.72,-3.5955,-3.3061,6.136,,,,,
0d - 00:00:00,006576817,-104.5217,-63.2555,169.27,-3.4097,-3.4551,6.145,,,,,
0d - 00:00:00,006641934,-100.6429,-67.7174,169.99,-3.3725,-3.4737,6.182,,,,,
0d - 00:00:00,006707051,-96.7298,-71.9390,170.13,-3.2518,-3.5482,6.182,,,,,
0d - 00:00:00,006772168,-92.5764,-75.9204,169.85,-3.0381,-3.5855,6.164,,,,,
0d - 00:00:00,006837285,-88.4230,-79.4212,169.41,-2.9545,-3.6227,6.173,,,,,
0d - 00:00:00,006902402,-84.5098,-82.7504,168.96,-2.8987,-3.6693,6.201,,,,,
0d - 00:00:00,006967519,-80.9400,-86.1826,168.82,-2.7036,-3.6786,6.108,,,,,
0d - 00:00:00,007032636,-77.5760,-89.3403,168.65,-2.5642,-3.7345,6.117,,,,,
0d - 00:00:00,007097753,-74.4181,-92.3949,168.41,-2.4713,-3.7717,6.099,,,,,
0d - 00:00:00,007162870,-70.6423,-96.0331,168.10,-2.2948,-3.7903,6.071,,,,,
0d - 00:00:00,007227987,-65.8023,-100.5293,167.69,-2.0533,-3.8648,6.061,,,,,
0d - 00:00:00,007293104,-60.7908,-104.8195,167.03,-2.0068,-3.8369,6.024,,,,,
0d - 00:00:00,007358221,-55.8822,-109.2814,166.52,-1.7931,-3.9952,5.977,,,,,
0d - 00:00:00,007423338,-51.1453,-113.7089,166.38,-1.5794,-4.0325,6.005,,,,,
0d - 00:00:00,007488455,-47.0948,-117.5187,166.28,-1.5051,-4.0977,5.912,,,,,
0d - 00:00:00,007553572,-43.7996,-120.4704,165.80,-1.3379,-4.1349,5.950,,,,,
0d - 00:00:00,007618689,-40.5386,-123.0445,165.04,-1.1799,-4.1256,5.866,,,,,
0d - 00:00:00,007683806,-37.4493,-125.5157,164.21,-1.1242,-4.1163,5.977,,,,,
0d - 00:00:00,007748923,-34.1884,-128.0899,163.42,-1.0777,-4.1442,5.866,,,,,
0d - 00:00:00,007814039,-30.8931,-131.1102,162.87,-0.8733,-4.1629,5.810,,,,,
0d - 00:00:00,007879156,-27.3576,-134.2335,162.32,-0.7525,-4.1442,5.735,,,,,
0d - 00:00:00,007944273,-23.8907,-137.4598,161.84,-0.5482,-4.1629,5.791,,,,,
0d - 00:00:00,008009390,-20.1492,-140.6861,161.19,-0.5017,-4.1722,5.773,,,,,
0d - 00:00:00,008074507,-16.7853,-143.3975,160.30,-0.3902,-4.2560,5.717,,,,,
0d - 00:00:00,008139624,-13.1124,-145.7314,158.75,-0.2694,-4.1815,5.689,,,,,
0d - 00:00:00,008204741,-9.3023,-148.0653,157.06,-0.1115,-4.1722,5.605,,,,,
0d - 00:00:00,008269858,-5.4235,-150.3649,155.48,-0.0372,-4.1815,5.577,,,,,
0d - 00:00:00,008270000,,,,,,,121.68,122.00,122.00,0.08175,
0d - 00:00:00,008335000,-1.6476,-152.8361,153.90,0.12078,-4.1442,5.437,,,,,
0d - 00:00:00,008400124,2.4714,-155.1356,151.77,0.27872,-4.1815,5.372,,,,,
0d - 00:00:00,008465248,5.561,-156.5428,150.53,0.3716,-4.1815,5.354,,,,,
0d - 00:00:00,008530372,8.616,-158.0873,148.33,0.5017,-4.0138,5.251,,,,,
0d - 00:00:00,008595496,13.215,-159.5632,143.90,0.6689,-4.0884,5.065,,,,,
0d - 00:00:00,008660620,18.948,-158.7738,137.20,0.8919,-4.0045,4.823,,,,,
0d - 00:00:00,008725744,23.582,-160.3526,135.20,1.0406,-3.9766,4.767,,,,,
0d - 00:00:00,008790868,26.602,-164.4712,136.58,1.1149,-4.0325,4.814,,,,,
0d - 00:00:00,008855992,29.348,-167.2170,135.48,1.2078,-4.0325,4.711,,,,,
0d - 00:00:00,008921116,33.47,-167.0111,130.32,1.3100,-3.9487,4.516,,,,,
0d - 00:00:00,008986240,39.13,-166.8051,124.34,1.5980,-3.9021,4.367,,,,,
0d - 00:00:00,009051364,44.42,-168.1094,120.87,1.7467,-3.8462,4.246,,,,,
0d - 00:00:00,009116488,48.12,-168.9674,117.94,1.8210,-3.7903,4.190,,,,,
0d - 00:00:00,009181612,51.11,-168.6242,114.61,1.8117,-3.7438,4.013,,,,,
0d - 00:00:00,009246736,54.37,-168.0407,110.62,2.0068,-3.6879,3.845,,,,,
0d - 00:00:00,009311860,58.01,-168.1780,107.01,2.2112,-3.6041,3.724,,,,,
0d - 00:00:00,009376984,62.16,-169.0704,103.82,2.4063,-3.5575,3.547,,,,,
0d - 00:00:00,009442108,66.42,-169.7911,100.21,2.5828,-3.5296,3.445,,,,,
0d - 00:00:00,009507232,70.81,-169.9971,96.15,2.6664,-3.4737,3.305,,,,,
0d - 00:00:00,009572356,74.21,-169.9971,92.61,2.7501,-3.4271,3.203,,,,,
0d - 00:00:00,009637480,77.47,-169.7568,89.07,2.8244,-3.3433,3.1470,,,,,
0d - 00:00:00,009702604,81.11,-169.1733,84.70,3.1031,-3.2595,2.9049,,,,,
0d - 00:00:00,009767728,85.33,-168.5899,79.96,3.205,-3.2595,2.7001,,,,,
0d - 00:00:00,009832852,89.25,-168.3839,75.83,3.363,-3.0546,2.5604,,,,,
0d - 00:00:00,009897976,93.13,-168.2123,71.78,3.447,-3.0826,2.4022,,,,,
0d - 00:00:00,009963100,97.28,-168.0407,67.41,3.623,-3.0453,2.2625,,,,,
0d - 00:00:00,010028224,101.12,-167.7318,63.63,3.772,-2.9522,2.0949,,,,,
0d - 00:00:00,010093348,104.56,-167.3200,59.64,3.846,-2.9242,1.9180,,,,,
0d - 00:00:00,010158472,108.74,-166.6678,54.38,4.014,-2.7939,1.7225,,,,,
0d - 00:00:00,010223596,113.00,-165.9128,49.88,4.088,-2.7566,1.6201,,,,,
0d - 00:00:00,010288720,116.50,-165.5352,46.24,4.255,-2.7659,1.4618,,,,,
0d - 00:00:00,010353844,119.42,-165.0547,42.73,4.292,-2.6542,1.3407,,,,,
0d - 00:00:00,010418968,122.30,-164.5056,39.50,4.441,-2.5890,1.2663,,,,,
0d - 00:00:00,010484092,125.12,-164.0250,36.06,4.664,-2.5052,1.0894,,,,,
0d - 00:00:00,010549216,128.34,-163.5102,32.62,4.673,-2.4400,0.9683,,,,,
0d - 00:00:00,010614340,131.60,-162.8581,28.807,4.729,-2.4027,0.8287,,,,,
0d - 00:00:00,010679464,134.83,-162.1716,25.163,4.906,-2.3562,0.7542,,,,,
0d - 00:00:00,010744588,137.82,-161.4509,21.760,4.878,-2.2723,0.5959,,,,,
0d - 00:00:00,010809712,140.70,-160.6272,18.219,5.054,-2.2444,0.4655,,,,,
0d - 00:00:00,010874836,143.34,-159.6661,14.747,5.166,-2.1233,0.29794,,,,,
0d - 00:00:00,010939960,145.85,-158.6365,11.310,5.156,-2.0675,0.18621,,,,,
0d - 00:00:00,011005084,148.25,-156.9204,7.288,5.259,-2.0116,0.018621,,,,,
0d - 00:00:00,011070208,150.79,-155.2729,3.0595,5.389,-1.8998,-0.0931,,,,,
0d - 00:00:00,011135332,153.13,-153.3509,-0.9625,5.426,-1.8533,-0.2328,,,,,
0d - 00:00:00,011200456,154.71,-150.8111,-4.2626,5.500,-1.7415,-0.3817,,,,,
0d - 00:00:00,011265580,154.71,-148.9577,-6.0846,5.528,-1.7043,-0.4097,,,,,
0d - 00:00:00,011330704,156.73,-147.3788,-10.1410,5.574,-1.4994,-0.5866,,,,,
0d - 00:00:00,011395828,159.48,-143.8780,-15.7443,5.593,-1.4528,-0.7542,,,,,
0d - 00:00:00,011460952,160.06,-138.4551,-21.2444,5.732,-1.2386,-0.9590,,,,,
0d - 00:00:00,011526076,161.78,-135.5034,-25.6446,5.742,-1.2200,-1.1452,,,,,
0d - 00:00:00,011591200,163.80,-133.6844,-29.5978,5.807,-1.0803,-1.3035,,,,,
0d - 00:00:00,011656324,165.59,-131.3161,-33.3104,5.835,-0.9872,-1.3314,,,,,
0d - 00:00:00,011721448,166.93,-128.8106,-36.8168,5.927,-0.9033,-1.5363,,,,,
0d - 00:00:00,011786572,167.65,-125.7216,-40.6669,5.937,-0.7916,-1.6480,,,,,
0d - 00:00:00,011851696,168.44,-121.9805,-45.1702,5.900,-0.6892,-1.7504,,,,,
0d - 00:00:00,011916820,168.95,-117.9649,-49.5360,5.890,-0.5588,-2.0018,,,,,
0d - 00:00:00,011981944,169.05,-114.1208,-53.1455,5.983,-0.4656,-2.0856,,,,,
0d - 00:00:00,012047068,168.16,-109.5903,-56.7893,5.955,-0.2608,-2.2346,,,,,
0d - 00:00:00,012112192,168.23,-104.9911,-61.9457,5.974,-0.1397,-2.4022,,,,,
0d - 00:00:00,012177316,169.43,-101.3187,-66.4490,6.030,-0.0466,-2.5884,,,,,
0d - 00:00:00,012242440,170.39,-98.5043,-69.9210,5.993,0,-2.7094,,,,,
0d - 00:00:00,012307564,170.36,-94.9691,-73.4617,5.937,0.16763,-2.8677,,,,,
0d - 00:00:00,012372688,169.74,-90.9877,-76.7962,5.974,0.27007,-2.9701,,,,,
0d - 00:00:00,012437812,169.29,-87.2810,-80.1994,5.946,0.3446,-3.0539,,,,,
0d - 00:00:00,012502936,169.02,-82.9564,-84.2558,5.927,0.4377,-3.1936,,,,,
0d - 00:00:00,012568060,168.88,-78.1170,-88.9997,5.946,0.6240,-3.3612,,,,,
0d - 00:00:00,012633184,168.68,-73.5178,-93.2280,5.862,0.7450,-3.4729,,,,,
0d - 00:00:00,012698308,168.30,-69.4335,-97.1125,5.937,0.8568,-3.6684,,,,,
0d - 00:00:00,012763432,167.92,-65.2119,-100.6189,5.909,0.9499,-3.7895,,,,,
0d - 00:00:00,012828556,167.48,-61.6424,-103.6440,5.844,1.0524,-3.9757,,,,,
0d - 00:00:00,012893680,166.82,-57.4208,-107.5972,5.835,1.1362,-4.0315,,,,,
0d - 00:00:00,012958804,166.48,-52.8559,-111.6880,5.760,1.2293,-4.1712,,,,,
0d - 00:00:00,013023928,165.86,-48.8403,-115.2287,5.779,1.3876,-4.3015,,,,,
0d - 00:00:00,013089052,165.18,-44.8932,-118.5632,5.779,1.4435,-4.4319,,,,,
0d - 00:00:00,013154176,164.76,-41.0835,-121.8633,5.872,1.5459,-4.5157,,,,,
0d - 00:00:00,013219300,164.11,-37.7199,-124.8196,5.788,1.5832,-4.6088,,,,,
0d - 00:00:00,013284424,163.87,-34.5966,-127.6729,5.732,1.7322,-4.7578,,,,,
0d - 00:00:00,013349548,163.39,-31.4733,-130.6292,5.658,1.7136,-4.8602,,,,,
0d - 00:00:00,013414672,163.05,-28.1784,-133.6887,5.732,1.7788,-4.9533,,,,,
0d - 00:00:00,013479796,162.60,-24.8148,-136.6794,5.695,1.7601,-5.0278,,,,,
0d - 00:00:00,013544920,161.81,-21.2453,-139.4982,5.602,1.9278,-5.1209,,,,,
0d - 00:00:00,013610044,160.68,-17.6072,-142.3514,5.491,2.0116,-5.3257,,,,,
0d - 00:00:00,013675168,159.82,-14.0034,-145.0328,5.584,2.0116,-5.3630,,,,,
0d - 00:00:00,013740292,158.34,-10.3309,-147.5422,5.472,2.1420,-5.4281,,,,,
0d - 00:00:00,013805416,156.59,-5.9377,-150.0861,5.454,2.2351,-5.4468,,,,,
0d - 00:00:00,013870540,154.57,-1.4758,-152.6643,5.221,2.3189,-5.6143,,,,,
0d - 00:00:00,013935664,152.71,2.5398,-154.8987,5.286,2.3562,-5.6981,,,,,
0d - 00:00:00,014000788,151.10,5.423,-156.2738,5.259,2.4213,-5.7168,,,,,
0d - 00:00:00,014065912,149.49,7.825,-157.1675,5.221,2.4400,-5.7540,,,,,
0d - 00:00:00,014131036,147.15,12.081,-159.2301,5.045,2.5052,-5.8285,,,,,
0d - 00:00:00,014196160,142.21,17.058,-158.1988,4.887,2.6262,-5.7726,,,,,
0d - 00:00:00,014261284,136.58,22.103,-159.2645,4.692,2.7752,-5.8285,,,,,
0d - 00:00:00,014326408,135.62,27.801,-165.4178,4.673,2.8497,-6.0426,,,,,
0d - 00:00:00,014391532,135.48,32.64,-168.8898,4.655,2.9522,-6.1451,,,,,
0d - 00:00:00,014456656,130.47,36.31,-166.5522,4.450,3.0081,-6.0613,,,,,
0d - 00:00:00,014521780,124.60,39.95,-165.4522,4.246,3.0639,-6.0147,,,,,
0d - 00:00:00,014586904,122.03,44.52,-167.9273,4.199,3.1571,-6.1171,,,,,
0d - 00:00:00,014652028,119.18,48.84,-168.9929,3.921,3.222,-6.1451,,,,,
0d - 00:00:00,014717152,115.51,52.00,-168.6148,3.930,3.213,-6.1357,,,,,
0d - 00:00:00,014782276,112.38,55.09,-168.3398,3.884,3.297,-6.1730,,,,,
0d - 00:00:00,014847400,108.54,59.00,-168.6835,3.716,3.381,-6.1171,,,,,
0d - 00:00:00,014912524,104.32,63.63,-169.3711,3.558,3.464,-6.1357,,,,,
0d - 00:00:00,014977648,100.81,67.82,-169.8867,3.382,3.427,-6.1544,,,,,
0d - 00:00:00,015042772,96.73,71.94,-169.9211,3.298,3.548,-6.1357,,,,,
0d - 00:00:00,015107896,92.44,76.06,-169.5773,3.0845,3.623,-6.0985,,,,,
0d - 00:00:00,015173020,88.29,79.56,-169.0617,2.9452,3.762,-6.0985,,,,,
0d - 00:00:00,015238144,84.68,82.78,-168.7523,2.8523,3.697,-6.1171,,,,,
0d - 00:00:00,015303268,81.11,86.25,-168.6492,2.7408,3.725,-6.1264,,,,,
0d - 00:00:00,015368392,77.54,89.58,-168.5460,2.5085,3.753,-6.0520,,,,,
0d - 00:00:00,015433516,74.42,92.57,-168.3398,2.4899,3.744,-6.0892,,,,,
0d - 00:00:00,015498640,70.64,96.03,-167.9273,2.3227,3.800,-6.0613,,,,,
0d - 00:00:00,015563764,65.80,100.46,-167.4804,2.1462,3.818,-5.9588,,,,,
0d - 00:00:00,015628888,60.93,104.89,-166.7241,1.8860,3.967,-5.9868,,,,,
0d - 00:00:00,015694012,55.85,109.32,-166.2085,1.8767,3.986,-5.9682,,,,,
0d - 00:00:00,015759136,51.32,113.71,-166.1741,1.6723,4.070,-6.0706,,,,,
0d - 00:00:00,015824260,47.37,117.28,-166.0710,1.5237,4.126,-5.9402,,,,,
0d - 00:00:00,015889384,43.97,120.40,-165.6584,1.3564,4.163,-5.9495,,,,,
0d - 00:00:00,015954508,40.78,122.91,-164.9022,1.2635,4.042,-5.8844,,,,,
0d - 00:00:00,016019631,37.62,125.38,-164.1115,1.1799,4.107,-5.8378,,,,,
0d - 00:00:00,016084755,34.22,128.09,-163.3209,0.9941,4.135,-5.8099,,,,,
0d - 00:00:00,016149879,30.996,131.11,-162.6677,0.9198,4.237,-5.7819,,,,,
0d - 00:00:00,016215004,27.426,134.27,-162.1521,0.8176,4.163,-5.8006,,,,,
0d - 00:00:00,016280128,23.925,137.53,-161.7396,0.7061,4.200,-5.7447,,,,,
0d - 00:00:00,016345252,20.252,140.58,-160.9833,0.4645,4.219,-5.7261,,,,,
0d - 00:00:00,016410376,16.820,143.43,-159.9520,0.3530,4.172,-5.6981,,,,,
0d - 00:00:00,016475500,13.250,145.87,-158.6801,0.3623,4.209,-5.6702,,,,,
0d - 00:00:00,016540624,9.440,148.00,-157.0644,0.17652,4.237,-5.5585,,,,,
0d - 00:00:00,016605000,,,,,,,121.66,122.02,122.00,0.07964,
0d - 00:00:00,016605748,5.492,150.43,-155.3456,-0.1301,4.228,-5.4933,,,,,
0d - 00:00:00,016670000,1.3730,152.73,-153.5237,-0.1672,4.219,-5.3909,,,,,
0d - 00:00:00,016735124,-2.5401,155.07,-151.5642,-0.2137,4.181,-5.3443,,,,,
0d - 00:00:00,016800248,-5.3891,156.51,-150.4986,-0.1858,4.163,-5.3071,,,,,
0d - 00:00:00,016865372,-8.2038,157.92,-148.3673,-0.4645,4.126,-5.2512,,,,,
0d - 00:00:00,016930496,-12.9408,159.29,-143.8640,-0.6225,4.070,-5.0464,,,,,
0d - 00:00:00,016995620,-18.8448,158.81,-137.4357,-0.8269,4.014,-4.8509,,,,,
0d - 00:00:00,017060744,-23.6161,160.66,-135.1325,-1.0220,3.995,-4.7391,,,,,
0d - 00:00:00,017125868,-26.8770,164.85,-136.3013,-1.1521,4.107,-4.7950,,,,,
0d - 00:00:00,017190992,-29.7260,167.15,-135.0293,-1.2264,4.051,-4.6740,,,,,
0d - 00:00:00,017256116,-33.3646,166.94,-130.2854,-1.3936,3.967,-4.5622,,,,,
0d - 00:00:00,017321240,-38.9253,166.84,-124.4415,-1.4772,3.911,-4.3481,,,,,
0d - 00:00:00,017386364,-44.5547,168.11,-120.4539,-1.7467,3.883,-4.1898,,,,,
0d - 00:00:00,017451488,-48.5022,168.86,-117.4631,-1.8581,3.846,-4.0874,,,,,
0d - 00:00:00,017516612,-51.4542,168.69,-114.5412,-2.1090,3.753,-3.9477,,,,,
0d - 00:00:00,017581736,-54.4749,167.97,-110.5192,-2.0718,3.688,-3.8081,,,,,
0d - 00:00:00,017646860,-58.1477,168.21,-106.8753,-2.1833,3.530,-3.7057,,,,,
0d - 00:00:00,017711984,-62.1295,169.21,-103.8502,-2.3320,3.558,-3.5753,,,,,
0d - 00:00:00,017777108,-66.2486,169.93,-100.2751,-2.4713,3.548,-3.4450,,,,,
0d - 00:00:00,017842232,-70.7109,170.03,-95.9093,-2.6664,3.558,-3.2774,,,,,
