X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,004233320,167.54,-77.2932,-88.9654,0.03716,0.027939,-0.0279,,,,,
0d - 00:00:00,004298448,168.20,-72.6598,-93.8468,0.03716,-0.0279,-0.0186,,,,,
0d - 00:00:00,004363576,168.09,-68.0263,-98.3500,0.10220,-0.0186,0.03724,,,,,
0d - 00:00:00,004428704,167.27,-63.2555,-102.2345,0.018581,-0.0279,0,,,,,
0d - 00:00:00,004493832,167.13,-59.7204,-105.7409,0.018581,-0.0186,0.009311,,,,,
0d - 00:00:00,004558960,166.86,-56.1509,-108.8691,0.03716,0,0.04655,,,,,
0d - 00:00:00,004624088,166.41,-51.9979,-112.6161,-0.0650,0.027939,0,,,,,
0d - 00:00:00,004689216,166.14,-48.1881,-116.1569,0.027872,0.018626,-0.0093,,,,,
0d - 00:00:00,004754344,165.90,-44.5843,-119.6288,0.12078,0.009313,0.009311,,,,,
0d - 00:00:00,004819472,165.48,-40.9462,-122.9977,0.009291,0,0.009311,,,,,
0d - 00:00:00,004884600,164.63,-37.3081,-125.7134,0.09291,-0.0186,-0.0186,,,,,
0d - 00:00:00,004949728,164.08,-34.1848,-128.4635,0.05574,-0.0093,0.018621,,,,,
0d - 00:00:00,005014856,163.63,-30.7182,-131.5917,0.07433,-0.0093,0.04655,,,,,
0d - 00:00:00,005079984,163.05,-27.1487,-134.7200,-0.1115,-0.0279,-0.0093,,,,,
0d - 00:00:00,005145112,162.29,-23.8195,-137.4357,0.027872,-0.0093,0,,,,,
0d - 00:00:00,005210240,161.23,-20.4559,-139.9451,0.04645,0.009313,0.018621,,,,,
0d - 00:00:00,005275368,160.10,-16.5089,-142.9358,0.018581,0,-0.0093,,,,,
0d - 00:00:00,005340496,158.93,-12.3903,-145.9266,0.05574,-0.0373,0,,,,,
0d - 00:00:00,005405624,157.45,-8.8551,-147.9547,0.018581,0,0.03724,,,,,
0d - 00:00:00,005470752,155.74,-5.1140,-150.3611,-0.0465,0,0.018621,,,,,
0d - 00:00:00,005535880,153.95,-0.5835,-153.1455,0.06504,0.027939,-0.0093,,,,,
0d - 00:00:00,005601008,151.89,3.913,-155.4831,0.09291,-0.0559,-0.0093,,,,,
0d - 00:00:00,005666136,149.87,7.070,-156.8582,-0.0557,0,0.018621,,,,,
0d - 00:00:00,005731264,148.01,10.674,-158.8176,0.04645,-0.0186,-0.0093,,,,,
0d - 00:00:00,005796392,145.64,15.033,-160.9145,0.027872,-0.0093,0,,,,,
0d - 00:00:00,005861520,142.62,19.186,-162.0833,0.018581,-0.0186,0.08380,,,,,
0d - 00:00:00,005926648,139.91,23.030,-163.4928,0.11149,-0.0373,0.009311,,,,,
0d - 00:00:00,005991776,137.37,26.908,-164.8678,0.04645,0,-0.0279,,,,,
0d - 00:00:00,006056904,134.42,30.512,-165.7272,-0.0279,0.04656,-0.0186,,,,,
0d - 00:00:00,006122032,131.19,34.32,-166.2772,0.08362,-0.0093,-0.0931,,,,,
0d - 00:00:00,006187160,127.18,38.85,-167.1366,0,0.018626,0.018621,,,,,
0d - 00:00:00,006252288,124.05,43.31,-168.6492,0.07433,0.03725,0.018621,,,,,
0d - 00:00:00,006317416,120.76,47.36,-169.0617,0,-0.0093,-0.0093,,,,,
0d - 00:00:00,006382544,116.36,50.11,-167.1022,0.05574,0.018626,-0.0186,,,,,
0d - 00:00:00,006447672,112.59,52.86,-166.5522,0.09291,-0.0186,-0.0186,,,,,
0d - 00:00:00,006512800,109.33,56.19,-166.9991,0.009291,0,0.10242,,,,,
0d - 00:00:00,006577928,106.34,60.61,-168.4773,-0.0929,0.018626,-0.0186,,,,,
0d - 00:00:00,006643056,101.67,65.97,-168.7523,0,0.04656,-0.0093,,,,,
0d - 00:00:00,006708184,96.28,71.66,-169.0273,-0.1022,0.08382,-0.0093,,,,,
0d - 00:00:00,006773312,91.13,76.68,-169.2336,0,-0.0186,-0.0931,,,,,
0d - 00:00:00,006838440,87.46,80.14,-168.9585,0.018581,0.009313,0.009311,,,,,
0d - 00:00:00,006903568,83.89,83.06,-168.3054,0.027872,0,0.009311,,,,,
0d - 00:00:00,006968696,80.29,86.08,-167.8929,0.05574,0.009313,0.018621,,,,,
0d - 00:00:00,007033824,77.47,88.89,-167.8241,0.009291,0,0.009311,,,,,
0d - 00:00:00,007098952,74.42,91.98,-167.7554,0.009291,-0.0279,0,,,,,
0d - 00:00:00,007164080,70.23,96.10,-167.5491,0.05574,0.009313,0.08380,,,,,
0d - 00:00:00,007229208,65.29,100.67,-167.1710,-0.0929,0.027939,0.018621,,,,,
0d - 00:00:00,007294336,60.96,104.51,-166.7241,0.027872,-0.0093,0,,,,,
0d - 00:00:00,007359464,56.23,108.80,-166.1741,0.027872,-0.0093,0.018621,,,,,
0d - 00:00:00,007424592,51.11,113.95,-166.2428,-0.0186,0.009313,0,,,,,
0d - 00:00:00,007489720,46.68,118.31,-166.3460,-0.0650,0.04656,-0.0093,,,,,
0d - 00:00:00,007554848,43.42,121.29,-166.0022,0.018581,0.018626,-0.0186,,,,,
0d - 00:00:00,007619976,40.13,123.77,-165.1772,0.018581,0.009313,0.009311,,,,,
0d - 00:00:00,007685104,36.83,126.31,-164.1803,-0.0465,0.009313,-0.0093,,,,,
0d - 00:00:00,007750232,33.67,128.60,-163.2865,0.009291,-0.0093,0,,,,,
0d - 00:00:00,007815360,30.653,131.11,-162.4271,0.04645,0.05588,0,,,,,
0d - 00:00:00,007880488,27.083,134.34,-161.8083,0.08362,0,-0.0186,,,,,
0d - 00:00:00,007945616,23.238,137.67,-161.1208,0.11149,-0.0466,0,,,,,
0d - 00:00:00,008010744,19.463,140.75,-160.2270,0,0,0,,,,,
0d - 00:00:00,008075872,15.618,143.64,-158.9895,0,0.018626,0.009311,,,,,
0d - 00:00:00,008141000,11.636,146.31,-157.6488,0.13936,-0.0186,0.05586,,,,,
0d - 00:00:00,008206128,7.998,148.55,-156.1706,-0.0093,0.018626,-0.0186,,,,,
0d - 00:00:00,008271255,4.428,150.61,-154.5893,-0.0279,0.027939,-0.0466,,,,,
0d - 00:00:00,008272000,,,,,,,121.75,121.91,121.98,0.07841,
0d - 00:00:00,008337000,0.5492,153.14,-152.9049,0.018581,0.009313,-0.0559,,,,,
0d - 00:00:00,008402128,-3.9131,155.38,-150.4298,0.027872,0.03725,-0.0279,,,,,
0d - 00:00:00,008467256,-7.5517,156.92,-148.3673,0.009291,-0.0373,0.009311,,,,,
0d - 00:00:00,008532384,-11.3961,158.95,-146.2703,0.027872,-0.0373,0,,,,,
0d - 00:00:00,008597512,-15.5495,160.76,-143.3484,-0.0093,0,-0.0745,,,,,
0d - 00:00:00,008662640,-19.3597,161.90,-140.6326,0.06504,0.009313,0,,,,,
0d - 00:00:00,008727768,-22.8609,163.17,-138.3638,0.018581,0.009313,-0.0186,,,,,
0d - 00:00:00,008792896,-26.1905,164.33,-136.0606,-0.0186,0,0.018621,,,,,
0d - 00:00:00,008858024,-29.3141,165.16,-133.6543,-0.0929,0.027939,-0.0093,,,,,
0d - 00:00:00,008923152,-33.1243,165.95,-129.8385,-0.0093,0,0.009311,,,,,
0d - 00:00:00,008988280,-38.8567,166.91,-124.7853,-0.0372,-0.0838,-0.0279,,,,,
0d - 00:00:00,009053408,-43.9025,168.28,-121.6227,-0.0093,0.018626,-0.0279,,,,,
0d - 00:00:00,009118536,-47.2321,169.04,-119.1820,0,0.027939,-0.0186,,,,,
0d - 00:00:00,009183664,-48.9828,167.66,-115.9162,-0.0372,-0.0093,0,,,,,
0d - 00:00:00,009248792,-51.2826,166.29,-111.9630,-0.0093,-0.0093,0.06517,,,,,
0d - 00:00:00,009313920,-55.2644,166.39,-107.8378,-0.0093,-0.0093,0,,,,,
0d - 00:00:00,009379048,-60.7908,167.63,-103.3002,0.009291,0,-0.0186,,,,,
0d - 00:00:00,009444176,-66.8321,168.21,-97.8688,0.03716,0.03725,0,,,,,
0d - 00:00:00,009509304,-71.9123,168.97,-94.0874,-0.0372,0.009313,0.05586,,,,,
0d - 00:00:00,009574432,-75.0359,169.86,-92.0936,0.018581,0.009313,-0.0093,,,,,
0d - 00:00:00,009639560,-77.3701,169.86,-89.3091,-0.0465,0.009313,-0.0186,,,,,
0d - 00:00:00,009704688,-80.9056,168.73,-84.1183,0.08362,0.009313,0.11173,,,,,
0d - 00:00:00,009769816,-85.6083,167.87,-78.5838,-0.0836,0.027939,0.009311,,,,,
0d - 00:00:00,009834944,-90.2766,167.73,-74.1493,-0.0372,0.04656,0,,,,,
0d - 00:00:00,009900072,-94.1210,167.66,-70.3679,-0.0279,0.07450,0,,,,,
0d - 00:00:00,009965200,-97.8625,167.53,-66.2428,-0.0279,0.018626,0.018621,,,,,
0d - 00:00:00,010030328,-101.9816,167.56,-62.2895,0.06504,0.018626,0.018621,,,,,
0d - 00:00:00,010095456,-105.6888,167.18,-58.1300,-0.0836,-0.0093,0,,,,,
0d - 00:00:00,010160584,-109.7735,166.63,-53.5236,0.018581,0.009313,0.04655,,,,,
0d - 00:00:00,010225712,-113.7896,166.22,-49.1922,0.03716,-0.0093,0,,,,,
0d - 00:00:00,010290840,-117.4625,166.08,-45.7202,-0.0372,0.10244,-0.0186,,,,,
0d - 00:00:00,010355968,-120.4488,165.67,-42.4201,0,0.018626,-0.0838,,,,,
0d - 00:00:00,010421096,-123.1606,164.95,-39.0513,0,-0.0279,0.009311,,,,,
0d - 00:00:00,010486224,-126.0782,164.40,-35.6824,-0.0093,-0.0279,0,,,,,
0d - 00:00:00,010551352,-129.2019,163.75,-31.7979,-0.0279,0.018626,0,,,,,
0d - 00:00:00,010616480,-132.3942,162.89,-28.0853,-0.0743,0.009313,-0.0186,,,,,
0d - 00:00:00,010681608,-135.3805,161.97,-24.4758,0,0.018626,0.009311,,,,,
0d - 00:00:00,010746736,-138.2982,161.21,-20.7288,-0.0093,-0.0373,0.018621,,,,,
0d - 00:00:00,010811864,-141.2502,160.25,-17.0505,0.018581,0.009313,-0.0372,,,,,
0d - 00:00:00,010876992,-143.9619,159.08,-13.3379,0,0.009313,0.027932,,,,,
0d - 00:00:00,010942120,-146.6050,157.71,-9.7628,-0.0465,0.13038,0,,,,,
0d - 00:00:00,011007248,-148.8018,156.34,-6.1533,-0.0372,0.018626,-0.0186,,,,,
0d - 00:00:00,011072376,-151.2390,154.66,-2.0969,0.009291,-0.0093,0,,,,,
0d - 00:00:00,011137504,-153.4015,152.77,1.9251,0.027872,0,0.009311,,,,,
0d - 00:00:00,011202632,-155.4610,150.54,5.706,0.009291,0.027939,0.018621,,,,,
0d - 00:00:00,011267760,-156.9370,148.72,8.938,-0.0465,-0.0186,0,,,,,
0d - 00:00:00,011332888,-158.8936,146.31,12.960,-0.0093,0.009313,0.009311,,,,,
0d - 00:00:00,011398016,-160.9188,143.47,17.635,0,-0.0093,-0.0093,,,,,
0d - 00:00:00,011463144,-162.4635,140.51,21.657,-0.0372,0,0.009311,,,,,
0d - 00:00:00,011528272,-163.7335,138.32,24.923,0,-0.0093,-0.0186,,,,,
0d - 00:00:00,011593400,-164.9692,135.43,28.635,-0.0279,-0.0186,-0.0093,,,,,
0d - 00:00:00,011658528,-164.4887,131.32,32.42,-0.0279,0,0.03724,,,,,
0d - 00:00:00,011723656,-165.4155,128.09,36.71,-0.0929,0,-0.0279,,,,,
0d - 00:00:00,011788784,-167.7840,125.38,41.70,-0.0557,0.05588,0.009311,,,,,
0d - 00:00:00,011853912,-169.5346,122.19,46.03,-0.0465,0.009313,0.04655,,,,,
0d - 00:00:00,011919040,-168.7794,117.86,48.50,-0.0372,0.05588,0.018621,,,,,
0d - 00:00:00,011984168,-166.1363,114.43,49.95,-0.2044,0.018626,-0.0093,,,,,
0d - 00:00:00,012049296,-165.4841,111.24,53.11,-0.0465,0.027939,0,,,,,
0d - 00:00:00,012114424,-167.5780,107.46,59.61,0,0,-0.0652,,,,,
0d - 00:00:00,012179552,-169.5689,102.14,66.31,0.09291,-0.0093,0.009311,,,,,
0d - 00:00:00,012244680,-170.1868,97.41,71.09,-0.0372,0,0.018621,,,,,
0d - 00:00:00,012309808,-169.8435,93.77,74.39,0.04645,-0.0186,-0.0186,,,,,
0d - 00:00:00,012374936,-169.0883,89.96,77.14,-0.0465,0.03725,-0.0745,,,,,
0d - 00:00:00,012440064,-168.1615,86.46,79.82,0.07433,0.009313,0,,,,,
0d - 00:00:00,012505192,-167.4750,82.17,83.81,0,-0.0186,0.009311,,,,,
0d - 00:00:00,012570320,-167.7496,77.40,89.10,-0.0093,0.009313,0.018621,,,,,
0d - 00:00:00,012635448,-168.6421,73.52,93.64,0.05574,0.009313,0.027932,,,,,
0d - 00:00:00,012700576,-168.1615,68.47,97.97,-0.0279,0.08382,0,,,,,
0d - 00:00:00,012765704,-166.7885,63.15,102.17,-0.0557,-0.0093,0.009311,,,,,
0d - 00:00:00,012830832,-166.7198,59.82,105.36,-0.0929,0.018626,0.08380,,,,,
0d - 00:00:00,012895960,-166.6512,56.39,108.73,-0.2323,-0.0186,-0.0186,,,,,
0d - 00:00:00,012961088,-166.4453,52.07,112.93,-0.0836,-0.0373,-0.0093,,,,,
0d - 00:00:00,013026216,-166.3423,48.22,116.47,-0.0465,0.009313,-0.0559,,,,,
0d - 00:00:00,013091344,-166.1020,45.10,119.29,-0.0372,-0.0186,0.027932,,,,,
0d - 00:00:00,013156472,-165.4155,41.29,122.55,-0.0372,-0.0838,0.009311,,,,,
0d - 00:00:00,013221600,-164.6603,37.62,125.61,-0.0372,0.009313,0.027932,,,,,
0d - 00:00:00,013286728,-164.0081,34.36,128.33,-0.0557,0.027939,0.05586,,,,,
0d - 00:00:00,013351856,-163.4589,31.130,131.25,-0.1208,-0.0279,0,,,,,
0d - 00:00:00,013416984,-162.9097,27.389,134.58,-0.0743,0,-0.0093,,,,,
0d - 00:00:00,013482112,-162.1889,23.922,137.54,0,0,0.018621,,,,,
0d - 00:00:00,013547240,-161.2277,20.525,140.15,-0.0093,0.009313,-0.0186,,,,,
0d - 00:00:00,013612368,-160.1293,16.646,142.87,-0.0743,-0.0186,0.018621,,,,,
0d - 00:00:00,013677496,-158.8250,12.596,145.86,0.018581,0.009313,0.009311,,,,,
0d - 00:00:00,013742624,-157.3833,8.821,148.16,-0.0279,0.009313,0.009311,,,,,
0d - 00:00:00,013807752,-155.7700,5.148,150.43,-0.0650,0.018626,0.018621,,,,,
0d - 00:00:00,013872880,-154.1223,0.8924,153.11,-0.0372,-0.0466,-0.0186,,,,,
0d - 00:00:00,013938008,-151.9941,-3.7754,155.59,-0.0093,0.018626,-0.0186,,,,,
0d - 00:00:00,014003136,-149.9003,-7.1390,157.06,0.018581,0.027939,0.009311,,,,,
0d - 00:00:00,014068264,-148.1153,-10.2623,158.65,0,-0.0745,0.018621,,,,,
0d - 00:00:00,014133392,-145.8155,-14.6898,160.67,-0.0557,0,0.11173,,,,,
0d - 00:00:00,014198520,-142.5202,-19.0831,162.12,-0.1115,-0.0093,0.018621,,,,,
0d - 00:00:00,014263648,-139.6712,-22.9271,163.46,-0.0186,-0.0373,0.009311,,,,,
0d - 00:00:00,014328776,-137.0968,-26.7025,164.80,-0.0650,-0.0279,-0.0093,,,,,
0d - 00:00:00,014393904,-134.3851,-30.4093,165.93,-0.0093,0,0,,,,,
0d - 00:00:00,014459032,-131.0555,-34.5966,166.55,-0.0186,0.018626,0.027932,,,,,
0d - 00:00:00,014524160,-126.6275,-39.2301,167.10,-0.0186,-0.0466,0.009311,,,,,
0d - 00:00:00,014589288,-123.5381,-43.5203,168.65,-0.0557,0.04656,-0.0093,,,,,
0d - 00:00:00,014654416,-120.4832,-47.4674,169.27,-0.0929,-0.0279,0.018621,,,,,
0d - 00:00:00,014719544,-116.7073,-50.7623,168.34,-0.0465,-0.0373,-0.0186,,,,,
0d - 00:00:00,014784672,-112.5539,-52.3411,165.86,0,0.05588,0,,,,,
0d - 00:00:00,014849800,-109.2930,-54.6407,165.66,-0.0279,0.027939,-0.0466,,,,,
0d - 00:00:00,014914928,-106.3753,-60.2695,168.48,-0.1765,-0.0093,-0.1024,,,,,
0d - 00:00:00,014980056,-101.8443,-66.5848,169.65,-0.0557,-0.0186,0.018621,,,,,
0d - 00:00:00,015045184,-96.1806,-72.0763,169.44,-0.0279,0.027939,-0.0186,,,,,
0d - 00:00:00,015110312,-91.0317,-76.9843,169.54,-0.0557,0.009313,-0.0652,,,,,
0d - 00:00:00,015175440,-87.1529,-80.6568,169.27,-0.0372,0,-0.0093,,,,,
0d - 00:00:00,015240568,-83.7890,-83.0937,168.27,-0.0372,0.027939,0,,,,,
0d - 00:00:00,015305696,-80.3564,-85.6335,167.72,-0.0093,-0.0093,-0.0186,,,,,
0d - 00:00:00,015370824,-77.3701,-88.5852,167.82,-0.0186,0.018626,0.018621,,,,,
0d - 00:00:00,015435952,-74.3838,-91.9831,168.06,-0.0465,-0.0279,0.018621,,,,,
0d - 00:00:00,015501080,-70.2647,-96.0674,167.69,-0.0186,-0.0093,0.009311,,,,,
0d - 00:00:00,015566208,-65.0472,-100.8038,167.34,-0.0186,-0.0186,0.10242,,,,,
0d - 00:00:00,015631336,-60.6192,-104.9225,166.86,-0.0743,0.027939,0,,,,,
0d - 00:00:00,015696464,-55.8479,-109.0411,166.31,-0.0465,-0.0652,0,,,,,
0d - 00:00:00,015761592,-50.7334,-113.9149,166.28,-0.0929,-0.0559,-0.0093,,,,,
0d - 00:00:00,015826719,-46.5113,-118.3767,166.55,-0.0186,-0.0279,0.027932,,,,,
0d - 00:00:00,015891848,-43.3190,-121.3627,166.11,-0.0279,0.018626,-0.0466,,,,,
0d - 00:00:00,015956976,-40.1267,-123.7653,165.31,0.009291,-0.0931,0.009311,,,,,
0d - 00:00:00,016022103,-36.8658,-126.1335,164.25,0.06504,-0.0466,-0.0186,,,,,
0d - 00:00:00,016087232,-33.6392,-128.8106,163.39,-0.0743,0.009313,0.08380,,,,,
0d - 00:00:00,016152360,-30.5155,-131.2818,162.56,-0.1951,0.018626,0.009311,,,,,
0d - 00:00:00,016217487,-26.9457,-134.3365,161.88,-0.0279,0.04656,0.027932,,,,,
0d - 00:00:00,016282616,-23.1012,-137.7687,161.33,-0.0093,-0.0093,0.05586,,,,,
0d - 00:00:00,016347744,-19.3597,-140.8920,160.40,-0.0093,-0.0093,0.009311,,,,,
0d - 00:00:00,016412871,-15.5495,-143.7407,159.16,0.009291,-0.0652,0.03724,,,,,
0d - 00:00:00,016478000,-11.7394,-146.1089,157.82,0,0,-0.0466,,,,,
0d - 00:00:00,016543128,-8.1352,-148.4085,156.21,0.04645,-0.0186,0.03724,,,,,
0d - 00:00:00,016608000,,,,,,,121.73,121.90,121.97,0.07787,
0d - 00:00:00,016608255,-4.2907,-150.7767,154.73,-0.0929,-0.0279,0,,,,,
0d - 00:00:00,016673000,-0.4462,-153.2136,152.90,0.05574,0.027939,0,,,,,
0d - 00:00:00,016738119,3.879,-155.2729,150.53,0.009291,-0.0279,0.05586,,,,,
0d - 00:00:00,016803238,7.689,-157.0233,148.50,0,0.009313,0.009311,,,,,
0d - 00:00:00,016868357,11.602,-159.0140,146.41,0.009291,0.13038,0.009311,,,,,
0d - 00:00:00,016933476,15.927,-160.9704,143.49,0.018581,-0.0093,0.05586,,,,,
0d - 00:00:00,016998595,19.806,-162.0000,140.63,-0.0929,-0.0093,0.009311,,,,,
0d - 00:00:00,017063714,23.101,-163.3386,138.30,-0.0093,-0.0093,0.018621,,,,,
0d - 00:00:00,017128833,26.190,-164.4712,136.03,-0.0557,0,0.04655,,,,,
0d - 00:00:00,017193952,29.486,-165.0547,133.31,-0.1394,0.009313,0.009311,,,,,
0d - 00:00:00,017259071,33.36,-165.8098,129.36,-0.0650,-0.0093,-0.0093,,,,,
0d - 00:00:00,017324190,38.93,-166.9767,124.92,-0.0186,0.009313,0.018621,,,,,
0d - 00:00:00,017389309,43.70,-168.4526,121.93,-0.0093,-0.0186,-0.0279,,,,,
0d - 00:00:00,017454428,47.30,-169.0361,118.87,-0.0279,-0.0279,0.04655,,,,,
0d - 00:00:00,017519547,50.25,-168.5899,115.74,-0.0279,-0.0186,-0.0186,,,,,
0d - 00:00:00,017584666,51.39,-166.5305,112.58,0.018581,-0.0279,-0.0186,,,,,
0d - 00:00:00,017649785,53.99,-165.8784,108.49,-0.0186,-0.0186,0.08380,,,,,
0d - 00:00:00,017714904,60.04,-167.1483,103.03,-0.0650,-0.0093,0.018621,,,,,
0d - 00:00:00,017780023,67.11,-168.0750,97.25,0.04645,0,-0.0186,,,,,
0d - 00:00:00,017845142,72.08,-169.0017,94.12,0,0.08382,0,,,,,
0d - 00:00:00,017910261,75.00,-170.0314,92.51,0.018581,-0.0093,-0.0372,,,,,
0d - 00:00:00,017975380,77.44,-170.0657,89.38,-0.0372,0,-0.0279,,,,,
0d - 00:00:00,018040499,81.08,-168.8644,84.22,0,0.10244,-0.0093,,,,,
0d - 00:00:00,018105618,85.54,-167.9034,79.03,0.009291,0,-0.0559,,,,,
