X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,001692808,-101.2608,167.35,-63.1145,-0.0465,-0.0093,-0.0559,,,,,
0d - 00:00:00,001757916,-104.1441,167.18,-59.8488,-0.0093,-0.0186,0.009311,,,,,
0d - 00:00:00,001823024,-107.9886,166.77,-55.2080,0.009291,0.027939,0,,,,,
0d - 00:00:00,001888132,-112.9658,166.15,-49.5360,-0.0093,0,0.14897,,,,,
0d - 00:00:00,001953240,-117.5998,165.71,-45.1358,-0.0929,0.03725,0.009311,,,,,
0d - 00:00:00,002018348,-120.7921,165.50,-41.8357,-0.0093,-0.0186,-0.0372,,,,,
0d - 00:00:00,002083456,-123.6411,164.99,-38.4325,-0.0186,0.018626,0.009311,,,,,
0d - 00:00:00,002148564,-126.2155,164.44,-35.5793,-0.0186,0.009313,0,,,,,
0d - 00:00:00,002213672,-128.9959,163.89,-32.3479,0.09291,-0.0186,0.018621,,,,,
0d - 00:00:00,002278780,-132.2569,163.30,-28.6697,0.009291,0.027939,0.009311,,,,,
0d - 00:00:00,002343888,-135.4148,162.55,-24.8539,-0.0186,-0.0373,0.018621,,,,,
0d - 00:00:00,002408996,-138.4355,161.69,-21.1757,-0.0372,0.027939,0.018621,,,,,
0d - 00:00:00,002474104,-141.2502,160.87,-17.7381,-0.0743,0.03725,0.009311,,,,,
0d - 00:00:00,002539212,-143.8933,159.84,-14.1973,-0.0279,0.13038,0.009311,,,,,
0d - 00:00:00,002604320,-146.0901,158.43,-10.9660,-0.0186,0,-0.0186,,,,,
0d - 00:00:00,002669428,-148.0810,157.16,-7.6659,0.027872,0.009313,-0.0093,,,,,
0d - 00:00:00,002734536,-150.3122,155.72,-3.7814,0,-0.0093,0.03724,,,,,
0d - 00:00:00,002799644,-153.0926,153.35,1.4438,-0.0465,0.009313,0.027932,,,,,
0d - 00:00:00,002864752,-155.7013,150.57,5.844,-0.0279,-0.0186,0.11173,,,,,
0d - 00:00:00,002929860,-156.2849,149.13,7.528,-0.0743,-0.0466,0,,,,,
0d - 00:00:00,002994968,-157.8638,146.83,11.791,-0.0929,0.009313,0,,,,,
0d - 00:00:00,003060076,-159.9920,142.81,17.257,0,0,-0.0093,,,,,
0d - 00:00:00,003125184,-160.6099,138.83,21.623,0,-0.0093,-0.0186,,,,,
0d - 00:00:00,003190292,-162.4978,136.84,25.541,0.13007,0.009313,0,,,,,
0d - 00:00:00,003255400,-165.2095,134.89,29.873,-0.0279,0.08382,0,,,,,
0d - 00:00:00,003320508,-166.5826,131.59,34.07,0,0,0.03724,,,,,
0d - 00:00:00,003385616,-166.8915,128.26,37.54,-0.0186,0.009313,-0.0372,,,,,
0d - 00:00:00,003450724,-167.4407,125.14,41.15,-0.0465,0.027939,0.027932,,,,,
0d - 00:00:00,003515832,-168.7794,121.77,46.03,-0.0093,0.12107,0.009311,,,,,
0d - 00:00:00,003580940,-169.5346,117.42,50.91,-0.0093,0,-0.0186,,,,,
0d - 00:00:00,003646048,-169.2943,113.61,54.07,0.009291,0.009313,0,,,,,
0d - 00:00:00,003711156,-168.9854,110.93,56.24,-0.0557,0.009313,0.027932,,,,,
0d - 00:00:00,003776264,-168.1615,107.74,59.06,-0.0279,0,0.018621,,,,,
0d - 00:00:00,003841372,-168.5734,103.28,64.39,-0.0743,0.009313,-0.0466,,,,,
0d - 00:00:00,003906480,-170.0151,98.64,70.30,0.018581,0.018626,0.04655,,,,,
0d - 00:00:00,003971588,-170.5300,94.11,74.80,-0.1672,0,0,,,,,
0d - 00:00:00,004036696,-169.8092,89.86,78.03,0,-0.0186,-0.0186,,,,,
0d - 00:00:00,004101803,-168.3332,85.56,80.89,0.009291,0,-0.0559,,,,,
0d - 00:00:00,004166912,-167.5437,81.34,84.67,-0.0836,0.009313,0,,,,,
0d - 00:00:00,004232020,-167.8869,77.77,88.66,-0.0372,0.027939,0,,,,,
0d - 00:00:00,004297128,-168.1272,73.93,92.51,-0.0186,-0.0559,0,,,,,
0d - 00:00:00,004362236,-167.7496,69.30,97.01,-0.0650,-0.0093,0.027932,,,,,
0d - 00:00:00,004427344,-167.5780,64.77,101.31,-0.0279,-0.0279,0.009311,,,,,
0d - 00:00:00,004492452,-167.3720,61.57,103.99,-0.0929,-0.0373,0.018621,,,,,
0d - 00:00:00,004557560,-166.6855,57.90,107.29,-0.0929,0.05588,0.04655,,,,,
0d - 00:00:00,004622668,-165.9990,52.86,111.69,-0.0557,0,-0.0186,,,,,
0d - 00:00:00,004687776,-165.6901,47.95,116.40,0.027872,0.018626,0.027932,,,,,
0d - 00:00:00,004752884,-165.4841,43.90,119.97,-0.0372,-0.0373,0.018621,,,,,
0d - 00:00:00,004817992,-164.7290,40.12,123.17,-0.0279,-0.0186,0.018621,,,,,
0d - 00:00:00,004883100,-164.1797,36.55,126.26,0,-0.0186,-0.0838,,,,,
0d - 00:00:00,004948208,-163.7678,33.40,129.01,0.018581,-0.0186,0.009311,,,,,
0d - 00:00:00,005013316,-163.4932,30.718,131.66,-0.0372,-0.0466,0.03724,,,,,
0d - 00:00:00,005078424,-163.1157,27.561,134.62,-0.0372,-0.0186,0.11173,,,,,
0d - 00:00:00,005143532,-162.4635,23.957,137.78,-0.0465,0.018626,0,,,,,
0d - 00:00:00,005208640,-161.8113,20.593,140.60,-0.0093,-0.0279,0.018621,,,,,
0d - 00:00:00,005273748,-160.7129,16.921,143.14,0,0.027939,0.018621,,,,,
0d - 00:00:00,005338856,-159.4771,13.283,145.75,-0.0279,-0.0093,0.018621,,,,,
0d - 00:00:00,005403964,-158.1041,9.576,148.13,0.09291,-0.0093,0.03724,,,,,
0d - 00:00:00,005469072,-156.3535,5.526,150.50,-0.0372,0.018626,0.04655,,,,,
0d - 00:00:00,005534180,-154.2596,1.2356,152.94,-0.0557,-0.0279,0,,,,,
0d - 00:00:00,005599288,-152.0285,-3.5695,155.59,0.027872,0.027939,0.009311,,,,,
0d - 00:00:00,005664396,-150.1062,-6.9331,157.13,-0.0372,0.027939,0.018621,,,,,
0d - 00:00:00,005729504,-148.0467,-10.1936,158.51,-0.0372,0.09313,0,,,,,
0d - 00:00:00,005794612,-145.4723,-15.1017,160.91,0,-0.0093,0.03724,,,,,
0d - 00:00:00,005859720,-142.6919,-19.5979,162.84,-0.0372,0.05588,-0.0559,,,,,
0d - 00:00:00,005924828,-139.3966,-23.7165,163.84,0.04645,-0.0186,-0.0093,,,,,
0d - 00:00:00,005989936,-136.1013,-27.8695,164.87,-0.0557,0.027939,0.018621,,,,,
0d - 00:00:00,006055044,-132.7717,-32.0568,165.83,-0.0465,0.027939,-0.0093,,,,,
0d - 00:00:00,006120152,-129.1332,-36.5530,166.79,0.05574,-0.0093,0.07449,,,,,
0d - 00:00:00,006185260,-125.9753,-40.9119,168.27,-0.1765,0.018626,0.018621,,,,,
0d - 00:00:00,006250368,-123.1262,-44.8246,169.27,-0.0279,-0.0373,0,,,,,
0d - 00:00:00,006315476,-119.0415,-48.9089,169.16,-0.0372,-0.0186,0.027932,,,,,
0d - 00:00:00,006380584,-115.0597,-52.7187,169.16,-0.1394,-0.0186,0.009311,,,,,
0d - 00:00:00,006445692,-112.5882,-55.4301,169.58,-0.0093,-0.0186,0,,,,,
0d - 00:00:00,006510800,-109.8079,-58.3475,169.37,-0.0093,-0.0652,-0.0093,,,,,
0d - 00:00:00,006575908,-105.5858,-61.5051,168.27,-0.0186,0.009313,0.027932,,,,,
0d - 00:00:00,006641016,-101.2951,-65.8297,168.61,0.07433,0.018626,0.027932,,,,,
0d - 00:00:00,006706124,-96.8671,-71.3212,169.68,-0.0186,-0.0466,0.009311,,,,,
0d - 00:00:00,006771232,-92.1645,-76.2636,169.82,-0.0186,0.06519,0.04655,,,,,
0d - 00:00:00,006836340,-87.9081,-79.8674,169.23,-0.0186,0.009313,0.009311,,,,,
0d - 00:00:00,006901448,-84.0293,-83.3682,168.86,0.018581,0.018626,0.027932,,,,,
0d - 00:00:00,006966556,-79.9102,-86.9377,168.51,-0.0372,-0.0652,0.018621,,,,,
0d - 00:00:00,007031664,-76.6493,-89.6492,167.93,0,0.027939,0.03724,,,,,
0d - 00:00:00,007096772,-73.7659,-92.0517,167.51,-0.0557,0.03725,-0.0466,,,,,
0d - 00:00:00,007161880,-70.4363,-95.4153,167.51,0.04645,0.018626,0.027932,,,,,
0d - 00:00:00,007226988,-66.1113,-99.5682,167.24,0.018581,0.009313,0,,,,,
0d - 00:00:00,007292096,-62.1295,-103.0691,166.83,0.018581,-0.0093,0.11173,,,,,
0d - 00:00:00,007357204,-58.1477,-106.6729,166.35,0.04645,-0.0373,0.03724,,,,,
0d - 00:00:00,007422312,-52.7243,-111.9242,165.93,-0.0836,0.027939,0.009311,,,,,
0d - 00:00:00,007487420,-46.7173,-117.3814,165.38,-0.0093,-0.0186,0.009311,,,,,
0d - 00:00:00,007552528,-42.3236,-121.5000,165.38,0,-0.0186,-0.0559,,,,,
0d - 00:00:00,007617636,-39.0970,-124.6233,165.18,0.08362,-0.0186,0.009311,,,,,
0d - 00:00:00,007682744,-36.1793,-127.1632,164.76,-0.0372,0.027939,0.04655,,,,,
0d - 00:00:00,007747852,-33.2616,-129.4284,163.80,0.027872,-0.0373,-0.0186,,,,,
0d - 00:00:00,007812960,-30.2409,-131.4877,162.70,-0.0186,0.027939,0.009311,,,,,
0d - 00:00:00,007878068,-27.1859,-134.0962,162.01,-0.0186,0.027939,0.027932,,,,,
0d - 00:00:00,007943176,-23.7190,-137.0822,161.29,-0.0093,-0.0279,0.027932,,,,,
0d - 00:00:00,008008283,-20.1149,-140.2742,160.57,0,0.05588,-0.0093,,,,,
0d - 00:00:00,008073392,-16.4763,-143.2602,159.92,-0.0465,0.027939,0.027932,,,,,
0d - 00:00:00,008138500,-12.9751,-146.0403,158.92,0.018581,0.018626,0.018621,,,,,
0d - 00:00:00,008203607,-9.2336,-148.0653,157.31,-0.0093,-0.0466,0.027932,,,,,
0d - 00:00:00,008267999,,,,,,,121.72,122.09,122.17,0.08073,
0d - 00:00:00,008268716,-5.6637,-150.2962,155.35,0,-0.0093,0.06517,,,,,
0d - 00:00:00,008333000,-1.0984,-152.4585,152.70,-0.0372,-0.0093,0.018621,,,,,
0d - 00:00:00,008398104,3.810,-154.9640,150.19,-0.0465,0.009313,0.03724,,,,,
0d - 00:00:00,008463208,6.796,-156.6115,149.09,-0.0465,0.11175,0.03724,,,,,
0d - 00:00:00,008528312,10.435,-158.3962,146.72,0.009291,0.009313,0,,,,,
0d - 00:00:00,008593416,15.344,-160.8331,143.80,0.09291,-0.0373,-0.0931,,,,,
0d - 00:00:00,008658520,19.840,-162.6865,140.80,-0.1115,0,0,,,,,
0d - 00:00:00,008723624,23.856,-163.9221,137.85,-0.0279,0.018626,0.009311,,,,,
0d - 00:00:00,008788728,27.495,-164.6772,135.03,0.018581,-0.0373,0.08380,,,,,
0d - 00:00:00,008853832,30.584,-165.1233,132.24,-0.0650,-0.0186,0.018621,,,,,
0d - 00:00:00,008918936,34.57,-165.9471,128.64,-0.0093,-0.0373,0.03724,,,,,
0d - 00:00:00,008984040,39.30,-167.3886,125.30,-0.0093,0,0.03724,,,,,
0d - 00:00:00,009049144,43.59,-168.8301,122.17,0.018581,0.009313,0.018621,,,,,
0d - 00:00:00,009114248,48.40,-169.2420,117.53,-0.0279,-0.0279,-0.0279,,,,,
0d - 00:00:00,009179352,52.48,-169.2420,114.23,0.009291,0.027939,0.009311,,,,,
0d - 00:00:00,009244456,54.75,-169.7225,112.48,-0.0093,0.08382,0.03724,,,,,
0d - 00:00:00,009309560,56.57,-169.3450,110.04,-0.0186,0.027939,0,,,,,
0d - 00:00:00,009374664,59.73,-168.3839,105.12,0.03716,0.018626,0.04655,,,,,
0d - 00:00:00,009439768,65.12,-168.3839,99.45,0.009291,-0.0186,0.027932,,,,,
0d - 00:00:00,009504872,70.95,-169.1733,94.81,-0.0093,0.009313,0.05586,,,,,
0d - 00:00:00,009569976,75.00,-169.5166,91.61,-0.0093,0.018626,0.018621,,,,,
0d - 00:00:00,009635080,77.75,-169.5852,88.93,-0.0372,-0.0279,0,,,,,
0d - 00:00:00,009700184,80.67,-169.4136,85.46,0.018581,0.13969,0.018621,,,,,
0d - 00:00:00,009765288,84.75,-168.9674,80.68,0,-0.0186,0.018621,,,,,
0d - 00:00:00,009830392,88.87,-168.3496,76.01,0,0,0.027932,,,,,
0d - 00:00:00,009895496,92.99,-167.8348,71.47,0.04645,-0.0186,0,,,,,
0d - 00:00:00,009960600,97.42,-167.5259,66.76,0.009291,0.009313,0.009311,,,,,
0d - 00:00:00,010025704,101.09,-167.2513,63.29,0,0.009313,0.13966,,,,,
0d - 00:00:00,010090808,103.90,-167.0797,60.33,-0.0093,-0.0186,-0.0186,,,,,
0d - 00:00:00,010155912,107.65,-166.8394,55.59,-0.0557,0,0.009311,,,,,
0d - 00:00:00,010221016,112.90,-166.2560,49.74,0.018581,0.027939,0.018621,,,,,
0d - 00:00:00,010286120,117.26,-165.6725,45.41,0.03716,0.009313,-0.0186,,,,,
0d - 00:00:00,010351224,120.48,-165.4322,42.15,-0.0279,-0.0093,-0.0372,,,,,
0d - 00:00:00,010416328,123.44,-164.9174,38.81,0.04645,-0.0186,-0.0186,,,,,
0d - 00:00:00,010481432,126.15,-164.2653,35.68,0.05574,-0.0466,0.018621,,,,,
0d - 00:00:00,010546536,128.69,-163.7848,32.45,0,0,-0.0559,,,,,
0d - 00:00:00,010611640,131.91,-163.2013,28.807,0.13936,0,0.05586,,,,,
0d - 00:00:00,010676744,135.31,-162.3776,24.888,0.07433,0,0,,,,,
0d - 00:00:00,010741848,138.37,-161.5882,21.176,0,0.027939,-0.0279,,,,,
0d - 00:00:00,010806952,141.22,-160.7988,17.841,0.027872,0,0.09311,,,,,
0d - 00:00:00,010872056,143.89,-159.8034,14.335,0.10220,0,0,,,,,
0d - 00:00:00,010937160,146.16,-158.4649,10.966,0.018581,-0.0279,-0.0093,,,,,
0d - 00:00:00,011002264,148.15,-157.0577,7.563,0.009291,-0.0279,0,,,,,
0d - 00:00:00,011067368,150.28,-155.6505,3.953,-0.0372,0,0.08380,,,,,
0d - 00:00:00,011132472,152.82,-153.3166,-1.2375,0.04645,-0.0093,0.009311,,,,,
0d - 00:00:00,011197576,155.63,-150.3992,-5.8096,0.04645,-0.0373,0.018621,,,,,
0d - 00:00:00,011262680,156.32,-148.7517,-7.7690,-0.0093,-0.0745,0,,,,,
0d - 00:00:00,011327784,157.93,-146.5551,-11.8941,0.05574,-0.0093,0,,,,,
0d - 00:00:00,011392888,159.89,-142.5738,-17.0505,0,-0.0093,0.018621,,,,,
0d - 00:00:00,011457992,160.27,-138.8327,-21.2101,0.018581,0.06519,0.027932,,,,,
0d - 00:00:00,011523096,162.36,-136.7733,-25.2664,0.05574,0.009313,-0.0093,,,,,
0d - 00:00:00,011588200,165.00,-134.6111,-29.8385,0.027872,0.018626,-0.0652,,,,,
0d - 00:00:00,011653304,166.48,-131.4534,-33.7917,0.10220,0,0.027932,,,,,
0d - 00:00:00,011718408,166.89,-128.2958,-37.3324,-0.0186,-0.0279,0,,,,,
0d - 00:00:00,011783512,167.48,-125.1038,-41.0794,0.04645,0.009313,-0.0931,,,,,
0d - 00:00:00,011848616,168.57,-121.7746,-45.6515,0.17652,0,-0.0186,,,,,
0d - 00:00:00,011913720,169.40,-117.4844,-50.4641,0.03716,-0.0093,-0.0186,,,,,
0d - 00:00:00,011978824,169.33,-113.4343,-53.9361,0.009291,0.018626,0,,,,,
0d - 00:00:00,012043928,169.12,-110.7572,-56.2393,0.009291,0.04656,-0.0186,,,,,
0d - 00:00:00,012109032,168.26,-107.5996,-58.9206,0.06504,0.009313,0.009311,,,,,
0d - 00:00:00,012174136,168.61,-103.1034,-64.3864,0.09291,-0.0279,0.027932,,,,,
0d - 00:00:00,012239240,170.15,-98.5386,-70.1273,0.05574,0.009313,0.06517,,,,,
0d - 00:00:00,012304344,170.46,-93.9737,-74.6649,-0.0557,-0.0186,0.009311,,,,,
0d - 00:00:00,012369448,169.77,-89.6492,-78.1713,0.027872,-0.0093,0.009311,,,,,
0d - 00:00:00,012434552,168.44,-85.4619,-80.6807,-0.0186,-0.0559,0.009311,,,,,
0d - 00:00:00,012499656,167.44,-81.5835,-84.3590,0.07433,0,-0.0652,,,,,
0d - 00:00:00,012564760,167.89,-77.5335,-88.7247,0.11149,-0.0279,-0.0279,,,,,
0d - 00:00:00,012629864,168.06,-73.7237,-92.7467,0.04645,-0.0745,0.018621,,,,,
0d - 00:00:00,012694968,167.75,-69.2619,-96.9062,0,-0.0745,0.09311,,,,,
0d - 00:00:00,012760072,167.51,-64.7314,-100.9626,-0.0465,0.04656,0,,,,,
0d - 00:00:00,012825176,167.23,-61.0932,-104.1940,0,-0.0093,0.018621,,,,,
0d - 00:00:00,012890280,166.93,-57.5924,-107.2534,0.10220,-0.0279,0.009311,,,,,
0d - 00:00:00,012955384,166.00,-52.7873,-111.5848,0.027872,0.009313,0.04655,,,,,
0d - 00:00:00,013020488,165.66,-47.7076,-116.3975,0.11149,0.018626,0.009311,,,,,
0d - 00:00:00,013085592,165.45,-43.6576,-119.9726,0,-0.0093,0,,,,,
0d - 00:00:00,013150696,164.93,-40.1225,-122.9289,0.06504,0,0.03724,,,,,
0d - 00:00:00,013215800,164.21,-36.7246,-125.6790,-0.0465,0,-0.0652,,,,,
0d - 00:00:00,013280904,163.77,-33.6699,-128.6010,0.05574,0.027939,-0.0186,,,,,
0d - 00:00:00,013346008,163.77,-30.8555,-131.3167,0.07433,-0.0745,-0.0093,,,,,
0d - 00:00:00,013411112,163.36,-27.8352,-134.1012,-0.0093,0.027939,-0.0093,,,,,
0d - 00:00:00,013476216,162.70,-24.3687,-137.4013,0.06504,0,-0.0093,,,,,
0d - 00:00:00,013541320,162.12,-20.6275,-140.3920,0.03716,0.10244,-0.0093,,,,,
0d - 00:00:00,013606424,160.82,-17.1267,-143.1421,-0.0650,-0.0279,-0.0466,,,,,
0d - 00:00:00,013671528,159.79,-13.3856,-145.5828,0.009291,0.018626,0,,,,,
0d - 00:00:00,013736632,158.28,-9.7818,-147.9204,0.07433,0,0.027932,,,,,
0d - 00:00:00,013801736,156.56,-5.8004,-150.3611,0,0.04656,0.03724,,,,,
0d - 00:00:00,013866840,154.57,-1.3729,-152.8018,0.027872,0,0.12104,,,,,
0d - 00:00:00,013931944,152.20,3.329,-155.3800,-0.1115,0.009313,0.018621,,,,,
0d - 00:00:00,013997048,150.55,6.727,-156.9269,0.04645,0.03725,0.027932,,,,,
0d - 00:00:00,014062152,148.36,10.056,-158.3020,0.027872,-0.0652,0.027932,,,,,
0d - 00:00:00,014127256,145.64,14.964,-160.8458,0.04645,-0.0186,-0.0093,,,,,
0d - 00:00:00,014192360,142.97,19.667,-162.8396,0.03716,0.009313,-0.0093,,,,,
0d - 00:00:00,014257464,139.77,23.682,-163.9396,0,-0.0279,0.03724,,,,,
0d - 00:00:00,014322568,136.44,27.938,-164.9365,0.018581,-0.0093,0.03724,,,,,
0d - 00:00:00,014387672,133.22,31.75,-165.7272,0,-0.0093,-0.0186,,,,,
0d - 00:00:00,014452776,129.89,35.76,-166.5522,0.11149,0,0,,,,,
0d - 00:00:00,014517880,126.76,39.95,-167.9273,0.018581,0.018626,-0.0279,,,,,
0d - 00:00:00,014582984,123.71,44.31,-168.9585,0.05574,0.03725,-0.0372,,,,,
0d - 00:00:00,014648088,119.45,48.87,-169.0617,0.08362,-0.0093,0.009311,,,,,
0d - 00:00:00,014713192,115.16,52.72,-169.0961,0.027872,0.009313,0.018621,,,,,
0d - 00:00:00,014778296,112.38,55.67,-169.5086,0.027872,-0.0373,0.009311,,,,,
0d - 00:00:00,014843400,109.74,58.00,-168.7179,0.03716,0.027939,-0.0372,,,,,
0d - 00:00:00,014908504,106.07,61.06,-168.2366,0.14865,0,0.027932,,,,,
0d - 00:00:00,014973608,101.81,65.76,-168.9929,0.027872,-0.0652,0,,,,,
0d - 00:00:00,015038712,97.59,70.88,-169.6117,0.027872,0.027939,-0.0186,,,,,
0d - 00:00:00,015103816,92.71,75.61,-169.3367,-0.0372,0.018626,-0.0093,,,,,
0d - 00:00:00,015168920,88.08,79.63,-168.8210,0.06504,0,-0.0372,,,,,
0d - 00:00:00,015234024,84.20,83.23,-168.7523,0.06504,-0.0093,-0.0279,,,,,
0d - 00:00:00,015299128,80.49,86.53,-168.4429,0.027872,0.009313,-0.0186,,,,,
0d - 00:00:00,015364232,77.10,89.37,-167.8929,-0.0186,0.03725,0.018621,,,,,
0d - 00:00:00,015429336,74.11,92.12,-167.5835,0.03716,0.06519,-0.0093,,,,,
0d - 00:00:00,015494440,70.88,95.24,-167.4116,0.04645,-0.0931,0.009311,,,,,
0d - 00:00:00,015559544,66.63,99.16,-167.0679,0.027872,0.027939,0.009311,,,,,
0d - 00:00:00,015624648,62.47,102.76,-166.5522,0.009291,0.027939,0.018621,,,,,
0d - 00:00:00,015689752,58.46,106.43,-166.1741,0.04645,0.07450,0.018621,,,,,
0d - 00:00:00,015754856,53.24,111.55,-165.6928,0.009291,0.018626,0,,,,,
0d - 00:00:00,015819960,47.37,116.90,-165.4866,0.027872,0.027939,-0.0745,,,,,
0d - 00:00:00,015885064,42.91,121.05,-165.3491,0.09291,0.009313,-0.0093,,,,,
0d - 00:00:00,015950168,39.58,124.28,-165.1428,0.06504,0.03725,0,,,,,
0d - 00:00:00,016015272,36.63,126.92,-164.7303,0.018581,0,0.10242,,,,,
0d - 00:00:00,016080376,33.85,129.02,-163.7334,-0.1115,-0.0093,0.009311,,,,,
0d - 00:00:00,016145480,30.721,131.28,-162.7365,0.03716,0.009313,0.018621,,,,,
0d - 00:00:00,016210584,27.495,133.96,-161.9458,0.027872,-0.0559,0.009311,,,,,
0d - 00:00:00,016275688,24.131,136.94,-161.2927,0.07433,-0.0093,0.009311,,,,,
0d - 00:00:00,016340792,20.458,140.07,-160.6739,0.018581,0.027939,0.009311,,,,,
0d - 00:00:00,016405896,16.682,143.19,-159.7458,0.04645,0.06519,0.009311,,,,,
0d - 00:00:00,016471000,13.044,146.07,-158.8176,0,-0.0093,0.04655,,,,,
0d - 00:00:00,016536104,9.543,148.13,-157.2363,0.05574,0.018626,-0.0279,,,,,
0d - 00:00:00,016601000,,,,,,,121.74,122.03,122.15,0.08010,
0d - 00:00:00,016601208,5.938,150.23,-155.5862,0.018581,-0.0186,0.04655,,,,,
0d - 00:00:00,016666000,1.5447,152.70,-153.1112,0.03716,0.04656,0,,,,,
0d - 00:00:00,016731104,-3.6042,155.03,-150.3267,-0.0093,0.027939,0.11173,,,,,
0d - 00:00:00,016796208,-6.7965,156.51,-149.0548,-0.1301,0.06519,0,,,,,
0d - 00:00:00,016861312,-10.1261,158.57,-146.9235,0.018581,-0.0186,0,,,,,
0d - 00:00:00,016926416,-14.9660,160.87,-144.0703,0.027872,-0.0093,0,,,,,
0d - 00:00:00,016991520,-19.5656,162.48,-140.6670,0.04645,0.009313,0.04655,,,,,
0d - 00:00:00,017056624,-23.7190,163.82,-137.7107,0.027872,0.009313,0.03724,,,,,
0d - 00:00:00,017121728,-27.3919,165.02,-135.3731,0.018581,0.13969,0.027932,,,,,
0d - 00:00:00,017186832,-30.5842,165.71,-132.5543,0.027872,0.027939,0.027932,,,,,
0d - 00:00:00,017251936,-34.7376,166.22,-128.3604,0.03716,0,-0.0652,,,,,
0d - 00:00:00,017317040,-39.9551,167.35,-124.4415,0.06504,0,0.03724,,,,,
0d - 00:00:00,017382144,-44.4518,168.90,-121.5195,0.009291,0.03725,0.027932,,,,,
0d - 00:00:00,017447248,-48.2276,169.52,-118.2538,0,0.05588,0.12104,,,,,
0d - 00:00:00,017512352,-51.6602,169.48,-114.9537,-0.0836,-0.0093,0.027932,,,,,
0d - 00:00:00,017577456,-54.4062,169.65,-112.5130,-0.0186,-0.0093,0.04655,,,,,
0d - 00:00:00,017642560,-56.6031,169.14,-109.5910,0.009291,0.03725,0.027932,,,,,
0d - 00:00:00,017707664,-59.9670,168.42,-104.8127,-0.0372,0,0.03724,,,,,
0d - 00:00:00,017772768,-65.8023,168.62,-98.9000,0.009291,0.05588,0,,,,,
0d - 00:00:00,017837872,-71.4317,169.41,-94.7405,0,0.08382,0.018621,,,,,
0d - 00:00:00,017902976,-74.7957,169.86,-92.2998,0.018581,0.018626,-0.0186,,,,,
0d - 00:00:00,017968080,-77.0268,169.76,-89.6185,0.018581,0.009313,0.027932,,,,,
0d - 00:00:00,018033184,-80.5967,169.38,-85.1840,-0.0093,0.009313,-0.0186,,,,,
0d - 00:00:00,018098288,-85.1277,168.97,-80.1994,0.009291,0.03725,0,,,,,
0d - 00:00:00,018163392,-89.1095,168.42,-75.8681,0,-0.0093,0,,,,,
