X-Data,AVValue[Volts],BVValue[Volts],CVValue[Volts],AIValue[Amps],BIValue[Amps],CIValue[Amps],AVrmsValue[Volts],BVrmsValue[Volts],CVrmsValue[Volts],DVrmsValue[Volts],
0d - 00:00:00,001496932,-89.4527,168.90,-76.1087,-0.0465,0.04656,0.018621,,,,,
0d - 00:00:00,001562016,-93.2629,168.52,-71.7773,-0.0465,0.018626,-0.0279,,,,,
0d - 00:00:00,001627100,-97.8282,168.38,-67.2053,0.09291,-0.0186,0.018621,,,,,
0d - 00:00:00,001692184,-101.5011,168.01,-63.4239,0.027872,0.027939,-0.0093,,,,,
0d - 00:00:00,001757268,-104.7277,167.70,-59.6769,-0.0279,-0.0186,-0.0093,,,,,
0d - 00:00:00,001822352,-109.0527,167.05,-54.3142,0.11149,0.009313,-0.0093,,,,,
0d - 00:00:00,001887436,-113.7210,166.50,-49.4672,-0.0186,0.07450,0,,,,,
0d - 00:00:00,001952520,-117.1879,166.19,-45.8577,0.06504,-0.0838,0.009311,,,,,
0d - 00:00:00,002017604,-120.3459,165.84,-42.6264,-0.0186,0,0.08380,,,,,
0d - 00:00:00,002082688,-123.2979,165.29,-39.2575,-0.0093,0.027939,0.009311,,,,,
0d - 00:00:00,002147772,-126.2155,164.75,-35.8199,0.04645,0,0.018621,,,,,
0d - 00:00:00,002212856,-129.2019,164.20,-32.3823,-0.0836,0.027939,-0.0093,,,,,
0d - 00:00:00,002277940,-132.3255,163.54,-28.6697,0.027872,-0.0186,0.04655,,,,,
0d - 00:00:00,002343024,-135.5521,162.76,-25.0258,0.04645,0.009313,-0.0186,,,,,
0d - 00:00:00,002408108,-138.5041,161.93,-21.3819,0.009291,-0.0652,-0.0093,,,,,
0d - 00:00:00,002473192,-141.2159,161.11,-17.9443,-0.0186,0.018626,0.018621,,,,,
0d - 00:00:00,002538276,-143.8589,160.22,-14.5411,-0.0650,-0.0093,-0.0559,,,,,
0d - 00:00:00,002603360,-146.3304,159.01,-11.0004,0.09291,0.009313,-0.0093,,,,,
0d - 00:00:00,002668444,-149.0078,157.23,-6.5658,-0.0186,0.018626,-0.0186,,,,,
0d - 00:00:00,002733528,-151.6852,155.62,-2.4407,-0.0186,0.018626,0.10242,,,,,
0d - 00:00:00,002798612,-153.6761,153.66,1.2375,-0.0465,-0.0186,-0.0093,,,,,
0d - 00:00:00,002863696,-155.5297,151.60,4.606,-0.1208,-0.0373,0,,,,,
0d - 00:00:00,002928780,-156.1475,150.12,6.428,-0.1022,-0.0093,0,,,,,
0d - 00:00:00,002993864,-157.8638,147.93,10.897,0,0.018626,-0.0372,,,,,
0d - 00:00:00,003058948,-160.9531,144.43,17.188,0.17652,0.009313,0.018621,,,,,
0d - 00:00:00,003124032,-163.3559,141.17,21.863,-0.0093,0.05588,0.018621,,,,,
0d - 00:00:00,003189116,-163.4246,137.56,25.370,-0.0557,0.04656,0.03724,,,,,
0d - 00:00:00,003254200,-164.2141,134.10,29.529,-0.0279,0.009313,-0.0186,,,,,
0d - 00:00:00,003319284,-165.7931,131.14,33.93,-0.0093,0.018626,-0.0279,,,,,
0d - 00:00:00,003384368,-167.2004,127.92,38.26,-0.0186,-0.0186,-0.0279,,,,,
0d - 00:00:00,003449452,-168.2988,125.17,42.01,0,0.04656,0,,,,,
0d - 00:00:00,003514536,-169.2943,121.95,46.34,-0.0465,0.03725,-0.0559,,,,,
0d - 00:00:00,003579620,-169.8435,118.21,50.33,0,0.018626,0,,,,,
0d - 00:00:00,003644704,-169.7062,114.84,53.11,-0.0465,0,0.018621,,,,,
0d - 00:00:00,003709788,-169.3973,111.68,56.41,-0.0557,-0.0186,0.027932,,,,,
0d - 00:00:00,003774872,-169.9121,107.22,61.50,0,0,0.04655,,,,,
0d - 00:00:00,003839956,-170.2211,102.79,66.00,-0.1487,0.04656,0.009311,,,,,
0d - 00:00:00,003905040,-170.3241,99.23,69.54,-0.0372,-0.0093,0.018621,,,,,
0d - 00:00:00,003970124,-170.1868,95.11,73.53,-0.0372,0.009313,0.009311,,,,,
0d - 00:00:00,004035208,-169.8778,90.82,77.31,0.07433,-0.0093,0.009311,,,,,
0d - 00:00:00,004100292,-169.3286,87.32,80.30,-0.0093,0.03725,0.018621,,,,,
0d - 00:00:00,004165376,-169.3629,83.51,84.29,0,0.027939,0,,,,,
0d - 00:00:00,004230460,-169.1913,78.67,89.00,-0.0279,0.009313,-0.0186,,,,,
0d - 00:00:00,004295544,-168.8481,74.31,92.92,-0.0093,-0.0093,0.018621,,,,,
0d - 00:00:00,004360628,-168.5391,70.09,96.73,-0.0650,0.09313,0.018621,,,,,
0d - 00:00:00,004425712,-167.8526,65.38,101.03,-0.0372,-0.0186,-0.0186,,,,,
0d - 00:00:00,004490796,-167.6810,61.57,104.33,0,0.009313,0,,,,,
0d - 00:00:00,004555880,-167.2347,57.66,108.04,-0.0465,-0.0186,0.03724,,,,,
0d - 00:00:00,004620964,-166.8915,52.99,112.31,-0.0093,-0.0186,0.03724,,,,,
0d - 00:00:00,004686048,-166.3423,48.70,116.09,-0.0743,0.009313,0,,,,,
0d - 00:00:00,004751132,-165.8274,44.79,119.29,0.009291,0.018626,0.07449,,,,,
0d - 00:00:00,004816216,-165.4155,41.29,122.59,-0.0279,0,0,,,,,
0d - 00:00:00,004881300,-165.0379,37.75,125.82,0.04645,0.009313,-0.0186,,,,,
0d - 00:00:00,004946384,-164.6603,34.73,128.57,-0.0372,0.018626,-0.0652,,,,,
0d - 00:00:00,005011468,-164.3514,31.68,131.56,0.13007,0,0.027932,,,,,
0d - 00:00:00,005076552,-163.8022,28.213,134.62,-0.0465,-0.0186,0,,,,,
0d - 00:00:00,005141636,-163.1843,24.815,137.47,-0.0279,-0.0279,0,,,,,
0d - 00:00:00,005206720,-162.3948,21.451,140.22,-0.0279,0.009313,0.009311,,,,,
0d - 00:00:00,005271804,-161.3994,17.779,143.07,-0.0186,-0.0186,0.04655,,,,,
0d - 00:00:00,005336888,-160.3353,14.003,145.75,-0.0093,-0.0093,0.03724,,,,,
0d - 00:00:00,005401972,-158.5847,9.919,148.33,-0.0279,0.03725,0.03724,,,,,
0d - 00:00:00,005467056,-156.6281,5.286,151.05,-0.0279,-0.0186,0.018621,,,,,
0d - 00:00:00,005532140,-154.8088,0.9610,153.56,0.05574,-0.0186,0,,,,,
0d - 00:00:00,005597224,-152.7493,-3.0547,155.79,0.07433,-0.0559,-0.0093,,,,,
0d - 00:00:00,005662308,-151.0330,-5.8347,156.93,-0.0279,-0.0279,0,,,,,
0d - 00:00:00,005727392,-149.3511,-8.1343,157.72,-0.1208,0.027939,0.04655,,,,,
0d - 00:00:00,005792476,-146.7423,-12.9051,160.16,0.05574,-0.0186,-0.0093,,,,,
0d - 00:00:00,005857560,-143.7560,-18.2250,162.39,-0.0557,-0.0093,0.018621,,,,,
0d - 00:00:00,005922644,-140.3577,-22.8585,163.77,-0.0372,-0.0093,0.07449,,,,,
0d - 00:00:00,005987728,-136.3759,-27.5606,164.90,-0.0836,-0.0186,-0.0372,,,,,
0d - 00:00:00,006052812,-133.1493,-31.7822,166.04,-0.0093,0.018626,-0.0093,,,,,
0d - 00:00:00,006117896,-129.9570,-35.9009,167.21,-0.0372,-0.0373,-0.0279,,,,,
0d - 00:00:00,006182980,-126.5245,-40.2598,168.17,0,-0.0373,0.009311,,,,,
0d - 00:00:00,006248064,-123.1949,-44.4470,168.82,0.04645,0.009313,0.018621,,,,,
0d - 00:00:00,006313148,-119.4877,-48.3598,169.23,0.009291,0.009313,0.018621,,,,,
0d - 00:00:00,006378232,-115.9865,-52.1009,169.47,0.009291,0.06519,0.027932,,,,,
0d - 00:00:00,006443316,-112.9658,-55.2585,169.78,-0.0465,0.027939,0,,,,,
0d - 00:00:00,006508400,-109.8422,-58.7937,170.06,0.10220,-0.0466,0.009311,,,,,
0d - 00:00:00,006573484,-105.7231,-62.6377,169.96,-0.0372,-0.0652,0,,,,,
0d - 00:00:00,006638568,-101.8443,-66.6191,169.99,0,0,-0.0093,,,,,
0d - 00:00:00,006703652,-97.6566,-70.8750,169.92,-0.0557,0.027939,-0.0838,,,,,
0d - 00:00:00,006768736,-93.3659,-75.0623,169.78,0.04645,-0.0093,-0.0093,,,,,
0d - 00:00:00,006833820,-89.0752,-78.8721,169.65,-0.0093,-0.0373,0.018621,,,,,
0d - 00:00:00,006898904,-85.0934,-82.6475,169.23,-0.0186,0,0.13035,,,,,
0d - 00:00:00,006963988,-81.0086,-86.4915,169.06,-0.0279,0.009313,0.009311,,,,,
0d - 00:00:00,007029072,-77.0955,-90.0267,168.65,-0.0279,-0.0093,0,,,,,
0d - 00:00:00,007094156,-73.6286,-93.1157,168.41,-0.0093,0,0.009311,,,,,
0d - 00:00:00,007159240,-70.0587,-96.4793,168.03,-0.0093,0,-0.0372,,,,,
0d - 00:00:00,007224324,-65.4248,-100.8725,167.72,0.22298,-0.0186,0.027932,,,,,
0d - 00:00:00,007289408,-60.7221,-104.9225,167.21,-0.0279,0.018626,-0.0093,,,,,
0d - 00:00:00,007354492,-56.2941,-108.9382,166.72,-0.0186,-0.0838,-0.0186,,,,,
0d - 00:00:00,007419576,-51.5229,-113.6060,166.62,-0.0650,0.018626,0.018621,,,,,
0d - 00:00:00,007484660,-47.1978,-117.9649,166.66,0,0.04656,0.009311,,,,,
0d - 00:00:00,007549744,-43.2847,-121.3284,166.14,0.009291,0.07450,0.018621,,,,,
0d - 00:00:00,007614828,-39.8864,-124.1771,165.59,-0.0093,0.04656,0.009311,,,,,
0d - 00:00:00,007679912,-36.6942,-126.9229,164.90,0.03716,0,0.05586,,,,,
0d - 00:00:00,007744996,-33.4332,-129.4971,164.21,-0.0186,0,0.018621,,,,,
0d - 00:00:00,007810080,-30.2753,-132.1742,163.39,0.05574,-0.0186,0,,,,,
0d - 00:00:00,007875164,-27.0143,-135.0916,162.91,-0.0279,0.009313,0.018621,,,,,
0d - 00:00:00,007940248,-23.5131,-138.2492,162.26,-0.0650,0,0.018621,,,,,
0d - 00:00:00,008005332,-19.9432,-141.1666,161.46,0.06504,-0.0093,0.03724,,,,,
0d - 00:00:00,008070416,-16.4420,-143.9466,160.61,-0.0372,0,0.018621,,,,,
0d - 00:00:00,008135500,-12.8035,-146.5208,159.16,-0.0372,0.018626,0.10242,,,,,
0d - 00:00:00,008200584,-8.9247,-148.9577,157.34,-0.0372,0.018626,-0.0372,,,,,
0d - 00:00:00,008265000,,,,,,,122.16,122.48,122.44,0.07929,
0d - 00:00:00,008265668,-4.7369,-151.2572,155.59,0,0,0.009311,,,,,
0d - 00:00:00,008330000,-0.6522,-153.6598,153.73,0.018581,0.027939,-0.0093,,,,,
0d - 00:00:00,008395090,3.295,-155.9250,151.94,0.04645,-0.0373,-0.0466,,,,,
0d - 00:00:00,008460180,5.767,-157.1949,151.05,-0.1579,0.009313,0.03724,,,,,
0d - 00:00:00,008525270,9.234,-158.8081,148.16,-0.0465,-0.0652,0,,,,,
0d - 00:00:00,008590360,14.554,-160.9361,144.35,-0.0093,-0.0373,0,,,,,
0d - 00:00:00,008655450,19.909,-162.7894,140.80,0.018581,0,-0.0372,,,,,
0d - 00:00:00,008720540,24.097,-163.9907,137.88,0.14865,-0.0373,0.05586,,,,,
0d - 00:00:00,008785630,27.426,-164.9517,135.54,-0.0650,-0.0466,0.027932,,,,,
0d - 00:00:00,008850720,30.310,-165.9471,133.34,-0.0093,0.09313,0.018621,,,,,
0d - 00:00:00,008915810,34.05,-166.7022,129.56,0,-0.0093,0.027932,,,,,
0d - 00:00:00,008980900,39.65,-167.6975,124.79,0.027872,0.009313,0,,,,,
0d - 00:00:00,009045990,44.86,-169.1047,121.31,-0.0743,-0.0186,0.009311,,,,,
0d - 00:00:00,009111080,48.50,-169.8598,118.49,-0.0093,-0.0093,-0.0372,,,,,
0d - 00:00:00,009176170,51.73,-169.7568,115.19,-0.1022,0.009313,0.06517,,,,,
0d - 00:00:00,009241260,54.58,-169.7225,112.41,0.09291,-0.0093,0.03724,,,,,
0d - 00:00:00,009306350,57.56,-169.7225,109.11,0,0.03725,0.009311,,,,,
0d - 00:00:00,009371440,61.44,-169.7225,104.85,0.027872,0.009313,0.10242,,,,,
0d - 00:00:00,009436530,65.94,-169.5509,100.24,-0.0279,0,0.027932,,,,,
0d - 00:00:00,009501620,70.30,-169.6882,96.15,0.018581,-0.0466,0.018621,,,,,
0d - 00:00:00,009566710,73.80,-169.7568,92.92,-0.0186,0,0.018621,,,,,
0d - 00:00:00,009631800,76.86,-169.6195,89.58,-0.0093,-0.0093,-0.0466,,,,,
0d - 00:00:00,009696890,80.49,-169.3106,85.29,-0.1301,0,0.018621,,,,,
0d - 00:00:00,009761980,84.78,-168.9674,80.68,0,0.018626,0.009311,,,,,
0d - 00:00:00,009827070,89.14,-168.6928,76.18,0.009291,-0.0652,0.018621,,,,,
0d - 00:00:00,009892160,93.16,-168.3839,71.91,0,0.009313,0.05586,,,,,
0d - 00:00:00,009957250,97.42,-168.2466,67.48,0,0.027939,0.009311,,,,,
0d - 00:00:00,010022340,100.99,-167.8691,63.70,-0.0093,-0.0466,-0.0186,,,,,
0d - 00:00:00,010087430,104.35,-167.5259,59.88,0.03716,0.06519,0.009311,,,,,
0d - 00:00:00,010152520,108.64,-166.8738,54.59,-0.0372,0.05588,-0.0279,,,,,
0d - 00:00:00,010217610,113.38,-166.3589,49.91,0.07433,0.009313,0,,,,,
0d - 00:00:00,010282700,117.19,-166.1187,46.24,-0.0650,0.04656,0.018621,,,,,
0d - 00:00:00,010347790,120.07,-165.8098,42.87,0.12078,-0.0186,-0.0279,,,,,
0d - 00:00:00,010412880,123.06,-165.2950,39.36,0.04645,0,0.04655,,,,,
0d - 00:00:00,010477970,125.98,-164.7115,36.09,0.09291,0.027939,0.03724,,,,,
0d - 00:00:00,010543060,129.03,-164.0937,32.55,0.027872,0.027939,0.009311,,,,,
0d - 00:00:00,010608150,132.12,-163.3386,28.773,0.04645,-0.0093,0.13035,,,,,
0d - 00:00:00,010673240,135.31,-162.5492,25.129,-0.0186,0,-0.0186,,,,,
0d - 00:00:00,010738330,138.26,-161.9314,21.657,-0.0279,0,0.018621,,,,,
0d - 00:00:00,010803420,141.18,-161.0047,18.013,0.018581,0,0.009311,,,,,
0d - 00:00:00,010868510,143.89,-160.1123,14.575,0.03716,0.018626,0.04655,,,,,
0d - 00:00:00,010933600,146.43,-158.8767,11.035,0.12078,0.018626,-0.0093,,,,,
0d - 00:00:00,010998690,148.90,-157.2979,6.841,-0.0186,0.05588,0,,,,,
0d - 00:00:00,011063780,151.55,-155.3759,2.5438,0.018581,-0.0652,0.018621,,,,,
0d - 00:00:00,011128870,153.78,-153.4195,-1.3407,0.04645,0,-0.0093,,,,,
0d - 00:00:00,011193960,155.36,-151.3602,-4.5376,0.018581,-0.0093,0.018621,,,,,
0d - 00:00:00,011259050,156.04,-149.9530,-6.3596,0.04645,0.09313,-0.0279,,,,,
0d - 00:00:00,011324140,157.80,-147.6191,-10.8972,0,0,0,,,,,
0d - 00:00:00,011389230,160.82,-144.2899,-16.9130,0.05574,-0.0279,0,,,,,
0d - 00:00:00,011454320,163.05,-141.0293,-21.5882,0.027872,-0.0279,0.009311,,,,,
0d - 00:00:00,011519410,163.25,-137.1852,-25.3008,0.04645,0.009313,0.027932,,,,,
0d - 00:00:00,011584500,164.04,-133.9246,-29.2197,0.018581,-0.0186,0.04655,,,,,
0d - 00:00:00,011649590,165.62,-131.2818,-33.3792,0,-0.0093,0.018621,,,,,
0d - 00:00:00,011714680,167.13,-128.4331,-37.5043,-0.0743,0.018626,0,,,,,
0d - 00:00:00,011779770,168.37,-125.1382,-41.9045,0,0.03725,0.018621,,,,,
0d - 00:00:00,011844860,169.36,-121.5687,-46.6140,0.03716,-0.0186,-0.0093,,,,,
0d - 00:00:00,011909950,169.91,-118.0335,-50.0860,0.21369,-0.0466,-0.0186,,,,,
0d - 00:00:00,011975040,169.53,-114.8416,-52.8361,0.027872,0,0.018621,,,,,
0d - 00:00:00,012040130,169.29,-111.3407,-56.3768,0.06504,0.06519,0.009311,,,,,
0d - 00:00:00,012105220,169.81,-107.1534,-61.2238,0.06504,0.018626,0.009311,,,,,
0d - 00:00:00,012170310,170.39,-103.3093,-65.2802,0.05574,0.03725,-0.0093,,,,,
0d - 00:00:00,012235400,170.53,-99.4653,-69.1991,0.04645,-0.0186,0.018621,,,,,
0d - 00:00:00,012300490,170.29,-94.9691,-73.4961,0.04645,-0.0093,-0.0372,,,,,
0d - 00:00:00,012365580,169.88,-91.0221,-76.7962,0.009291,0.027939,0.08380,,,,,
0d - 00:00:00,012430670,169.40,-87.6585,-79.7869,-0.1115,0.018626,0.03724,,,,,
0d - 00:00:00,012495760,169.23,-83.4369,-84.0152,0.06504,-0.0186,0,,,,,
0d - 00:00:00,012560850,169.33,-78.8034,-88.7247,0.05574,0.009313,-0.0186,,,,,
0d - 00:00:00,012625940,169.05,-74.5475,-92.6436,-0.0743,-0.0093,0,,,,,
0d - 00:00:00,012691030,168.64,-70.1543,-96.5968,0.018581,-0.0186,0.018621,,,,,
0d - 00:00:00,012756120,168.09,-65.3835,-100.8939,0.027872,0.04656,0.009311,,,,,
0d - 00:00:00,012821210,167.75,-61.7110,-103.9877,0.04645,0.009313,0.009311,,,,,
0d - 00:00:00,012886300,167.30,-57.9013,-107.5628,0.10220,0.018626,0.018621,,,,,
0d - 00:00:00,012951390,166.89,-53.1992,-111.8942,0.03716,0.027939,0.018621,,,,,
0d - 00:00:00,013016480,166.51,-48.9089,-115.7100,-0.0186,-0.0093,0.027932,,,,,
0d - 00:00:00,013081570,165.93,-45.2021,-118.9757,0.027872,0.009313,-0.0186,,,,,
0d - 00:00:00,013146660,165.45,-41.4953,-122.2070,0.06504,-0.0186,-0.0186,,,,,
0d - 00:00:00,013211750,165.00,-37.9945,-125.3697,0.018581,0.027939,0.009311,,,,,
0d - 00:00:00,013276840,164.73,-34.8026,-128.1885,0.027872,0.009313,0,,,,,
0d - 00:00:00,013341930,164.42,-31.7136,-131.1448,0.06504,0.018626,0.018621,,,,,
0d - 00:00:00,013407020,163.87,-28.3843,-134.1699,0.009291,-0.0093,0,,,,,
0d - 00:00:00,013472110,163.15,-25.0894,-137.1263,0.03716,-0.0652,0.018621,,,,,
0d - 00:00:00,013537200,162.57,-21.4856,-140.0139,0.018581,0.027939,-0.0279,,,,,
0d - 00:00:00,013602290,161.47,-17.9161,-142.7640,0,0.027939,0.03724,,,,,
0d - 00:00:00,013667380,160.23,-14.1750,-145.4109,0.15794,-0.0279,-0.0186,,,,,
0d - 00:00:00,013732470,158.69,-9.9534,-148.0923,0.05574,0.018626,0,,,,,
0d - 00:00:00,013797560,156.66,-5.2513,-150.9798,0.027872,0.009313,0.12104,,,,,
0d - 00:00:00,013862650,154.84,-1.0640,-153.4205,-0.0929,0,0.018621,,,,,
0d - 00:00:00,013927740,152.99,2.8487,-155.5519,0.04645,-0.0186,0,,,,,
0d - 00:00:00,013992830,151.34,5.903,-156.9269,0.08362,0.018626,0.009311,,,,,
0d - 00:00:00,014057920,149.76,8.100,-157.6488,0.04645,0,-0.0186,,,,,
0d - 00:00:00,014123010,147.12,12.733,-160.0208,0.06504,-0.0186,0.018621,,,,,
0d - 00:00:00,014188100,144.10,18.191,-162.3583,0.04645,-0.0279,0.018621,,,,,
0d - 00:00:00,014253190,140.46,22.961,-163.8021,0.03716,-0.0279,0.009311,,,,,
0d - 00:00:00,014318280,136.65,27.629,-164.7647,0.13936,0.009313,0,,,,,
0d - 00:00:00,014383370,133.29,31.89,-166.1397,0.05574,0.03725,0,,,,,
0d - 00:00:00,014448460,130.13,36.21,-167.2054,0.027872,0.13969,-0.0372,,,,,
0d - 00:00:00,014513550,126.63,40.50,-168.2023,0.04645,0.009313,0.018621,,,,,
0d - 00:00:00,014578640,123.26,44.62,-168.8898,0.04645,0.009313,0,,,,,
0d - 00:00:00,014643730,119.45,48.63,-169.2336,0.027872,0.03725,0.018621,,,,,
0d - 00:00:00,014708820,115.99,52.24,-169.3711,0.027872,-0.0093,0.018621,,,,,
0d - 00:00:00,014773910,113.10,55.29,-169.7148,0.009291,0.009313,-0.0279,,,,,
0d - 00:00:00,014839000,109.84,58.86,-169.7836,0,0.009313,-0.0652,,,,,
0d - 00:00:00,014904090,105.89,62.88,-169.9211,0.09291,0.018626,0,,,,,
0d - 00:00:00,014969180,101.81,66.79,-169.7836,0,0.009313,0.009311,,,,,
0d - 00:00:00,015034270,97.55,70.94,-169.7148,-0.0372,0.009313,0.018621,,,,,
0d - 00:00:00,015099360,93.26,75.20,-169.6805,0.05574,0,0.06517,,,,,
0d - 00:00:00,015164450,89.32,78.91,-169.4054,0.05574,-0.0093,0.027932,,,,,
0d - 00:00:00,015229540,85.30,82.58,-169.1992,0.027872,0,0.03724,,,,,
0d - 00:00:00,015294630,81.15,86.46,-168.9242,0.018581,0.009313,0.07449,,,,,
0d - 00:00:00,015359720,77.16,90.16,-168.6492,-0.1022,-0.0093,0.018621,,,,,
0d - 00:00:00,015424810,73.83,93.15,-168.4429,0.03716,-0.0093,0,,,,,
0d - 00:00:00,015489900,70.33,96.51,-168.0304,0.03716,0.07450,0,,,,,
0d - 00:00:00,015554990,65.63,100.94,-167.7554,0.04645,0,-0.0279,,,,,
0d - 00:00:00,015620080,61.03,104.92,-167.2397,0.17652,0.03725,0.009311,,,,,
0d - 00:00:00,015685169,56.57,109.04,-166.7585,0.08362,0.04656,-0.0093,,,,,
0d - 00:00:00,015750259,51.87,113.54,-166.6553,0.018581,0.018626,0,,,,,
0d - 00:00:00,015815349,47.54,117.90,-166.5866,-0.0093,-0.0186,-0.0466,,,,,
0d - 00:00:00,015880440,43.66,121.19,-166.2085,0.04645,-0.0186,-0.0186,,,,,
0d - 00:00:00,015945530,40.20,124.07,-165.5553,0.05574,0.04656,-0.0559,,,,,
0d - 00:00:00,016010620,36.93,126.79,-164.8334,0.06504,0.009313,0.05586,,,,,
0d - 00:00:00,016075710,33.74,129.46,-164.1803,-0.0279,-0.0186,-0.0931,,,,,
0d - 00:00:00,016140800,30.584,132.14,-163.5271,0.08362,-0.0279,0,,,,,
0d - 00:00:00,016205890,27.289,135.13,-162.8396,0.04645,0,-0.0093,,,,,
0d - 00:00:00,016270980,23.822,138.15,-162.2896,0.009291,0.009313,-0.0559,,,,,
0d - 00:00:00,016336070,20.321,141.17,-161.5333,-0.0465,0.027939,0.07449,,,,,
0d - 00:00:00,016401160,16.785,143.95,-160.5020,0.07433,0.009313,0.027932,,,,,
0d - 00:00:00,016466250,13.147,146.52,-159.1957,0.018581,0,0,,,,,
0d - 00:00:00,016531339,9.062,148.89,-157.4769,0.027872,0.009313,0.11173,,,,,
0d - 00:00:00,016594999,,,,,,,122.14,122.50,122.42,0.07687,
0d - 00:00:00,016596429,5.012,151.29,-155.6894,-0.0650,0.027939,0.018621,,,,,
0d - 00:00:00,016660000,1.0641,153.63,-153.9018,0.009291,-0.0186,-0.0186,,,,,
0d - 00:00:00,016725090,-3.0207,155.89,-152.1486,0.018581,0.04656,0.009311,,,,,
0d - 00:00:00,016790180,-5.6294,157.23,-151.2205,0,0,0.009311,,,,,
0d - 00:00:00,016855270,-8.6501,158.60,-148.4704,0.17652,0.03725,-0.0093,,,,,
0d - 00:00:00,016920360,-13.9019,160.56,-144.4828,0.04645,0.04656,0.009311,,,,,
0d - 00:00:00,016985450,-19.4627,162.55,-140.7701,0.04645,-0.0652,0.009311,,,,,
0d - 00:00:00,017050540,-24.0280,163.99,-137.7794,-0.0093,-0.0093,0.009311,,,,,
0d - 00:00:00,017115630,-27.3919,165.05,-135.5450,0.06504,-0.0093,-0.0372,,,,,
0d - 00:00:00,017180720,-30.0350,166.19,-133.7574,0,-0.0559,0.018621,,,,,
0d - 00:00:00,017245810,-33.4675,166.77,-130.1136,0.03716,0.009313,0.027932,,,,,
0d - 00:00:00,017310900,-39.0626,167.66,-125.1978,0.03716,0.009313,0.018621,,,,,
0d - 00:00:00,017375990,-44.4174,168.93,-121.5539,0,0.009313,0,,,,,
0d - 00:00:00,017441080,-48.3306,169.76,-118.4944,0.027872,0.05588,-0.0093,,,,,
0d - 00:00:00,017506170,-51.6602,169.69,-115.1256,0.04645,0,-0.0186,,,,,
0d - 00:00:00,017571260,-54.5435,169.62,-112.1348,0.018581,0.009313,-0.0093,,,,,
0d - 00:00:00,017636350,-57.5985,169.72,-109.0410,-0.0836,0.009313,0.027932,,,,,
0d - 00:00:00,017701440,-61.2713,169.65,-105.1221,0.009291,-0.0466,0.018621,,,,,
0d - 00:00:00,017766530,-65.5621,169.59,-100.5501,0.009291,0,0.027932,,,,,
0d - 00:00:00,017831620,-70.0587,169.59,-96.2531,-0.0372,0.009313,-0.0372,,,,,
0d - 00:00:00,017896710,-73.8689,169.69,-92.7467,0.09291,0.009313,-0.0372,,,,,
0d - 00:00:00,017961800,-76.9925,169.59,-89.4466,0,0.018626,0.018621,,,,,
0d - 00:00:00,018026890,-80.4594,169.28,-85.4590,-0.0093,0.027939,0.07449,,,,,
0d - 00:00:00,018091980,-84.6815,168.97,-80.7151,0.05574,0.03725,0.04655,,,,,
